trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","2","0","0","0","0","-2","6","0","1","0","16.67","-6","201","21","63","10.45","31.34","-70.79","80","22","91","11","27","12.09","29.67","-12.25","26","6","13","23.08","23.08","-5.87","160","19","54","11.88","11.88","-37.54",
"Appleby, M","17","0","7","0","41.18","-17","34","2","12","5.88","35.29","-19.62","1926","232","570","12.05","29.6","-219.89","11","29","889","110","270","12.37","30.37","-204.71","256","80","150","31.25","31.25","-10.71","1666","202","510","12.12","12.12","-139.4",
"Attwater, M J","2","0","0","0","0","-2","7","1","2","14.29","28.57","44","641","35","129","5.46","20.12","-215.01","9","4","303","19","73","6.27","24.09","-102.92","23","7","13","30.43","30.43","-1.14","517","31","109","6","6","-150.92",
"Bailey, K C","8","2","3","25","37.5","-4.32","12","4","5","33.33","41.67","-0.49","557","83","189","14.9","33.93","-134.11","2","3","247","39","95","15.79","38.46","-30.48","98","32","58","32.65","32.65","-12.49","320","39","94","12.19","12.19","-90.13",
"Balding, A M","12","2","3","16.67","25","4","25","3","6","12","24","-6.62","1879","288","685","15.33","36.46","-173.12","3","2","950","139","345","14.63","36.32","-139.2","303","98","186","32.34","32.34","-44","867","134","307","15.46","15.46","-70.88",
"Bandey, R J","7","2","4","28.57","57.14","5.5","8","2","4","25","50","4.5","171","29","71","16.96","41.52","68.97","6","4","97","25","47","25.77","48.45","26.97","37","15","27","40.54","40.54","-3.03","102","20","49","19.61","19.61","91.38",
"Barclay, Stella","1","0","0","0","0","-1","7","1","1","14.29","14.29","-3","437","28","89","6.41","20.37","18.12","14","7","242","13","49","5.37","20.25","42.41","21","7","12","33.33","33.33","1.37","358","25","77","6.98","6.98","84.62",
"Barcoe, James M","3","0","0","0","0","-3","3","0","0","0","0","-3","143","10","28","6.99","19.58","-30.25","90","27","83","5","17","6.02","20.48","-37","6","1","3","16.67","16.67","-2.25","102","8","23","7.84","7.84","-38.75",
"Barr, Brian","4","1","1","25","25","19","7","1","2","14.29","28.57","16","205","14","37","6.83","18.05","-93.75","4","3","81","5","17","6.17","20.99","-25","7","2","4","28.57","28.57","-0.75","140","10","25","7.14","7.14","-47.75",
"Bell, M L W","5","0","0","0","0","-5","10","0","2","0","20","-10","682","92","226","13.49","33.14","-223.17","21","15","328","38","115","11.59","35.06","-160","111","37","61","33.33","33.33","-10.24","409","56","136","13.69","13.69","-139.36",
