trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bailey, K C","8","2","5","25","62.5","-0.25","9","2","5","22.22","55.56","-1.25","507","74","186","14.6","36.69","-73.26","1","1","253","37","90","14.62","35.57","-36.77","85","23","51","27.06","27.06","-21.65","306","44","108","14.38","14.38","-26.78",
"Bandey, R J","0","0","0","0","0","0","0","0","0","0","0","0","175","31","66","17.71","37.71","-12.78","145","15","81","8","21","9.88","25.93","-30.25","41","14","24","34.15","34.15","-10.53","121","19","43","15.7","15.7","-18.37",
"Barry, D J","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","-42","3208","165","13","0","0","0","0","-13","1","0","0","0","0","-1","25","0","0","0","0","-25",
"Berry, J A","0","0","0","0","0","0","0","0","0","0","0","0","48","1","5","2.08","10.42","-41.5","441","29","26","0","2","0","7.69","-26","0","0","0","0","0","0","9","0","0","0","0","-9",
"Best, Jim/Suzi","2","0","1","0","50","-2","4","0","1","0","25","-4","104","7","23","6.73","22.12","-40.5","199","26","65","4","13","6.15","20","-12.5","7","2","4","28.57","28.57","-1","66","7","20","10.61","10.61","-2.5",
"Boultbee-brooks, Clive","1","0","0","0","0","-1","2","0","0","0","0","-2","42","6","9","14.29","21.43","0.92","302","16","25","2","4","8","16","-14.5","2","2","2","100","100","3.42","16","1","4","6.25","6.25","-8",
"Bowen, P","0","0","0","0","0","0","2","0","2","0","100","-2","461","68","149","14.75","32.32","-106.79","27","12","224","36","76","16.07","33.93","-41.22","83","35","55","42.17","42.17","14.5","361","57","125","15.79","15.79","-47.93",
"Bromhead, Henry De","22","5","11","22.73","50","13.32","29","5","13","17.24","44.83","6.32","1402","189","471","13.48","33.59","-338.23","1","5","652","94","231","14.42","35.43","-55.5","235","85","152","36.17","36.17","-31.65","545","48","141","8.81","8.81","-121.93",
"Brookhouse, B","6","2","3","33.33","50","4.8","10","4","5","40","50","5","135","24","52","17.78","38.52","14.01","5","5","135","24","52","17.78","38.52","14.01","30","10","18","33.33","33.33","0.38","75","9","26","12","12","7.21",
"Budds, David Kenneth","1","0","0","0","0","-1","4","0","1","0","25","-4","185","6","34","3.24","18.38","-80.5","62","23","96","3","27","3.13","28.13","-77.5","7","1","3","14.29","14.29","-5","111","3","23","2.7","2.7","-92.5",
"Burke, John M","0","0","0","0","0","0","1","0","0","0","0","-1","99","2","17","2.02","17.17","-84","113","15","48","1","8","2.08","16.67","-40.5","3","0","2","0","0","-3","56","2","12","3.57","3.57","-41",
"Burke, Kieran","3","0","2","0","66.67","-3","5","1","4","20","80","-0.5","199","28","64","14.07","32.16","-40.66","10","5","114","13","31","11.4","27.19","-19.24","29","15","19","51.72","51.72","14.01","142","26","53","18.31","18.31","11.72",
"Burke, W J","3","0","0","0","0","-3","6","0","0","0","0","-6","196","7","27","3.57","13.78","-119","231","76","111","4","16","3.6","14.41","-70","5","0","2","0","0","-5","53","3","12","5.66","5.66","-26.5",
"Butler, Michael","0","0","0","0","0","0","0","0","0","0","0","0","75","2","6","2.67","8","-63","111","6","17","1","1","5.88","5.88","-12","2","0","1","0","0","-2","50","2","6","4","4","-38",
"Butler, Padraig","0","0","0","0","0","0","1","0","1","0","100","-1","30","4","10","13.33","33.33","-11.12","94","7","19","2","7","10.53","36.84","-12.5","3","2","3","66.67","66.67","1.38","13","1","5","7.69","7.69","-8.5",
"Byrnes, C","6","0","0","0","0","-6","12","2","3","16.67","25","-2","419","49","121","11.69","28.88","-142.61","11","10","241","26","64","10.79","26.56","-111.31","63","22","36","34.92","34.92","5.31","204","27","56","13.24","13.24","-54.82",
"Cahill, Mark","0","0","0","0","0","0","1","0","0","0","0","-1","85","6","19","7.06","22.35","20.5","66","5","40","5","6","12.5","15","57","4","0","3","0","0","-4","68","6","18","8.82","8.82","37.5",
"Candlish, Jennie","4","0","2","0","50","-4","7","1","3","14.29","42.86","-3.75","486","43","137","8.85","28.19","-162.85","12","6","239","28","72","11.72","30.13","-50.73","62","15","35","24.19","24.19","-29.06","389","33","110","8.48","8.48","-97.88",
"Case, B I","3","0","0","0","0","-3","5","0","1","0","20","-5","207","19","51","9.18","24.64","-102.18","46","9","125","11","27","8.8","21.6","-57.67","26","9","17","34.62","34.62","4.32","153","16","45","10.46","10.46","-70.92",
"Cawley, Edward","6","1","2","16.67","33.33","15","7","1","2","14.29","28.57","14","177","11","25","6.21","14.12","-47","2","3","104","6","15","5.77","14.42","-9.5","6","1","2","16.67","16.67","-1.5","130","11","23","8.46","8.46","0",
"Cody, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","185","19","62","10.27","33.51","-66.62","77","12","83","10","28","12.05","33.73","-21.62","20","6","12","30","30","-1","91","10","31","10.99","10.99","-15",
"Collins, C M","5","1","1","20","20","8","9","1","2","11.11","22.22","4","201","16","45","7.96","22.39","-65.24","2","2","159","12","33","7.55","20.75","-57.57","13","2","6","15.38","15.38","-8.07","92","10","24","10.87","10.87","-6.92",
"Courtney, Eamon","2","0","0","0","0","-2","3","0","0","0","0","-3","30","1","4","3.33","13.33","-20","73","5","19","1","3","5.26","15.79","-9","0","0","0","0","0","0","17","0","3","0","0","-17",
"Cromwell, Gavin Patrick","16","6","9","37.5","56.25","5.57","29","9","14","31.03","48.28","1.65","1679","165","490","9.83","29.18","-670.34","1","2","852","95","248","11.15","29.11","-302.51","213","64","134","30.05","30.05","-22.39","846","79","247","9.34","9.34","-253.81",
"Curling, S","6","1","1","16.67","16.67","-1.67","9","2","2","22.22","22.22","-1.67","201","21","47","10.45","23.38","-90.11","3","4","116","13","27","11.21","23.28","-57.41","24","9","18","37.5","37.5","3.18","68","11","23","16.18","16.18","2.83",
"Curtis, Miss Rebecca","1","0","1","0","100","-1","4","0","2","0","50","-4","203","18","44","8.87","21.67","-101.11","136","20","74","3","14","4.05","18.92","-55.75","14","6","7","42.86","42.86","3.18","139","18","34","12.95","12.95","-37.11",
"Cusack, Liam P","2","1","1","50","50","2.33","7","2","2","28.57","28.57","1.08","158","10","39","6.33","24.68","-87.92","2","2","76","7","20","9.21","26.32","-31.92","9","3","6","33.33","33.33","4.58","108","9","37","8.33","8.33","-42.92",
"Daly, H D","10","2","5","20","50","1.5","11","2","5","18.18","45.45","0.5","310","59","128","19.03","41.29","9.3","3","6","166","31","65","18.67","39.16","-7.31","60","22","38","36.67","36.67","6.47","198","41","89","20.71","20.71","41.44",
"Dempsey, J P","1","0","0","0","0","-1","1","0","0","0","0","-1","163","15","41","9.2","25.15","-42.91","37","13","81","6","19","7.41","23.46","-23.37","19","6","11","31.58","31.58","7.13","90","9","24","10","10","11",
"Donoghue, Ian","0","0","0","0","0","0","2","0","0","0","0","-2","82","5","13","6.1","15.85","-48.5","22","5","82","5","13","6.1","15.85","-48.5","4","0","2","0","0","-4","50","5","8","10","10","-16.5",
"Donohoe, R","1","0","1","0","100","-1","6","1","3","16.67","50","-2.5","138","11","30","7.97","21.74","-46.84","10","4","83","7","18","8.43","21.69","-13.67","2","1","2","50","50","1.5","119","9","27","7.56","7.56","-38.84",
"Down, C J","1","0","0","0","0","-1","1","0","0","0","0","-1","179","18","43","10.06","24.02","-91.67","17","4","69","9","21","13.04","30.43","-34.92","20","6","14","30","30","-2.42","140","16","38","11.43","11.43","-62.17",
"Doyle, Miss Elizabeth","5","1","2","20","40","2.5","8","1","2","12.5","25","-0.5","289","25","88","8.65","30.45","-31.75","2","2","150","15","43","10","28.67","8.25","29","4","13","13.79","13.79","-13","161","15","47","9.32","9.32","-0.75",
"Doyle, P M J","1","0","0","0","0","-1","1","0","0","0","0","-1","42","7","19","16.67","45.24","-7.3","503","29","23","0","9","0","39.13","-23","9","3","6","33.33","33.33","-2.55","2","0","0","0","0","-2",
"Dullea, J D","2","0","0","0","0","-2","2","0","0","0","0","-2","73","1","7","1.37","9.59","-61","213","17","37","1","4","2.7","10.81","-25","0","0","0","0","0","0","32","1","7","3.13","3.13","-20",
"Dunn, Mrs Alex","3","0","0","0","0","-3","12","0","1","0","8.33","-12","420","33","83","7.86","19.76","-179.87","17","14","235","13","36","5.53","15.32","-123.5","23","6","10","26.09","26.09","-1","340","31","77","9.12","9.12","-115.87",
"Durkan, William","0","0","0","0","0","0","1","0","1","0","100","-1","60","4","9","6.67","15","-36.72","83","8","24","2","5","8.33","20.83","-17.47","1","0","0","0","0","-1","30","1","3","3.33","3.33","-17",
"Edmunds, Stuart","3","0","0","0","0","-3","9","1","1","11.11","11.11","-4.67","366","47","134","12.84","36.61","-121.38","12","9","201","24","67","11.94","33.33","-74.27","43","14","25","32.56","32.56","-10.95","209","25","72","11.96","11.96","-54.23",
"Elliott, Gordon","35","5","14","14.29","40","-13.1","47","7","18","14.89","38.3","-20.1","2980","463","1106","15.54","37.11","-712.1","1","6","1512","233","573","15.41","37.9","-500.55","555","228","371","41.08","41.08","-32.45","1068","108","290","10.11","10.11","-293.47",
"Fahey, Mark","2","0","0","0","0","-2","4","1","1","25","25","2","191","22","45","11.52","23.56","67.13","13","4","102","13","25","12.75","24.51","76.88","20","4","8","20","20","-6.37","112","16","33","14.29","14.29","79.33",
"Fahey, Peter","7","0","0","0","0","-7","13","0","0","0","0","-13","545","58","156","10.64","28.62","-94.36","23","19","290","23","69","7.93","23.79","-150.8","42","16","26","38.1","38.1","-1.7","264","25","59","9.47","9.47","-19.62",
"Fahy, P A","1","0","0","0","0","-1","6","0","0","0","0","-6","240","9","30","3.75","12.5","-134","76","33","136","3","12","2.21","8.82","-87","4","1","1","25","25","0.5","120","8","24","6.67","6.67","-17.5",
"Fenton, Philip","2","0","1","0","50","-2","4","0","1","0","25","-4","262","16","65","6.11","24.81","-114.67","65","21","132","4","37","3.03","28.03","-104.75","13","3","9","23.08","23.08","-3.42","159","10","38","6.29","6.29","-34.92",
"Finegan, Hugh Paul","2","0","1","0","50","-2","2","0","1","0","50","-2","60","3","7","5","11.67","21","364","27","28","1","4","3.57","14.29","23","2","0","1","0","0","-2","31","2","5","6.45","6.45","-1",
"Fitzgerald, B J","2","0","1","0","50","-2","5","0","2","0","40","-5","142","14","29","9.86","20.42","3.5","52","16","73","5","16","6.85","21.92","-38","10","3","4","30","30","-0.5","54","6","10","11.11","11.11","4.75",
"Flavin, J P","3","0","1","0","33.33","-3","4","0","2","0","50","-4","121","6","16","4.96","13.22","-69.75","58","12","83","2","10","2.41","12.05","-55.5","5","0","0","0","0","-5","77","6","16","7.79","7.79","-25.75",
"Flynn, Paul W","2","1","1","50","50","2.5","8","1","4","12.5","50","-3.5","426","38","104","8.92","24.41","-108.97","1","1","204","23","54","11.27","26.47","20.87","46","14","27","30.43","30.43","1.28","315","34","92","10.79","10.79","-65.22",
