trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bailey, K C","5","0","1","0","20","-5","14","1","3","7.14","21.43","-11.8","511","79","188","15.46","36.79","-70.5","13","11","240","37","86","15.42","35.83","-36.23","92","28","55","30.43","30.43","-14.39","315","52","118","16.51","16.51","-7.77",
"Barry, David Richard","0","0","0","0","0","0","1","0","0","0","0","-1","22","2","3","9.09","13.64","5.5","559","17","11","0","0","0","0","-11","0","0","0","0","0","0","12","2","3","16.67","16.67","15.5",
"Beckett, R M","7","1","4","14.29","57.14","6","7","1","4","14.29","57.14","6","1223","225","492","18.4","40.23","-190.78","4","2","654","133","283","20.34","43.27","-93.57","288","107","184","37.15","37.15","-6.94","531","101","198","19.02","19.02","-70.66",
"Bedi, Miss J","0","0","0","0","0","0","0","0","0","0","0","0","94","3","13","3.19","13.83","-73.5","201","31","52","1","6","1.92","11.54","-42","1","0","0","0","0","-1","82","3","13","3.66","3.66","-61.5",
"Bell, M L W","3","1","1","33.33","33.33","4.5","3","1","1","33.33","33.33","4.5","722","88","242","12.19","33.52","-259.29","4","2","392","49","127","12.5","32.4","-99.79","106","34","54","32.08","32.08","-12.87","424","51","138","12.03","12.03","-137.55",
"Best, Jim/Suzi","2","0","0","0","0","-2","3","0","0","0","0","-3","110","9","24","8.18","21.82","-18","19","5","71","5","15","7.04","21.13","3.5","7","2","4","28.57","28.57","-1","67","8","21","11.94","11.94","19.5",
"Bolger, E","1","0","1","0","100","-1","5","1","3","20","60","-1.5","178","22","48","12.36","26.97","-66.31","14","3","80","12","26","15","32.5","-29.54","30","11","18","36.67","36.67","5.36","96","11","27","11.46","11.46","-52.46",
"Brittain, Antony","0","0","0","0","0","0","0","0","0","0","0","0","612","40","151","6.54","24.67","-291.54","72","53","311","18","75","5.79","24.12","-182.42","23","8","11","34.78","34.78","2.33","530","36","138","6.79","6.79","-258.04",
"Bromhead, Henry De","18","2","8","11.11","44.44","-10.67","33","6","16","18.18","48.48","10.23","1407","185","483","13.15","34.33","-330.72","1","5","680","100","246","14.71","36.18","-64.07","221","77","144","34.84","34.84","-32.3","552","49","148","8.88","8.88","-126.93",
"Burke, K R","9","3","6","33.33","66.67","16","9","3","6","33.33","66.67","16","1558","241","575","15.47","36.91","-89.8","2","6","748","119","278","15.91","37.17","-61.06","260","94","157","36.15","36.15","2.12","760","100","248","13.16","13.16","-106.4",
"Burke, W J","0","0","0","0","0","0","4","0","0","0","0","-4","192","7","28","3.65","14.58","-115.5","16","6","114","4","15","3.51","13.16","-74.5","5","0","2","0","0","-5","53","3","13","5.66","5.66","-26.5",
"Butler, John","14","0","2","0","14.29","-14","14","0","2","0","14.29","-14","992","96","260","9.68","26.21","-270.01","19","24","528","38","120","7.2","22.73","-202.11","98","33","68","33.67","33.67","0.17","769","81","216","10.53","10.53","-167.32",
"Byrnes, C","4","0","1","0","25","-4","12","1","2","8.33","16.67","-9","443","49","125","11.06","28.22","-169.86","9","6","253","23","62","9.09","24.51","-136.39","64","23","37","35.94","35.94","6.56","216","28","59","12.96","12.96","-64.57",
"Candlish, Jennie","1","0","0","0","0","-1","8","1","2","12.5","25","-4","498","45","139","9.04","27.91","-165.6","12","6","244","29","74","11.89","30.33","-49.06","65","16","37","24.62","24.62","-28.56","387","35","110","9.04","9.04","-85.88",
"Carroll, A W","15","2","2","13.33","13.33","2","15","2","2","13.33","13.33","2","1952","168","505","8.61","25.87","-355.72","3","3","990","80","240","8.08","24.24","-249.93","134","38","76","28.36","28.36","-17.46","1631","150","441","9.2","9.2","-226.51",
"Carson, Anthony","2","1","1","50","50","2.5","3","1","1","33.33","33.33","1.5","187","9","34","4.81","18.18","-92","4","2","81","5","17","6.17","20.99","-14","10","1","4","10","10","-5.5","143","8","31","5.59","5.59","-74",
