trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, M","16","2","4","12.5","25","-1.5","36","6","14","16.67","38.89","5.25","1845","230","582","12.47","31.54","-329.35","2","2","918","109","297","11.87","32.35","-179.92","285","86","164","30.18","30.18","-34.68","1576","195","499","12.37","12.37","-259.37",
"Bailey, Liam","4","0","1","0","25","-4","6","0","1","0","16.67","-6","281","14","50","4.98","17.79","-139.5","26","10","145","9","28","6.21","19.31","-82","12","2","4","16.67","16.67","-5","216","11","36","5.09","5.09","-92.5",
"Baker, George","6","0","2","0","33.33","-6","11","1","5","9.09","45.45","-5.5","399","40","119","10.03","29.82","-156.88","11","8","189","20","66","10.58","34.92","-78.13","51","12","25","23.53","23.53","-16.26","322","36","103","11.18","11.18","-102.26",
"Balding, A M","35","4","15","11.43","42.86","-14","74","6","26","8.11","35.14","-34.5","1875","273","677","14.56","36.11","-280.45","2","2","913","135","324","14.79","35.49","-195.34","314","101","185","32.17","32.17","-47.67","820","119","269","14.51","14.51","-90.94",
"Banham, Chelsea","2","0","0","0","0","-2","3","0","0","0","0","-3","237","17","50","7.17","21.1","-93.21","24","9","100","6","20","6","20","-63.34","17","4","8","23.53","23.53","-3.04","161","11","36","6.83","6.83","-54.04",
"Barclay, Stella","9","0","2","0","22.22","-9","13","0","3","0","23.08","-13","534","37","113","6.93","21.16","32.32","39","32","315","23","68","7.3","21.59","10.41","25","5","12","20","20","-9.26","448","34","100","7.59","7.59","94.99",
"Barron, T D","7","0","1","0","14.29","-7","10","1","2","10","20","-5.5","481","61","163","12.68","33.89","-78.63","8","8","245","25","78","10.2","31.84","-71.21","72","17","44","23.61","23.61","-12.95","390","52","139","13.33","13.33","-41.71",
"Barry, Michael","0","0","0","0","0","0","0","0","0","0","0","0","25","0","8","0","32","-25","1127","35","16","0","8","0","50","-16","4","0","4","0","0","-4","12","0","6","0","0","-12",
"Beckett, R M","21","5","10","23.81","47.62","0.13","42","7","16","16.67","38.1","-12.62","1222","218","488","17.84","39.93","-183.35","2","5","658","127","277","19.3","42.1","-66.1","274","101","174","36.86","36.86","-7.88","548","104","208","18.98","18.98","-64.91",
"Bethell, Ed","10","2","5","20","50","-4.87","14","2","5","14.29","35.71","-8.87","404","67","151","16.58","37.38","-30.65","2","1","211","45","86","21.33","40.76","-0.85","89","27","53","30.34","30.34","-17.73","234","45","95","19.23","19.23","24.37",
"Bethell, Harriet","3","0","1","0","33.33","-3","4","0","2","0","50","-4","138","24","54","17.39","39.13","9.06","20","5","91","16","37","17.58","40.66","3.06","20","6","11","30","30","-4.44","133","23","52","17.29","17.29","12.56",
"Bolger, E","5","0","2","0","40","-5","7","0","2","0","28.57","-7","188","20","44","10.64","23.4","-86.86","30","8","83","8","22","9.64","26.51","-47.54","32","11","18","34.38","34.38","1.81","103","12","27","11.65","11.65","-57.26",
"Bolger, J S","13","1","2","7.69","15.38","-9.5","20","2","4","10","20","-14.25","671","50","158","7.45","23.55","-273.4","6","11","343","25","86","7.29","25.07","-117.47","45","16","26","35.56","35.56","-1.78","272","19","66","6.99","6.99","-51.8",
"Botti, M","7","1","4","14.29","57.14","-0.5","16","4","8","25","50","7.75","757","89","240","11.76","31.7","97.34","2","1","369","37","114","10.03","30.89","-51.42","88","13","38","14.77","14.77","-46.95","481","60","147","12.47","12.47","2.22",
"Boughey, George","23","2","4","8.7","17.39","-16.12","39","6","10","15.38","25.64","-4.04","1437","230","527","16.01","36.67","-377.27","3","6","746","124","280","16.62","37.53","-146.85","308","127","215","41.23","41.23","3.66","802","138","310","17.21","17.21","-92.89",
"Brace, D","3","1","3","33.33","100","1.5","3","1","3","33.33","100","1.5","86","10","23","11.63","26.74","-35.09","7","1","35","4","10","11.43","28.57","-11.67","6","5","6","83.33","83.33","9.2","55","7","18","12.73","12.73","-13.1",
