trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","1","0","0","0","0","-1","3","0","0","0","0","-3","205","21","62","10.24","30.24","-31.12","26","5","115","9","32","7.83","27.83","-34.87","23","5","9","21.74","21.74","-6.62","162","19","52","11.73","11.73","-21.62",
"Appleby, Charlie","7","2","4","28.57","57.14","-1.97","16","4","7","25","43.75","-5.46","903","270","484","29.9","53.6","-43.61","2","2","421","118","220","28.03","52.26","-36.14","430","186","292","43.26","43.26","-34.1","224","56","103","25","25","-1.53",
"Appleby, M","19","2","6","10.53","31.58","1","44","2","11","4.55","25","-24","1835","229","576","12.48","31.39","-296.14","1","5","922","107","291","11.61","31.56","-216.09","278","87","165","31.29","31.29","-25.8","1574","195","496","12.39","12.39","-229.24",
"Attwater, M J","8","0","1","0","12.5","-8","17","0","2","0","11.76","-17","634","36","131","5.68","20.66","-285.38","20","22","307","17","58","5.54","18.89","-146.46","27","8","14","29.63","29.63","-4.84","526","31","106","5.89","5.89","-215.43",
"Baker, George","9","1","4","11.11","44.44","-2.5","10","1","5","10","50","-3.5","395","38","113","9.62","28.61","-161.71","7","8","180","16","58","8.89","32.22","-95.46","50","11","25","22","22","-17.09","316","34","98","10.76","10.76","-105.09",
"Balding, A M","35","5","17","14.29","48.57","-8.45","65","7","28","10.77","43.08","-34.05","1854","270","659","14.56","35.54","-292.97","1","5","901","139","323","15.43","35.85","-154.61","313","104","187","33.23","33.23","-39.44","826","122","276","14.77","14.77","-100.35",
"Barrett, James M","1","0","0","0","0","-1","2","0","0","0","0","-2","124","4","17","3.23","13.71","-53.5","91","17","53","1","6","1.89","11.32","-12","7","0","3","0","0","-7","63","3","11","4.76","4.76","2",
"Beckett, R M","36","11","17","30.56","47.22","8.74","57","19","31","33.33","54.39","22.98","1193","213","478","17.85","40.07","-135.89","1","2","655","125","272","19.08","41.53","-47.78","260","96","164","36.92","36.92","-6.17","537","105","207","19.55","19.55","-40.66",
"Bell, M L W","14","2","5","14.29","35.71","7.5","28","5","12","17.86","42.86","7.63","687","81","230","11.79","33.48","-280.14","2","6","357","44","125","12.32","35.01","-107.31","107","34","54","31.78","31.78","-14.3","404","49","135","12.13","12.13","-149.92",
"Bolger, J S","5","0","1","0","20","-5","18","1","3","5.56","16.67","3","685","47","152","6.86","22.19","-287.06","9","7","348","25","83","7.18","23.85","-98","43","13","23","30.23","30.23","-7.44","277","19","67","6.86","6.86","-45.3",
"Botti, M","8","1","2","12.5","25","-4","17","3","6","17.65","35.29","19.5","752","89","240","11.84","31.91","70.6","2","1","355","35","112","9.86","31.55","-33.92","88","15","40","17.05","17.05","-44.61","486","60","150","12.35","12.35","-26.57",
"Boughey, George","12","2","5","16.67","41.67","-1.17","28","4","8","14.29","28.57","-6.57","1426","228","530","15.99","37.17","-384.69","1","3","781","127","295","16.26","37.77","-187.78","305","128","212","41.97","41.97","4.24","795","135","308","16.98","16.98","-102.18",
"Boyle, J R","2","0","0","0","0","-2","9","1","4","11.11","44.44","10","423","35","101","8.27","23.88","-178.75","11","7","202","18","53","8.91","26.24","-64.67","31","8","15","25.81","25.81","-2.29","351","34","94","9.69","9.69","-115.25",
"Bridger, J / Cook, R","3","0","1","0","33.33","-3","10","0","2","0","20","-10","255","8","36","3.14","14.12","-178.62","22","12","125","6","19","4.8","15.2","-78.62","11","1","6","9.09","9.09","-8.62","191","8","35","4.19","4.19","-114.62",
