trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bell, M L W","2","0","0","0","0","-2","2","0","0","0","0","-2","9","0","3","0","33.33","-9","25","1","4","4","16","-22.12","778","102","256","13.11","32.9","-197.02","8","10","414","58","130","14.01","31.4","-74.01","112","42","62","37.5","37.5","7.94","464","62","154","13.36","13.36","-79.32",
"Benton, Craig","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","1","0","33.33","-3","4","0","1","0","25","-4","29","0","1","0","3.45","-29","9999","9999","29","0","1","0","3.45","-29","1","0","0","0","0","-1","28","0","1","0","0","-28",
"Berry, J A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","44","2","6","4.55","13.64","-33","20","2","18","2","4","11.11","22.22","-7","1","1","1","100","100","4","15","2","4","13.33","13.33","-4",
"Bethell, Ed","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","18","3","7","16.67","38.89","-4.77","505","87","204","17.23","40.4","-120.85","10","5","288","44","117","15.28","40.63","-111.37","121","45","72","37.19","37.19","-5.97","300","57","121","19","19","-34.22",
"Botti, M","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","1","25","25","0","14","1","3","7.14","21.43","-10","826","93","259","11.26","31.36","-116.71","7","4","464","57","146","12.28","31.47","-79.12","84","20","47","23.81","23.81","-27.44","525","58","161","11.05","11.05","-100.78",
"Boughey, George","0","0","0","0","0","0","2","0","1","0","50","-2","17","3","6","17.65","35.29","8.25","35","4","12","11.43","34.29","1.25","1483","239","556","16.12","37.49","-297.15","4","3","717","115","272","16.04","37.94","-118.57","304","108","197","35.53","35.53","-34.01","837","142","322","16.97","16.97","-54.03",
"Bourke, D F","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","214","20","57","9.35","26.64","-65.5","53","20","116","9","30","7.76","25.86","-70.25","21","5","11","23.81","23.81","-3.25","178","18","49","10.11","10.11","-45.75",
"Bowen, Peter / Michael","0","0","0","0","0","0","4","1","3","25","75","1","8","2","4","25","50","-0.8","19","3","8","15.79","42.11","-9.17","492","71","152","14.43","30.89","-119.22","3","3","250","31","78","12.4","31.2","-66.6","91","37","58","40.66","40.66","9.32","373","54","113","14.48","14.48","-51.18",
"Breen, Leanne","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","118","7","24","5.93","20.34","-60.75","94","15","49","3","13","6.12","26.53","-30.25","5","2","5","40","40","2","107","7","23","6.54","6.54","-49.75",
"Brittain, Antony","6","0","0","0","0","-6","6","0","0","0","0","-6","11","0","0","0","0","-11","15","0","1","0","6.67","-15","557","32","135","5.75","24.24","-295.04","114","46","249","9","46","3.61","18.47","-169.62","19","7","11","36.84","36.84","3.71","479","30","116","6.26","6.26","-225.17",
"Bromhead, Henry De","1","1","1","100","100","4.5","3","1","1","33.33","33.33","2.5","14","6","7","42.86","50","8.65","31","10","15","32.26","48.39","5.65","1406","200","503","14.22","35.78","-235.3","1","1","758","114","275","15.04","36.28","-124.43","227","76","150","33.48","33.48","-29.06","548","56","163","10.22","10.22","-63.79",
"Brooke, Daniel","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","211","21","58","9.95","27.49","-74.75","18","10","131","11","35","8.4","26.72","-54.42","28","8","20","28.57","28.57","-0.21","181","18","50","9.94","9.94","-79.75",
"Brown, A D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","3","317","37","103","11.67","32.49","-51.12","8","1","156","15","53","9.62","33.97","-38.71","46","10","22","21.74","21.74","-15.03","258","33","87","12.79","12.79","-13.17",
"Brown, G","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","20","40","1","9","2","3","22.22","33.33","1.5","151","20","47","13.25","31.13","6.82","5","1","97","12","24","12.37","24.74","-3.44","16","4","10","25","25","-6.39","110","16","38","14.55","14.55","34.51",
"Budds, David Kenneth","1","0","1","0","100","-1","1","0","1","0","100","-1","3","0","2","0","66.67","-3","6","1","4","16.67","66.67","3","176","8","41","4.55","23.3","-103.5","11","4","84","5","21","5.95","25","-30","5","1","3","20","20","-3","119","8","31","6.72","6.72","-46.5",
"Burke, John M","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","98","3","15","3.06","15.31","-75","53","6","47","2","6","4.26","12.77","-31.5","3","1","3","33.33","33.33","0.5","47","3","11","6.38","6.38","-24",
"Burke, K R","4","0","1","0","25","-4","4","0","1","0","25","-4","16","1","6","6.25","37.5","-14.96","49","6","18","12.24","36.73","-27.93","1538","237","590","15.41","38.36","-255.22","7","15","796","136","315","17.09","39.57","-29.25","255","95","160","37.25","37.25","-16.64","703","83","230","11.81","11.81","-157.09",
"Burke, Kieran","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","1","0","33.33","-3","5","0","1","0","20","-5","240","30","69","12.5","28.75","2.55","40","9","129","14","38","10.85","29.46","12.41","34","11","19","32.35","32.35","2.89","178","28","60","15.73","15.73","20.55",
"Burke, W J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","208","7","32","3.37","15.38","-148.5","53","17","96","3","14","3.13","14.58","-77.5","7","0","3","0","0","-7","66","4","18","6.06","6.06","-37.5",
"Butler, John","5","0","2","0","40","-5","6","0","2","0","33.33","-6","11","1","4","9.09","36.36","-7","17","2","5","11.76","29.41","6","988","68","225","6.88","22.77","-444.64","5","9","495","27","107","5.45","21.62","-256.66","80","23","51","28.75","28.75","-5.86","758","57","186","7.52","7.52","-325.9",
"Candy, H","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","225","21","60","9.33","26.67","-26.25","21","10","101","4","21","3.96","20.79","-33","17","4","13","23.53","23.53","-4.25","131","12","39","9.16","9.16","-69.25",
"Carr, Mrs R A","7","1","2","14.29","28.57","3","7","1","2","14.29","28.57","3","20","2","6","10","30","2","29","3","9","10.34","31.03","-0.5","863","96","256","11.12","29.66","-139.4","1","2","473","49","127","10.36","26.85","-91.92","83","24","37","28.92","28.92","0.27","812","92","245","11.33","11.33","-115.4",
"Carroll, A W","2","0","1","0","50","-2","11","2","5","18.18","45.45","-0.75","19","3","7","15.79","36.84","-7.02","34","5","11","14.71","32.35","-13.52","1957","179","499","9.15","25.5","-497.25","2","9","930","95","252","10.22","27.1","-222.19","171","57","111","33.33","33.33","-0.49","1615","155","423","9.6","9.6","-333.41",
"Cashman, P F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","1468","26","2","0","1","0","50","-2","0","0","0","0","0","0","0","0","0","0","0","0",
"Chamings, P R","1","0","0","0","0","-1","3","0","0","0","0","-3","7","0","0","0","0","-7","10","2","2","20","20","1.25","237","25","56","10.55","23.63","-27.17","8","8","108","10","25","9.26","23.15","-26.75","14","5","8","35.71","35.71","4.08","214","25","54","11.68","11.68","-4.17",
"Channon, Jack","2","0","0","0","0","-2","3","0","1","0","33.33","-3","12","1","5","8.33","41.67","-10.27","30","4","12","13.33","40","-17.77","629","97","256","15.42","40.7","10.72","5","7","372","63","157","16.94","42.2","26.23","102","35","69","34.31","34.31","-10.31","430","66","185","15.35","15.35","14.4",
"Chapman, M C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","89","2","5","2.25","5.62","143","136","24","42","1","4","2.38","9.52","109","0","0","0","0","0","0","72","2","4","2.78","2.78","160",
"Chapple-Hyam, Jane","1","0","0","0","0","-1","3","0","1","0","33.33","-3","9","1","2","11.11","22.22","-5.75","15","1","2","6.67","13.33","-11.75","474","46","142","9.7","29.96","-117.62","4","4","246","29","78","11.79","31.71","-43.77","45","13","25","28.89","28.89","-8.95","226","24","78","10.62","10.62","-37.34",
"Charlton, Roger/Harry","1","0","0","0","0","-1","1","0","0","0","0","-1","9","2","5","22.22","55.56","-5.17","17","3","8","17.65","47.06","-7.67","505","72","189","14.26","37.43","-150.01","4","2","245","36","95","14.69","38.78","-101.47","114","38","72","33.33","33.33","-13.31","281","44","109","15.66","15.66","-80.08",
"Clover, Tom","0","0","0","0","0","0","2","1","1","50","50","2","4","2","3","50","75","1.36","12","5","10","41.67","83.33","13.36","415","52","158","12.53","38.07","-111.33","2","1","229","32","92","13.97","40.17","-38.25","56","24","39","42.86","42.86","8.42","216","25","76","11.57","11.57","-16.74",
"Coakley, D J","1","0","0","0","0","-1","4","0","1","0","25","-4","6","1","2","16.67","33.33","0.5","8","1","2","12.5","25","-1.5","185","15","44","8.11","23.78","-93.37","4","5","92","9","26","9.78","28.26","-39.5","17","4","9","23.53","23.53","-5.62","144","14","41","9.72","9.72","-55.62",
"Cole, P F I","2","0","0","0","0","-2","4","1","1","25","25","-2.2","5","1","1","20","20","-3.2","12","2","3","16.67","25","-5.2","347","44","131","12.68","37.75","-92.84","2","4","170","27","60","15.88","35.29","-25.09","49","17","32","34.69","34.69","-3.43","213","17","70","7.98","7.98","-112.99",
"Collier, Tjade","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","12","30","9.45","23.62","-64.67","134","13","60","4","10","6.67","16.67","-44.92","11","5","9","45.45","45.45","6","100","12","30","12","12","-37.67",
"Collins, C M","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","2","0","66.67","-3","14","1","7","7.14","50","-7.5","380","29","84","7.63","22.11","-118.71","9","4","239","17","53","7.11","22.18","-69.97","24","3","12","12.5","12.5","-17.54","178","17","47","9.55","9.55","-16.42",
"Collins, Darren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","3","55","2","12","3.64","21.82","-42.5","11","1","45","2","10","4.44","22.22","-32.5","3","1","1","33.33","33.33","2","38","2","12","5.26","5.26","-25.5",
"Cowell, R M H","2","1","1","50","50","7","7","2","2","28.57","28.57","4.75","12","3","3","25","25","8.75","20","3","6","15","30","0.75","482","48","145","9.96","30.08","-140.36","1","1","237","28","71","11.81","29.96","-59.74","41","13","21","31.71","31.71","-4.86","374","37","119","9.89","9.89","-145.78",
"Cox, C G","1","0","0","0","0","-1","1","0","0","0","0","-1","13","1","6","7.69","46.15","-8.5","18","2","8","11.11","44.44","9.5","849","114","299","13.43","35.22","-179.01","7","12","378","54","143","14.29","37.83","-66.5","121","46","77","38.02","38.02","5.54","478","54","150","11.3","11.3","-135.49",
"Crisford, Simon","1","1","1","100","100","2","2","1","1","50","50","1","14","3","5","21.43","35.71","-1.5","29","5","10","17.24","34.48","-8.12","715","141","319","19.72","44.62","-124.09","1","1","360","70","157","19.44","43.61","-57.08","170","66","112","38.82","38.82","-16.25","316","68","135","21.52","21.52","12.45",
"Cromwell, Gavin Patrick","1","0","0","0","0","-1","3","1","1","33.33","33.33","8","18","5","8","27.78","44.44","15.38","43","7","15","16.28","34.88","8.38","1770","212","560","11.98","31.64","-492.04","2","2","940","127","323","13.51","34.36","-181.64","247","87","165","35.22","35.22","-2.11","904","96","273","10.62","10.62","-202.36",
"Cusack, Liam P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","145","13","35","8.97","24.14","53.08","85","16","73","8","17","10.96","23.29","88.58","10","4","7","40","40","6.58","93","11","31","11.83","11.83","97.08",
"Dace, L A","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","7","0","1","0","14.29","-7","120","7","29","5.83","24.17","-82","30","10","75","4","18","5.33","24","-53","9","2","5","22.22","22.22","-4.5","99","7","26","7.07","7.07","-61",
"Dascombe, Tom","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","11","0","1","0","9.09","-11","314","28","82","8.92","26.11","-132.71","25","17","154","12","37","7.79","24.03","-78.25","24","9","14","37.5","37.5","1.71","144","11","39","7.64","7.64","-70.13",
"Davidson, Tristan","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","8","1","3","12.5","37.5","-3.5","260","27","76","10.38","29.23","-19.75","9","4","156","17","48","10.9","30.77","-33.75","28","7","17","25","25","-1.5","208","24","66","11.54","11.54","17.25",
"Dixon, Scott","4","0","0","0","0","-4","7","0","0","0","0","-7","16","0","2","0","12.5","-16","25","0","3","0","12","-25","909","64","201","7.04","22.11","-177.49","15","28","499","38","118","7.62","23.65","-84.12","48","8","23","16.67","16.67","-20.62","834","57","180","6.83","6.83","-168.62",
"Dods, M","3","1","1","33.33","33.33","4.5","3","1","1","33.33","33.33","4.5","25","4","6","16","24","0.41","39","5","11","12.82","28.21","-3.59","1106","114","335","10.31","30.29","-279.01","1","2","559","58","164","10.38","29.34","-107.45","120","37","65","30.83","30.83","5.12","908","85","274","9.36","9.36","-270.79",
"Donovan, D","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","60","3","11","5","18.33","-23.75","86","17","60","3","11","5","18.33","-23.75","4","1","1","25","25","-1.75","47","2","8","4.26","4.26","-25.75",
"Dow, S","0","0","0","0","0","0","1","0","1","0","100","-1","5","2","3","40","60","6.5","7","2","4","28.57","57.14","4.5","314","33","79","10.51","25.16","6.29","4","3","184","21","50","11.41","27.17","60.71","18","3","9","16.67","16.67","-9.62","275","31","74","11.27","11.27","31.29",
"Doyle, Eoin","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","247","18","55","7.29","22.27","-95.42","20","9","130","11","30","8.46","23.08","-25.67","13","5","11","38.46","38.46","6.58","157","15","41","9.55","9.55","-22.92",
"Doyle, Sean Thomas","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","90","9","21","10","23.33","-21.99","53","7","34","4","9","11.76","26.47","-14","7","1","2","14.29","14.29","-4.12","34","2","7","5.88","5.88","2.88",
"Duggan, Donncha","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","-8","1821","54","2","0","0","0","0","-2","0","0","0","0","0","0","2","0","0","0","0","-2",
"Dunnett, Mrs C A","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","229","4","32","1.75","13.97","-205","349","96","104","1","10","0.96","9.62","-98.5","4","1","3","25","25","-1","172","4","27","2.33","2.33","-148",
"Easterby, M W","0","0","0","0","0","0","2","1","1","50","50","0","11","2","4","18.18","36.36","-1","28","4","8","14.29","28.57","-4","962","97","297","10.08","30.87","-166.31","3","1","471","45","150","9.55","31.85","-80.15","108","19","53","17.59","17.59","-49.62","767","80","249","10.43","10.43","-164.83",
"Easterby, T D","2","0","1","0","50","-2","2","0","1","0","50","-2","30","3","9","10","30","-12","77","5","18","6.49","23.38","-45.5","2693","213","696","7.91","25.84","-978.35","4","7","1248","102","340","8.17","27.24","-484.21","210","46","118","21.9","21.9","-56.22","2215","191","610","8.62","8.62","-682.29",
"Elliott, Gordon","1","0","0","0","0","-1","1","0","0","0","0","-1","12","2","3","16.67","25","4.5","39","3","10","7.69","25.64","-21.17","2960","434","1060","14.66","35.81","-858.08","5","4","1462","206","494","14.09","33.79","-318.09","496","200","333","40.32","40.32","-61.9","1146","101","303","8.81","8.81","-366.9",
"Ellison, B","2","0","1","0","50","-2","2","0","1","0","50","-2","9","5","6","55.56","66.67","18.25","23","6","9","26.09","39.13","12.75","835","95","252","11.38","30.18","-24.05","5","5","433","52","132","12.01","30.48","121.63","70","24","43","34.29","34.29","2.83","628","75","198","11.94","11.94","-95.81",
"Eustace, Harry","2","0","0","0","0","-2","3","0","1","0","33.33","-3","8","0","3","0","37.5","-8","20","0","6","0","30","-20","428","50","148","11.68","34.58","-87.86","32","33","262","22","84","8.4","32.06","-81.21","70","23","47","32.86","32.86","-0.4","246","35","93","14.23","14.23","18",
"Evans, H J","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","5","1","2","20","40","-1.5","304","38","96","12.5","31.58","-49.79","13","4","158","15","45","9.49","28.48","-46.92","30","8","18","26.67","26.67","-4.87","259","33","87","12.74","12.74","-59.62",
"Evans, Mrs N S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178","8","23","4.49","12.92","-109.54","113","33","93","6","17","6.45","18.28","-49.04","3","3","3","100","100","8.96","146","7","22","4.79","4.79","-92.54",
"Fahey, James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","151","9","35","5.96","23.18","-1.17","40","13","83","5","18","6.02","21.69","-45.17","3","0","1","0","0","-3","67","4","16","5.97","5.97","-33.5",
"Fahey, R A","3","1","2","33.33","66.67","5.5","3","1","2","33.33","66.67","5.5","18","3","5","16.67","27.78","17.5","53","4","11","7.55","20.75","-4.5","1801","207","550","11.49","30.54","-394.4","1","1","942","97","258","10.3","27.39","-246.81","178","59","98","33.15","33.15","8.34","1291","140","375","10.84","10.84","-242.17",
"Fanshawe, J R","4","3","4","75","100","24.33","5","4","5","80","100","24.95","15","5","10","33.33","66.67","18.45","27","7","17","25.93","62.96","17.95","653","98","255","15.01","39.05","-151.34","1","2","366","58","151","15.85","41.26","-47.48","134","45","85","33.58","33.58","-11.42","432","73","186","16.9","16.9","-88.37",
"Farrell, C W J","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","50","100","3.5","5","1","4","20","80","0.5","120","7","24","5.83","20","-55.5","7","2","52","4","11","7.69","21.15","-20.5","4","2","3","50","50","5","53","4","12","7.55","7.55","-24",
"Fell, R / Murray, S","0","0","0","0","0","0","0","0","0","0","0","0","8","0","2","0","25","-8","19","0","5","0","26.32","-19","935","79","239","8.45","25.56","-296.12","17","22","446","31","106","6.95","23.77","-140.91","70","24","44","34.29","34.29","12.97","767","69","202","9","9","-204.7",
"Fenton, Philip","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","264","14","69","5.3","26.14","-63","17","3","139","8","34","5.76","24.46","18.25","10","2","6","20","20","-4.5","152","10","36","6.58","6.58","-62",
"Ferguson, James","3","0","0","0","0","-3","3","0","0","0","0","-3","5","2","2","40","40","-1.07","9","2","3","22.22","33.33","-5.07","500","64","167","12.8","33.4","-131.7","6","4","245","31","77","12.65","31.43","-42.83","83","30","53","36.14","36.14","1.84","252","39","95","15.48","15.48","11.85",
"Flavin, J P","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","15","3","1","2","33.33","66.67","14","158","6","24","3.8","15.19","-17","5","2","74","3","15","4.05","20.27","33","5","0","1","0","0","-5","100","6","22","6","6","41",
"Flint, J L","2","1","1","50","50","1","2","1","1","50","50","1","4","1","1","25","25","-1","8","1","1","12.5","12.5","-5","261","28","61","10.73","23.37","13.21","1","1","137","12","29","8.76","21.17","41.66","18","11","12","61.11","61.11","16.88","243","26","58","10.7","10.7","16.21",
"Flynn, Leonard","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","33","2","3","6.06","9.09","129","62","8","18","2","2","11.11","11.11","144","0","0","0","0","0","0","12","1","1","8.33","8.33","-1",
"Flynn, Ms M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","1","12","0.99","11.88","-93","112","14","51","1","10","1.96","19.61","-43","1","0","0","0","0","-1","67","0","7","0","0","-67",
"Foy, Kevin","1","0","0","0","0","-1","3","0","1","0","33.33","-3","5","0","1","0","20","-5","16","0","3","0","18.75","-16","799","97","267","12.14","33.42","-213.76","18","20","342","32","97","9.36","28.36","-175.82","123","38","75","30.89","30.89","-18.05","511","69","180","13.5","13.5","-91.9",
"Furtado, Ivan","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","4","0","1","0","25","-4","9","1","2","11.11","22.22","-4","608","58","158","9.54","25.99","-134.35","10","8","263","27","58","10.27","22.05","-23.69","60","19","36","31.67","31.67","1.57","455","53","137","11.65","11.65","-97.35",
"Gallagher, J","0","0","0","0","0","0","5","1","1","20","20","-1.25","6","1","1","16.67","16.67","-2.25","10","1","3","10","30","-6.25","255","23","66","9.02","25.88","-96.87","2","4","114","13","31","11.4","27.19","-23.75","27","7","15","25.93","25.93","-2.87","219","21","59","9.59","9.59","-75.37",
"Gardner, Mrs S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154","10","31","6.49","20.13","-93.71","107","10","74","5","19","6.76","25.68","-47.09","8","3","5","37.5","37.5","3.13","94","9","28","9.57","9.57","-38.04",
"Gillard, Mark","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","150","12","41","8","27.33","63.66","28","7","77","9","26","11.69","33.77","111.33","7","1","7","14.29","14.29","-2.67","103","8","34","7.77","7.77","-36.67",
"Gilligan, Paul John","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","2","0","40","-5","241","11","38","4.56","15.77","-170.85","47","29","129","8","25","6.2","19.38","-89.85","9","4","6","44.44","44.44","4.65","92","6","24","6.52","6.52","-52.42",
"Goldie, J S","1","0","0","0","0","-1","1","0","0","0","0","-1","9","2","2","22.22","22.22","1.63","31","3","7","9.68","22.58","-16.37","1227","142","355","11.57","28.93","-327.94","7","6","578","74","172","12.8","29.76","-89.53","165","55","102","33.33","33.33","11.91","1123","135","341","12.02","12.02","-267.54",
"Gosden, John and Thady","3","1","2","33.33","66.67","-0.37","3","1","2","33.33","66.67","-0.37","11","4","6","36.36","54.55","-2.39","27","6","11","22.22","40.74","-12.39","1188","249","525","20.96","44.19","-122.78","1","1","605","123","282","20.33","46.61","-69.47","301","122","200","40.53","40.53","-31.78","290","51","111","17.59","17.59","-51.95",
"Griffin, Eoin","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","6","1","2","16.67","33.33","15","165","15","49","9.09","29.7","-43.17","12","6","84","7","21","8.33","25","-25.5","22","6","14","27.27","27.27","-0.17","106","13","39","12.26","12.26","-2.17",
"Griffin, Michael C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","26","2","6","7.69","23.08","8","120","5","10","1","1","10","10","11","2","0","2","0","0","-2","11","1","3","9.09","9.09","10",
"Guest, Rae","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100","-2","7","0","2","0","28.57","-7","262","30","75","11.45","28.63","-95.06","25","14","123","8","33","6.5","26.83","-60","26","12","14","46.15","46.15","4.94","157","21","52","13.38","13.38","-34.7",
