trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","0","0","0","0","0","0","0","0","0","0","0","0","157","10","26","6.37","16.56","-16.5","81","17","91","4","12","4.4","13.19","-39","6","0","1","0","0","-6","101","8","23","7.92","7.92","25.5",
"Attwater, M J","1","0","0","0","0","-1","11","0","2","0","18.18","-11","567","34","112","6","19.75","-299.87","143","80","262","16","53","6.11","20.23","-164.38","26","6","12","23.08","23.08","-11.41","468","29","93","6.2","6.2","-225.92",
"Baker, George","13","3","3","23.08","23.08","37.5","21","4","6","19.05","28.57","96.5","372","37","107","9.95","28.76","-34","2","4","192","21","53","10.94","27.6","64.71","34","10","16","29.41","29.41","-7","318","36","97","11.32","11.32","17.62",
"Balding, A M","50","5","19","10","38","-18.75","72","8","29","11.11","40.28","-18.34","1979","297","749","15.01","37.85","-367.78","1","4","1084","161","444","14.85","40.96","-201.52","376","124","237","32.98","32.98","-56.47","853","125","288","14.65","14.65","-113",
"Banham, Chelsea","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","238","22","57","9.24","23.95","-86.45","20","12","144","15","35","10.42","24.31","-31.66","17","7","8","41.18","41.18","7.72","169","18","48","10.65","10.65","-39.53",
"Barclay, Stella","7","0","0","0","0","-7","10","0","1","0","10","-10","560","39","131","6.96","23.39","-76.61","53","34","246","17","61","6.91","24.8","-77.19","28","6","14","21.43","21.43","-8.44","460","35","109","7.61","7.61","-4.69",
"Barrett, James M","1","0","0","0","0","-1","1","0","0","0","0","-1","93","3","16","3.23","17.2","-33.43","103","18","35","2","9","5.71","25.71","-16.43","6","1","2","16.67","16.67","-4.43","57","1","9","1.75","1.75","-16",
"Barron, T D","9","1","4","11.11","44.44","-3.5","18","2","5","11.11","27.78","-3.5","479","48","144","10.02","30.06","-144.14","1","1","239","27","71","11.3","29.71","-41.43","52","13","28","25","25","-12.55","396","44","127","11.11","11.11","-75.27",
"Berry, John","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","166","14","48","8.43","28.92","-47.69","53","18","85","8","22","9.41","25.88","-18.17","18","4","8","22.22","22.22","-5.52","136","13","43","9.56","9.56","-22.02",
"Bethell, Ed","11","2","5","18.18","45.45","-4.75","22","7","10","31.82","45.45","7.58","494","84","197","17","39.88","-108.96","3","6","280","43","113","15.36","40.36","-113.65","114","44","67","38.6","38.6","0.92","290","55","114","18.97","18.97","-22.47",
"Bethell, Harriet","2","1","1","50","50","10","3","1","1","33.33","33.33","9","154","26","64","16.88","41.56","17.56","1","1","69","12","30","17.39","43.48","19","25","6","13","24","24","-8.19","150","26","63","17.33","17.33","21.56",
"Bolger, J S","6","0","1","0","16.67","-6","10","0","2","0","20","-10","650","44","160","6.77","24.62","-271.7","49","38","298","20","78","6.71","26.17","-139.08","49","14","29","28.57","28.57","-12.08","263","17","73","6.46","6.46","-40.92",
"Boughey, George","21","1","8","4.76","38.1","-17.5","41","5","18","12.2","43.9","-5.59","1478","241","559","16.31","37.82","-307.35","2","1","693","111","262","16.02","37.81","-141.97","305","112","201","36.72","36.72","-27.96","833","141","322","16.93","16.93","-66.61",
"Boyle, J R","4","0","0","0","0","-4","8","0","1","0","12.5","-8","422","38","114","9","27.01","-172.33","25","16","205","20","60","9.76","29.27","-76.54","37","11","20","29.73","29.73","-2.24","363","38","107","10.47","10.47","-113.33",
"Brabazon, Richard","0","0","0","0","0","0","1","0","0","0","0","-1","66","3","15","4.55","22.73","-54.25","332","27","34","1","7","2.94","20.59","-30","8","2","2","25","25","-1.25","42","3","10","7.14","7.14","-30.25",
"Breen, Leanne","1","0","0","0","0","-1","2","0","0","0","0","-2","120","7","25","5.83","20.83","-62.75","64","11","57","3","14","5.26","24.56","-38.25","5","2","5","40","40","2","107","7","24","6.54","6.54","-49.75",
"Breen, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","-10","4416","143","3","0","0","0","0","-3","0","0","0","0","0","0","2","0","0","0","0","-2",
"Bridger, J / Cook, R","4","1","1","25","25","-1.75","12","2","4","16.67","33.33","-2.75","254","16","46","6.3","18.11","-136.52","6","2","130","9","27","6.92","20.77","-71.9","13","3","7","23.08","23.08","-6.27","198","14","41","7.07","7.07","-90.27",
"Broderick, J P","1","0","0","0","0","-1","2","1","1","50","50","6","72","4","12","5.56","16.67","-47","12","2","32","1","3","3.13","9.38","-24","5","1","1","20","20","0","53","3","11","5.66","5.66","-36",
"Bromhead, Henry De","15","1","4","6.67","26.67","-6.5","31","4","8","12.9","25.81","-8.75","1404","192","495","13.68","35.26","-267.4","2","1","742","107","270","14.42","36.39","-127.41","220","71","145","32.27","32.27","-36.91","547","54","160","9.87","9.87","-72.89",
"Brooke, Daniel","3","1","1","33.33","33.33","0","8","2","4","25","50","0.5","207","20","59","9.66","28.5","-80.75","3","2","128","12","36","9.38","28.13","-40.92","25","8","18","32","32","2.79","175","17","51","9.71","9.71","-83.75",
"Brookhouse, B","0","0","0","0","0","0","5","1","1","20","20","-0.5","295","42","99","14.24","33.56","3.4","13","5","212","31","72","14.62","33.96","0.15","48","15","28","31.25","31.25","-4.23","180","21","58","11.67","11.67","21.41",
"Budds, David Kenneth","2","0","0","0","0","-2","6","1","2","16.67","33.33","1","178","5","35","2.81","19.66","-143.5","13","5","77","3","18","3.9","23.38","-59","5","1","3","20","20","-3","121","5","26","4.13","4.13","-86.5",
"Burke, K R","30","2","14","6.67","46.67","-7.5","43","6","20","13.95","46.51","3.51","1553","238","589","15.33","37.93","-186.16","1","4","797","133","309","16.69","38.77","-62.95","258","92","158","35.66","35.66","-23.71","726","84","232","11.57","11.57","-190.84",
"Burke, W J","0","0","0","0","0","0","2","0","0","0","0","-2","204","7","33","3.43","16.18","-144.5","23","6","97","3","14","3.09","14.43","-78.5","6","0","3","0","0","-6","65","4","17","6.15","6.15","-36.5",
"Byrnes, C","7","1","2","14.29","28.57","-4.62","12","2","3","16.67","25","-4.62","520","63","138","12.12","26.54","-163.28","7","7","287","31","65","10.8","22.65","-85.64","76","32","46","42.11","42.11","22.14","247","34","62","13.77","13.77","-49.74",
"Camacho, Miss J A","12","3","5","25","41.67","24","22","4","8","18.18","36.36","21.5","623","62","165","9.95","26.48","-74.56","2","2","345","25","83","7.25","24.06","-71.65","56","12","26","21.43","21.43","-11.05","501","48","139","9.58","9.58","-61.99",
"Candy, H","0","0","0","0","0","0","1","0","1","0","100","-1","234","21","58","8.97","24.79","-83.75","24","7","101","3","18","2.97","17.82","-84","18","5","13","27.78","27.78","-2.75","134","12","38","8.96","8.96","-72.25",
"Carey, Gerard","0","0","0","0","0","0","0","0","0","0","0","0","57","6","18","10.53","31.58","-25.25","90","7","34","5","12","14.71","35.29","-3.87","10","2","6","20","20","-5.5","19","4","8","21.05","21.05","7.88",
"Carr, Mrs R A","13","2","2","15.38","15.38","14.5","27","4","5","14.81","18.52","10","840","96","247","11.43","29.4","-130.82","2","2","446","47","121","10.54","27.13","-88.92","83","25","37","30.12","30.12","4.35","794","92","239","11.59","11.59","-111.82",
"Casey, Liam","0","0","0","0","0","0","1","0","0","0","0","-1","41","1","10","2.44","24.39","-36","724","41","14","0","1","0","7.14","-14","4","0","1","0","0","-4","25","1","7","4","4","-20",
"Cawley, Edward","0","0","0","0","0","0","1","0","1","0","100","-1","194","13","33","6.7","17.01","-30","32","2","103","10","22","9.71","21.36","23.5","7","1","2","14.29","14.29","-3.5","140","13","30","9.29","9.29","24",
"Chamings, P R","0","0","0","0","0","0","2","0","0","0","0","-2","242","21","53","8.68","21.9","-72.42","58","19","108","8","23","7.41","21.3","-40.5","14","5","8","35.71","35.71","4.08","219","21","51","9.59","9.59","-49.42",
"Channon, Jack","10","1","3","10","30","-5.5","22","2","8","9.09","36.36","8.5","573","86","229","15.01","39.97","33.52","2","1","368","59","146","16.03","39.67","38.91","87","26","56","29.89","29.89","-17.51","390","59","168","15.13","15.13","27.3",
"Chapple-Hyam, Jane","5","0","2","0","40","-5","7","0","3","0","42.86","-7","464","46","138","9.91","29.74","-104.37","23","17","236","29","75","12.29","31.78","-33.52","43","12","24","27.91","27.91","-10.2","217","24","78","11.06","11.06","-25.09",
"Charalambous, P / Clutterbuck, J","2","0","2","0","100","-2","3","0","3","0","100","-3","190","10","37","5.26","19.47","-106.92","31","9","89","3","14","3.37","15.73","-64.5","17","3","10","17.65","17.65","-7.17","140","10","33","7.14","7.14","-56.92",
"Cloke, P M","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","-10","1019","19","4","0","0","0","0","-4","0","0","0","0","0","0","3","0","0","0","0","-3",
"Clover, Tom","11","3","5","27.27","45.45","35.53","16","5","8","31.25","50","39.53","414","49","149","11.84","35.99","-128.92","2","2","233","30","91","12.88","39.06","-44.44","55","23","37","41.82","41.82","5.33","220","23","71","10.45","10.45","-36.57",
"Coakley, D J","1","0","0","0","0","-1","5","1","1","20","20","4.5","179","13","41","7.26","22.91","-96.62","10","2","88","8","24","9.09","27.27","-38.25","15","3","8","20","20","-6.37","139","12","38","8.63","8.63","-59.87",
"Coleman, Kevin","2","0","0","0","0","-2","7","1","1","14.29","14.29","74","305","26","82","8.52","26.89","41.37","11","6","131","8","35","6.11","26.72","43.75","31","5","15","16.13","16.13","-14.88","200","17","55","8.5","8.5","-30.25",
"Collins, Darren","2","0","0","0","0","-2","3","0","0","0","0","-3","48","1","9","2.08","18.75","-40.5","308","33","42","1","8","2.38","19.05","-34.5","2","0","0","0","0","-2","31","1","9","3.23","3.23","-23.5",
"Collins, Tracey / Halford, Mick","4","0","3","0","75","-4","6","1","5","16.67","83.33","1.5","347","37","102","10.66","29.39","-11.32","9","6","255","29","78","11.37","30.59","-43.4","37","10","18","27.03","27.03","-6.65","223","26","74","11.66","11.66","-44.8",
"Connell, B","2","0","0","0","0","-2","5","0","2","0","40","-5","173","30","63","17.34","36.42","-0.7","29","10","103","11","36","10.68","34.95","-9.69","37","12","21","32.43","32.43","-5.28","61","10","27","16.39","16.39","30.88",
"Connell, Sarah","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","-9","9999","9999","9","0","0","0","0","-9","0","0","0","0","0","0","5","0","0","0","0","-5",
"Cotter, Kieran P","4","0","1","0","25","-4","5","0","1","0","20","-5","220","16","46","7.27","20.91","-64.01","60","19","101","6","17","5.94","16.83","-35.5","16","3","7","18.75","18.75","-3.01","85","7","19","8.24","8.24","-23.84",
"Cowell, R M H","10","1","3","10","30","9","12","1","4","8.33","33.33","7","488","48","147","9.84","30.12","-116.78","2","3","236","29","76","12.29","32.2","-56.49","42","15","23","35.71","35.71","3.47","381","39","123","10.24","10.24","-111.45",
"Coyle, Tony","3","0","0","0","0","-3","4","0","0","0","0","-4","211","20","53","9.48","25.12","-72.25","15","5","116","11","33","9.48","28.45","-39.25","32","7","15","21.88","21.88","-8.75","169","18","48","10.65","10.65","-42.25",
"Crawley, Matt","0","0","0","0","0","0","1","0","0","0","0","-1","104","10","33","9.62","31.73","-30.28","56","9","60","8","21","13.33","35","-15.28","12","4","7","33.33","33.33","-0.03","68","8","24","11.76","11.76","-10.16",
"Crisford, Simon","15","3","7","20","46.67","-5.25","21","4","9","19.05","42.86","-8.62","703","148","328","21.05","46.66","-87.1","3","7","344","65","153","18.9","44.48","-70.78","167","68","116","40.72","40.72","-8.25","312","71","139","22.76","22.76","34.7",
"Cromwell, Gavin Patrick","32","1","2","3.13","6.25","-29.9","49","4","9","8.16","18.37","23.73","1737","210","556","12.09","32.01","-498.46","1","1","923","122","314","13.22","34.02","-190.08","249","90","168","36.14","36.14","6.22","884","93","273","10.52","10.52","-228.03",
"Cronin, Patrick","0","0","0","0","0","0","1","1","1","100","100","10","36","2","6","5.56","16.67","-12","11","1","16","1","2","6.25","12.5","-5","0","0","0","0","0","0","23","2","6","8.7","8.7","1",
