trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","8","2","2","25","25","3.33","18","5","7","27.78","38.89","22.83","441","53","134","12.02","30.39","-85.14","1","4","189","26","61","13.76","32.28","-25.34","40","14","25","35","35","0.37","298","41","102","13.76","13.76","-19.91",
"Allwood, S","4","0","1","0","25","-4","5","0","1","0","20","-5","154","9","29","5.84","18.83","-113.9","146","46","67","3","11","4.48","16.42","-56","10","4","6","40","40","2.35","109","9","29","8.26","8.26","-68.9",
"Appleby, M","20","5","8","25","40","45.26","37","9","16","24.32","43.24","47.89","1849","235","574","12.71","31.04","-144.32","3","3","913","124","308","13.58","33.73","-86.9","266","87","162","32.71","32.71","-9.15","1596","204","509","12.78","12.78","-61.42",
"Bailey, Liam","5","0","1","0","20","-5","7","0","2","0","28.57","-7","313","11","52","3.51","16.61","-190.25","127","36","165","7","30","4.24","18.18","-69","11","1","4","9.09","9.09","-8.5","264","7","40","2.65","2.65","-162.5",
"Balding, A M","7","1","5","14.29","71.43","-4.9","15","5","10","33.33","66.67","2.04","1858","285","680","15.34","36.6","-129.4","6","6","943","138","343","14.63","36.37","-182.53","310","98","190","31.61","31.61","-49.84","852","131","308","15.38","15.38","-54.08",
"Barnes, M A","0","0","0","0","0","0","4","0","0","0","0","-4","261","15","39","5.75","14.94","-71.12","149","34","108","6","13","5.56","12.04","-67","5","0","0","0","0","-5","169","11","29","6.51","6.51","-93.5",
"Boanas, Miss G","1","0","0","0","0","-1","3","0","1","0","33.33","-3","263","24","80","9.13","30.42","-72.58","27","8","123","10","32","8.13","26.02","-55.54","18","6","12","33.33","33.33","2.84","213","23","74","10.8","10.8","-26.33",
"Brisland, Robyn","2","0","0","0","0","-2","7","0","1","0","14.29","-7","719","56","161","7.79","22.39","-237.11","59","41","334","23","71","6.89","21.26","-123.38","42","13","19","30.95","30.95","-5.93","527","45","125","8.54","8.54","-176.86",
"Brittain, Antony","7","1","1","14.29","14.29","-1","17","3","4","17.65","23.53","2","665","51","175","7.67","26.32","-256.52","5","5","277","21","68","7.58","24.55","-107","31","12","14","38.71","38.71","12.35","584","47","164","8.05","8.05","-224.02",
"Brookhouse, B","3","1","2","33.33","66.67","1.5","5","1","3","20","60","-0.5","18","3","9","16.67","50","0","1","2","18","3","9","16.67","50","0","5","1","4","20","20","-0.5","9","0","6","0","0","-9",
