trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","2","1","1","50","50","-0.17","15","5","8","33.33","53.33","-1.62","819","240","429","29.3","52.38","-60.01","5","1","368","103","179","27.99","48.64","-51.31","393","171","262","43.51","43.51","-26.59","192","46","85","23.96","23.96","10",
"Attwater, M J","2","0","1","0","50","-2","3","0","1","0","33.33","-3","607","42","137","6.92","22.57","-296.12","47","20","294","22","65","7.48","22.11","-157.13","34","9","18","26.47","26.47","-8.66","510","36","112","7.06","7.06","-230.17",
"Baker, George","2","0","1","0","50","-2","6","0","1","0","16.67","-6","382","33","108","8.64","28.27","-131.38","25","9","179","21","64","11.73","35.75","-21.01","47","9","18","19.15","19.15","-21.13","315","33","98","10.48","10.48","-64.38",
"Balding, A M","14","4","8","28.57","57.14","7.75","38","7","18","18.42","47.37","5.25","1911","283","701","14.81","36.68","-355.41","1","1","1009","146","381","14.47","37.76","-203.37","338","110","209","32.54","32.54","-48.05","836","125","280","14.95","14.95","-92.25",
"Banham, Chelsea","1","0","1","0","100","-1","4","0","2","0","50","-4","238","22","57","9.24","23.95","-63.45","18","5","136","14","35","10.29","25.74","-32.83","16","6","7","37.5","37.5","3.72","171","17","46","9.94","9.94","-26.03",
"Barclay, Stella","10","0","5","0","50","-10","11","0","5","0","45.45","-11","563","41","136","7.28","24.16","-69.2","21","17","272","23","70","8.46","25.74","-62.61","28","7","15","25","25","-6.53","467","37","117","7.92","7.92","-1.28",
"Beckett, R M","8","0","2","0","25","-8","19","0","5","0","26.32","-19","1237","222","496","17.95","40.1","-216.5","21","23","649","129","280","19.88","43.14","-108.71","288","107","188","37.15","37.15","-9.36","523","100","196","19.12","19.12","-65.81",
"Bell, M L W","11","0","1","0","9.09","-11","21","1","5","4.76","23.81","-18.9","746","89","252","11.93","33.78","-260.76","8","12","398","44","124","11.06","31.16","-121.27","116","35","60","30.17","30.17","-22.51","439","51","144","11.62","11.62","-135.2",
"Best, Jim/Suzi","2","0","1","0","50","-2","2","0","1","0","50","-2","131","10","27","7.63","20.61","-33.75","51","12","73","5","14","6.85","19.18","-31","6","2","3","33.33","33.33","-1.25","87","9","23","10.34","10.34","4.75",
"Bethell, Ed","9","1","5","11.11","55.56","-7.75","11","1","5","9.09","45.45","-9.75","445","71","168","15.96","37.75","-75.69","2","1","233","38","96","16.31","41.2","-66.69","102","31","56","30.39","30.39","-21.9","256","46","99","17.97","17.97","-6.63",
"Bethell, Harriet","2","1","1","50","50","0.75","3","2","2","66.67","66.67","3.5","138","26","56","18.84","40.58","25.31","4","1","68","14","30","20.59","44.12","8.93","19","6","11","31.58","31.58","-2.19","134","26","55","19.4","19.4","29.31",
"Boanas, Miss G","2","0","0","0","0","-2","4","0","0","0","0","-4","215","15","51","6.98","23.72","-93.16","81","20","108","8","24","7.41","22.22","-44.29","11","3","8","27.27","27.27","-3.24","159","13","41","8.18","8.18","-49.41",
"Botti, M","8","1","2","12.5","25","2","20","4","6","20","30","13.5","830","97","262","11.69","31.57","-1.67","4","3","451","52","137","11.53","30.38","-35.16","81","15","39","18.52","18.52","-38.41","524","63","159","12.02","12.02","-13.95",
"Boughey, George","13","1","5","7.69","38.46","-10.37","35","2","12","5.71","34.29","-26.87","1485","235","545","15.82","36.7","-363.92","1","1","691","99","239","14.33","34.59","-148.3","305","117","202","38.36","38.36","-14.87","834","143","319","17.15","17.15","-82.44",
"Boyle, J R","4","0","1","0","25","-4","12","1","4","8.33","33.33","-9","432","41","117","9.49","27.08","-169.5","11","10","185","16","53","8.65","28.65","-85.92","40","9","21","22.5","22.5","-10.12","366","40","108","10.93","10.93","-112",
"Brassil, Martin","2","0","0","0","0","-2","3","0","0","0","0","-3","184","20","53","10.87","28.8","-45.54","21","6","87","12","29","13.79","33.33","-11.89","14","6","8","42.86","42.86","2.38","73","5","20","6.85","6.85","-35",
"Bridgwater, D G","0","0","0","0","0","0","0","0","0","0","0","0","128","9","23","7.03","17.97","-63.47","115","14","48","4","8","8.33","16.67","-9.5","9","2","3","22.22","22.22","-3.3","98","9","21","9.18","9.18","-33.47",
"Bromhead, Henry De","22","2","6","9.09","27.27","-15","39","8","15","20.51","38.46","-1.25","1387","191","495","13.77","35.69","-267.78","6","17","669","102","250","15.25","37.37","-81.2","217","72","142","33.18","33.18","-35.54","540","53","154","9.81","9.81","-69.93",
"Brookhouse, B","4","0","1","0","25","-4","7","0","1","0","14.29","-7","233","31","75","13.3","32.19","-45.04","25","12","196","25","60","12.76","30.61","-56.41","38","12","23","31.58","31.58","-2.17","132","13","41","9.85","9.85","-24.09",
"Brown, G","3","0","0","0","0","-3","4","0","0","0","0","-4","133","19","42","14.29","31.58","13.07","55","13","91","14","31","15.38","34.07","7.82","15","5","11","33.33","33.33","-2.64","95","14","31","14.74","14.74","33.51",
"Burke, K R","19","5","8","26.32","42.11","8.58","46","13","22","28.26","47.83","27.42","1525","240","577","15.74","37.84","-66.54","4","10","758","133","300","17.55","39.58","-16.87","259","93","157","35.91","35.91","1.67","721","100","241","13.87","13.87","-80.66",
"Burke, Kieran","1","0","0","0","0","-1","5","0","2","0","40","-5","230","28","67","12.17","29.13","-23.45","30","10","130","10","32","7.69","24.62","1.96","33","14","21","42.42","42.42","8.39","168","26","57","15.48","15.48","-5.45",
"Burrows, Owen","2","0","0","0","0","-2","6","1","3","16.67","50","-4.56","197","45","88","22.84","44.67","21.6","9","3","119","23","49","19.33","41.18","-7.6","48","20","30","41.67","41.67","7.94","69","14","28","20.29","20.29","6.12",
"Butler, John","11","2","2","18.18","18.18","5.5","18","2","2","11.11","11.11","-1.5","1023","77","241","7.53","23.56","-447.91","2","6","556","33","118","5.94","21.22","-252.87","91","26","57","28.57","28.57","-8.73","793","67","205","8.45","8.45","-271.9",
"Byrne, Sean","0","0","0","0","0","0","0","0","0","0","0","0","37","2","7","5.41","18.92","-7","41","3","17","2","6","11.76","35.29","13","1","0","1","0","0","-1","25","1","4","4","4","-10",
"Byrnes, C","8","0","0","0","0","-8","17","1","1","5.88","5.88","-14.75","498","55","138","11.04","27.71","-142.28","13","17","285","22","59","7.72","20.7","-114.14","69","25","40","36.23","36.23","8.64","240","32","65","13.33","13.33","-26.99",
"Carr, Mrs R A","17","1","4","5.88","23.53","-13.25","30","1","5","3.33","16.67","-26.25","803","85","230","10.59","28.64","-144.57","5","13","436","46","133","10.55","30.5","-142.91","75","23","35","30.67","30.67","5.6","752","79","218","10.51","10.51","-134.57",
"Carroll, A W","13","1","3","7.69","23.08","-5.5","27","3","5","11.11","18.52","-6","1967","173","506","8.8","25.72","-446.44","2","6","962","80","233","8.32","24.22","-246.52","161","48","98","29.81","29.81","-17.43","1657","157","447","9.47","9.47","-312.23",
