trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","4","0","1","0","25","-4","6","0","2","0","33.33","-6","200","21","63","10.5","31.5","-69.79","76","21","90","11","27","12.22","30","-11.25","26","6","13","23.08","23.08","-5.87","159","19","54","11.95","11.95","-36.54",
"Appleby, Charlie","6","3","3","50","50","-0.28","17","7","14","41.18","82.35","-2.78","890","270","498","30.34","55.96","-25.51","6","4","498","153","272","30.72","54.62","-3.3","412","190","292","46.12","46.12","9.98","228","60","110","26.32","26.32","-11.2",
"Appleby, M","17","1","5","5.88","29.41","-14.62","30","3","8","10","26.67","-12.99","1920","233","567","12.14","29.53","-205.39","7","16","886","112","271","12.64","30.59","-192.46","256","80","150","31.25","31.25","-10.71","1660","203","507","12.23","12.23","-124.9",
"Balding, A M","9","2","5","22.22","55.56","3.38","23","2","7","8.7","30.43","-10.62","1876","289","687","15.41","36.62","-166.68","3","3","949","139","347","14.65","36.56","-133.2","304","99","187","32.57","32.57","-43.56","866","133","306","15.36","15.36","-75.88",
"Bandey, R J","4","2","3","50","75","8.5","10","3","5","30","50","5.5","168","29","70","17.26","41.67","71.97","2","1","94","25","46","26.6","48.94","29.97","35","15","26","42.86","42.86","-1.03","100","20","48","20","20","93.38",
"Barcoe, James M","1","0","0","0","0","-1","2","0","0","0","0","-2","141","10","28","7.09","19.86","-28.25","86","25","82","5","17","6.1","20.73","-36","6","1","3","16.67","16.67","-2.25","100","8","23","8","8","-36.75",
"Barr, Brian","3","0","1","0","33.33","-3","5","0","1","0","20","-5","203","13","36","6.4","17.73","-114.75","19","6","80","4","16","5","20","-47","7","2","4","28.57","28.57","-0.75","138","9","24","6.52","6.52","-68.75",
"Beckett, R M","8","0","1","0","12.5","-8","21","1","6","4.76","28.57","-18.37","1086","187","410","17.22","37.75","-118.95","13","18","564","93","205","16.49","36.35","-95.34","247","85","143","34.41","34.41","-12.4","522","85","182","16.28","16.28","-136.97",
"Bell, M L W","4","0","1","0","25","-4","11","0","4","0","36.36","-11","679","92","226","13.55","33.28","-220.17","17","12","328","38","116","11.59","35.37","-160","111","37","61","33.33","33.33","-10.24","407","56","136","13.76","13.76","-137.36",
"Berry, J A","0","0","0","0","0","0","3","0","0","0","0","-3","46","1","4","2.17","8.7","-39.5","86","6","25","1","3","4","12","-18.5","0","0","0","0","0","0","10","0","0","0","0","-10",
"Best, John & Jewell, Karen","0","0","0","0","0","0","5","0","1","0","20","-5","140","14","38","10","27.14","-28.74","85","24","134","14","37","10.45","27.61","-22.74","12","2","6","16.67","16.67","-6.49","110","13","34","11.82","11.82","-24.74",
