trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","1","0","1","0","100","-1","5","2","3","40","60","5.13","199","24","69","12.06","34.67","-50.16","9","2","92","12","30","13.04","32.61","-14.12","27","7","14","25.93","25.93","-4.24","159","22","59","13.84","13.84","-17.91",
"Appleby, Charlie","4","1","3","25","75","-1","4","1","3","25","75","-1","895","269","500","30.06","55.87","-24.09","5","1","490","153","271","31.22","55.31","6.97","415","187","294","45.06","45.06","-1.48","234","60","113","25.64","25.64","-13.12",
"Appleby, M","25","6","12","24","48","29.5","47","10","22","21.28","46.81","37.23","1873","221","570","11.8","30.43","-236.07","1","1","890","109","292","12.25","32.81","-195.78","256","77","149","30.08","30.08","-24.39","1619","192","509","11.86","11.86","-152.06",
"Attwater, M J","5","0","0","0","0","-5","10","0","0","0","0","-10","637","37","129","5.81","20.25","-179.51","53","34","298","21","71","7.05","23.83","-66.42","22","7","12","31.82","31.82","-0.14","516","33","109","6.4","6.4","-118.42",
"Auvray, Jean-Rene","1","0","0","0","0","-1","1","0","0","0","0","-1","52","1","5","1.92","9.62","-23","42","4","35","1","4","2.86","11.43","-6","1","0","0","0","0","-1","30","1","3","3.33","3.33","-1",
"Balding, A M","13","7","9","53.85","69.23","45.7","16","7","10","43.75","62.5","42.7","1859","290","677","15.6","36.42","-107.36","3","4","929","135","332","14.53","35.74","-175.94","304","100","187","32.89","32.89","-40.18","858","134","308","15.62","15.62","-38.26",
"Beckett, R M","4","0","3","0","75","-4","8","0","3","0","37.5","-8","1092","173","401","15.84","36.72","-173.83","36","20","577","90","209","15.6","36.22","-113.84","239","76","133","31.8","31.8","-27.28","518","78","173","15.06","15.06","-152.09",
"Blake, Michael","1","0","0","0","0","-1","1","0","0","0","0","-1","156","12","33","7.69","21.15","-24.17","117","13","72","6","11","8.33","15.28","-5","7","1","4","14.29","14.29","-5.17","147","9","30","6.12","6.12","-37",
"Botti, M","8","0","2","0","25","-8","13","0","4","0","30.77","-13","800","101","254","12.63","31.75","101.66","21","17","394","49","126","12.44","31.98","62","101","23","50","22.77","22.77","-34.55","517","71","162","13.73","13.73","11.24",
"Boughey, George","9","1","4","11.11","44.44","-6.5","23","2","10","8.7","43.48","-16.17","1278","221","499","17.29","39.05","-299.79","3","4","792","134","308","16.92","38.89","-200.2","292","123","203","42.12","42.12","14.51","698","128","287","18.34","18.34","-83.56",
"Burke, K R","8","0","1","0","12.5","-8","20","3","7","15","35","4.5","1563","217","559","13.88","35.76","-198.71","8","10","784","115","281","14.67","35.84","-33.14","224","88","142","39.29","39.29","36.3","827","101","275","12.21","12.21","-113.16",
"Butler, John","11","1","3","9.09","27.27","-7.25","13","1","5","7.69","38.46","-9.25","880","92","236","10.45","26.82","-189.65","4","1","464","57","136","12.28","29.31","-78.35","85","26","59","30.59","30.59","-8.37","702","77","195","10.97","10.97","-133.49",
"Carroll, A W","27","3","9","11.11","33.33","8","42","7","16","16.67","38.1","60.5","1942","172","510","8.86","26.26","-402.51","4","11","981","92","275","9.38","28.03","-86.79","129","31","68","24.03","24.03","-30.62","1645","150","451","9.12","9.12","-316.73",
"Charalambous, P / Clutterbuck, J","1","0","0","0","0","-1","5","2","2","40","40","0.75","118","11","22","9.32","18.64","-36.17","9","3","80","8","15","10","18.75","-19.92","11","2","6","18.18","18.18","-3.67","79","9","20","11.39","11.39","-14.67",
"Crisford, Simon","2","1","1","50","50","2","8","2","7","25","87.5","-1.25","744","153","344","20.56","46.24","-115.31","7","2","350","82","169","23.43","48.29","-14.57","178","75","123","42.13","42.13","-0.84","305","58","117","19.02","19.02","-50.42",
"Dow, S","4","0","0","0","0","-4","5","0","0","0","0","-5","369","21","92","5.69","24.93","-193.06","30","12","107","6","28","5.61","26.17","-85.72","29","5","18","17.24","17.24","-13.55","318","17","80","5.35","5.35","-158.89",
"Dunlop, E A L","1","0","1","0","100","-1","2","0","1","0","50","-2","834","88","238","10.55","28.54","-268.43","75","20","509","59","152","11.59","29.86","-136.59","78","29","48","37.18","37.18","5.03","558","63","181","11.29","11.29","-145.89",
"Evans, H J","1","0","0","0","0","-1","6","2","2","33.33","33.33","4.5","244","28","71","11.48","29.1","-54.79","8","2","136","18","41","13.24","30.15","-8.62","19","5","10","26.32","26.32","-3.42","212","27","67","12.74","12.74","-35.79",
"Evans, P D","12","2","6","16.67","50","-3.75","19","3","9","15.79","47.37","-1.75","1123","134","338","11.93","30.1","-218.28","2","1","534","64","176","11.99","32.96","-162.17","125","39","73","31.2","31.2","-8.14","821","105","263","12.79","12.79","-181.37",
"Feilden, Miss J","3","0","1","0","33.33","-3","4","0","1","0","25","-4","318","21","89","6.6","27.99","-197.5","79","16","135","13","46","9.63","34.07","-73.75","21","7","11","33.33","33.33","4","248","20","82","8.06","8.06","-130.75",
"Fellowes, Charlie","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","621","75","189","12.08","30.43","-155.14","43","24","292","34","91","11.64","31.16","-108.64","85","29","51","34.12","34.12","0.62","401","54","127","13.47","13.47","-91",
"Gansera-Leveque, Mrs Ilka","0","0","0","0","0","0","1","0","0","0","0","-1","121","13","40","10.74","33.06","-34.37","36","3","57","7","18","12.28","31.58","1","9","4","6","44.44","44.44","5.63","89","12","31","13.48","13.48","-19.37",
"Gardner, Mrs S","0","0","0","0","0","0","5","1","1","20","20","0","203","9","42","4.43","20.69","-95.12","10","3","82","3","17","3.66","20.73","-41","16","5","10","31.25","31.25","2.38","153","7","37","4.58","4.58","-88.12",
"Gosden, John and Thady","1","0","1","0","100","-1","1","0","1","0","100","-1","1300","278","615","21.38","47.31","-186.74","22","5","592","129","282","21.79","47.64","-79.17","380","152","263","40","40","-61.03","390","61","158","15.64","15.64","-75.41",
"Hannon (Jnr), Richard","6","0","2","0","33.33","-6","9","0","3","0","33.33","-9","2310","255","693","11.04","30","-431.17","16","10","1066","110","309","10.32","28.99","-323.85","232","68","132","29.31","29.31","-37","1251","128","352","10.23","10.23","-304.37",
"Haynes, Alice","7","0","1","0","14.29","-7","15","0","3","0","20","-15","579","72","188","12.44","32.47","-5.26","22","19","388","50","125","12.89","32.22","4.62","80","27","48","33.75","33.75","-1.59","388","42","125","10.82","10.82","-20.69",
"Hills, Charles","5","1","2","20","40","-1","5","1","2","20","40","-1","898","146","329","16.26","36.64","-90.22","2","1","408","67","143","16.42","35.05","-32.79","158","60","92","37.97","37.97","4.8","489","80","185","16.36","16.36","-7.09",
"Hoad, M R","0","0","0","0","0","0","0","0","0","0","0","0","59","6","11","10.17","18.64","-17.25","195","18","37","4","8","10.81","21.62","-4.25","3","1","2","33.33","33.33","0","44","6","10","13.64","13.64","-2.25",
"Holland, Darryll","4","0","0","0","0","-4","5","1","1","20","20","-3.33","278","29","83","10.43","29.86","-95.73","8","5","171","18","57","10.53","33.33","-71.82","33","9","19","27.27","27.27","-9.39","191","24","63","12.57","12.57","-28.03",
"Houghton, Eve Johnson","2","1","1","50","50","0.88","3","1","1","33.33","33.33","-0.12","793","93","246","11.73","31.02","-23.29","6","1","391","48","123","12.28","31.46","-74.69","77","24","46","31.17","31.17","-10.16","552","60","164","10.87","10.87","-85.91",
"Hughes, Richard","7","0","4","0","57.14","-7","10","0","5","0","50","-10","799","106","260","13.27","32.54","-154.9","29","19","399","57","143","14.29","35.84","-49.44","131","33","73","25.19","25.19","-42.48","514","67","172","13.04","13.04","-103.79",
"Hunt, Mitchell","1","0","1","0","100","-1","3","0","1","0","33.33","-3","101","1","23","0.99","22.77","-97.5","602","96","67","0","17","0","25.37","-67","7","1","3","14.29","14.29","-3.5","61","1","17","1.64","1.64","-57.5",
"Ingram, R","2","0","0","0","0","-2","3","0","0","0","0","-3","95","9","19","9.47","20","-2.5","147","13","41","6","11","14.63","26.83","23.5","5","3","3","60","60","5.5","73","5","14","6.85","6.85","-14",
"Ivory, D K","7","0","2","0","28.57","-7","11","0","3","0","27.27","-11","347","27","83","7.78","23.92","-137.29","30","17","171","18","42","10.53","24.56","-18.79","22","6","13","27.27","27.27","-2.62","291","26","75","8.93","8.93","-88.29",
"Johnston, Charlie","7","2","5","28.57","71.43","-2","8","2","5","25","62.5","-3","8","2","5","25","62.5","-3","6","6","8","2","5","25","62.5","-3","4","2","4","50","50","1","4","2","4","50","50","1",
"Keatley, Adrian Paul","3","1","2","33.33","66.67","3.5","7","1","3","14.29","42.86","-0.5","469","31","115","6.61","24.52","-179.75","1","1","224","21","57","9.38","25.45","-38.25","37","8","11","21.62","21.62","-8.75","277","18","58","6.5","6.5","-142.25",
"Kelleway, Miss Gay","6","3","4","50","66.67","10.1","10","4","5","40","50","12.1","413","40","93","9.69","22.52","-46.99","4","3","200","28","45","14","22.5","32.5","19","7","8","36.84","36.84","0.01","303","33","74","10.89","10.89","-20.99",
"Kent, T J","1","0","1","0","100","-1","1","0","1","0","100","-1","136","10","27","7.35","19.85","-73.12","54","4","71","6","19","8.45","26.76","-47.12","9","2","2","22.22","22.22","-3.62","101","8","22","7.92","7.92","-45.62",
"King, A","14","4","7","28.57","50","15","31","7","13","22.58","41.94","28.5","1404","180","462","12.82","32.91","-414.23","2","3","663","88","227","13.27","34.24","-135.18","206","74","127","35.92","35.92","-26.33","843","91","251","10.79","10.79","-261.18",
