trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","4","0","1","0","25","-4","4","0","1","0","25","-4","432","56","142","12.96","32.87","41.03","170","10","187","31","68","16.58","36.36","-16.88","50","16","32","32","32","1.45","295","45","111","15.25","15.25","97.59",
"Allwood, S","3","0","0","0","0","-3","7","0","0","0","0","-7","160","10","35","6.25","21.88","-117.02","19","8","73","6","16","8.22","21.92","-51.65","13","5","8","38.46","38.46","2.23","113","10","35","8.85","8.85","-70.02",
"Alston, E J","1","0","0","0","0","-1","5","0","1","0","20","-5","173","15","39","8.67","22.54","-30.26","20","6","80","6","19","7.5","23.75","12.83","14","3","9","21.43","21.43","-1.17","151","13","32","8.61","8.61","-53.59",
"Appleby, M","12","4","7","33.33","58.33","16.75","29","4","10","13.79","34.48","-0.25","1928","237","575","12.29","29.82","-165.07","4","6","888","114","272","12.84","30.63","-184.76","257","78","148","30.35","30.35","-16.72","1671","207","516","12.39","12.39","-87.58",
"Bailey, Liam","1","0","0","0","0","-1","7","1","2","14.29","28.57","2","285","10","45","3.51","15.79","-166.75","13","5","135","7","24","5.19","17.78","-32.5","10","1","4","10","10","-7.5","252","7","38","2.78","2.78","-150.5",
"Balding, A M","18","2","4","11.11","22.22","-10.75","41","4","13","9.76","31.71","-18.75","1879","289","686","15.38","36.51","-175.31","2","4","944","139","349","14.72","36.97","-130.58","304","99","187","32.57","32.57","-43.69","870","133","308","15.29","15.29","-77.76",
"Barclay, Stella","7","1","2","14.29","28.57","4","15","1","2","6.67","13.33","-4","437","28","89","6.41","20.37","25.12","6","3","239","13","47","5.44","19.67","75.41","19","6","10","31.58","31.58","-0.63","357","25","77","7","7","92.62",
"Barnes, M A","4","0","0","0","0","-4","7","0","0","0","0","-7","276","18","45","6.52","16.3","-58.62","22","12","124","8","16","6.45","12.9","-74.75","6","1","1","16.67","16.67","-0.5","186","13","34","6.99","6.99","-100",
"Beckett, R M","29","5","9","17.24","31.03","14.16","47","8","14","17.02","29.79","19.16","1092","193","419","17.67","38.37","-84.83","2","6","567","95","208","16.75","36.68","-69.47","250","86","144","34.4","34.4","-10.28","526","90","188","17.11","17.11","-117.72",
"Bethell, Ed","11","0","3","0","27.27","-11","15","1","5","6.67","33.33","-12.8","337","43","121","12.76","35.91","-50.56","10","14","203","21","65","10.34","32.02","-56.1","58","11","32","18.97","18.97","-30.64","201","29","71","14.43","14.43","6.55",
