trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","0","0","0","0","0","0","0","0","0","0","0","0","57","3","11","5.26","19.3","-21.62","37","3","16","1","4","6.25","25","13","4","2","4","50","50","2.38","38","2","8","5.26","5.26","-6.62",
"Appleby, Charlie","7","1","2","14.29","28.57","-4.75","11","4","5","36.36","45.45","-2.6","789","233","415","29.53","52.6","-67.22","1","1","342","102","170","29.82","49.71","-21.55","382","166","251","43.46","43.46","-24.42","168","45","79","26.79","26.79","32.8",
"Appleby, M","18","1","6","5.56","33.33","-13.5","39","2","10","5.13","25.64","-17.5","1772","204","573","11.51","32.34","-407.04","2","3","855","88","262","10.29","30.64","-242.72","277","76","151","27.44","27.44","-57.78","1517","165","484","10.88","10.88","-355.8",
"Aprahamian, Billy","1","0","1","0","100","-1","3","0","2","0","66.67","-3","92","5","21","5.43","22.83","-10.8","29","8","64","4","16","6.25","25","-33.8","6","2","4","33.33","33.33","0.2","69","5","17","7.25","7.25","12.2",
"Armson, R J","0","0","0","0","0","0","0","0","0","0","0","0","22","1","6","4.55","27.27","-16.5","72","8","16","1","4","6.25","25","-10.5","2","0","2","0","0","-2","17","1","5","5.88","5.88","-11.5",
"Baker, George","7","2","3","28.57","42.86","14","12","2","3","16.67","25","9","360","33","101","9.17","28.06","-105.38","3","2","169","15","50","8.88","29.59","-30.67","35","8","13","22.86","22.86","-13.13","303","33","92","10.89","10.89","-48.38",
"Balding, A M","42","1","12","2.38","28.57","-39.9","63","5","19","7.94","30.16","-47.9","1941","289","713","14.89","36.73","-379.84","7","32","1040","151","403","14.52","38.75","-207.2","354","118","222","33.33","33.33","-47.65","832","119","274","14.3","14.3","-136.2",
"Barclay, Stella","4","0","1","0","25","-4","5","1","2","20","40","4","561","41","134","7.31","23.89","-49.61","8","5","256","20","62","7.81","24.22","-47.19","29","6","15","20.69","20.69","-9.44","465","37","114","7.96","7.96","18.31",
"Barcoe, James M","2","1","1","50","50","7.5","2","1","1","50","50","7.5","211","8","39","3.79","18.48","-84.17","4","1","127","5","24","3.94","18.9","-66.67","6","1","2","16.67","16.67","-1","151","7","33","4.64","4.64","-32.67",
"Barnes, M A","1","0","1","0","100","-1","7","0","2","0","28.57","-7","191","8","33","4.19","17.28","-140.74","363","80","81","1","14","1.23","17.28","-73.5","3","1","1","33.33","33.33","-0.62","109","7","20","6.42","6.42","-66.74",
