trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allwood, S","4","0","1","0","25","-4","7","0","2","0","28.57","-7","146","4","21","2.74","14.38","-128","49","15","82","1","10","1.22","12.2","-75","5","1","3","20","20","-1.75","97","4","21","4.12","4.12","-79",
"Appleby, M","25","3","8","12","32","2","39","4","15","10.26","38.46","-8.5","1775","214","565","12.06","31.83","-389.37","2","3","869","95","263","10.93","30.26","-235.23","281","77","152","27.4","27.4","-56.77","1504","174","475","11.57","11.57","-329.99",
"Aprahamian, Billy","0","0","0","0","0","0","5","1","1","20","20","6","64","4","12","6.25","18.75","13.2","8","1","52","3","10","5.77","19.23","-25.8","3","1","2","33.33","33.33","-0.8","50","4","11","8","8","27.2",
"Attwater, M J","9","0","3","0","33.33","-9","15","1","4","6.67","26.67","-12.25","617","41","136","6.65","22.04","-289.75","8","10","326","20","66","6.13","20.25","-208.58","34","11","20","32.35","32.35","-3.21","524","37","111","7.06","7.06","-211.8",
"Bailey, K C","4","0","1","0","25","-4","13","0","2","0","15.38","-13","511","77","177","15.07","34.64","-83.2","16","17","245","35","81","14.29","33.06","-51.15","90","28","53","31.11","31.11","-14.01","324","52","114","16.05","16.05","-14.14",
"Best, Jim/Suzi","1","0","1","0","100","-1","5","0","2","0","40","-5","118","8","24","6.78","20.34","-29.25","77","23","82","5","17","6.1","20.73","-7.5","5","1","2","20","20","-2.25","76","7","21","9.21","9.21","7.25",
"Blackford, Miss L A","0","0","0","0","0","0","0","0","0","0","0","0","27","1","4","3.7","14.81","-24.5","347","16","16","1","3","6.25","18.75","-13.5","2","1","1","50","50","0.5","19","0","3","0","0","-19",
"Boanas, Miss G","1","0","0","0","0","-1","4","0","0","0","0","-4","245","19","62","7.76","25.31","-91.33","40","14","110","8","27","7.27","24.55","-42.79","15","5","11","33.33","33.33","1.76","184","18","53","9.78","9.78","-34.08",
"Botti, M","7","1","3","14.29","42.86","-4","13","2","7","15.38","53.85","-8.2","798","92","251","11.53","31.45","14.75","2","2","403","45","124","11.17","30.77","-33.37","82","15","39","18.29","18.29","-38.62","488","59","151","12.09","12.09","15.59",
"Bowen, P","5","0","0","0","0","-5","6","0","0","0","0","-6","433","65","143","15.01","33.03","-127.29","42","14","209","35","71","16.75","33.97","-47.72","82","33","53","40.24","40.24","5","337","54","120","16.02","16.02","-72.43",
