trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","0","0","0","0","0","0","0","0","0","0","0","0","82","1","7","1.22","8.54","-70","448","67","50","0","4","0","8","-50","1","0","1","0","0","-1","44","1","5","2.27","2.27","-32",
"Appleby, Charlie","16","2","4","12.5","25","-11.95","23","3","7","13.04","30.43","-16.85","906","272","484","30.02","53.42","-39.7","1","1","434","120","223","27.65","51.38","-45.05","433","189","294","43.65","43.65","-30.56","225","55","101","24.44","24.44","-4.06",
"Appleby, M","19","3","7","15.79","36.84","12.13","31","5","11","16.13","35.48","16.38","1818","230","570","12.65","31.35","-286.34","5","14","915","109","295","11.91","32.24","-204.15","278","88","164","31.65","31.65","-24","1561","195","490","12.49","12.49","-227.44",
"Attwater, M J","9","0","1","0","11.11","-9","16","3","4","18.75","25","0.91","636","36","131","5.66","20.6","-287.38","9","10","304","18","60","5.92","19.74","-140.58","27","8","14","29.63","29.63","-4.84","525","31","106","5.9","5.9","-214.43",
"Bailey, Liam","4","0","0","0","0","-4","11","0","2","0","18.18","-11","292","12","50","4.11","17.12","-162","23","15","153","7","29","4.58","18.95","-101.5","12","2","4","16.67","16.67","-5","229","9","36","3.93","3.93","-117",
"Baker, George","2","0","2","0","100","-2","7","0","3","0","42.86","-7","394","38","113","9.64","28.68","-164.33","49","24","179","16","55","8.94","30.73","-97.71","51","12","26","23.53","23.53","-15.21","317","34","99","10.73","10.73","-109.71",
"Balding, A M","32","4","15","12.5","46.88","-12.75","58","7","23","12.07","39.66","12.25","1855","270","655","14.56","35.31","-283.29","4","16","896","136","309","15.18","34.49","-161.76","315","103","187","32.7","32.7","-42.01","832","124","282","14.9","14.9","-89.72",
"Banham, Chelsea","3","0","1","0","33.33","-3","5","0","2","0","40","-5","235","17","52","7.23","22.13","-90.04","35","13","94","6","22","6.38","23.4","-58.54","15","3","7","20","20","-5.37","166","11","38","6.63","6.63","-57.87",
"Barcoe, James M","5","0","1","0","20","-5","11","0","2","0","18.18","-11","178","12","36","6.74","20.22","-6.25","22","15","94","3","15","3.19","15.96","-28.5","5","1","2","20","20","-1.25","128","10","31","7.81","7.81","-5.75",
"Barron, T D","4","0","1","0","25","-4","11","2","4","18.18","36.36","4.25","486","63","167","12.96","34.36","-77.38","8","5","235","21","73","8.94","31.06","-97.71","74","18","44","24.32","24.32","-11.7","395","53","142","13.42","13.42","-43.96",
