trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Hogan, Denis Gerard","0","0","0","0","0","0","0","0","0","0","0","0","7","1","2","14.29","28.57","-1","17","2","5","11.76","29.41","-8.12","975","63","226","6.46","23.18","-375.7","4","2","389","19","91","4.88","23.39","-248.14","57","16","37","28.07","28.07","-5.2","614","39","139","6.35","6.35","-179.54",
"Holland, Darryll","3","1","1","33.33","33.33","2","5","1","2","20","40","0","7","3","4","42.86","57.14","5.88","13","3","6","23.08","46.15","-0.12","468","45","123","9.62","26.28","-187.02","1","2","252","21","62","8.33","24.6","-135.87","50","17","29","34","34","2.4","370","34","101","9.19","9.19","-137.67",
"Horton, James","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","7","1","2","14.29","28.57","-3.75","191","19","57","9.95","29.84","-105.04","8","3","76","7","17","9.21","22.37","-46.62","20","5","12","25","25","-5.99","103","11","28","10.68","10.68","-48.87",
"Howard, Aidan Anthony","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","161","9","31","5.59","19.25","-90.54","149","29","61","1","12","1.64","19.67","-56.67","9","1","3","11.11","11.11","-6.62","119","7","27","5.88","5.88","-67.92",
"Hughes, Cian","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","15","0","2","0","13.33","-15","9999","9999","15","0","2","0","13.33","-15","0","0","0","0","0","0","3","0","0","0","0","-3",
"Ingram, R","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","88","5","14","5.68","15.91","-59.8","271","32","45","2","7","4.44","15.56","-36.5","4","2","3","50","50","1.7","63","3","11","4.76","4.76","-48",
"Jardine, I","2","1","1","50","50","2.5","13","3","4","23.08","30.77","9","19","3","6","15.79","31.58","3","37","4","13","10.81","35.14","-12.62","1360","155","398","11.4","29.26","-227.46","1","2","664","70","180","10.54","27.11","-86.85","165","50","101","30.3","30.3","-7.53","1104","139","336","12.59","12.59","-60.71",
"Jenkins, J R","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","9","0","0","0","0","-9","324","25","65","7.72","20.06","82.79","19","16","172","16","37","9.3","21.51","51.46","11","1","5","9.09","9.09","-9.17","229","21","52","9.17","9.17","159.83",
"Jewell, Karen","2","1","2","50","100","8","2","1","2","50","100","8","3","2","3","66.67","100","9.75","4","2","3","50","75","8.75","239","11","46","4.6","19.25","-140.92","1","1","121","8","28","6.61","23.14","-46.42","4","1","1","25","25","-1.25","162","11","40","6.79","6.79","-63.92",
"Johnson, B R","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","241","10","56","4.15","23.24","-178.67","33","6","97","3","21","3.09","21.65","-78.67","19","0","9","0","0","-19","218","9","51","4.13","4.13","-160.67",
"Johnston, Charlie","3","0","0","0","0","-3","16","1","5","6.25","31.25","-8","34","2","7","5.88","20.59","-23.5","63","7","19","11.11","30.16","-23.54","2163","266","648","12.3","29.96","-509.86","2","4","1215","135","367","11.11","30.21","-322.77","277","79","150","28.52","28.52","-61.33","1566","189","458","12.07","12.07","-409.9",
"Jones, Jack","0","0","0","0","0","0","5","0","1","0","20","-5","8","0","1","0","12.5","-8","11","1","2","9.09","18.18","-7.5","371","48","125","12.94","33.69","-112.56","13","11","274","29","88","10.58","32.12","-138.62","56","21","32","37.5","37.5","0.03","252","35","95","13.89","13.89","-67.42",
"Keane, Gerard","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","8","0","1","0","12.5","-8","206","16","42","7.77","20.39","-98.32","40","20","99","5","19","5.05","19.19","-62.9","22","5","10","22.73","22.73","-1.15","133","12","30","9.02","9.02","-47",
"Keatley, Adrian Paul","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","50","-4","7","1","3","14.29","42.86","-3.5","455","62","159","13.63","34.95","-95.22","10","5","228","27","70","11.84","30.7","-90.77","54","25","38","46.3","46.3","24.28","335","42","112","12.54","12.54","-72.5",
"Kelleway, Miss Gay","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","2","0","33.33","-6","353","33","78","9.35","22.1","-60.2","48","23","172","12","33","6.98","19.19","-41.08","17","7","11","41.18","41.18","-1.05","251","26","60","10.36","10.36","-42.55",
"Killahena, David / Mcpherson, Graeme","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","1","0","50","-2","5","0","2","0","40","-5","162","28","62","17.28","38.27","-14.29","16","6","141","28","55","19.86","39.01","6.71","18","11","15","61.11","61.11","9.63","107","18","39","16.82","16.82","-9.03",
"Kinsella, Donal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","98","3","9","3.06","9.18","-41","27","6","52","2","4","3.85","7.69","-7","2","0","0","0","0","-2","73","2","7","2.74","2.74","-28",
"Kirby, P A","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","13","0","2","0","15.38","-13","912","73","210","8","23.03","-365.4","31","35","490","39","107","7.96","21.84","-269.52","84","26","57","30.95","30.95","-17.64","746","59","177","7.91","7.91","-364.06",
"Knight, W J","0","0","0","0","0","0","1","0","0","0","0","-1","7","1","1","14.29","14.29","-0.5","14","2","5","14.29","35.71","-3","421","51","136","12.11","32.3","-91.25","7","7","234","39","87","16.67","37.18","17.25","57","14","32","24.56","24.56","-11.74","285","44","103","15.44","15.44","-19.75",
"Kubler, Daniel","3","1","1","33.33","33.33","23","4","1","1","25","25","22","7","1","3","14.29","42.86","19","12","1","5","8.33","41.67","14","409","67","159","16.38","38.88","76.52","1","2","244","42","95","17.21","38.93","84.51","68","19","38","27.94","27.94","-7.69","298","49","120","16.44","16.44","-6.48",
"Lanigan, W J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","84","2","15","2.38","17.86","-73.5","356","22","22","1","4","4.55","18.18","-17","2","0","1","0","0","-2","54","1","12","1.85","1.85","-49",
"Lidster, Craig","1","0","1","0","100","-1","6","0","1","0","16.67","-6","15","0","5","0","33.33","-15","29","0","7","0","24.14","-29","584","51","158","8.73","27.05","-94.36","17","30","362","29","99","8.01","27.35","-15.5","38","7","19","18.42","18.42","-20.36","366","35","106","9.56","9.56","-16.71",
"Longsdon, C E","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","3","0","60","-5","8","1","4","12.5","50","-3","536","60","167","11.19","31.16","-245.88","9","6","254","18","69","7.09","27.17","-155.71","74","20","35","27.03","27.03","-25.08","366","35","101","9.56","9.56","-170.08",
"Loughnane, Daniel Mark","0","0","0","0","0","0","2","1","2","50","100","4.5","5","2","3","40","60","20.5","10","3","5","30","50","38.5","805","83","230","10.31","28.57","-98.18","3","2","419","36","115","8.59","27.45","-41.8","53","16","28","30.19","30.19","-6.22","703","73","206","10.38","10.38","-54.18",
"Loughnane, David","1","0","0","0","0","-1","4","0","0","0","0","-4","8","0","1","0","12.5","-8","13","0","1","0","7.69","-13","595","47","135","7.9","22.69","-192.97","24","19","295","17","54","5.76","18.31","-127.92","43","14","26","32.56","32.56","1.53","402","40","106","9.95","9.95","-72.47",
"Lupini, Miss Natalia","0","0","0","0","0","0","2","0","0","0","0","-2","4","1","1","25","25","-2.78","8","2","2","25","25","-1.78","205","28","69","13.66","33.66","-12.16","6","4","120","12","34","10","28.33","-59.45","38","13","26","34.21","34.21","9.01","103","16","36","15.53","15.53","5.04",
"Lyons, G M","1","1","1","100","100","1.63","13","3","5","23.08","38.46","4.83","14","3","6","21.43","42.86","3.83","20","4","9","20","45","1.33","767","108","269","14.08","35.07","-235.41","1","1","372","68","148","18.28","39.78","-30.33","148","52","91","35.14","35.14","-15.16","255","33","79","12.94","12.94","-31.58",
"Macey, Jessica","1","0","1","0","100","-1","3","0","1","0","33.33","-3","5","0","1","0","20","-5","11","0","2","0","18.18","-11","377","36","101","9.55","26.79","-133.42","18","13","190","24","63","12.63","33.16","-38.17","36","9","22","25","25","-4.42","311","34","94","10.93","10.93","-84.42",
"Main, Mrs H S","0","0","0","0","0","0","2","0","0","0","0","-2","5","1","1","20","20","-2.37","8","1","1","12.5","12.5","-5.37","336","33","93","9.82","27.68","23.49","5","4","154","11","36","7.14","23.38","-101.63","38","11","24","28.95","28.95","-4.01","266","28","82","10.53","10.53","-83.76",
"Makin, Phillip","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","7","0","2","0","28.57","-7","235","14","56","5.96","23.83","-147.37","18","9","103","5","24","4.85","23.3","-73.75","21","5","15","23.81","23.81","-4.87","166","11","46","6.63","6.63","-111.87",
"Margarson, G G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184","12","38","6.52","20.65","-42.92","87","26","73","5","10","6.85","13.7","-23.25","7","1","3","14.29","14.29","-2.67","141","11","34","7.8","7.8","-3.67",
"Marnane, David","1","1","1","100","100","8","1","1","1","100","100","8","2","1","1","50","50","7","5","2","2","40","40","55","315","25","82","7.94","26.03","-57.52","1","1","165","14","37","8.48","22.42","-10.75","19","6","10","31.58","31.58","3.98","185","19","52","10.27","10.27","1",
"Martin, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","6","0","1","0","16.67","-6","236","11","54","4.66","22.88","-127.5","87","26","108","5","25","4.63","23.15","-53","12","3","7","25","25","-1","184","9","46","4.89","4.89","-93",
"Maxwell, Conor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","45","2","9","4.44","20","-38.17","127","22","42","2","9","4.76","21.43","-35.17","2","1","2","50","50","-0.17","22","2","8","9.09","9.09","-15.17",
"McBride, P J","0","0","0","0","0","0","1","0","1","0","100","-1","3","1","2","33.33","66.67","0.75","4","1","3","25","75","-0.25","200","28","54","14","27","100.08","7","3","96","12","24","12.5","25","-24","19","6","12","31.58","31.58","2","149","25","50","16.78","16.78","88.58",
"McConnell, John C","4","0","0","0","0","-4","4","0","0","0","0","-4","7","0","0","0","0","-7","30","3","7","10","23.33","-7.24","1701","120","370","7.05","21.75","-773.83","11","10","834","52","150","6.24","17.99","-347.44","116","34","62","29.31","29.31","-26.13","1157","61","201","5.27","5.27","-541.48",
"McCreery, W","1","0","0","0","0","-1","3","0","0","0","0","-3","6","0","1","0","16.67","-6","15","1","6","6.67","40","-11.25","485","39","125","8.04","25.77","-102.55","12","12","232","20","63","8.62","27.16","-24.57","36","8","20","22.22","22.22","-12.38","234","13","61","5.56","5.56","-86.17",
"McEntee, P S","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","0","0","0","-6","638","49","141","7.68","22.1","-256.07","50","31","290","18","54","6.21","18.62","-128.91","36","13","21","36.11","36.11","8.02","546","42","126","7.69","7.69","-194.53",
"McGuinness, Adrian","4","1","1","25","25","-0.25","8","1","1","12.5","12.5","-4.25","13","3","4","23.08","30.77","14.75","22","4","6","18.18","27.27","13.25","1067","92","277","8.62","25.96","-326.76","1","2","515","48","132","9.32","25.63","-118.75","92","23","58","25","25","-7.8","845","73","222","8.64","8.64","-204.82",
"McIntyre, Alan","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","1","0","20","-5","37","3","10","8.11","27.03","-8.5","19","8","35","3","10","8.57","28.57","-6.5","1","0","1","0","0","-1","21","3","6","14.29","14.29","7.5",
"Meade, Noel","0","0","0","0","0","0","4","0","0","0","0","-4","7","0","2","0","28.57","-7","16","1","6","6.25","37.5","-12.5","864","92","256","10.65","29.63","-93.03","8","8","379","40","109","10.55","28.76","18.16","81","22","45","27.16","27.16","-28.02","406","32","106","7.88","7.88","-37.5",
"Menuisier, David","0","0","0","0","0","0","3","0","0","0","0","-3","9","1","3","11.11","33.33","-4","15","3","6","20","40","-2","348","39","97","11.21","27.87","-95.23","5","6","189","29","67","15.34","35.45","-33.79","34","13","22","38.24","38.24","1.11","207","26","64","12.56","12.56","-49.7",
"Menzies, Rebecca","2","1","1","50","50","10","4","1","2","25","50","8","11","2","3","18.18","27.27","9.5","24","3","6","12.5","25","11.5","1150","121","336","10.52","29.22","-289.53","1","1","587","61","168","10.39","28.62","-159.6","126","41","70","32.54","32.54","-5.57","893","103","275","11.53","11.53","-164.12",
"Midgley, P T","0","0","0","0","0","0","2","0","0","0","0","-2","9","0","2","0","22.22","-9","12","0","2","0","16.67","-12","769","72","208","9.36","27.05","-302.22","17","13","390","42","119","10.77","30.51","-124.89","97","30","60","30.93","30.93","3.2","730","69","198","9.45","9.45","-274.1",
"Mohammed, Ismail","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","10","1","5","10","50","-5.5","203","14","46","6.9","22.66","-91.15","12","8","80","4","14","5","17.5","-63.92","24","5","14","20.83","20.83","-10.48","116","10","32","8.62","8.62","-22.89",
"Moore, C","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","40","1","3","2.5","7.5","-34.5","655","31","18","0","1","0","5.56","-18","1","1","1","100","100","4.5","20","1","2","5","5","-14.5",
"Moore, Gary and Josh","3","0","1","0","33.33","-3","5","0","1","0","20","-5","15","2","3","13.33","20","-6","27","3","6","11.11","22.22","-15.75","1548","226","489","14.6","31.59","-252.78","5","9","777","88","210","11.33","27.03","-266.87","266","113","171","42.48","42.48","29.52","1131","154","345","13.62","13.62","-231.96",
"Morgan, Ms Joanna","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","26","4","5","15.38","19.23","-5.25","15","2","7","2","2","28.57","28.57","2","4","2","2","50","50","1.75","19","4","5","21.05","21.05","1.75",
"Morris, Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","10","0","1","0","10","-10","198","11","33","5.56","16.67","-115.04","53","30","113","6","17","5.31","15.04","-67.42","7","3","5","42.86","42.86","2.46","178","9","28","5.06","5.06","-102.92",
"Morrison, H","2","0","0","0","0","-2","5","0","2","0","40","-5","6","1","3","16.67","50","-4.78","11","1","4","9.09","36.36","-9.78","587","63","179","10.73","30.49","-194.99","4","6","296","33","99","11.15","33.45","-123.77","84","22","46","26.19","26.19","-25.48","376","36","117","9.57","9.57","-165.03",
"Mulvany, Michael","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","7","0","0","0","0","-7","384","29","87","7.55","22.66","-145.01","25","25","193","13","41","6.74","21.24","-75.09","33","9","21","27.27","27.27","0.16","239","21","68","8.79","8.79","-126.01",
"Murphy, Amy","3","0","0","0","0","-3","5","1","1","20","20","3","10","1","2","10","20","-2","19","1","3","5.26","15.79","-11","766","58","178","7.57","23.24","-288.82","3","5","371","30","87","8.09","23.45","-71.66","33","8","19","24.24","24.24","-10.81","488","39","114","7.99","7.99","-131.14",
"Murphy, Ciaran","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","9","0","1","0","11.11","-9","462","27","88","5.84","19.05","-226.5","25","22","240","12","46","5","19.17","-144","14","1","7","7.14","7.14","-9","265","18","56","6.79","6.79","-104.5",
"Murtagh, J P","0","0","0","0","0","0","6","1","1","16.67","16.67","7","12","1","3","8.33","25","1","23","4","8","17.39","34.78","0.75","867","86","267","9.92","30.8","-280.01","2","3","415","39","139","9.4","33.49","-121.77","101","22","55","21.78","21.78","-41.59","399","44","136","11.03","11.03","-78.13",
"Neville, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","2","20","40","-1.75","141","16","33","11.35","23.4","10.66","8","3","77","7","16","9.09","20.78","6.58","3","1","2","33.33","33.33","0.25","64","7","13","10.94","10.94","6.83",
"Newland, Dr R D P","4","0","1","0","25","-4","4","0","1","0","25","-4","7","0","1","0","14.29","-7","14","0","3","0","21.43","-14","721","91","232","12.62","32.18","-61.44","27","31","392","51","130","13.01","33.16","0.24","82","20","54","24.39","24.39","-23.89","533","65","166","12.2","12.2","-67.14",
"Nicholls, Adrian","1","0","0","0","0","-1","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","10","0","4","0","40","-10","343","32","96","9.33","27.99","-67.34","48","28","177","16","53","9.04","29.94","-21.67","39","9","18","23.08","23.08","-11.17","256","29","80","11.33","11.33","-24.34",
"Nicol, Adam","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","4","0","0","0","0","-4","151","8","35","5.3","23.18","-66.42","56","17","92","3","16","3.26","17.39","-42","10","2","4","20","20","-5.42","109","6","26","5.5","5.5","-34.42",
"Nolan, Brian","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","1","0","5.88","-17","1531","40","6","0","0","0","0","-6","1","0","0","0","0","-1","5","0","0","0","0","-5",
"Nolan, Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","436","34","118","7.8","27.06","-215.31","75","35","253","21","73","8.3","28.85","-137.17","35","13","23","37.14","37.14","3.73","167","11","44","6.59","6.59","-63.34",
"OBrien, A P","0","0","0","0","0","0","33","5","15","15.15","45.45","-9.44","45","7","21","15.56","46.67","-16.53","52","9","25","17.31","48.08","-19.9","1191","277","561","23.26","47.1","-170.18","2","2","626","145","301","23.16","48.08","-97.65","389","169","276","43.44","43.44","-18.18","115","15","43","13.04","13.04","-45.33",
"OBrien, Joseph Patrick","1","0","1","0","100","-1","20","2","6","10","30","-3","35","2","9","5.71","25.71","-18","58","5","19","8.62","32.76","-31","1865","252","686","13.51","36.78","-352.42","2","4","912","113","321","12.39","35.2","-140.03","356","115","238","32.3","32.3","-78.75","485","49","141","10.1","10.1","17.79",
"OCallaghan, M D","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","4","1","1","25","25","1","316","49","108","15.51","34.18","-56.57","10","3","152","25","51","16.45","33.55","-5.08","67","23","40","34.33","34.33","14.18","141","24","51","17.02","17.02","-7.28",
"ODwyer, Conor","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","176","10","34","5.68","19.32","-108.38","119","25","72","4","13","5.56","18.06","-46","6","3","4","50","50","3.62","99","6","18","6.06","6.06","-50.5",
"OGrady, E J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","281","22","79","7.83","28.11","-96.62","42","13","127","11","36","8.66","28.35","-36","21","3","11","14.29","14.29","-11.62","144","15","46","10.42","10.42","0.88",
"Oldroyd, G R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","67","12","18","17.91","26.87","83.5","198","22","43","8","11","18.6","25.58","35.5","9","4","5","44.44","44.44","5.5","40","6","9","15","15","45",
"OLeary, Mrs C","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","7","1","2","14.29","28.57","2","61","2","10","3.28","16.39","-48","12","7","57","2","10","3.51","17.54","-44","5","1","4","20","20","-1","52","2","10","3.85","3.85","-39",
"OMeara, D","4","0","2","0","50","-4","14","1","5","7.14","35.71","-8.5","24","3","12","12.5","50","-7.62","47","9","22","19.15","46.81","24.21","1878","227","586","12.09","31.2","-243.25","3","11","964","129","331","13.38","34.34","-119.37","228","75","125","32.89","32.89","30","1527","192","493","12.57","12.57","-119.86",
"ONeill, E J","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","1","4","1","1","25","25","0","121","10","31","8.26","25.62","-51.5","7","2","76","9","23","11.84","30.26","-19.5","5","2","4","40","40","3.5","82","9","24","10.98","10.98","-16.5",
"Oshea, J G M","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","0","0","0","-4","11","1","1","9.09","9.09","-6.5","341","24","76","7.04","22.29","-86.75","14","11","167","15","40","8.98","23.95","-14.25","25","4","9","16","16","-10.5","273","20","64","7.33","7.33","-39.5",
"OSullivan, Ross","0","0","0","0","0","0","4","1","1","25","25","9","9","1","2","11.11","22.22","4","14","1","3","7.14","21.43","-1","590","47","168","7.97","28.47","-198.76","3","3","253","31","89","12.25","35.18","7.41","63","12","38","19.05","19.05","-22.17","383","32","126","8.36","8.36","-100.6",
"Owen, J P","3","0","2","0","66.67","-3","6","0","2","0","33.33","-6","14","0","5","0","35.71","-14","26","2","10","7.69","38.46","-16","501","85","183","16.97","36.53","-42.96","8","15","438","70","152","15.98","34.7","-48.39","91","33","64","36.26","36.26","-2.5","361","60","133","16.62","16.62","-76.58",
"Palmer, Hugo","1","0","0","0","0","-1","8","1","2","12.5","25","-3.5","21","3","5","14.29","23.81","-2.25","38","5","8","13.16","21.05","-4.25","1044","130","345","12.45","33.05","-77.69","3","5","554","80","190","14.44","34.3","83.25","139","38","85","27.34","27.34","-36.54","627","75","200","11.96","11.96","9.32",
"Parr, Joseph","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","-0.38","6","2","2","33.33","33.33","1.12","389","42","125","10.8","32.13","-151.28","7","2","151","20","45","13.25","29.8","-20.25","60","16","40","26.67","26.67","-13.11","307","37","111","12.05","12.05","-95.45",
"Pearce, Simon","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","7","1","1","14.29","14.29","34","201","19","53","9.45","26.37","-62.02","8","3","104","8","32","7.69","30.77","-40.33","25","11","15","44","44","9.23","159","16","43","10.06","10.06","-39.27",
"Pears, Ollie","2","0","0","0","0","-2","3","0","0","0","0","-3","8","2","3","25","37.5","6.5","11","2","3","18.18","27.27","3.5","412","42","122","10.19","29.61","-108.8","7","5","189","19","46","10.05","24.34","-50.09","33","8","19","24.24","24.24","-13.46","253","25","71","9.88","9.88","-94.87",
"Phillips, R T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","181","11","32","6.08","17.68","-49.75","16","4","90","5","15","5.56","16.67","-20","4","0","2","0","0","-4","139","11","30","7.91","7.91","-7.75",
"Portman, J G","0","0","0","0","0","0","4","0","1","0","25","-4","11","0","2","0","18.18","-11","20","1","5","5","25","-18.27","555","44","153","7.93","27.57","-187.77","13","18","284","21","73","7.39","25.7","-113.81","45","10","24","22.22","22.22","-10.89","409","38","128","9.29","9.29","-88.2",
"Prendergast, Kevin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","11","32","9.4","27.35","-44.49","21","4","54","5","13","9.26","24.07","-8.92","10","5","7","50","50","4.51","55","6","15","10.91","10.91","-13.67",
"Rice, M M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","4","11","6.45","17.74","-38.5","18","1","36","2","7","5.56","19.44","-23.5","6","1","3","16.67","16.67","-2","32","4","11","12.5","12.5","-8.5",
"Ross, W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","22","2","4","9.09","18.18","-4.5","57","8","15","2","4","13.33","26.67","2.5","0","0","0","0","0","0","16","2","4","12.5","12.5","1.5",
"Russell, Miss Lucinda V","0","0","0","0","0","0","4","1","1","25","25","-1.25","7","1","1","14.29","14.29","-4.25","14","2","4","14.29","28.57","-6.92","1180","166","391","14.07","33.14","-278.7","2","2","712","89","231","12.5","32.44","-265.1","173","66","106","38.15","38.15","10.69","764","101","229","13.22","13.22","-181.73",
"Rutherford, Gary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","6","1","4","16.67","66.67","-2.75","27","4","6","1","4","16.67","66.67","-2.75","3","1","3","33.33","33.33","0.25","5","1","3","20","20","-1.75",
"Ryan, J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","284","27","68","9.51","23.94","-15.97","39","7","106","10","25","9.43","23.58","-43.34","16","7","10","43.75","43.75","5.7","213","15","45","7.04","7.04","-52.63",
"Ryan, K A","1","0","0","0","0","-1","4","1","1","25","25","5","13","2","4","15.38","30.77","15","28","2","8","7.14","28.57","0","995","115","280","11.56","28.14","59.69","2","3","531","67","143","12.62","26.93","66.06","71","20","42","28.17","28.17","-13.31","601","63","161","10.48","10.48","-53.16",
"Scott, George","3","0","1","0","33.33","-3","6","1","2","16.67","33.33","-0.5","12","1","5","8.33","41.67","-6.5","15","2","7","13.33","46.67","-7.3","498","76","165","15.26","33.13","-64.55","3","6","271","40","83","14.76","30.63","-24.86","85","34","50","40","40","9.99","282","45","99","15.96","15.96","-48.53",
"Scott, Miss Katie","1","0","0","0","0","-1","2","0","0","0","0","-2","11","1","1","9.09","9.09","4","17","1","2","5.88","11.76","-2","500","30","128","6","25.6","-194.39","6","5","235","12","61","5.11","25.96","-63.62","48","9","25","18.75","18.75","-18.39","405","24","103","5.93","5.93","-180.12",
"Simcock, D M","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","13","2","5","15.38","38.46","-0.5","739","94","220","12.72","29.77","-128.21","10","6","373","50","110","13.4","29.49","-104.99","84","29","50","34.52","34.52","-1.2","506","77","168","15.22","15.22","-31.6",
"Slattery, Andrew","1","0","0","0","0","-1","4","0","0","0","0","-4","10","1","1","10","10","-4.5","17","2","4","11.76","23.53","-5","865","74","212","8.55","24.51","-215.74","6","5","428","35","108","8.18","25.23","-113.73","51","17","30","33.33","33.33","5.52","444","37","104","8.33","8.33","-171.92",
"Smart, B","0","0","0","0","0","0","2","1","1","50","50","0.5","5","1","1","20","20","-2.5","7","2","3","28.57","42.86","-1","348","39","112","11.21","32.18","1.32","3","2","177","23","60","12.99","33.9","73.86","46","12","28","26.09","26.09","-5.01","268","31","87","11.57","11.57","18.59",
"Smith, Kevin","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","4","0","3","0","75","-4","95","4","23","4.21","24.21","-49.5","50","22","77","4","21","5.19","27.27","-31.5","5","0","3","0","0","-5","63","4","19","6.35","6.35","-17.5",
"Sowersby, M E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","149","3","19","2.01","12.75","9","99","31","74","2","9","2.7","12.16","63","0","0","0","0","0","0","121","3","17","2.48","2.48","37",
"Spencer, Seb","0","0","0","0","0","0","1","0","1","0","100","-1","3","2","3","66.67","100","9","5","2","3","40","60","7","182","19","50","10.44","27.47","-41.86","7","2","97","9","23","9.28","23.71","-25.84","11","4","6","36.36","36.36","1.81","144","17","45","11.81","11.81","-14.19",
