trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","0","0","0","0","0","0","0","0","0","0","0","0","56","3","11","5.36","19.64","-20.62","57","4","17","1","4","5.88","23.53","12","4","2","4","50","50","2.38","38","2","8","5.26","5.26","-6.62",
"Allen, C N","1","1","1","100","100","20","3","2","3","66.67","100","29","219","23","70","10.5","31.96","-16.33","3","1","99","14","35","14.14","35.35","20.54","20","7","11","35","35","3.84","172","20","58","11.63","11.63","-23.66",
"Appleby, Charlie","8","3","7","37.5","87.5","2.43","20","6","12","30","60","-2.66","773","229","407","29.62","52.65","-61.86","6","4","337","99","169","29.38","50.15","-23.81","377","164","245","43.5","43.5","-26.06","156","41","73","26.28","26.28","30.8",
"Attwater, M J","3","0","0","0","0","-3","5","0","1","0","20","-5","577","37","116","6.41","20.1","-292.62","118","62","273","18","56","6.59","20.51","-160.38","28","7","13","25","25","-10.16","479","32","96","6.68","6.68","-219.67",
"Baker, George","8","1","1","12.5","12.5","-5.25","14","3","4","21.43","28.57","-5.12","360","35","104","9.72","28.89","-105","2","2","177","17","50","9.6","28.25","-37.79","35","10","15","28.57","28.57","-8","306","34","94","11.11","11.11","-53.38",
"Balding, A M","30","7","13","23.33","43.33","30.88","58","11","26","18.97","44.83","15.35","1946","292","722","15.01","37.1","-365.69","1","1","1056","153","416","14.49","39.39","-194.43","358","117","223","32.68","32.68","-55.21","827","119","271","14.39","14.39","-116.78",
"Barclay, Stella","5","0","1","0","20","-5","7","0","1","0","14.29","-7","563","41","134","7.28","23.8","-51.61","28","18","249","19","61","7.63","24.5","-63.19","29","6","15","20.69","20.69","-9.44","465","37","113","7.96","7.96","18.31",
"Barcoe, James M","6","0","0","0","0","-6","7","0","0","0","0","-7","218","8","38","3.67","17.43","-91.17","24","9","132","5","24","3.79","18.18","-71.67","6","1","2","16.67","16.67","-1","158","7","32","4.43","4.43","-39.67",
"Barron, T D","3","0","3","0","100","-3","11","0","4","0","36.36","-11","473","52","148","10.99","31.29","-128.36","20","21","238","27","70","11.34","29.41","-30.93","53","14","31","26.42","26.42","-11.35","392","45","128","11.48","11.48","-72.44",
"Beckett, R M","19","0","6","0","31.58","-19","40","8","18","20","45","-18.79","1275","235","517","18.43","40.55","-218.22","9","21","677","135","287","19.94","42.39","-122.09","304","114","197","37.5","37.5","-8.67","526","100","201","19.01","19.01","-51.69",
