trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","6","1","3","16.67","50","-2.75","11","1","6","9.09","54.55","-7.75","435","53","137","12.18","31.49","-77.89","5","3","182","20","58","10.99","31.87","-52.09","39","14","26","35.9","35.9","2.62","297","41","103","13.8","13.8","-17.66",
"Allen, C N","1","0","1","0","100","-1","5","0","2","0","40","-5","205","22","72","10.73","35.12","-64.29","48","18","106","10","32","9.43","30.19","-45.87","28","6","13","21.43","21.43","-8.37","161","21","59","13.04","13.04","-24.79",
"Appleby, M","22","1","5","4.55","22.73","-19.5","47","2","11","4.26","23.4","-42.12","1851","231","569","12.48","30.74","-170.35","7","22","928","118","306","12.72","32.97","-150.18","272","87","163","31.99","31.99","-17.85","1600","201","503","12.56","12.56","-86.2",
"Attwater, M J","8","0","1","0","12.5","-8","18","0","5","0","27.78","-18","652","35","131","5.37","20.09","-257.76","48","48","302","17","66","5.63","21.85","-122.62","22","7","12","31.82","31.82","-0.14","523","29","105","5.54","5.54","-195.92",
"Bailey, K C","7","0","0","0","0","-7","11","0","1","0","9.09","-11","541","74","181","13.68","33.46","-143.44","65","43","246","35","86","14.23","34.96","-60.18","87","25","56","28.74","28.74","-21.96","315","39","98","12.38","12.38","-73.29",
"Balding, A M","12","5","7","41.67","58.33","4.66","15","7","9","46.67","60","9.91","1861","290","687","15.58","36.92","-116.99","1","4","939","138","341","14.7","36.32","-179","315","103","194","32.7","32.7","-42.93","850","131","309","15.41","15.41","-52.58",
"Barclay, Stella","4","1","2","25","50","11","10","2","3","20","30","10","470","27","96","5.74","20.43","6.29","6","3","264","14","56","5.3","21.21","16.41","24","6","13","25","25","-4.46","392","25","85","6.38","6.38","65.29",
"Bedi, Miss J","0","0","0","0","0","0","0","0","0","0","0","0","83","4","13","4.82","15.66","-65.25","105","7","37","2","5","5.41","13.51","-26.5","2","1","1","50","50","0.25","71","4","12","5.63","5.63","-53.25",
"Bethell, Ed","2","0","1","0","50","-2","2","0","1","0","50","-2","354","49","127","13.84","35.88","-36.4","38","4","203","26","69","12.81","33.99","-21.64","62","13","34","20.97","20.97","-29.73","202","34","76","16.83","16.83","24.71",
"Bewley, G T","2","0","1","0","50","-2","4","0","1","0","25","-4","166","22","57","13.25","34.34","-34.38","112","20","81","13","32","16.05","39.51","-8.38","15","5","8","33.33","33.33","-0.71","123","21","49","17.07","17.07","4.12",
"Bissett, Catch","0","0","0","0","0","0","0","0","0","0","0","0","9","1","1","11.11","11.11","12","120","5","9","1","1","11.11","11.11","12","0","0","0","0","0","0","7","1","1","14.29","14.29","14",
"Boanas, Miss G","2","0","1","0","50","-2","2","0","1","0","50","-2","258","23","79","8.91","30.62","-70.21","43","11","115","8","29","6.96","25.22","-59.87","17","5","11","29.41","29.41","1.21","209","22","72","10.53","10.53","-24.96",
"Botti, M","3","0","2","0","66.67","-3","6","0","5","0","83.33","-6","776","98","249","12.63","32.09","89.28","20","8","387","44","128","11.37","33.07","47.37","94","22","46","23.4","23.4","-29.93","499","69","159","13.83","13.83","3.86",
"Boughey, George","4","1","2","25","50","2","11","3","4","27.27","36.36","-0.14","1292","220","496","17.03","38.39","-328.19","7","3","791","138","309","17.45","39.06","-182.14","296","125","205","42.23","42.23","11.86","694","126","281","18.16","18.16","-94.89",
