trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Camacho, Miss J A","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","10","0","1","0","10","-10","21","2","4","9.52","19.05","-5.5","635","63","169","9.92","26.61","-82.64","8","11","360","31","94","8.61","26.11","-51.65","60","14","30","23.33","23.33","-6.05","515","50","142","9.71","9.71","-68.32",
"Candy, H","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","2","0","25","-8","10","0","2","0","20","-10","228","21","61","9.21","26.75","-29.25","32","20","105","4","23","3.81","21.9","-37","18","4","12","22.22","22.22","-5.25","136","12","39","8.82","8.82","-74.25",
"Carr, Mrs R A","0","0","0","0","0","0","3","0","0","0","0","-3","13","1","2","7.69","15.38","-4","26","3","7","11.54","26.92","-2","868","97","258","11.18","29.72","-140.4","5","6","476","47","125","9.87","26.26","-107.92","83","25","37","30.12","30.12","5.27","817","93","247","11.38","11.38","-116.4",
"Carroll, A W","7","0","3","0","42.86","-7","10","0","3","0","30","-10","11","0","3","0","27.27","-11","41","3","10","7.32","24.39","-26.75","1949","178","495","9.13","25.4","-495.25","10","20","933","94","252","10.08","27.01","-230.52","174","57","111","32.76","32.76","-3.49","1612","154","420","9.55","9.55","-336.41",
"Carroll, D","3","1","1","33.33","33.33","1.33","4","1","1","25","25","0.33","8","1","3","12.5","37.5","-3.67","12","1","4","8.33","33.33","-7.67","468","36","110","7.69","23.5","-241.58","1","2","234","10","51","4.27","21.79","-168.79","45","8","15","17.78","17.78","-14.29","367","31","94","8.45","8.45","-158.84",
"Chamings, P R","1","0","1","0","100","-1","2","0","1","0","50","-2","4","0","1","0","25","-4","8","0","2","0","25","-8","239","25","58","10.46","24.27","-29.17","19","13","111","10","27","9.01","24.32","-29.75","14","5","8","35.71","35.71","4.08","217","25","56","11.52","11.52","-7.17",
"Channon, Jack","7","2","2","28.57","28.57","14.63","11","2","3","18.18","27.27","10.63","11","2","3","18.18","27.27","10.63","17","2","5","11.76","29.41","4.63","643","99","260","15.4","40.44","18.35","1","1","371","63","155","16.98","41.78","37.86","106","36","70","33.96","33.96","-11.68","441","68","189","15.42","15.42","25.03",
"Charlton, Roger/Harry","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","10","0","1","0","10","-10","506","72","187","14.23","36.96","-151.01","15","11","235","32","85","13.62","36.17","-112.1","109","38","70","34.86","34.86","-8.31","280","44","109","15.71","15.71","-79.08",
"Clover, Tom","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","11","2","4","18.18","36.36","-3.5","421","53","161","12.59","38.24","-113.83","8","3","233","33","93","14.16","39.91","-38.75","57","25","40","43.86","43.86","10.92","219","26","78","11.87","11.87","-16.24",
"Coleman, Kevin","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","2","0","50","-4","9","0","3","0","33.33","-9","307","25","83","8.14","27.04","-1.63","36","19","130","9","36","6.92","27.69","49.75","32","5","16","15.63","15.63","-15.88","202","16","53","7.92","7.92","-73.25",
"Collins, C M","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","14","1","4","7.14","28.57","1","391","30","86","7.67","21.99","-114.71","11","13","245","18","53","7.35","21.63","-60.97","24","3","12","12.5","12.5","-17.54","182","17","48","9.34","9.34","-20.42",
"Collins, Tracey / Halford, Mick","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","7","0","2","0","28.57","-7","375","41","113","10.93","30.13","-6.99","22","12","227","28","76","12.33","33.48","-22.07","43","11","21","25.58","25.58","-10.82","244","29","81","11.89","11.89","-35.3",
"Condon, K J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","208","15","53","7.21","25.48","-69.53","78","24","72","4","17","5.56","23.61","-28.9","16","3","9","18.75","18.75","-10.03","85","7","22","8.24","8.24","-12",
"Conlon, Joe","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","38","3","8","7.89","21.05","-27.54","32","3","23","3","6","13.04","26.09","-12.54","6","3","4","50","50","4.46","20","3","5","15","15","-9.54",
"Cotter, Kieran P","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","20","-5","8","0","2","0","25","-8","220","16","46","7.27","20.91","-64.01","101","31","86","6","15","6.98","17.44","-20.5","16","3","7","18.75","18.75","-3.01","85","7","20","8.24","8.24","-23.84",
"Cox, C G","3","1","1","33.33","33.33","14","7","1","3","14.29","42.86","10","8","1","4","12.5","50","9","14","1","5","7.14","35.71","3","844","109","298","12.91","35.31","-181.79","1","2","357","52","136","14.57","38.1","-45.41","116","41","72","35.34","35.34","-7.24","479","52","150","10.86","10.86","-133.24",
"Crisford, Simon","4","1","1","25","25","1","9","2","3","22.22","33.33","3","11","2","4","18.18","36.36","1","24","4","8","16.67","33.33","-6.5","722","140","319","19.39","44.18","-128.16","1","1","372","71","161","19.09","43.28","-58.94","169","64","111","37.87","37.87","-21.07","322","69","138","21.43","21.43","12.45",
"Cromwell, Gavin Patrick","2","0","1","0","50","-2","6","1","3","16.67","50","7","9","1","3","11.11","33.33","4","21","2","6","9.52","28.57","3","1767","209","558","11.83","31.58","-498.04","2","4","940","127","324","13.51","34.47","-173.14","245","85","161","34.69","34.69","-9.11","904","97","274","10.73","10.73","-189.36",
"Dascombe, Tom","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","0","0","0","-5","10","0","1","0","10","-10","319","26","81","8.15","25.39","-155.21","36","27","154","12","36","7.79","23.38","-78.25","24","9","14","37.5","37.5","1.71","147","11","40","7.48","7.48","-73.13",
"Davidson, Tristan","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","25","50","0","8","2","3","25","37.5","9","267","29","79","10.86","29.59","-9.75","5","4","155","16","48","10.32","30.97","-32.5","28","7","17","25","25","-1.5","214","26","69","12.15","12.15","28.25",
"Davis, D J S Ffrench","1","1","1","100","100","2","1","1","1","100","100","2","5","3","3","60","60","8","8","3","5","37.5","62.5","5","390","46","121","11.79","31.03","-38.31","1","1","208","24","69","11.54","33.17","10.05","39","12","27","30.77","30.77","-7.89","224","24","73","10.71","10.71","5.08",
"Davison, Jack W","1","0","1","0","100","-1","1","0","1","0","100","-1","3","0","2","0","66.67","-3","8","3","6","37.5","75","4.8","267","32","77","11.99","28.84","-56.3","9","6","165","23","53","13.94","32.12","-18.63","31","12","19","38.71","38.71","2.79","125","16","37","12.8","12.8","1.08",
"De Giles, Ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","268","21","73","7.84","27.24","-97.21","27","6","109","11","36","10.09","33.03","-48.84","21","5","9","23.81","23.81","0.66","236","19","66","8.05","8.05","-109.96",
"Dixon, Scott","2","0","0","0","0","-2","5","0","1","0","20","-5","8","0","2","0","25","-8","22","0","5","0","22.73","-22","912","62","202","6.8","22.15","-208.49","26","43","504","38","121","7.54","24.01","-89.12","48","8","23","16.67","16.67","-20.62","838","55","181","6.56","6.56","-200.62",
"Easterby, T D","7","0","0","0","0","-7","14","0","2","0","14.29","-14","36","1","8","2.78","22.22","-29.5","59","2","13","3.39","22.03","-43.5","2685","210","693","7.82","25.81","-1057.85","4","21","1248","98","341","7.85","27.32","-505.71","212","46","120","21.7","21.7","-58.22","2210","189","609","8.55","8.55","-756.29",
"Ellison, B","2","0","1","0","50","-2","5","0","1","0","20","-5","11","2","3","18.18","27.27","1.5","20","2","5","10","25","-7.5","834","97","251","11.63","30.1","-10.55","5","10","439","51","133","11.62","30.3","109.8","73","25","45","34.25","34.25","2.83","630","77","198","12.22","12.22","-85.31",
"Eustace, Harry","1","0","1","0","100","-1","1","0","1","0","100","-1","6","0","1","0","16.67","-6","12","0","2","0","16.67","-12","434","50","149","11.52","34.33","-93.86","43","42","262","22","83","8.4","31.68","-81.21","69","23","47","33.33","33.33","0.6","252","35","94","13.89","13.89","12",
"Evans, H J","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","5","1","2","20","40","1","302","39","97","12.91","32.12","-41.79","10","4","159","16","46","10.06","28.93","-41.92","30","8","18","26.67","26.67","-4.87","259","34","88","13.13","13.13","-53.62",
"Fahey, R A","5","0","3","0","60","-5","14","0","6","0","42.86","-14","33","1","11","3.03","33.33","-14","51","2","19","3.92","37.25","-23.5","1818","206","557","11.33","30.64","-414.4","5","17","945","92","259","9.74","27.41","-254.44","183","59","100","32.24","32.24","3.34","1307","140","384","10.71","10.71","-249.17",
"Faulkner, T","2","0","1","0","50","-2","2","0","1","0","50","-2","2","0","1","0","50","-2","6","0","1","0","16.67","-6","16","0","3","0","18.75","-16","9999","9999","16","0","3","0","18.75","-16","1","0","1","0","0","-1","16","0","3","0","0","-16",
"Feane, John James","1","1","1","100","100","10","1","1","1","100","100","10","1","1","1","100","100","10","4","1","2","25","50","7","200","16","58","8","29","-73.29","1","1","110","11","31","10","28.18","-17.12","29","6","17","20.69","20.69","-6.62","127","11","33","8.66","8.66","-16.5",
"Fell, R / Murray, S","1","0","0","0","0","-1","5","0","0","0","0","-5","12","0","0","0","0","-12","19","1","3","5.26","15.79","-2","930","78","236","8.39","25.38","-312.12","10","15","441","30","105","6.8","23.81","-128.04","68","24","43","35.29","35.29","14.97","762","69","200","9.06","9.06","-191.7",
"Fellowes, Charlie","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","8","1","2","12.5","25","-4","605","66","187","10.91","30.91","-150.75","8","3","297","34","102","11.45","34.34","-64.01","74","23","43","31.08","31.08","-6.21","384","44","123","11.46","11.46","-54.53",
"Flint, J L","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","8","1","2","12.5","25","-5","266","27","61","10.15","22.93","-4.79","12","7","137","12","28","8.76","20.44","41.66","18","11","12","61.11","61.11","16.88","248","25","58","10.08","10.08","-1.79",
"Foley, Patrick T","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","178","17","48","9.55","26.97","-76.56","81","25","102","7","24","6.86","23.53","-56.77","11","4","8","36.36","36.36","-1.64","68","6","17","8.82","8.82","-31.87",
"Ford, Richenda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","1","17","0.93","15.89","-88","56","8","49","1","8","2.04","16.33","-30","3","0","1","0","0","-3","94","1","16","1.06","1.06","-75",
"Foy, Kevin","2","0","0","0","0","-2","4","0","0","0","0","-4","7","0","0","0","0","-7","18","0","3","0","16.67","-18","797","95","264","11.92","33.12","-227.76","29","35","345","29","94","8.41","27.25","-197.32","123","38","73","30.89","30.89","-18.05","517","68","180","13.15","13.15","-102.9",
"Frost, Kevin","0","0","0","0","0","0","3","1","2","33.33","66.67","3.5","5","1","2","20","40","1.5","14","2","3","14.29","21.43","15.5","602","41","137","6.81","22.76","-253.18","2","2","342","22","81","6.43","23.68","-163.34","56","12","29","21.43","21.43","-14.59","503","38","126","7.55","7.55","-204.18",
"Furtado, Ivan","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","13","0","1","0","7.69","-13","607","57","155","9.39","25.54","-137.85","21","18","265","27","58","10.19","21.89","-25.69","60","19","36","31.67","31.67","1.57","456","52","134","11.4","11.4","-102.85",
"Gallagher, J","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","1.38","7","2","2","28.57","28.57","-0.87","255","24","67","9.41","26.27","-94.49","6","1","111","13","31","11.71","27.93","-20.62","28","8","16","28.57","28.57","-1.49","218","22","60","10.09","10.09","-71.99",
"Gibney, Thomas","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","0","0","0","-4","421","33","94","7.84","22.33","-89.2","43","30","189","15","41","7.94","21.69","-47.33","21","9","16","42.86","42.86","5.17","263","18","52","6.84","6.84","-26.5",
"Goldie, J S","5","2","2","40","40","4.33","9","3","5","33.33","55.56","19.33","14","4","8","28.57","57.14","19.83","25","5","11","20","44","14.33","1224","144","359","11.76","29.33","-321.11","1","1","575","74","172","12.87","29.91","-91.36","166","56","104","33.73","33.73","15.91","1123","137","345","12.2","12.2","-263.71",
"Grassick, M C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","-7","244","15","44","6.15","18.03","-116.17","19","9","97","6","15","6.19","15.46","-57.17","12","2","6","16.67","16.67","-3.5","134","10","29","7.46","7.46","-40.5",
"Haggas, W J","7","3","3","42.86","42.86","32.5","15","4","5","26.67","33.33","32","20","4","6","20","30","27","52","11","15","21.15","28.85","61.6","1363","279","594","20.47","43.58","-68.05","1","1","704","134","288","19.03","40.91","0.65","408","149","262","36.52","36.52","-53.93","547","112","238","20.48","20.48","-15.48",
"Hammond, Micky","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","926","74","212","7.99","22.89","-272.36","40","25","465","44","121","9.46","26.02","-122.72","44","12","28","27.27","27.27","-10.22","771","67","179","8.69","8.69","-213.02",
"Hannon (Jnr), Richard","2","0","1","0","50","-2","17","0","5","0","29.41","-17","19","0","5","0","26.32","-19","60","5","16","8.33","26.67","-8.87","1927","200","600","10.38","31.14","-437.12","10","41","906","85","260","9.38","28.7","-268.55","194","53","115","27.32","27.32","-49.93","1086","116","349","10.68","10.68","-105.77",
"Harker, G A","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","0","0","0","-4","7","0","0","0","0","-7","128","13","33","10.16","25.78","7.63","72","30","81","7","17","8.64","20.99","-19.87","7","2","3","28.57","28.57","0.13","120","12","31","10","10","4.63",
"Harrington, Mrs John","11","1","3","9.09","27.27","-7.5","11","1","3","9.09","27.27","-7.5","16","1","3","6.25","18.75","-12.5","38","4","11","10.53","28.95","-20.5","1347","147","411","10.91","30.51","-209.22","1","10","651","76","200","11.67","30.72","-57.24","141","36","82","25.53","25.53","-46.45","459","47","128","10.24","10.24","-23.92",
"Harris, Miss G","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","10","2","2","20","20","-3.62","455","36","100","7.91","21.98","-148.89","12","7","239","20","54","8.37","22.59","-60.29","39","8","21","20.51","20.51","-14.72","395","33","91","8.35","8.35","-150.39",
"Harris, R A","1","0","0","0","0","-1","2","0","1","0","50","-2","2","0","1","0","50","-2","5","0","2","0","40","-5","182","13","42","7.14","23.08","-67.62","76","15","68","7","15","10.29","22.06","-9.62","13","3","6","23.08","23.08","-3.87","155","12","37","7.74","7.74","-46.62",
"Harrison, Gary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","1","0","3.7","-27","3985","110","17","0","1","0","5.88","-17","0","0","0","0","0","0","17","0","1","0","0","-17",
"Haynes, Alice","2","0","0","0","0","-2","3","0","1","0","33.33","-3","10","1","2","10","20","3","23","2","5","8.7","21.74","3","1035","110","283","10.63","27.34","-302.99","5","8","572","55","149","9.62","26.05","-189.46","85","34","61","40","40","8.6","702","70","180","9.97","9.97","-168.33",
"Hernon, G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","9999","9999","3","0","1","0","33.33","-3","0","0","0","0","0","0","1","0","0","0","0","-1",
"Herrington,M ","1","0","0","0","0","-1","2","0","1","0","50","-2","4","0","1","0","25","-4","8","2","3","25","37.5","14","442","53","145","11.99","32.81","-16.63","8","5","226","29","72","12.83","31.86","35.41","44","20","30","45.45","45.45","19.21","409","53","140","12.96","12.96","16.37",
"Hills, Charles","4","0","0","0","0","-4","10","0","0","0","0","-10","10","0","0","0","0","-10","25","2","5","8","20","-15.5","764","98","225","12.83","29.45","17.65","8","13","333","34","88","10.21","26.43","-68.4","98","30","55","30.61","30.61","-15.7","378","50","117","13.23","13.23","20.65",
"Houghton, Eve Johnson","3","0","2","0","66.67","-3","9","1","5","11.11","55.56","-3.5","12","2","7","16.67","58.33","3","25","2","11","8","44","-10","841","101","285","12.01","33.89","-131.98","2","5","471","58","151","12.31","32.06","-55.03","104","30","62","28.85","28.85","-17.07","517","64","172","12.38","12.38","-65.74",
"Hughes, Richard","4","3","3","75","75","19.83","9","3","3","33.33","33.33","14.83","18","4","5","22.22","27.78","7","34","6","13","17.65","38.24","-3.27","777","114","297","14.67","38.22","-122.72","1","1","372","60","138","16.13","37.1","-40.69","129","41","90","31.78","31.78","-22.71","487","73","194","14.99","14.99","-107.03",
"Jardine, I","6","2","3","33.33","50","11.5","9","2","4","22.22","44.44","8.5","16","2","7","12.5","43.75","1.5","30","3","12","10","40","-10.12","1358","154","398","11.34","29.31","-229.96","1","1","667","69","181","10.34","27.14","-94.35","164","49","100","29.88","29.88","-11.03","1102","138","336","12.52","12.52","-63.21",
"Jenkins, J R","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","8","0","0","0","0","-8","322","25","65","7.76","20.19","84.79","17","13","170","17","38","10","22.35","59.46","11","1","5","9.09","9.09","-9.17","230","21","52","9.13","9.13","158.83",
"Johnston, Charlie","10","0","3","0","30","-10","19","1","5","5.26","26.32","-16.5","28","1","5","3.57","17.86","-25.5","58","6","18","10.34","31.03","-26.54","2157","265","646","12.29","29.95","-511.86","2","11","1227","139","375","11.33","30.56","-318.39","277","79","150","28.52","28.52","-61.33","1560","188","456","12.05","12.05","-411.9",
"Keane, Gerard","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","1","0","16.67","-6","205","16","42","7.8","20.49","-97.32","38","18","97","5","19","5.15","19.59","-60.9","22","5","10","22.73","22.73","-1.15","133","12","30","9.02","9.02","-47",
"Kent, T J","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","2","0","66.67","-3","171","18","60","10.53","35.09","-60.51","38","13","96","12","36","12.5","37.5","-19.34","17","4","10","23.53","23.53","0.33","145","17","52","11.72","11.72","-38.84",
"Kinsella, J A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","80","3","10","3.75","12.5","-47.5","129","38","50","1","8","2","16","-46","2","1","1","50","50","2","45","2","9","4.44","4.44","-33.5",
"Kittow, W S","0","0","0","0","0","0","2","0","0","0","0","-2","5","2","2","40","40","12.75","12","4","5","33.33","41.67","21.25","244","30","83","12.3","34.02","12.87","5","3","134","19","50","14.18","37.31","3.99","30","8","15","26.67","26.67","-4.13","203","27","71","13.3","13.3","42.99",
"Lavelle, Miss E C","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","5","0","0","0","0","-5","598","76","212","12.71","35.45","-176.49","16","6","318","41","124","12.89","38.99","-68.69","80","23","45","28.75","28.75","-24.03","393","47","133","11.96","11.96","-141.4",
"Lavery, Ms Sheila","3","0","0","0","0","-3","3","0","0","0","0","-3","4","0","0","0","0","-4","12","2","3","16.67","25","3.25","359","27","75","7.52","20.89","-54.17","13","10","171","16","43","9.36","25.15","17","23","5","11","21.74","21.74","-9","213","15","49","7.04","7.04","-26.5",
"Lidster, Craig","1","0","0","0","0","-1","5","0","0","0","0","-5","11","0","5","0","45.45","-11","24","0","6","0","25","-24","581","52","159","8.95","27.37","-62.36","15","25","361","29","99","8.03","27.42","-14.5","38","7","19","18.42","18.42","-20.36","365","36","107","9.86","9.86","13.29",
"Llewellyn, B J","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","221","13","48","5.88","21.72","-136.89","17","6","126","6","29","4.76","23.02","-94.89","5","2","3","40","40","-0.89","203","12","46","5.91","5.91","-127.39",
"Loughnane, Daniel Mark","1","1","1","100","100","5.5","3","2","2","66.67","66.67","22.5","4","2","2","50","50","21.5","13","3","5","23.08","38.46","35.5","808","83","229","10.27","28.34","-101.18","1","1","420","36","114","8.57","27.14","-42.8","53","16","27","30.19","30.19","-6.22","704","73","205","10.37","10.37","-55.18",
"Loughnane, David","1","0","0","0","0","-1","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","10","0","1","0","10","-10","594","47","135","7.91","22.73","-191.97","22","16","294","17","54","5.78","18.37","-126.92","43","14","26","32.56","32.56","1.53","401","40","106","9.98","9.98","-71.47",
"Lynam, Edward","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","328","38","105","11.59","32.01","-100.04","29","10","148","14","49","9.46","33.11","-77.54","45","12","28","26.67","26.67","8.63","257","29","83","11.28","11.28","-83.04",
"Lyons, G M","6","1","3","16.67","50","-3.8","7","1","4","14.29","57.14","-4.8","7","1","4","14.29","57.14","-4.8","14","2","7","14.29","50","-8.3","760","106","267","13.95","35.13","-244.04","1","6","365","66","146","18.08","40","-38.96","146","51","90","34.93","34.93","-15.79","252","32","78","12.7","12.7","-41.58",
