trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","2","0","0","0","0","-2","2","0","0","0","0","-2","126","11","30","8.73","23.81","26.5","19","3","65","6","14","9.23","21.54","23.5","8","1","4","12.5","12.5","-2","87","9","26","10.34","10.34","31.5",
"Alexander, N W","0","0","0","0","0","0","0","0","0","0","0","0","414","56","137","13.53","33.09","-79.14","77","11","215","24","68","11.16","31.63","-55.76","40","15","26","37.5","37.5","7.62","287","43","104","14.98","14.98","-34.41",
"Allen, C N","3","1","1","33.33","33.33","9","5","1","1","20","20","7","212","23","66","10.85","31.13","-28.79","1","1","120","10","34","8.33","28.33","-24.87","22","5","9","22.73","22.73","-5.62","167","21","55","12.57","12.57","-17.29",
"Appleby, Charlie","8","3","5","37.5","62.5","-3.13","15","5","7","33.33","46.67","-4.87","905","275","489","30.39","54.03","-30.66","4","2","430","125","228","29.07","53.02","-30.81","433","191","298","44.11","44.11","-26.39","229","57","104","24.89","24.89","-2.23",
"Appleby, M","20","2","8","10","40","-7.5","37","6","14","16.22","37.84","-0.5","1836","231","573","12.58","31.21","-330.6","1","1","919","112","298","12.19","32.43","-211.65","283","89","166","31.45","31.45","-26.51","1577","194","493","12.3","12.3","-275.87",
"Attwater, M J","10","0","2","0","20","-10","16","0","2","0","12.5","-16","643","36","134","5.6","20.84","-289.04","43","38","307","17","59","5.54","19.22","-149.24","26","7","13","26.92","26.92","-5.75","532","31","109","5.83","5.83","-216.09",
"Baker, George","2","0","1","0","50","-2","4","0","2","0","50","-4","395","38","112","9.62","28.35","-165.33","35","17","178","16","53","8.99","29.78","-96.71","51","12","26","23.53","23.53","-15.21","316","34","96","10.76","10.76","-108.71",
"Balding, A M","25","4","6","16","24","11","39","6","14","15.38","35.9","5.75","1847","277","652","15","35.3","-292.87","4","11","887","135","303","15.22","34.16","-180.26","322","107","193","33.23","33.23","-40.8","827","124","278","14.99","14.99","-110.31",
"Barberot, Y","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","8","474","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Barclay, Stella","1","0","0","0","0","-1","12","1","3","8.33","25","-5","525","37","110","7.05","20.95","27.12","11","5","312","21","69","6.73","22.12","-7.42","27","7","15","25.93","25.93","-5.38","436","35","97","8.03","8.03","97.12",
