trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","11","6","9","54.55","81.82","5.14","18","8","14","44.44","77.78","5.39","824","243","432","29.49","52.43","-29.1","1","1","354","106","177","29.94","50","-19.4","391","170","261","43.48","43.48","-20.8","183","46","83","25.14","25.14","22.8",
"Appleby, M","11","1","2","9.09","18.18","6","21","2","5","9.52","23.81","-2.43","1773","203","570","11.45","32.15","-418.54","7","8","876","99","276","11.3","31.51","-188.8","274","75","147","27.37","27.37","-57.78","1517","163","480","10.74","10.74","-372.8",
"Balding, A M","24","1","8","4.17","33.33","-21.25","51","7","19","13.73","37.25","-1.04","1926","288","708","14.95","36.76","-325.03","4","11","1015","150","397","14.78","39.11","-166.24","346","116","216","33.53","33.53","-38.67","836","124","275","14.83","14.83","-91.45",
"Barron, T D","9","1","2","11.11","22.22","-4.67","15","2","4","13.33","26.67","-4.17","474","55","142","11.6","29.96","-133.27","2","2","240","29","67","12.08","27.92","-24.47","58","17","35","29.31","29.31","-4.59","383","46","120","12.01","12.01","-76.73",
"Beckett, R M","18","2","7","11.11","38.89","-4.62","44","8","17","18.18","38.64","-6.62","1255","230","505","18.33","40.24","-192.25","3","6","641","125","271","19.5","42.28","-103.72","294","109","190","37.07","37.07","-8.86","527","102","200","19.35","19.35","-56.93",
"Bell, M L W","11","2","5","18.18","45.45","16.33","19","3","6","15.79","31.58","23.33","750","88","247","11.73","32.93","-221.7","5","4","399","46","128","11.53","32.08","-73.19","114","33","56","28.95","28.95","-23.57","451","52","144","11.53","11.53","-108.13",
"Berry, John","3","1","1","33.33","33.33","12","4","1","1","25","25","11","164","15","50","9.15","30.49","-37.81","3","1","81","10","22","12.35","27.16","-10.69","16","5","8","31.25","31.25","-1.14","135","14","43","10.37","10.37","-13.14",
"Bethell, Ed","12","4","6","33.33","50","-0.55","18","5","9","27.78","50","0.45","456","74","173","16.23","37.94","-84.24","1","3","236","39","95","16.53","40.25","-70.24","103","34","58","33.01","33.01","-15.2","259","46","100","17.76","17.76","-14.63",
"Bethell, Harriet","0","0","0","0","0","0","2","0","1","0","50","-2","142","27","60","19.01","42.25","36.31","19","4","69","13","32","18.84","46.38","15.63","23","6","13","26.09","26.09","-6.19","138","27","59","19.57","19.57","40.31",
"Bevis, R J","1","0","0","0","0","-1","1","0","0","0","0","-1","42","2","12","4.76","28.57","-33.37","465","32","18","0","4","0","22.22","-18","4","1","2","25","25","-1.37","30","1","8","3.33","3.33","-24",
"Bewley, G T","3","1","2","33.33","66.67","4","6","1","3","16.67","50","1","209","24","58","11.48","27.75","-69.8","4","1","115","8","26","6.96","22.61","-71.42","17","6","8","35.29","35.29","2.04","161","23","49","14.29","14.29","-26.3",
"Blake, Michael","3","1","2","33.33","66.67","6.5","3","1","2","33.33","66.67","6.5","131","16","31","12.21","23.66","26","5","2","68","8","19","11.76","27.94","9.5","4","1","2","25","25","0","116","15","27","12.93","12.93","30",
