trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","2","0","1","0","50","-2","5","0","2","0","40","-5","206","21","63","10.19","30.58","-32.12","36","9","117","9","34","7.69","29.06","-36.87","21","5","9","23.81","23.81","-4.62","162","19","52","11.73","11.73","-21.62",
"Appleby, M","12","0","4","0","33.33","-12","34","2","10","5.88","29.41","-14","1840","226","576","12.28","31.3","-315.27","11","24","913","103","285","11.28","31.22","-228.09","277","85","163","30.69","30.69","-29.93","1577","192","496","12.18","12.18","-246.37",
"Attwater, M J","8","0","0","0","0","-8","15","0","0","0","0","-15","630","35","129","5.56","20.48","-315.38","30","31","306","16","57","5.23","18.63","-157.46","27","8","14","29.63","29.63","-4.84","521","30","104","5.76","5.76","-244.43",
"Baker, George","3","1","2","33.33","66.67","-1.17","10","2","5","20","50","-5.17","390","40","114","10.26","29.23","-151.88","3","1","179","18","60","10.06","33.52","-89.63","51","13","26","25.49","25.49","-13.26","313","36","99","11.5","11.5","-97.26",
"Balding, A M","21","4","9","19.05","42.86","-11.23","64","8","25","12.5","39.06","-34.68","1843","270","659","14.65","35.76","-290.4","1","3","901","139","322","15.43","35.74","-161.46","315","105","189","33.33","33.33","-41.37","818","119","272","14.55","14.55","-100.55",
"Banham, Chelsea","2","1","1","50","50","2.33","5","1","1","20","20","-0.67","236","18","52","7.63","22.03","-86.71","5","1","96","7","22","7.29","22.92","-56.21","16","4","8","25","25","-2.04","164","12","38","7.32","7.32","-51.54",
"Barcoe, James M","5","0","1","0","20","-5","7","0","1","0","14.29","-7","188","12","38","6.38","20.21","-16.25","43","26","100","3","15","3","15","-34.5","6","1","2","16.67","16.67","-2.25","135","10","33","7.41","7.41","-12.75",
"Barnes, M A","0","0","0","0","0","0","1","0","0","0","0","-1","234","14","36","5.98","15.38","-147.49","74","14","113","8","22","7.08","19.47","-62.74","4","1","1","25","25","-1.62","142","12","26","8.45","8.45","-66.24",
"Barron, T D","9","1","2","11.11","22.22","-2","13","2","3","15.38","23.08","11","481","61","162","12.68","33.68","-68.13","5","5","241","23","73","9.54","30.29","-79.71","73","17","43","23.29","23.29","-13.95","389","52","138","13.37","13.37","-30.21",
"Beckett, R M","13","1","3","7.69","23.08","-11.33","48","15","23","31.25","47.92","3.64","1195","213","477","17.82","39.92","-144.28","4","7","649","126","270","19.41","41.6","-48.26","263","97","165","36.88","36.88","-9.06","538","103","203","19.14","19.14","-46.54",
"Bedi, Miss J","1","0","0","0","0","-1","3","0","1","0","33.33","-3","94","3","13","3.19","13.83","-73.5","106","22","57","2","9","3.51","15.79","-41","1","0","0","0","0","-1","82","3","13","3.66","3.66","-61.5",
"Bell, M L W","13","2","2","15.38","15.38","-4.37","31","4","9","12.9","29.03","-0.87","686","79","225","11.52","32.8","-284.84","4","4","364","44","125","12.09","34.34","-123.01","104","33","52","31.73","31.73","-13.3","405","47","132","11.6","11.6","-156.92",
"Bethell, Ed","3","3","3","100","100","8.5","12","4","7","33.33","58.33","3.83","396","63","147","15.91","37.12","-42.78","5","1","216","42","86","19.44","39.81","-19.48","85","25","50","29.41","29.41","-18.86","227","43","91","18.94","18.94","26.24",
"Birrane, F","1","0","0","0","0","-1","3","0","1","0","33.33","-3","75","2","11","2.67","14.67","32.5","397","34","28","0","4","0","14.29","-28","2","0","0","0","0","-2","53","1","8","1.89","1.89","-46.5",
"Bolger, J S","7","1","4","14.29","57.14","0","12","1","6","8.33","50","-5","674","48","156","7.12","23.15","-269.06","3","2","352","25","87","7.1","24.72","-99.5","43","13","23","30.23","30.23","-7.44","268","19","67","7.09","7.09","-36.3",
