trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","125","10","30","8","24","20","100","25","64","5","13","7.81","20.31","17","8","1","5","12.5","12.5","-2","87","8","26","9.2","9.2","24",
"Appleby, M","20","2","4","10","20","-11.12","45","5","10","11.11","22.22","-13.12","1826","230","568","12.6","31.11","-273.23","1","7","920","116","303","12.61","32.93","-154.19","276","87","162","31.52","31.52","-25.39","1574","194","491","12.33","12.33","-214.5",
"Aprahamian, Billy","0","0","0","0","0","0","0","0","0","0","0","0","30","1","5","3.33","16.67","21","254","27","28","1","5","3.57","17.86","23","0","0","0","0","0","0","26","1","5","3.85","3.85","25",
"Barclay, Stella","8","0","0","0","0","-8","12","0","0","0","0","-12","520","37","112","7.12","21.54","23.87","34","29","310","21","72","6.77","23.23","-7.42","29","8","16","27.59","27.59","-4.63","435","35","99","8.05","8.05","89.87",
"Barcoe, James M","0","0","0","0","0","0","0","0","0","0","0","0","165","11","33","6.67","20","-0.75","84","12","83","3","14","3.61","16.87","-16.5","3","1","2","33.33","33.33","0.75","118","9","28","7.63","7.63","-3.25",
"Barfoot-Saunt, Mrs Tracey","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","-29","1079","53","19","0","0","0","0","-19","0","0","0","0","0","0","5","0","0","0","0","-5",
"Barron, T D","11","1","4","9.09","36.36","-2.5","12","1","4","8.33","33.33","-3.5","495","65","173","13.13","34.95","-53.13","4","3","240","25","79","10.42","32.92","-102.43","78","20","46","25.64","25.64","-4.7","397","55","148","13.85","13.85","-12.71",
"Beckett, R M","14","5","10","35.71","71.43","6.01","35","6","19","17.14","54.29","-12.24","1147","185","430","16.13","37.49","-192.27","1","2","605","102","233","16.86","38.51","-95.13","228","81","139","35.53","35.53","-12.72","520","85","182","16.35","16.35","-109.17",
"Bedi, Miss J","0","0","0","0","0","0","2","0","0","0","0","-2","89","4","13","4.49","14.61","-66.25","47","9","50","2","6","4","12","-34","2","1","1","50","50","0.25","76","4","12","5.26","5.26","-53.25",
"Bell, M L W","9","0","2","0","22.22","-9","21","0","5","0","23.81","-21","685","84","224","12.26","32.7","-245.14","15","22","344","39","118","11.34","34.3","-129.16","108","35","56","32.41","32.41","-4.63","408","49","133","12.01","12.01","-148.39",
"Botti, M","4","0","0","0","0","-4","15","1","5","6.67","33.33","-7.5","745","90","242","12.08","32.48","75.43","13","15","361","36","113","9.97","31.3","-51.17","87","16","40","18.39","18.39","-41.78","490","62","155","12.65","12.65","-23.74",
"Boughey, George","8","3","5","37.5","62.5","4.75","22","7","11","31.82","50","6.53","1397","229","527","16.39","37.72","-372.99","5","4","810","130","305","16.05","37.65","-222.92","307","129","215","42.02","42.02","7.06","776","137","308","17.65","17.65","-86.18",
"Bowe, Colin","0","0","0","0","0","0","0","0","0","0","0","0","78","7","19","8.97","24.36","34.1","29","3","10","1","1","10","10","41","7","1","5","14.29","14.29","-4.9","31","3","8","9.68","9.68","-5",
"Bowen, P","3","1","2","33.33","66.67","-1.27","7","1","2","14.29","28.57","-5.27","464","60","133","12.93","28.66","-149.5","2","1","231","34","67","14.72","29","-91.63","78","31","50","39.74","39.74","10.62","362","51","111","14.09","14.09","-83.97",
"Bradstock, M","1","0","0","0","0","-1","1","0","0","0","0","-1","56","2","9","3.57","16.07","-46.17","221","18","19","1","4","5.26","21.05","-13.5","0","0","0","0","0","0","33","1","5","3.03","3.03","-28.67",
