trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, M","21","0","7","0","33.33","-21","33","2","10","6.06","30.3","-18.62","1923","232","567","12.06","29.49","-216.89","9","24","889","111","270","12.49","30.37","-201.96","255","80","149","31.37","31.37","-9.71","1664","202","507","12.14","12.14","-137.4",
"Attwater, M J","4","1","1","25","25","47","11","1","4","9.09","36.36","40","640","35","129","5.47","20.16","-214.01","7","3","304","19","73","6.25","24.01","-103.92","23","7","13","30.43","30.43","-1.14","516","31","109","6.01","6.01","-149.92",
"Bailey, K C","7","3","4","42.86","57.14","3.21","15","3","6","20","40","-4.79","558","84","190","15.05","34.05","-131.5","4","2","247","38","95","15.38","38.46","-31.78","99","33","59","33.33","33.33","-9.88","321","40","95","12.46","12.46","-88.13",
"Bailey, Liam","1","0","0","0","0","-1","3","0","0","0","0","-3","290","11","46","3.79","15.86","-167.25","17","7","138","7","24","5.07","17.39","-42","10","1","4","10","10","-7.5","255","7","38","2.75","2.75","-153.5",
"Balding, A M","11","2","3","18.18","27.27","5","28","3","7","10.71","25","-9.62","1883","290","688","15.4","36.54","-167.68","1","1","956","140","348","14.64","36.4","-134.2","304","99","187","32.57","32.57","-43.56","867","134","307","15.46","15.46","-70.88",
"Barfoot-Saunt, Mrs Tracey","1","0","0","0","0","-1","1","0","0","0","0","-1","34","0","0","0","0","-34","838","46","16","0","0","0","0","-16","0","0","0","0","0","0","8","0","0","0","0","-8",
"Bell, M L W","3","0","0","0","0","-3","10","0","3","0","30","-10","680","92","226","13.53","33.24","-221.17","19","13","328","38","116","11.59","35.37","-160","111","37","61","33.33","33.33","-10.24","408","56","136","13.73","13.73","-138.36",
"Best, John & Jewell, Karen","2","0","0","0","0","-2","5","0","1","0","20","-5","142","14","38","9.86","26.76","-30.74","87","26","135","14","36","10.37","26.67","-23.74","12","2","6","16.67","16.67","-6.49","110","13","34","11.82","11.82","-24.74",
"Bethell, Harriet","1","0","0","0","0","-1","1","0","0","0","0","-1","54","10","21","18.52","38.89","8","16","2","54","10","21","18.52","38.89","8","5","2","2","40","40","1","53","9","20","16.98","16.98","7.5",
"Boanas, Miss G","2","0","1","0","50","-2","4","0","2","0","50","-4","283","32","94","11.31","33.22","-46.82","57","22","159","15","52","9.43","32.7","-37.71","24","9","16","37.5","37.5","7.1","226","29","85","12.83","12.83","-5.07",
"Botti, M","7","0","2","0","28.57","-7","12","0","2","0","16.67","-12","813","102","261","12.55","32.1","98.91","15","14","401","55","131","13.72","32.67","187.76","103","25","51","24.27","24.27","-31.05","527","73","169","13.85","13.85","19.49",
"Boughey, George","18","5","8","27.78","44.44","0.23","40","9","19","22.5","47.5","-4.37","1185","207","462","17.47","38.99","-256","2","3","747","127","288","17","38.55","-178.54","263","114","186","43.35","43.35","22.01","645","118","259","18.29","18.29","-69.19",
"Bourke, D F","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","134","9","28","6.72","20.9","-41.75","254","48","71","3","13","4.23","18.31","-49.25","7","1","2","14.29","14.29","-3.75","104","9","22","8.65","8.65","-11.75",
"Brisland, Robyn","6","0","1","0","16.67","-6","19","1","4","5.26","21.05","-13","775","63","174","8.13","22.45","-294.88","10","11","350","25","74","7.14","21.14","-186.8","50","18","25","36","36","0.3","568","51","134","8.98","8.98","-201.63",
