trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","20","5","8","25","40","2.56","25","5","8","20","32","-2.44","899","276","500","30.7","55.62","-0.3","4","2","463","137","253","29.59","54.64","-9.47","414","188","293","45.41","45.41","-3.45","229","63","110","27.51","27.51","5.25",
"Attwater, M J","5","1","1","20","20","6","12","2","3","16.67","25","4.5","656","40","132","6.1","20.12","-233.13","3","1","311","21","70","6.75","22.51","-125.99","27","8","13","29.63","29.63","-3.34","527","33","105","6.26","6.26","-173.09",
"Bailey, K C","5","0","2","0","40","-5","9","0","5","0","55.56","-9","536","71","185","13.25","34.51","-127.59","25","13","265","34","90","12.83","33.96","-88.6","80","21","48","26.25","26.25","-23.85","318","41","104","12.89","12.89","-52.78",
"Balding, A M","31","6","10","19.35","32.26","-1.67","47","8","13","17.02","27.66","-11.92","1865","287","672","15.39","36.03","-173.35","5","13","922","143","319","15.51","34.6","-145.96","314","103","190","32.8","32.8","-43.32","833","125","292","15.01","15.01","-73.75",
"Barcoe, James M","1","0","0","0","0","-1","2","0","1","0","50","-2","163","11","32","6.75","19.63","1.25","25","4","84","4","17","4.76","20.24","-12.5","3","1","2","33.33","33.33","0.75","116","9","27","7.76","7.76","-1.25",
"Beckett, R M","20","3","7","15","35","-12.17","28","4","11","14.29","39.29","-15.67","1099","175","402","15.92","36.58","-176.37","3","5","601","96","224","15.97","37.27","-112.96","235","75","130","31.91","31.91","-27.82","516","80","174","15.5","15.5","-138.67",
"Bell, M L W","8","0","2","0","25","-8","20","1","6","5","30","-10.5","681","92","224","13.51","32.89","-218.14","9","11","353","45","127","12.75","35.98","-140.49","109","36","58","33.03","33.03","-6.88","401","52","133","12.97","12.97","-146.19",
"Berry, J A","0","0","0","0","0","0","0","0","0","0","0","0","49","1","5","2.04","10.2","-42.5","270","17","30","1","2","3.33","6.67","-23.5","0","0","0","0","0","0","8","0","0","0","0","-8",
"Best, Jim/Suzi","1","0","0","0","0","-1","4","0","0","0","0","-4","108","8","23","7.41","21.3","-41","28","7","59","5","13","8.47","22.03","-3.75","7","2","4","28.57","28.57","-1","68","8","19","11.76","11.76","-1",
"Bethell, Ed","7","1","3","14.29","42.86","2.5","14","2","5","14.29","35.71","-1.62","364","51","133","14.01","36.54","-45.81","7","6","216","34","74","15.74","34.26","-3.5","68","16","37","23.53","23.53","-26.64","199","32","75","16.08","16.08","18.54",
