trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, M","18","1","4","5.56","22.22","-15.62","35","3","10","8.57","28.57","-17.99","1924","234","570","12.16","29.63","-188.39","6","15","885","112","270","12.66","30.51","-191.46","256","80","149","31.25","31.25","-10.71","1663","204","509","12.27","12.27","-106.9",
"Baker, George","3","0","0","0","0","-3","8","1","1","12.5","12.5","2","437","47","111","10.76","25.4","-61.99","12","8","214","20","50","9.35","23.36","-84.62","46","11","22","23.91","23.91","-11.37","331","38","89","11.48","11.48","-32.62",
"Balding, A M","11","2","4","18.18","36.36","1.38","23","2","6","8.7","26.09","-10.62","1877","289","686","15.4","36.55","-167.68","2","2","948","139","346","14.66","36.5","-132.2","303","99","186","32.67","32.67","-42.56","866","133","306","15.36","15.36","-75.88",
"Beckett, R M","8","0","3","0","37.5","-8","20","1","6","5","30","-17.37","1090","189","413","17.34","37.89","-103.95","12","16","562","93","205","16.55","36.48","-93.34","247","85","143","34.41","34.41","-12.4","523","86","183","16.44","16.44","-131.97",
"Bell, M L W","5","0","1","0","20","-5","10","0","4","0","40","-10","678","92","226","13.57","33.33","-219.17","16","11","327","38","116","11.62","35.47","-159","111","37","61","33.33","33.33","-10.24","407","56","136","13.76","13.76","-137.36",
"Botti, M","3","0","0","0","0","-3","9","1","2","11.11","22.22","0","809","103","260","12.73","32.14","108.91","12","7","396","55","129","13.89","32.58","192.76","101","25","50","24.75","24.75","-29.05","522","73","167","13.98","13.98","24.49",
"Boughey, George","20","7","13","35","65","7.4","40","9","20","22.5","50","5.9","1179","206","460","17.47","39.02","-251.73","2","1","742","126","288","16.98","38.81","-175.27","261","113","184","43.3","43.3","22.28","641","117","257","18.25","18.25","-66.92",
"Bourke, D F","2","0","1","0","50","-2","2","0","1","0","50","-2","135","10","29","7.41","21.48","-35.25","251","47","71","3","12","4.23","16.9","-49.25","7","1","2","14.29","14.29","-3.75","105","10","23","9.52","9.52","-5.25",
"Burke, K R","9","3","5","33.33","55.56","4","19","3","10","15.79","52.63","-6","1566","216","558","13.79","35.63","-127.05","2","2","814","120","299","14.74","36.73","-32.2","225","84","143","37.33","37.33","25.79","827","101","276","12.21","12.21","-68.99",
"Candlish, Jennie","2","0","1","0","50","-2","11","0","3","0","27.27","-11","535","53","171","9.91","31.96","-173.5","47","28","241","12","63","4.98","26.14","-119.12","76","18","43","23.68","23.68","-20.79","461","44","148","9.54","9.54","-166.19",
"Candy, H","0","0","0","0","0","0","1","0","0","0","0","-1","295","30","75","10.17","25.42","-122.66","18","4","129","13","31","10.08","24.03","-54.55","42","17","24","40.48","40.48","6.34","170","17","46","10","10","-94.54",
"Carroll, A W","15","0","1","0","6.67","-15","24","0","1","0","4.17","-24","1945","183","519","9.41","26.68","-433.34","25","37","946","86","254","9.09","26.85","-121.29","145","42","83","28.97","28.97","-11.45","1659","164","465","9.89","9.89","-327.06",
"Charlton, Roger/Harry","3","0","0","0","0","-3","3","0","0","0","0","-3","657","111","233","16.89","35.46","-129.99","17","7","298","54","107","18.12","35.91","-34.1","133","54","89","40.6","40.6","2.39","355","70","139","19.72","19.72","-45.99",
"Coltherd, W S","5","3","4","60","80","76.5","9","3","5","33.33","55.56","72.5","286","34","89","11.89","31.12","-46.87","2","2","139","23","49","16.55","35.25","26.05","43","15","29","34.88","34.88","6.05","224","32","79","14.29","14.29","-55.12",
"Coward, Miss J M","1","0","0","0","0","-1","2","0","0","0","0","-2","63","3","17","4.76","26.98","-37","52","6","22","2","9","9.09","40.91","-2.5","6","0","3","0","0","-6","45","3","16","6.67","6.67","-19",
"Cox, C G","1","0","0","0","0","-1","6","1","1","16.67","16.67","7","928","138","321","14.87","34.59","-130.97","9","4","480","62","160","12.92","33.33","-168.6","150","65","100","43.33","43.33","37.36","515","73","177","14.17","14.17","-80.33",
"Curran, S","3","0","1","0","33.33","-3","5","0","1","0","20","-5","222","36","66","16.22","29.73","109.7","102","16","106","13","31","12.26","29.25","-4.96","25","12","14","48","48","7.45","165","27","51","16.36","16.36","105.54",
"Dalgleish, Keith","7","0","0","0","0","-7","14","0","3","0","21.43","-14","1456","166","442","11.4","30.36","-287.4","32","47","606","57","179","9.41","29.54","-241.07","173","46","104","26.59","26.59","-43.52","1183","137","362","11.58","11.58","-232.01",
"Dascombe, Tom","1","0","1","0","100","-1","2","0","1","0","50","-2","597","75","185","12.56","30.99","-151.41","53","18","126","9","41","7.14","32.54","-76.87","69","24","42","34.78","34.78","6.43","357","50","112","14.01","14.01","-77.06",
"Dennis, David","4","1","2","25","50","-1","7","1","3","14.29","42.86","-4","103","15","37","14.56","35.92","-30.29","5","2","85","13","33","15.29","38.82","-26.29","4","2","3","50","50","2.75","85","15","33","17.65","17.65","-12.29",
"Dixon, J E","0","0","0","0","0","0","0","0","0","0","0","0","28","2","6","7.14","21.43","-18.5","225","7","14","1","4","7.14","28.57","-9.5","0","0","0","0","0","0","23","1","3","4.35","4.35","-18",
"Dixon, Scott","4","0","0","0","0","-4","12","1","3","8.33","25","11","751","58","177","7.72","23.57","-93.15","10","7","472","35","104","7.42","22.03","-80.25","34","4","14","11.76","11.76","-21.4","692","55","163","7.95","7.95","-62.75",
"Dobbin, Mrs R","7","1","3","14.29","42.86","-4.12","13","1","4","7.69","30.77","-10.12","308","42","100","13.64","32.47","-81.41","3","4","132","14","41","10.61","31.06","-48.41","38","17","23","44.74","44.74","11.51","224","31","68","13.84","13.84","-42.72",
"Dunlop, E A L","4","0","0","0","0","-4","16","1","2","6.25","12.5","3","850","88","238","10.35","28","-284.43","10","7","532","63","161","11.84","30.26","-146.24","81","29","48","35.8","35.8","2.03","575","63","181","10.96","10.96","-162.89",
"Dunn, Mrs Alex","5","0","0","0","0","-5","10","1","1","10","10","0","411","29","83","7.06","20.19","-152.04","9","6","187","21","47","11.23","25.13","-48.37","21","6","10","28.57","28.57","3.5","326","28","75","8.59","8.59","-73.04",
"Dunnett, Mrs C A","5","0","1","0","20","-5","8","0","2","0","25","-8","279","11","43","3.94","15.41","-53.67","43","21","146","6","22","4.11","15.07","10.33","11","2","6","18.18","18.18","-1.17","194","10","39","5.15","5.15","27",
"Easterby, M W","12","0","1","0","8.33","-12","24","2","5","8.33","20.83","36","894","75","227","8.39","25.39","-344.3","10","18","421","45","123","10.69","29.22","-70.22","97","22","48","22.68","22.68","-26.34","670","68","198","10.15","10.15","-148.17",
"Edmunds, Stuart","4","1","3","25","75","1","11","3","7","27.27","63.64","2","287","41","116","14.29","40.42","-26.41","6","3","163","25","71","15.34","43.56","-38.11","35","12","22","34.29","34.29","-7.24","148","19","56","12.84","12.84","2.53",
"Ellison, B","4","0","1","0","25","-4","13","2","5","15.38","38.46","-6.62","972","95","289","9.77","29.73","-346.47","11","8","460","43","138","9.35","30","-152.73","124","39","76","31.45","31.45","-8.89","711","76","222","10.69","10.69","-174.72",
"England, Sam","3","1","2","33.33","66.67","-0.5","6","1","3","16.67","50","-3.5","424","49","134","11.56","31.6","-171.42","3","1","203","26","61","12.81","30.05","-79.58","75","26","51","34.67","34.67","8.33","361","46","128","12.74","12.74","-115.55",
"Eustace, Harry","0","0","0","0","0","0","1","0","1","0","100","-1","241","37","103","15.35","42.74","-9.04","25","6","127","24","55","18.9","43.31","29.97","39","13","26","33.33","33.33","-3.67","151","27","67","17.88","17.88","-8.52",
"Evans, P D","9","0","1","0","11.11","-9","17","1","5","5.88","29.41","-12.5","1187","144","350","12.13","29.49","-157.55","14","16","533","64","171","12.01","32.08","-131.21","136","44","80","32.35","32.35","-3.66","869","115","275","13.23","13.23","-109.64",
