trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","2","0","0","0","0","-2","2","0","0","0","0","-2","82","1","7","1.22","8.54","-70","392","61","55","0","5","0","9.09","-55","1","0","1","0","0","-1","43","1","5","2.33","2.33","-31",
"Allen, C N","4","0","0","0","0","-4","9","1","1","11.11","11.11","20","219","23","70","10.5","31.96","-44.54","12","8","118","10","36","8.47","30.51","-29.87","26","5","12","19.23","19.23","-9.62","174","21","58","12.07","12.07","-33.04",
"Appleby, Charlie","11","3","5","27.27","45.45","-5.75","17","5","7","29.41","41.18","-5.22","897","270","489","30.1","54.52","-44.23","3","6","444","129","243","29.05","54.73","-48.44","423","187","294","44.21","44.21","-18.46","222","59","105","26.58","26.58","-2.5",
"Appleby, M","24","3","4","12.5","16.67","-4.5","39","7","13","17.95","33.33","0.17","1819","229","563","12.59","30.95","-253.73","1","2","914","115","310","12.58","33.92","-182.32","273","87","162","31.87","31.87","-19.27","1570","195","489","12.42","12.42","-197",
"Bailey, K C","2","0","0","0","0","-2","4","0","1","0","25","-4","531","74","188","13.94","35.4","-98.09","18","5","268","37","90","13.81","33.58","-59.35","83","23","49","27.71","27.71","-22.35","319","44","109","13.79","13.79","-25.28",
"Bailey, Liam","1","0","1","0","100","-1","2","0","1","0","50","-2","299","11","51","3.68","17.06","-169.75","47","24","154","5","29","3.25","18.83","-113.25","12","1","3","8.33","8.33","-8.25","242","8","39","3.31","3.31","-130.75",
"Balding, A M","31","3","8","9.68","25.81","-20.72","54","6","17","11.11","31.48","-30.77","1869","286","673","15.3","36.01","-214.2","5","19","899","138","310","15.35","34.48","-170.64","321","108","194","33.64","33.64","-39.34","839","128","288","15.26","15.26","-58.18",
"Barclay, Stella","7","0","2","0","28.57","-7","10","0","2","0","20","-10","515","37","115","7.18","22.33","28.87","16","11","302","21","72","6.95","23.84","0.58","28","8","16","28.57","28.57","-3.63","431","35","102","8.12","8.12","93.87",
"Barr, Brian","2","0","1","0","50","-2","2","0","1","0","50","-2","189","17","43","8.99","22.75","-76.92","18","3","89","10","23","11.24","25.84","-24.17","10","6","7","60","60","8.08","137","15","33","10.95","10.95","-33.42",
"Beckett, R M","15","2","6","13.33","40","-10.18","36","6","14","16.67","38.89","-10.88","1121","183","416","16.32","37.11","-189.08","5","8","600","105","232","17.5","38.67","-68.68","222","79","132","35.59","35.59","-10.28","512","82","176","16.02","16.02","-127.43",
"Bedi, Miss J","1","0","0","0","0","-1","1","0","0","0","0","-1","90","5","14","5.56","15.56","-62.25","29","6","48","3","7","6.25","14.58","-27.5","2","1","1","50","50","0.25","77","5","13","6.49","6.49","-49.25",
"Bell, M L W","11","2","3","18.18","27.27","-1.5","19","3","6","15.79","31.58","-2.5","680","88","225","12.94","33.09","-237.06","3","2","343","43","120","12.54","34.99","-128.89","107","37","57","34.58","34.58","1.2","400","50","131","12.5","12.5","-154.19",
"Bethell, Ed","8","3","4","37.5","50","7.41","12","4","6","33.33","50","9.41","379","61","144","16.09","37.99","-14.88","6","5","220","40","83","18.18","37.73","9.06","79","21","43","26.58","26.58","-27.21","208","38","84","18.27","18.27","30.53",
"Blackford, Miss L A","0","0","0","0","0","0","1","0","0","0","0","-1","34","1","7","2.94","20.59","-31.5","117","10","13","1","3","7.69","23.08","-10.5","2","1","1","50","50","0.5","28","0","6","0","0","-28",
"Boanas, Miss G","0","0","0","0","0","0","2","1","1","50","50","10","259","26","80","10.04","30.89","-38.38","12","2","102","7","21","6.86","20.59","-51.42","14","5","10","35.71","35.71","4.21","204","25","72","12.25","12.25","12.87",
"Botti, M","5","0","1","0","20","-5","12","0","1","0","8.33","-12","753","96","245","12.75","32.54","102.93","22","27","371","39","119","10.51","32.08","-35.42","87","18","41","20.69","20.69","-34.28","500","65","159","13","13","-14.24",
"Boughey, George","26","3","10","11.54","38.46","-16.4","38","5","14","13.16","36.84","-21.97","1390","223","520","16.04","37.41","-394.89","4","19","818","130","304","15.89","37.16","-236.36","309","129","218","41.75","41.75","7.29","760","134","302","17.63","17.63","-88.68",
"Bowen, P","6","1","3","16.67","50","-2.87","13","4","6","30.77","46.15","-2.87","461","56","129","12.15","27.98","-156.11","4","2","227","31","65","13.66","28.63","-94.24","77","27","45","35.06","35.06","2.01","362","49","109","13.54","13.54","-88.6",
"Brace, D","0","0","0","0","0","0","0","0","0","0","0","0","80","8","22","10","27.5","-30.42","15","1","22","1","1","4.55","4.55","-12","6","3","5","50","50","0.2","56","6","20","10.71","10.71","-11.1",
"Brittain, Antony","4","0","1","0","25","-4","9","0","1","0","11.11","-9","632","48","170","7.59","26.9","-260.94","47","30","290","23","82","7.93","28.28","-108.17","29","13","16","44.83","44.83","18.18","554","44","157","7.94","7.94","-231.44",
"Bromhead, Henry De","13","3","6","23.08","46.15","24.91","21","3","6","14.29","28.57","16.91","1473","194","499","13.17","33.88","-411.41","1","3","690","87","231","12.61","33.48","-150.4","267","89","170","33.33","33.33","-49.33","566","45","146","7.95","7.95","-169.3",
"Brooke, Daniel","2","0","0","0","0","-2","3","0","0","0","0","-3","194","14","41","7.22","21.13","-90.83","163","25","86","8","22","9.3","25.58","-46.83","11","4","7","36.36","36.36","4.04","161","14","36","8.7","8.7","-57.83",
