trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","6","1","3","16.67","50","-2.25","7","2","4","28.57","57.14","4.25","410","55","138","13.41","33.66","-76.64","7","5","215","24","68","11.16","31.63","-54.09","38","14","24","36.84","36.84","6.87","289","42","106","14.53","14.53","-37.91",
"Appleby, Charlie","5","3","4","60","80","4.25","12","5","9","41.67","75","6.38","867","262","462","30.22","53.29","-24.11","1","2","369","108","189","29.27","51.22","-22.03","405","181","280","44.69","44.69","-11.23","218","56","100","25.69","25.69","19.63",
"Appleby, M","15","2","9","13.33","60","-6.12","27","2","11","7.41","40.74","-18.12","1797","216","565","12.02","31.44","-403.01","1","2","907","104","293","11.47","32.3","-206.55","279","80","157","28.67","28.67","-48.84","1526","178","478","11.66","11.66","-345.03",
"Bailey, K C","6","1","1","16.67","16.67","-1.5","12","2","5","16.67","41.67","-4.25","504","74","185","14.68","36.71","-70.26","7","5","255","37","90","14.51","35.29","-38.77","83","23","51","27.71","27.71","-19.65","303","44","108","14.52","14.52","-23.78",
"Baker, George","5","0","1","0","20","-5","7","1","2","14.29","28.57","10","397","41","120","10.33","30.23","-138.88","12","7","184","21","70","11.41","38.04","-55.26","51","12","23","23.53","23.53","-16.26","329","38","108","11.55","11.55","-84.76",
"Balding, A M","14","2","6","14.29","42.86","-9.97","32","4","16","12.5","50","-3.47","1882","279","689","14.82","36.61","-323.19","3","4","932","140","342","15.02","36.7","-183.99","333","107","202","32.13","32.13","-49.91","810","117","263","14.44","14.44","-105.48",
"Beckett, R M","12","1","2","8.33","16.67","-9.62","27","3","8","11.11","29.63","-18.37","1212","227","485","18.73","40.02","-158.53","1","8","651","133","278","20.43","42.7","-89.19","283","108","182","38.16","38.16","0.06","534","102","198","19.1","19.1","-71.66",
"Bell, M L W","11","0","1","0","9.09","-11","18","1","4","5.56","22.22","-11","709","83","237","11.71","33.43","-281.2","10","15","382","45","121","11.78","31.68","-122.2","104","33","53","31.73","31.73","-12.78","413","48","134","11.62","11.62","-150.55",
"Berry, John","2","0","1","0","50","-2","6","0","1","0","16.67","-6","173","13","46","7.51","26.59","-77.31","46","19","84","9","28","10.71","33.33","-18.69","14","5","8","35.71","35.71","0.86","138","12","40","8.7","8.7","-46.64",
"Boanas, Miss G","1","0","0","0","0","-1","2","0","0","0","0","-2","253","24","77","9.49","30.43","-63.5","46","8","92","8","24","8.7","26.09","-30.29","15","6","12","40","40","6.09","202","23","69","11.39","11.39","-16.25",
"Botti, M","4","1","2","25","50","1.5","12","1","4","8.33","33.33","-6.5","773","88","238","11.38","30.79","50.34","2","1","377","33","109","8.75","28.91","-142.42","89","13","39","14.61","14.61","-47.95","482","59","144","12.24","12.24","-8.28",
"Boughey, George","13","1","4","7.69","30.77","-6","26","2","10","7.69","38.46","-15.75","1450","233","535","16.07","36.9","-367.92","3","13","716","111","252","15.5","35.2","-184.15","299","123","208","41.14","41.14","1.51","803","136","310","16.94","16.94","-96.77",
"Bourke, D F","4","1","1","25","25","1","4","1","1","25","25","1","174","16","41","9.2","23.56","-39.5","7","4","101","13","30","12.87","29.7","11.75","13","3","4","23.08","23.08","-4","142","14","32","9.86","9.86","-23.75",
"Boyle, J R","1","0","0","0","0","-1","3","0","1","0","33.33","-3","432","39","110","9.03","25.46","-171.25","16","4","171","16","46","9.36","26.9","-66.5","33","9","15","27.27","27.27","-1.79","364","38","102","10.44","10.44","-111.75",
"Bridgwater, D G","1","0","0","0","0","-1","1","0","0","0","0","-1","192","13","39","6.77","20.31","-86.85","177","22","84","6","17","7.14","20.24","-34.97","19","3","7","15.79","15.79","-11.68","131","9","29","6.87","6.87","-62.47",
"Burke, K R","14","0","5","0","35.71","-14","27","3","11","11.11","40.74","1.63","1559","238","576","15.27","36.95","-140.25","10","16","745","119","279","15.97","37.45","-99.05","259","92","156","35.52","35.52","-4.13","763","99","250","12.98","12.98","-150.9",
