trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","0","0","0","0","0","0","0","0","0","0","0","0","73","2","5","2.74","6.85","-50","327","45","53","1","4","1.89","7.55","-41","0","0","0","0","0","0","39","1","3","2.56","2.56","-27",
"Aherne, Sean","3","0","0","0","0","-3","5","0","0","0","0","-5","129","13","31","10.08","24.03","38.5","17","6","57","6","14","10.53","24.56","32.5","9","2","6","22.22","22.22","1","95","11","27","11.58","11.58","38.5",
"Alexander, N W","0","0","0","0","0","0","2","0","1","0","50","-2","427","55","138","12.88","32.32","-55.14","23","15","187","20","61","10.7","32.62","-55.26","41","15","26","36.59","36.59","5.62","297","43","105","14.48","14.48","-2.91",
"Allen, C N","1","0","1","0","100","-1","3","1","3","33.33","100","4.5","205","21","72","10.24","35.12","-65.54","14","3","108","11","35","10.19","32.41","-40.37","27","5","12","18.52","18.52","-10.62","162","20","59","12.35","12.35","-27.04",
"Appleby, Charlie","6","1","4","16.67","66.67","-2.5","10","4","7","40","70","1.35","886","272","499","30.7","56.32","-1.53","4","2","458","141","259","30.79","56.55","2.62","410","186","293","45.37","45.37","-1.18","229","61","109","26.64","26.64","-5.33",
"Attwater, M J","2","0","1","0","50","-2","6","0","2","0","33.33","-6","652","36","132","5.52","20.25","-255.96","21","17","309","17","69","5.5","22.33","-150.82","25","8","13","32","32","-1.34","524","29","105","5.53","5.53","-196.92",
"Baker, George","4","0","0","0","0","-4","8","0","2","0","25","-8","400","39","100","9.75","25","-74.74","90","28","207","12","42","5.8","20.29","-115.79","42","9","20","21.43","21.43","-14.37","310","33","84","10.65","10.65","-44.12",
"Balding, A M","12","1","1","8.33","8.33","-9.9","30","7","9","23.33","30","2.56","1866","292","680","15.65","36.44","-118.38","7","12","936","144","337","15.38","36","-149.87","318","105","192","33.02","33.02","-39.93","844","128","301","15.17","15.17","-64.75",
"Barnes, M A","1","0","0","0","0","-1","7","0","1","0","14.29","-7","231","13","33","5.63","14.29","-62.12","197","45","100","5","11","5","11","-76","4","0","0","0","0","-4","142","9","23","6.34","6.34","-87.5",
"Barron, T D","1","0","0","0","0","-1","7","0","0","0","0","-7","505","69","167","13.66","33.07","-48.17","34","15","231","30","73","12.99","31.6","-71.97","88","25","49","28.41","28.41","5.43","404","57","138","14.11","14.11","-18.08",
"Berry, J A","0","0","0","0","0","0","0","0","0","0","0","0","49","1","5","2.04","10.2","-42.5","246","17","30","1","2","3.33","6.67","-23.5","0","0","0","0","0","0","8","0","0","0","0","-8",
"Berry, John","4","1","3","25","75","22","5","1","3","20","60","21","167","8","42","4.79","25.15","-89.12","2","2","79","4","21","5.06","26.58","-30.12","11","2","6","18.18","18.18","-4.62","133","8","35","6.02","6.02","-55.12",
"Bewley, G T","2","0","0","0","0","-2","5","0","0","0","0","-5","180","22","59","12.22","32.78","-48.38","144","37","84","13","29","15.48","34.52","-11.38","16","5","8","31.25","31.25","-1.71","133","21","51","15.79","15.79","-5.88",
"Blake, Michael","2","0","1","0","50","-2","2","0","1","0","50","-2","147","9","28","6.12","19.05","-43","213","27","70","5","10","7.14","14.29","-7.5","6","0","3","0","0","-6","141","8","26","5.67","5.67","-48",
"Boanas, Miss G","2","0","1","0","50","-2","7","1","2","14.29","28.57","5","259","24","80","9.27","30.89","-59.21","14","7","110","7","27","6.36","24.55","-51.87","15","5","10","33.33","33.33","3.21","204","23","72","11.27","11.27","-7.96",
"Botti, M","11","2","4","18.18","36.36","-0.75","21","3","7","14.29","33.33","-3.75","770","94","245","12.21","31.82","51.18","4","4","382","43","127","11.26","33.25","21.24","93","20","43","21.51","21.51","-34.28","499","67","160","13.43","13.43","-5.24",
"Boughey, George","12","1","2","8.33","16.67","-10.64","29","3","8","10.34","27.59","-17.14","1306","217","494","16.62","37.83","-350.76","4","6","797","138","306","17.31","38.39","-176.62","294","123","204","41.84","41.84","8.92","700","125","279","17.86","17.86","-90.69",
"Boyle, J R","2","0","0","0","0","-2","7","0","1","0","14.29","-7","436","37","107","8.49","24.54","-189.87","73","17","240","24","62","10","25.83","-85.75","36","9","18","25","25","-4.16","354","36","100","10.17","10.17","-116.37",
"Bridger, J J","0","0","0","0","0","0","0","0","0","0","0","0","293","12","39","4.1","13.31","-168.04","234","59","121","2","11","1.65","9.09","-91","13","3","5","23.08","23.08","-2.54","225","12","38","5.33","5.33","-100.04",
"Bromhead, Henry De","25","3","4","12","16","-4","37","3","6","8.11","16.22","-16","1540","204","531","13.25","34.48","-462.74","1","1","720","91","242","12.64","33.61","-165.15","283","93","182","32.86","32.86","-65.62","589","45","151","7.64","7.64","-177.46",
"Brown, A D","2","0","1","0","50","-2","2","0","1","0","50","-2","241","29","69","12.03","28.63","27.29","16","4","142","18","40","12.68","28.17","-9.46","21","8","14","38.1","38.1","3.63","170","19","46","11.18","11.18","-28.01",
"Budds, David Kenneth","0","0","0","0","0","0","0","0","0","0","0","0","174","9","26","5.17","14.94","-47","152","32","91","3","11","3.3","12.09","-25.5","4","0","1","0","0","-4","101","5","16","4.95","4.95","-68.5",
"Burke, John M","0","0","0","0","0","0","1","0","0","0","0","-1","88","3","16","3.41","18.18","-69","290","38","48","1","11","2.08","22.92","-40.5","4","0","2","0","0","-4","60","3","13","5","5","-41",
"Burke, K R","5","0","3","0","60","-5","14","1","6","7.14","42.86","-7","1534","206","545","13.43","35.53","-276.67","9","7","767","107","276","13.95","35.98","-66.18","221","84","139","38.01","38.01","24.46","811","94","270","11.59","11.59","-170.68",
"Burke, W J","7","0","0","0","0","-7","12","0","0","0","0","-12","219","8","33","3.65","15.07","-137","36","13","91","4","17","4.4","18.68","-50","6","0","2","0","0","-6","56","3","11","5.36","5.36","-29.5",
"Burrows, Owen","2","0","1","0","50","-2","4","0","2","0","50","-4","198","44","90","22.22","45.45","16.29","80","7","74","22","38","29.73","51.35","39.12","47","17","29","36.17","36.17","12.21","79","20","34","25.32","25.32","25.12",
"Butler, John","10","0","3","0","30","-10","16","0","3","0","18.75","-16","884","91","236","10.29","26.7","-200.68","31","38","470","50","131","10.64","27.87","-178.28","88","26","61","29.55","29.55","-8.37","700","76","193","10.86","10.86","-151.36",
"Butler, Michael","0","0","0","0","0","0","0","0","0","0","0","0","99","4","14","4.04","14.14","-64","268","17","44","1","5","2.27","11.36","-37","4","0","1","0","0","-4","68","4","14","5.88","5.88","-33",
