trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","3","1","1","33.33","33.33","12","4","1","1","25","25","11","141","9","23","6.38","16.31","-8","7","1","85","3","9","3.53","10.59","-41.5","4","0","0","0","0","-4","90","8","21","8.89","8.89","38",
"Allen, C N","2","0","1","0","50","-2","4","0","1","0","25","-4","213","20","58","9.39","27.23","-44.49","60","16","105","9","24","8.57","22.86","-4.12","17","5","8","29.41","29.41","-2.49","169","19","48","11.24","11.24","-29.49",
"Appleby, M","10","1","6","10","60","3","30","2","10","6.67","33.33","2","1807","206","573","11.4","31.71","-423.48","4","4","879","92","271","10.47","30.83","-248.2","279","76","147","27.24","27.24","-58.55","1539","167","483","10.85","10.85","-366",
"Archdeacon, L J","0","0","0","0","0","0","2","0","0","0","0","-2","41","3","8","7.32","19.51","-18","33","5","21","3","7","14.29","33.33","2","0","0","0","0","0","0","24","3","7","12.5","12.5","-1",
"Bailey, Liam","7","2","2","28.57","28.57","5","12","2","4","16.67","33.33","0","318","21","63","6.6","19.81","-183.75","2","3","139","14","29","10.07","20.86","-58.25","13","3","6","23.08","23.08","-2.75","241","15","44","6.22","6.22","-141.25",
"Balding, A M","20","3","8","15","40","-11.37","36","7","14","19.44","38.89","-10.83","1952","287","715","14.7","36.63","-395.25","3","6","1001","142","372","14.19","37.16","-234.71","343","112","212","32.65","32.65","-47.97","859","127","291","14.78","14.78","-115.67",
"Barcoe, James M","4","0","2","0","50","-4","4","0","2","0","50","-4","185","7","34","3.78","18.38","-55","19","7","105","3","18","2.86","17.14","-56.5","5","0","1","0","0","-5","132","6","28","4.55","4.55","-10.5",
"Barry, Michael","0","0","0","0","0","0","0","0","0","0","0","0","30","0","10","0","33.33","-30","1326","40","20","0","9","0","45","-20","4","0","4","0","0","-4","14","0","6","0","0","-14",
"Bell, M L W","8","1","2","12.5","25","-4.25","15","2","5","13.33","33.33","-9.15","742","89","252","11.99","33.96","-261.36","1","2","390","43","123","11.03","31.54","-113.37","115","36","60","31.3","31.3","-17.11","433","51","143","11.78","11.78","-134.7",
"Best-Turner, W De","0","0","0","0","0","0","0","0","0","0","0","0","20","2","2","10","10","33.63","405","13","11","0","0","0","0","-11","2","1","1","50","50","0.63","13","2","2","15.38","15.38","40.63",
"Bolger, E","1","0","0","0","0","-1","4","0","2","0","50","-4","161","19","49","11.8","30.43","-75.31","77","17","81","12","30","14.81","37.04","-27.54","27","10","17","37.04","37.04","2.86","86","11","27","12.79","12.79","-35.96",
"Botti, M","6","0","1","0","16.67","-6","21","1","5","4.76","23.81","-12.5","827","93","259","11.25","31.32","-32.17","13","17","442","51","133","11.54","30.09","-47.16","83","15","39","18.07","18.07","-40.41","512","60","153","11.72","11.72","-29.45",
"Bowen, P","0","0","0","0","0","0","5","0","1","0","20","-5","434","65","143","14.98","32.95","-118.91","33","16","213","36","74","16.9","34.74","-27.09","83","33","55","39.76","39.76","3.38","342","55","122","16.08","16.08","-53.05",
"Brennan, F J","4","0","1","0","25","-4","4","0","1","0","25","-4","86","8","19","9.3","22.09","-38.59","29","7","56","7","16","12.5","28.57","-13.09","4","1","1","25","25","-2.09","54","5","12","9.26","9.26","-31.09",
"Bromhead, Henry De","10","3","5","30","50","-2.05","30","6","11","20","36.67","-4.05","1389","191","489","13.75","35.21","-251.73","6","4","679","102","249","15.02","36.67","-78.58","213","72","140","33.8","33.8","-32.74","547","53","154","9.69","9.69","-86.93",
"Brookhouse, B","4","1","1","25","25","-1.8","7","2","2","28.57","28.57","3.7","222","31","71","13.96","31.98","-34.04","5","1","195","26","58","13.33","29.74","-53.79","36","12","21","33.33","33.33","-0.17","122","13","37","10.66","10.66","-14.09",
