trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alston, E J","0","0","0","0","0","0","2","0","0","0","0","-2","186","19","47","10.22","25.27","-52.63","25","7","88","4","18","4.55","20.45","-42.5","23","8","16","34.78","34.78","6.79","166","19","42","11.45","11.45","-32.63",
"Appleby, Charlie","10","3","7","30","70","-1.26","21","7","12","33.33","57.14","-3.63","829","249","465","30.04","56.09","-22.67","2","3","465","143","252","30.75","54.19","-7.37","378","166","270","43.92","43.92","-2.29","198","49","89","24.75","24.75","-39.7",
"Baker, George","4","2","2","50","50","30.5","9","2","3","22.22","33.33","25.5","457","56","135","12.25","29.54","-6.99","3","1","219","22","60","10.05","27.4","-70.62","45","12","25","26.67","26.67","-8.25","342","46","104","13.45","13.45","29",
"Balding, A M","20","7","8","35","40","11.45","38","10","13","26.32","34.21","2.61","1876","291","695","15.51","37.05","-75.64","2","1","963","145","356","15.06","36.97","-88.73","308","99","190","32.14","32.14","-56.72","887","136","320","15.33","15.33","-85.72",
"Barclay, Stella","4","0","1","0","25","-4","6","0","1","0","16.67","-6","411","26","80","6.33","19.46","-108.38","40","21","207","14","35","6.76","16.91","12.54","14","7","8","50","50","7.87","328","23","68","7.01","7.01","-37.88",
"Barr, Brian","0","0","0","0","0","0","2","0","0","0","0","-2","211","12","40","5.69","18.96","-128.25","65","11","95","5","18","5.26","18.95","-60.25","7","2","4","28.57","28.57","-0.75","146","8","28","5.48","5.48","-82.25",
"Barrett, James M","1","0","0","0","0","-1","3","0","0","0","0","-3","171","13","30","7.6","17.54","0.75","49","11","64","4","10","6.25","15.63","-29.5","5","1","1","20","20","-2.25","75","9","17","12","12","23.25",
"Barron, T D","5","0","1","0","20","-5","11","1","3","9.09","27.27","-6.67","576","75","187","13.02","32.47","-58.62","10","7","254","37","91","14.57","35.83","1.13","94","32","53","34.04","34.04","21.31","454","64","157","14.1","14.1","-3.53",
"Bell, M L W","9","1","4","11.11","44.44","-7.17","16","1","6","6.25","37.5","-14.17","682","93","215","13.64","31.52","-186.01","3","6","335","43","107","12.84","31.94","-121.73","112","35","61","31.25","31.25","-19.17","397","55","123","13.85","13.85","-91.02",
"Berry, John","1","0","0","0","0","-1","4","2","2","50","50","1.88","159","10","39","6.29","24.53","-43.62","11","2","91","6","24","6.59","26.37","-43.62","10","2","6","20","20","-3.62","121","10","35","8.26","8.26","-5.62",
"Bethell, Ed","6","1","1","16.67","16.67","-2","11","1","1","9.09","9.09","-7","247","34","89","13.77","36.03","-32.26","4","6","169","20","57","11.83","33.73","-26.47","41","8","23","19.51","19.51","-21.34","155","23","55","14.84","14.84","-3.95",
"Blake, Michael","3","0","0","0","0","-3","5","0","0","0","0","-5","175","16","48","9.14","27.43","-21.67","23","6","79","7","18","8.86","22.78","6","11","1","4","9.09","9.09","-9.17","160","13","43","8.13","8.13","-28.5",
"Bolger, J S","9","0","2","0","22.22","-9","18","1","5","5.56","27.78","-15.12","927","84","213","9.06","22.98","-186.48","11","13","360","23","76","6.39","21.11","-176.94","74","25","41","33.78","33.78","8.06","404","35","98","8.66","8.66","-81.59",
"Boughey, George","17","2","6","11.76","35.29","-11.5","37","5","13","13.51","35.14","-25.8","938","166","368","17.7","39.23","-182.98","4","10","607","102","227","16.8","37.4","-165","222","91","149","40.99","40.99","7.94","504","91","200","18.06","18.06","-64.77",
"Bowen, P","6","0","1","0","16.67","-6","11","3","5","27.27","45.45","0.58","509","67","164","13.16","32.22","-88.06","9","7","224","25","66","11.16","29.46","-60.12","92","32","58","34.78","34.78","9.03","412","62","144","15.05","15.05","-20.82",
"Boyle, J R","7","1","1","14.29","14.29","-3","18","2","2","11.11","11.11","-9.5","401","42","100","10.47","24.94","-150.06","4","2","203","16","43","7.88","21.18","-104.71","42","14","23","33.33","33.33","3.9","329","37","86","11.25","11.25","-98.72",
"Brassil, John","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2856","40","2","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0",
"Bromhead, Henry De","11","2","3","18.18","27.27","-3.56","28","6","9","21.43","32.14","-6.65","1675","239","574","14.27","34.27","-548.8","4","3","767","100","252","13.04","32.86","-284.78","307","110","191","35.83","35.83","-57.19","616","44","147","7.14","7.14","-263.84",
"Brown, D H","1","0","0","0","0","-1","6","0","0","0","0","-6","252","31","82","12.3","32.54","-11.23","64","19","116","11","37","9.48","31.9","52.57","35","16","26","45.71","45.71","14.52","205","29","74","14.15","14.15","30.7",
"Burke, K R","16","4","5","25","31.25","1","34","7","8","20.59","23.53","12","1515","203","517","13.4","34.13","-162.39","2","4","789","121","285","15.34","36.12","-47.16","205","77","130","37.56","37.56","21.31","811","96","261","11.84","11.84","-21.07",
"Butler, John","9","1","3","11.11","33.33","-4.5","15","2","4","13.33","26.67","-2","835","85","215","10.18","25.75","-211.91","2","6","430","52","129","12.09","30","-17.04","77","27","54","35.06","35.06","6","647","69","178","10.66","10.66","-162.37",
"Camacho, Miss J A","6","1","4","16.67","66.67","15","15","3","7","20","46.67","34","530","58","167","10.94","31.51","-144.44","3","3","284","35","92","12.32","32.39","-25.93","70","16","36","22.86","22.86","-19.31","399","46","129","11.53","11.53","-97.19",
"Candy, H","4","1","1","25","25","1","7","1","2","14.29","28.57","-2","328","31","90","9.45","27.44","-130.78","5","4","134","14","36","10.45","26.87","-72.91","39","13","23","33.33","33.33","-1.78","189","18","54","9.52","9.52","-90.04",
"Channon, M R","13","2","4","15.38","30.77","-6","22","2","6","9.09","27.27","-15","1044","89","293","8.52","28.07","-440.22","3","2","462","35","123","7.58","26.62","-241.64","106","26","55","24.53","24.53","-19.06","670","59","197","8.81","8.81","-252.34",
"Charlton, Roger/Harry","2","1","1","50","50","2.33","10","3","4","30","40","6.33","685","119","243","17.37","35.47","-106.62","2","2","329","59","120","17.93","36.47","-34.65","140","57","91","40.71","40.71","10.34","366","71","145","19.4","19.4","-44.96",
"Coakley, Charles","1","0","0","0","0","-1","4","0","0","0","0","-4","18","0","2","0","11.11","-18","3192","40","15","0","2","0","13.33","-15","0","0","0","0","0","0","17","0","2","0","0","-17",
"Cody, Patrick","0","0","0","0","0","0","2","0","1","0","50","-2","157","10","50","6.37","31.85","-93.95","52","13","90","7","34","7.78","37.78","-44.45","18","5","10","27.78","27.78","2.05","64","5","25","7.81","7.81","-26.25",
"Cole, P F I","1","0","0","0","0","-1","2","0","1","0","50","-2","332","39","111","11.75","33.43","-36.56","18","5","137","21","56","15.33","40.88","-8.14","40","10","25","25","25","-5.3","204","28","66","13.73","13.73","27.83",
"Collins, C M","1","0","0","0","0","-1","3","0","1","0","33.33","-3","10","0","2","0","20","-10","9999","9999","10","0","2","0","20","-10","0","0","0","0","0","0","2","0","0","0","0","-2",
"Crisford, Simon","5","1","3","20","60","-2.75","15","3","8","20","53.33","-6.75","776","152","348","19.59","44.85","-147.94","5","5","357","74","160","20.73","44.82","-74.03","193","75","128","38.86","38.86","-18.61","323","62","130","19.2","19.2","-69.04",
"Cromwell, Gavin Patrick","11","0","2","0","18.18","-11","28","2","10","7.14","35.71","-16.38","1607","141","424","8.77","26.38","-574.49","10","18","812","75","241","9.24","29.68","-272.93","180","44","91","24.44","24.44","-54.3","838","65","200","7.76","7.76","-228.28",
"Curling, S","1","0","1","0","100","-1","3","0","1","0","33.33","-3","229","14","63","6.11","27.51","-19.7","70","15","102","5","25","4.9","24.51","-69.45","20","5","14","25","25","-6.7","43","3","8","6.98","6.98","-23.25",
"Dalgleish, Keith","16","1","5","6.25","31.25","-12.75","32","4","10","12.5","31.25","-7.75","1536","180","466","11.72","30.34","-212.96","6","10","668","72","205","10.78","30.69","-193.74","173","45","95","26.01","26.01","-42.91","1235","149","373","12.06","12.06","-154.07",
"Davis, D J S Ffrench","1","1","1","100","100","3.5","4","1","2","25","50","0.5","188","10","44","5.32","23.4","-115.17","3","1","104","5","27","4.81","25.96","-58.5","9","2","8","22.22","22.22","-2.5","132","9","39","6.82","6.82","-74.17",
"Davison, Jack W","5","1","1","20","20","-1.75","10","1","2","10","20","-6.75","280","21","72","7.5","25.71","3.13","3","3","133","10","29","7.52","21.8","-43.87","16","4","10","25","25","-3.37","138","12","38","8.7","8.7","-39.12",
"Dods, M","9","1","2","11.11","22.22","-3.5","19","1","4","5.26","21.05","-13.5","1038","108","332","10.4","31.98","-167.43","2","4","507","48","157","9.47","30.97","-99.48","138","29","81","21.01","21.01","-43.67","759","81","245","10.67","10.67","-133.57",
"Doyle, Miss Elizabeth","2","0","1","0","50","-2","4","0","2","0","50","-4","300","23","82","7.67","27.33","-142.62","83","27","135","9","48","6.67","35.56","-53","33","6","16","18.18","18.18","-13.12","153","10","42","6.54","6.54","-61",
"Dunlop, H J L","2","0","0","0","0","-2","4","1","1","25","25","-1.8","264","22","77","8.33","29.17","-101.32","13","4","110","10","33","9.09","30","-56.2","17","6","8","35.29","35.29","-0.07","178","17","59","9.55","9.55","-34.5",
"Durkan, William","1","0","0","0","0","-1","1","0","0","0","0","-1","96","5","20","5.21","20.83","28.33","128","19","50","2","7","4","14","-32.67","3","0","3","0","0","-3","68","4","19","5.88","5.88","52",
