trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","14","0","3","0","21.43","-14","15","0","4","0","26.67","-15","444","50","134","11.26","30.18","-43.64","29","26","193","24","62","12.44","32.12","-46.67","43","15","27","34.88","34.88","1.7","305","41","105","13.44","13.44","47.92",
"Allwood, S","2","0","1","0","50","-2","8","0","2","0","25","-8","153","9","29","5.88","18.95","-112.9","123","36","63","3","11","4.76","17.46","-52","11","4","6","36.36","36.36","1.35","110","9","29","8.18","8.18","-69.9",
"Bailey, K C","3","0","0","0","0","-3","8","0","1","0","12.5","-8","559","84","193","15.03","34.53","-117.58","26","16","265","42","96","15.85","36.23","-31.05","95","30","61","31.58","31.58","-13.35","325","43","104","13.23","13.23","-68.81",
"Bandey, R J","0","0","0","0","0","0","1","0","0","0","0","-1","175","30","72","17.14","41.14","0.72","61","11","81","21","37","25.93","45.68","42.73","38","15","26","39.47","39.47","-4.03","108","20","48","18.52","18.52","17.38",
"Best, Jim/Suzi","2","0","1","0","50","-2","4","0","2","0","50","-4","87","7","19","8.05","21.84","-59.04","86","10","35","3","7","8.57","20","-20.75","6","3","4","50","50","2.63","63","6","15","9.52","9.52","-39.37",
"Bevis, R J","0","0","0","0","0","0","1","0","0","0","0","-1","34","5","8","14.71","23.53","24.38","39","4","14","1","3","7.14","21.43","-11.37","4","2","3","50","50","0.88","28","4","7","14.29","14.29","27.75",
"Bolger, E","2","0","0","0","0","-2","4","0","0","0","0","-4","237","24","59","10.13","24.89","-23.23","134","29","88","9","21","10.23","23.86","-41.77","43","13","22","30.23","30.23","-6.56","115","9","22","7.83","7.83","23.53",
"Bourke, D F","1","0","0","0","0","-1","3","0","0","0","0","-3","145","10","33","6.9","22.76","-45.75","73","18","77","3","18","3.9","23.38","-60.25","6","1","2","16.67","16.67","-2.75","114","10","26","8.77","8.77","-14.75",
"Bowen, P","6","0","3","0","50","-6","13","0","5","0","38.46","-13","473","67","147","14.16","31.08","-118.09","45","26","222","29","71","13.06","31.98","-82.07","89","36","57","40.45","40.45","19.7","384","61","129","15.89","15.89","-51.76",
"Brassil, Martin","3","1","1","33.33","33.33","-0.9","7","1","1","14.29","14.29","-4.9","172","23","52","13.37","30.23","14.41","5","1","93","5","24","5.38","25.81","-62.4","19","9","12","47.37","47.37","4.91","68","12","22","17.65","17.65","16.01",
"Bromhead, Henry De","13","1","3","7.69","23.08","28","26","2","9","7.69","34.62","16.29","1556","209","533","13.43","34.25","-494.66","6","7","696","87","232","12.5","33.33","-193.55","290","98","182","33.79","33.79","-61.72","601","42","153","6.99","6.99","-232.71",
"Budds, David Kenneth","2","0","0","0","0","-2","3","0","0","0","0","-3","171","10","28","5.85","16.37","-39","81","24","100","4","13","4","13","-5.5","4","0","1","0","0","-4","102","6","18","5.88","5.88","-64.5",
"Byrnes, C","2","1","2","50","100","8","4","1","3","25","75","6","358","47","119","13.13","33.24","-92.96","7","2","205","26","70","12.68","34.15","-37.97","65","25","42","38.46","38.46","19.21","173","27","58","15.61","15.61","-19.27",
"Carey, Gerard","0","0","0","0","0","0","0","0","0","0","0","0","59","4","20","6.78","33.9","-40.62","401","23","18","0","5","0","27.78","-18","5","0","3","0","0","-5","32","2","11","6.25","6.25","-21.5",
"Collins, C M","1","0","0","0","0","-1","3","0","1","0","33.33","-3","69","4","15","5.8","21.74","-34.67","101","28","69","4","15","5.8","21.74","-34.67","0","0","0","0","0","0","28","4","9","14.29","14.29","6.33",
"Comer, Luke","15","0","1","0","6.67","-15","20","0","1","0","5","-20","528","24","88","4.55","16.67","-221.92","16","24","294","12","44","4.08","14.97","-128","19","4","12","21.05","21.05","-2.75","320","21","59","6.56","6.56","-36.75",
"Connell, B","2","1","2","50","100","2","5","1","3","20","60","-1","134","25","49","18.66","36.57","-13.76","1","1","64","18","29","28.13","45.31","27.86","23","10","15","43.48","43.48","4.11","52","6","17","11.54","11.54","-13.12",
"Cooper, Thomas","2","0","1","0","50","-2","3","1","2","33.33","66.67","6","160","8","27","5","16.88","-107.17","10","3","84","4","16","4.76","19.05","-64.17","9","2","6","22.22","22.22","-1.67","78","4","18","5.13","5.13","-48.67",
"Corbett, Mrs Susan","4","0","0","0","0","-4","8","0","0","0","0","-8","211","18","53","8.53","25.12","-22.17","24","11","103","11","26","10.68","25.24","10.33","18","5","8","27.78","27.78","-0.67","151","18","46","11.92","11.92","37.83",
"Crawford, S R B","11","1","5","9.09","45.45","-1","13","1","5","7.69","38.46","-3","528","47","161","8.9","30.49","-147.96","5","8","281","23","75","8.19","26.69","-60.85","48","20","30","41.67","41.67","2.83","157","15","49","9.55","9.55","-1.79",
"Cromwell, Gavin Patrick","14","5","8","35.71","57.14","20.5","31","9","17","29.03","54.84","16.44","1587","158","460","9.96","28.99","-546.75","1","1","848","83","252","9.79","29.72","-375.84","189","56","115","29.63","29.63","-18.31","818","78","233","9.54","9.54","-178.46",
"Dalgleish, Keith","0","0","0","0","0","0","2","0","0","0","0","-2","1373","158","411","11.51","29.93","-183.22","23","11","604","53","166","8.77","27.48","-185.15","166","45","101","27.11","27.11","-37.18","1137","129","341","11.35","11.35","-262.84",
"Daly, H D","4","0","0","0","0","-4","9","1","2","11.11","22.22","-6.62","299","58","118","19.4","39.46","16.38","11","9","143","30","59","20.98","41.26","25.07","59","23","39","38.98","38.98","7.72","185","36","80","19.46","19.46","35.94",
"Davies, Miss Sarah-Jayne","1","0","0","0","0","-1","5","0","0","0","0","-5","161","2","11","1.24","6.83","-128","388","82","74","0","5","0","6.76","-74","0","0","0","0","0","0","119","2","11","1.68","1.68","-86",
"Dennis, David","3","1","2","33.33","66.67","6","7","1","4","14.29","57.14","2","144","16","47","11.11","32.64","-62.29","1","1","101","10","33","9.9","32.67","-51.12","5","2","3","40","40","1.75","118","16","43","13.56","13.56","-36.29",
"Derham, Harry","2","0","0","0","0","-2","6","2","2","33.33","33.33","26.5","16","4","6","25","37.5","36.5","8","4","16","4","6","25","37.5","36.5","1","0","0","0","0","-1","6","3","3","50","50","20.5",
"Dobbin, Mrs R","2","0","0","0","0","-2","5","0","0","0","0","-5","280","40","87","14.29","31.07","-27.89","26","9","137","15","39","10.95","28.47","-23.61","30","13","16","43.33","43.33","7.53","216","32","65","14.81","14.81","-0.72",
"Doyle, Miss Elizabeth","1","0","1","0","100","-1","4","0","2","0","50","-4","287","20","81","6.97","28.22","-88.62","21","8","149","14","52","9.4","34.9","1","29","3","12","10.34","10.34","-20.12","146","9","40","6.16","6.16","-40.5",
"Eckley, B J","1","0","0","0","0","-1","1","0","0","0","0","-1","40","5","10","12.5","25","16.63","395","14","8","0","1","0","12.5","-8","4","1","1","25","25","-1.37","20","2","7","10","10","-7",
"Elliott, Gordon","24","2","9","8.33","37.5","-18.84","70","8","26","11.43","37.14","-44.15","2252","362","862","16.07","38.28","-454.46","1","8","1484","225","536","15.16","36.12","-373.2","441","191","303","43.31","43.31","-14.32","740","73","187","9.86","9.86","-145.64",
"Ellison, B","5","0","2","0","40","-5","13","2","6","15.38","46.15","4.5","942","96","282","10.19","29.94","-340.72","11","11","450","44","137","9.78","30.44","-182.03","114","37","69","32.46","32.46","-2.51","706","75","218","10.62","10.62","-212.27",
"Evans, H J","4","1","2","25","50","-0.25","5","1","2","20","40","-1.25","252","31","75","12.3","29.76","-58.29","3","2","145","20","44","13.79","30.34","-43.12","22","7","13","31.82","31.82","-1.17","219","29","70","13.24","13.24","-42.29",
"Evans, Mrs N S","1","0","0","0","0","-1","4","0","0","0","0","-4","188","3","14","1.6","7.45","-127","236","52","92","2","7","2.17","7.61","-42","1","0","0","0","0","-1","127","2","8","1.57","1.57","-77",
"Fahey, P G","2","0","0","0","0","-2","2","0","0","0","0","-2","82","7","16","8.54","19.51","-15.62","279","27","39","2","9","5.13","23.08","-21.12","2","0","1","0","0","-2","21","3","6","14.29","14.29","25.5",
"Fahy, P A","1","0","0","0","0","-1","1","0","0","0","0","-1","262","11","38","4.2","14.5","-156","91","34","106","3","9","2.83","8.49","-59.5","12","2","6","16.67","16.67","-1","125","10","28","8","8","-22.5",
"Faulkner, Ms D C","0","0","0","0","0","0","0","0","0","0","0","0","93","6","15","6.45","16.13","65.41","147","19","60","4","10","6.67","16.67","-8.59","2","1","1","50","50","-0.09","61","4","10","6.56","6.56","56.91",
"Fell, Roger","6","0","2","0","33.33","-6","13","2","6","15.38","46.15","-7.92","994","83","261","8.35","26.26","-291.13","10","9","539","45","137","8.35","25.42","-131.07","79","25","43","31.65","31.65","-2.29","807","69","216","8.55","8.55","-240.44",
"Flint, J L","1","0","0","0","0","-1","2","0","0","0","0","-2","269","26","61","9.67","22.68","14.41","101","9","131","18","39","13.74","29.77","46.91","17","6","10","35.29","35.29","4.91","243","24","58","9.88","9.88","-5.59",
"Flood, Peter","0","0","0","0","0","0","0","0","0","0","0","0","70","5","12","7.14","17.14","-5","41","1","36","4","10","11.11","27.78","21","1","1","1","100","100","4.5","35","4","10","11.43","11.43","22",
"Ford, Richenda","1","0","1","0","100","-1","1","0","1","0","100","-1","72","5","16","6.94","22.22","-12.17","328","30","34","1","4","2.94","11.76","-17","1","0","1","0","0","-1","56","5","13","8.93","8.93","3.83",
"Forster, Miss S E","11","1","3","9.09","27.27","23","11","1","3","9.09","27.27","23","151","12","30","7.95","19.87","-13.5","5","9","80","9","20","11.25","25","40","6","2","4","33.33","33.33","0.5","116","10","27","8.62","8.62","-16.5",
"Fry, Harry","8","1","3","12.5","37.5","-4.25","14","1","8","7.14","57.14","-10.25","420","78","182","18.57","43.33","-83.02","3","4","209","47","102","22.49","48.8","-17.15","112","42","74","37.5","37.5","-11.01","241","36","92","14.94","14.94","-43.28",
"Gilligan, Paul John","1","0","1","0","100","-1","2","1","2","50","100","6","182","4","23","2.2","12.64","-137.5","8","2","100","1","10","1","10","-92","5","0","1","0","0","-5","72","2","13","2.78","2.78","-44",
"Graham, Harriet/Rutherford, Gary","2","0","0","0","0","-2","2","0","0","0","0","-2","117","11","23","9.4","19.66","42.25","35","7","70","7","14","10","20","47.25","6","2","6","33.33","33.33","-0.25","64","11","22","17.19","17.19","95.25",
"Grassick, M C","2","0","0","0","0","-2","3","0","1","0","33.33","-3","262","16","62","6.11","23.66","-105.49","105","18","165","6","32","3.64","19.39","-103","17","4","10","23.53","23.53","-4.49","165","11","37","6.67","6.67","-38.37",
"Greatrex, W J","11","1","4","9.09","36.36","-5.5","14","1","6","7.14","42.86","-8.5","417","35","122","8.39","29.26","-190.75","5","5","183","18","52","9.84","28.42","-89.58","41","9","22","21.95","21.95","-15.83","237","23","75","9.7","9.7","-84.07",
"Greenall, Oliver","11","3","5","27.27","45.45","-0.15","18","3","7","16.67","38.89","-7.15","743","94","224","12.65","30.15","-151.95","6","4","372","58","120","15.59","32.26","-54.47","114","37","70","32.46","32.46","-7.12","475","75","172","15.79","15.79","-28.49",
"Hamilton, Mrs A","2","0","2","0","100","-2","3","1","3","33.33","100","-0.25","69","21","35","30.43","50.72","9.32","8","3","31","5","10","16.13","32.26","-1.49","21","11","14","52.38","52.38","6.35","44","15","22","34.09","34.09","2.45",
