trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","2","0","0","0","0","-2","2","0","0","0","0","-2","96","3","13","3.13","13.54","-58","126","25","44","3","9","6.82","20.45","-6","1","0","1","0","0","-1","59","3","10","5.08","5.08","-21",
"Allen, C N","4","0","0","0","0","-4","4","0","0","0","0","-4","218","23","68","10.55","31.19","-15.33","22","6","99","14","35","14.14","35.35","20.54","21","7","11","33.33","33.33","2.84","170","20","57","11.76","11.76","-21.66",
"Appleby, Charlie","7","2","3","28.57","42.86","-0.56","13","5","7","38.46","53.85","2.97","758","223","395","29.42","52.11","-48.86","3","1","328","98","167","29.88","50.91","-18.05","366","157","237","42.9","42.9","-32.18","152","38","70","25","25","34.72",
"Appleby, M","23","0","4","0","17.39","-23","42","4","11","9.52","26.19","-26.79","1761","198","558","11.24","31.69","-424.29","8","25","844","87","261","10.31","30.92","-207.64","272","74","147","27.21","27.21","-59.78","1505","161","472","10.7","10.7","-363.67",
"Baker, George","9","3","5","33.33","55.56","67.5","12","3","5","25","41.67","64.5","366","36","106","9.84","28.96","-69","1","1","186","20","53","10.75","28.49","29.71","35","10","16","28.57","28.57","-8","312","35","96","11.22","11.22","-17.38",
"Balding, A M","23","4","12","17.39","52.17","4.91","49","8","24","16.33","48.98","0.44","1951","296","741","15.17","37.98","-339.28","1","4","1066","159","435","14.92","40.81","-177.27","373","123","234","32.98","32.98","-56.22","837","124","283","14.81","14.81","-105",
"Beckett, R M","15","4","8","26.67","53.33","19","33","6","12","18.18","36.36","14.5","1286","236","523","18.35","40.67","-196.21","1","1","672","128","275","19.05","40.92","-121.79","307","112","197","36.48","36.48","-17.16","530","102","204","19.25","19.25","-35.19",
"Bell, M L W","12","0","1","0","8.33","-12","20","1","4","5","20","-16.75","758","94","252","12.4","33.25","-202.64","10","16","410","55","135","13.41","32.93","-67.28","113","37","59","32.74","32.74","-6.01","466","60","155","12.88","12.88","-76.97",
"Berry, John","0","0","0","0","0","0","2","0","1","0","50","-2","167","14","48","8.38","28.74","-48.69","47","15","83","8","22","9.64","26.51","-16.17","18","4","8","22.22","22.22","-5.52","136","13","42","9.56","9.56","-22.02",
"Bethell, Ed","10","4","4","40","40","8.83","19","6","7","31.58","36.84","7.33","490","83","194","16.94","39.59","-104.71","2","1","272","41","109","15.07","40.07","-111.9","114","42","66","36.84","36.84","-5.33","285","55","112","19.3","19.3","-14.72",
"Bolger, J S","6","0","1","0","16.67","-6","12","0","3","0","25","-12","651","46","161","7.07","24.73","-255.7","43","34","299","20","77","6.69","25.75","-140.08","49","14","29","28.57","28.57","-12.08","264","18","73","6.82","6.82","-29.92",
"Botti, M","9","2","2","22.22","22.22","-0.25","18","3","3","16.67","16.67","-7.42","843","93","263","11.03","31.2","-129.87","1","2","483","58","151","12.01","31.26","-71.7","91","20","49","21.98","21.98","-37.02","529","56","160","10.59","10.59","-118.44",
"Boughey, George","18","4","11","22.22","61.11","13.91","35","8","17","22.86","48.57","8.74","1470","240","553","16.33","37.62","-302.85","4","7","688","110","257","15.99","37.35","-140.47","302","111","198","36.75","36.75","-28.46","826","140","319","16.95","16.95","-63.11",
"Breen, Leanne","1","0","0","0","0","-1","2","0","0","0","0","-2","120","7","25","5.83","20.83","-62.75","58","10","56","3","14","5.36","25","-37.25","5","2","5","40","40","2","107","7","24","6.54","6.54","-49.75",
"Brennan, F J","4","0","0","0","0","-4","6","0","0","0","0","-6","102","8","21","7.84","20.59","-54.59","139","26","64","7","18","10.94","28.13","-21.09","4","1","1","25","25","-2.09","59","5","12","8.47","8.47","-36.09",
"Bridger, J / Cook, R","9","1","2","11.11","22.22","-2","11","2","4","18.18","36.36","2","253","15","45","5.93","17.79","-137.77","7","9","131","10","28","7.63","21.37","-63.77","12","2","6","16.67","16.67","-7.52","197","13","40","6.6","6.6","-91.52",
"Bromhead, Henry De","16","3","4","18.75","25","-2.25","27","5","9","18.52","33.33","-5.25","1398","193","494","13.81","35.34","-264.02","5","4","737","107","269","14.52","36.5","-124.41","223","73","147","32.74","32.74","-34.03","541","55","159","10.17","10.17","-64.01",
"Browne, Don","0","0","0","0","0","0","0","0","0","0","0","0","10","1","3","10","30","-3.5","114","3","8","1","2","12.5","25","-1.5","2","1","1","50","50","4.5","10","1","3","10","10","-3.5",
"Bunyan, Darren / OLeary, G","1","0","0","0","0","-1","9","0","0","0","0","-9","277","17","48","6.14","17.33","-131.34","19","12","187","12","31","6.42","16.58","-86.67","19","4","8","21.05","21.05","-0.34","176","15","37","8.52","8.52","-44.84",
"Burke, K R","15","4","7","26.67","46.67","9.01","45","8","17","17.78","37.78","-9.14","1541","241","587","15.64","38.09","-169.88","2","4","790","133","305","16.84","38.61","-65.57","257","94","157","36.58","36.58","-17.46","711","85","226","11.95","11.95","-176.51",
"Burrows, Owen","4","1","1","25","25","-0.75","8","1","1","12.5","12.5","-4.75","223","45","89","20.18","39.91","-21.91","3","1","131","22","47","16.79","35.88","-25.9","54","22","33","40.74","40.74","0.26","78","12","28","15.38","15.38","-18.46",
