trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, S G","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","9999","9999","3","0","1","0","33.33","-3","0","0","0","0","0","0","0","0","0","0","0","0",
"Allwood, S","7","0","2","0","28.57","-7","8","0","3","0","37.5","-8","152","9","29","5.92","19.08","-111.9","117","35","63","3","11","4.76","17.46","-52","11","4","6","36.36","36.36","1.35","109","9","29","8.26","8.26","-68.9",
"Appleby, Charlie","4","3","4","75","100","1.91","5","3","5","60","100","0.91","899","272","503","30.26","55.95","-20.57","3","1","488","152","272","31.15","55.74","6.29","416","189","296","45.43","45.43","2.66","235","61","112","25.96","25.96","-11.62",
"Appleby, M","21","4","7","19.05","33.33","-1.77","45","7","16","15.56","35.56","-14.97","1862","225","568","12.08","30.5","-243.63","3","5","895","116","299","12.96","33.41","-155.89","258","81","153","31.4","31.4","-16.12","1608","194","506","12.06","12.06","-162.78",
"Attwater, M J","4","2","2","50","50","3.25","7","2","3","28.57","42.86","0.25","637","39","131","6.12","20.57","-172.26","3","3","290","22","72","7.59","24.83","-74.17","22","7","12","31.82","31.82","-0.14","517","33","107","6.38","6.38","-119.42",
"Balding, A M","5","1","2","20","40","-3.2","12","1","5","8.33","41.67","-10.2","1858","286","677","15.39","36.44","-124.19","2","1","931","135","337","14.5","36.2","-181.14","306","98","188","32.03","32.03","-46.01","852","131","307","15.38","15.38","-47.93",
"Barcoe, James M","2","0","0","0","0","-2","5","0","0","0","0","-5","157","11","29","7.01","18.47","6.75","74","17","81","5","16","6.17","19.75","9","5","1","2","20","20","-1.25","112","9","24","8.04","8.04","2.25",
"Beckett, R M","3","0","0","0","0","-3","7","0","0","0","0","-7","1100","173","401","15.73","36.45","-181.83","55","30","584","89","208","15.24","35.62","-124.84","237","76","132","32.07","32.07","-25.28","521","78","172","14.97","14.97","-155.09",
"Berry, J A","1","0","0","0","0","-1","1","0","0","0","0","-1","49","1","5","2.04","10.2","-42.5","169","14","31","1","4","3.23","12.9","-24.5","0","0","0","0","0","0","9","0","0","0","0","-9",
"Best, John & Jewell, Karen","0","0","0","0","0","0","2","0","1","0","50","-2","170","16","43","9.41","25.29","-44.74","23","5","124","9","25","7.26","20.16","-63.62","13","2","6","15.38","15.38","-7.49","128","15","38","11.72","11.72","-28.74",
"Bolger, E","2","0","0","0","0","-2","3","0","0","0","0","-3","237","24","60","10.13","25.32","-23.23","128","28","87","9","21","10.34","24.14","-40.77","43","13","22","30.23","30.23","-6.56","115","9","22","7.83","7.83","23.53",
"Boughey, George","7","0","2","0","28.57","-7","22","4","11","18.18","50","-8.69","1298","227","510","17.49","39.29","-302.32","9","11","799","136","312","17.02","39.05","-197.38","305","128","213","41.97","41.97","13.98","713","133","297","18.65","18.65","-89.69",
"Boultbee-brooks, Clive","2","0","0","0","0","-2","2","0","0","0","0","-2","34","8","9","23.53","26.47","15.17","30","6","32","6","7","18.75","21.88","10.92","3","3","3","100","100","4.92","11","1","2","9.09","9.09","-3",
"Brennan, F J","2","0","0","0","0","-2","3","0","1","0","33.33","-3","80","2","8","2.5","10","-69","417","29","23","0","1","0","4.35","-23","0","0","0","0","0","0","46","0","6","0","0","-46",
"Brisland, Robyn","5","0","1","0","20","-5","11","0","1","0","9.09","-11","744","57","165","7.66","22.18","-255.11","30","25","334","24","71","7.19","21.26","-119.63","43","13","19","30.23","30.23","-6.93","541","46","128","8.5","8.5","-183.86",
"Bromhead, Henry De","16","0","5","0","31.25","-16","24","1","8","4.17","33.33","-22.71","1563","211","537","13.5","34.36","-535.2","8","18","696","86","232","12.36","33.33","-234.55","294","99","184","33.67","33.67","-64.39","604","42","154","6.95","6.95","-235.71",
"Brookhouse, B","0","0","0","0","0","0","0","0","0","0","0","0","8","0","4","0","50","-8","9999","9999","8","0","4","0","50","-8","3","0","2","0","0","-3","6","0","4","0","0","-6",
"Budds, David Kenneth","1","0","0","0","0","-1","2","0","1","0","50","-2","169","10","28","5.92","16.57","-37","75","22","100","4","13","4","13","-5.5","4","0","1","0","0","-4","101","6","18","5.94","5.94","-63.5",
"Burke, K R","7","2","4","28.57","57.14","5.5","21","5","10","23.81","47.62","1.48","1567","220","566","14.04","36.12","-197.73","4","3","794","116","285","14.61","35.89","-33.83","226","89","145","39.38","39.38","36.4","831","103","281","12.39","12.39","-115.18",
"Burke, W J","0","0","0","0","0","0","2","1","1","50","50","19","212","10","39","4.72","18.4","-106","13","1","79","2","12","2.53","15.19","-52","5","0","1","0","0","-5","53","3","10","5.66","5.66","-20",
"Burns, R P","0","0","0","0","0","0","1","0","0","0","0","-1","45","0","5","0","11.11","-45","2331","78","22","0","3","0","13.64","-22","1","0","1","0","0","-1","23","0","3","0","0","-23",
"Butler, John","8","0","1","0","12.5","-8","16","0","3","0","18.75","-16","879","92","235","10.47","26.73","-195.02","16","17","459","55","132","11.98","28.76","-92.79","87","26","60","29.89","29.89","-10.37","702","77","194","10.97","10.97","-139.86",
"Candlish, Jennie","13","0","3","0","23.08","-13","14","0","3","0","21.43","-14","519","47","156","9.06","30.06","-185.2","15","17","246","16","61","6.5","24.8","-70.78","68","14","37","20.59","20.59","-24.49","442","39","136","8.82","8.82","-133.4",
"Carroll, A W","27","1","7","3.7","25.93","-20.5","51","3","12","5.88","23.53","-29.5","1936","168","508","8.68","26.24","-439.51","2","10","979","92","278","9.4","28.4","-116.54","129","31","71","24.03","24.03","-30.62","1619","145","444","8.96","8.96","-343.73",
"Case, B I","5","0","1","0","20","-5","5","0","1","0","20","-5","194","17","47","8.76","24.23","-108.75","30","17","99","7","21","7.07","21.21","-67.46","26","9","17","34.62","34.62","4.5","134","13","39","9.7","9.7","-60.87",
"Cawley, Edward","10","0","2","0","20","-10","10","0","2","0","20","-10","160","6","18","3.75","11.25","-112.5","40","16","78","5","11","6.41","14.1","-40","6","1","3","16.67","16.67","-1.5","107","6","17","5.61","5.61","-59.5",
"Clarke, Keith Henry","1","0","0","0","0","-1","2","1","1","50","50","5","124","5","16","4.03","12.9","-57","12","2","65","4","11","6.15","16.92","-15","6","0","0","0","0","-6","105","5","15","4.76","4.76","-38",
