trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","3","0","0","0","0","-3","4","0","0","0","0","-4","129","11","30","8.53","23.26","23.5","29","7","69","6","14","8.7","20.29","19.5","8","1","4","12.5","12.5","-2","88","9","26","10.23","10.23","30.5",
"Appleby, Charlie","11","1","3","9.09","27.27","-9.33","18","3","7","16.67","38.89","-12.66","906","273","484","30.13","53.42","-36.08","3","8","433","123","226","28.41","52.19","-40.52","435","190","294","43.68","43.68","-30.56","226","56","102","24.78","24.78","-1.06",
"Appleby, M","15","4","6","26.67","40","29.13","31","6","11","19.35","35.48","23.38","1828","231","574","12.64","31.4","-294.67","1","4","910","109","295","11.98","32.42","-199.15","280","89","166","31.79","31.79","-24.33","1568","195","493","12.44","12.44","-234.44",
"Attwater, M J","7","2","2","28.57","28.57","3.91","14","3","3","21.43","21.43","2.91","635","36","130","5.67","20.47","-286.38","5","4","302","18","59","5.96","19.54","-138.58","27","8","14","29.63","29.63","-4.84","526","31","106","5.89","5.89","-215.43",
"Balding, A M","20","2","9","10","45","4","52","5","17","9.62","32.69","11","1855","272","652","14.66","35.15","-279.13","2","4","889","133","304","14.96","34.2","-169.01","316","105","188","33.23","33.23","-38.18","833","124","279","14.89","14.89","-91.81",
"Barclay, Stella","4","1","1","25","25","5.5","8","2","2","25","25","11.5","524","38","111","7.25","21.18","37.62","1","1","314","23","70","7.32","22.29","10.08","26","7","15","26.92","26.92","-4.38","435","36","98","8.28","8.28","107.62",
"Barr, R E","1","0","0","0","0","-1","1","0","0","0","0","-1","21","0","1","0","4.76","-21","1474","64","10","0","1","0","10","-10","0","0","0","0","0","0","19","0","1","0","0","-19",
"Barron, T D","7","2","4","28.57","57.14","8.25","11","2","4","18.18","36.36","4.25","484","63","168","13.02","34.71","-75.38","4","2","240","22","75","9.17","31.25","-99.46","74","18","44","24.32","24.32","-11.7","393","53","143","13.49","13.49","-41.96",
"Beckett, R M","22","6","11","27.27","50","-5.56","57","15","32","26.32","56.14","11.46","1168","197","456","16.87","39.04","-170.56","1","5","632","114","256","18.04","40.51","-63.51","244","90","154","36.89","36.89","-5.68","530","99","198","18.68","18.68","-50.16",
"Bell, M L W","14","2","5","14.29","35.71","0.67","24","4","12","16.67","50","-6.37","688","82","230","11.92","33.43","-271.46","3","9","347","39","118","11.24","34.01","-132.94","108","36","56","33.33","33.33","-8.62","410","49","135","11.95","11.95","-169.34",
