trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","1","0","0","0","0","-1","3","0","2","0","66.67","-3","210","20","57","9.52","27.14","-41.49","29","9","103","10","25","9.71","24.27","5.38","17","5","8","29.41","29.41","-2.49","165","19","47","11.52","11.52","-25.49",
"Appleby, M","25","5","9","20","36","-0.42","43","7","15","16.28","34.88","-11.92","1800","214","579","11.89","32.17","-389.22","1","2","866","94","270","10.85","31.18","-242.04","283","77","151","27.21","27.21","-58.87","1531","174","487","11.37","11.37","-332.84",
"Attwater, M J","4","1","2","25","50","5.5","7","1","3","14.29","42.86","2.5","620","43","137","6.94","22.1","-288.25","7","4","316","25","68","7.91","21.52","-165.83","36","10","19","27.78","27.78","-8.46","526","37","113","7.03","7.03","-225.3",
"Bailey, K C","2","0","0","0","0","-2","4","1","1","25","25","17","486","71","164","14.61","33.74","-85.33","9","4","238","36","78","15.13","32.77","-23.15","83","26","49","31.33","31.33","-14.39","316","49","108","15.51","15.51","-4.77",
"Bandey, R J","2","0","1","0","50","-2","4","1","2","25","50","-2.09","179","29","65","16.2","36.31","-23.46","13","4","90","8","26","8.89","28.89","-62.72","42","12","21","28.57","28.57","-13.37","134","20","47","14.93","14.93","-33.39",
"Barclay, Stella","6","0","3","0","50","-6","10","0","4","0","40","-10","549","37","127","6.74","23.13","-51.93","21","15","284","23","71","8.1","25","-67.34","26","5","13","19.23","19.23","-10.26","459","33","108","7.19","7.19","9.99",
"Beckett, R M","0","0","0","0","0","0","1","0","0","0","0","-1","1235","225","495","18.22","40.08","-203.53","23","3","643","133","281","20.68","43.7","-84.94","290","107","187","36.9","36.9","-10.89","525","99","195","18.86","18.86","-69.54",
"Bell, M L W","2","1","1","50","50","6.5","5","2","2","40","40","24.5","728","90","247","12.36","33.93","-241.13","4","2","384","45","122","11.72","31.77","-89.64","111","36","59","32.43","32.43","-12.96","424","51","140","12.03","12.03","-123.8",
"Best, Jim/Suzi","0","0","0","0","0","0","2","0","0","0","0","-2","123","9","24","7.32","19.51","-27.75","25","7","77","5","14","6.49","18.18","-32","6","1","2","16.67","16.67","-3.25","82","8","21","9.76","9.76","7.75",
"Bishop, Miss E J","1","0","0","0","0","-1","2","0","0","0","0","-2","60","7","16","11.67","26.67","-4.25","33","9","38","4","9","10.53","23.68","-21.75","4","3","3","75","75","7.25","43","7","14","16.28","16.28","12.75",
