trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","1","0","1","0","100","-1","3","0","1","0","33.33","-3","137","10","29","7.3","21.17","9.5","79","24","86","6","15","6.98","17.44","2.5","7","0","3","0","0","-7","92","8","26","8.7","8.7","20.5",
"Appleby, M","14","0","3","0","21.43","-14","34","2","9","5.88","26.47","-19.5","1839","226","579","12.29","31.48","-352.42","8","16","920","108","297","11.74","32.28","-186.92","282","85","163","30.14","30.14","-33.25","1569","191","496","12.17","12.17","-281.44",
"Balding, A M","26","5","12","19.23","46.15","-4.25","63","9","28","14.29","44.44","-20.25","1875","277","682","14.77","36.37","-262.7","2","8","912","133","324","14.58","35.53","-203.88","314","103","188","32.8","32.8","-41.42","815","120","272","14.72","14.72","-83.69",
"Bell, M L W","14","3","5","21.43","35.71","10.5","24","3","6","12.5","25","0.5","698","81","234","11.6","33.52","-277.03","1","2","372","45","128","12.1","34.41","-123.07","105","33","52","31.43","31.43","-16.11","410","45","135","10.98","10.98","-168.05",
"Bolger, E","1","0","0","0","0","-1","7","0","2","0","28.57","-7","189","20","44","10.58","23.28","-87.86","36","9","82","8","21","9.76","25.61","-46.54","33","11","18","33.33","33.33","0.81","104","12","27","11.54","11.54","-58.26",
"Bolger, J S","14","0","3","0","21.43","-14","22","1","5","4.55","22.73","-18.5","669","48","157","7.17","23.47","-298.4","12","20","344","25","88","7.27","25.58","-118.47","47","16","28","34.04","34.04","-3.78","270","18","66","6.67","6.67","-66.8",
"Boughey, George","20","3","9","15","45","-1.17","44","5","13","11.36","29.55","-18.29","1442","232","532","16.09","36.89","-365.54","3","9","751","126","282","16.78","37.55","-134.42","309","127","215","41.1","41.1","4.89","804","139","311","17.29","17.29","-87.39",
"Bowen, P","2","0","0","0","0","-2","7","0","2","0","28.57","-7","469","67","147","14.29","31.34","-118.79","28","15","234","36","73","15.38","31.2","-53.12","80","34","53","42.5","42.5","13.5","365","56","123","15.34","15.34","-55.93",
"Boyle, J R","5","1","1","20","20","0.5","11","1","1","9.09","9.09","-5.5","432","37","104","8.56","24.07","-181.75","2","2","179","12","43","6.7","24.02","-97.5","34","9","16","26.47","26.47","-2.79","362","36","96","9.94","9.94","-120.25",
"Brisland, Robyn","9","2","2","22.22","22.22","10","13","3","4","23.08","30.77","10","600","53","138","8.83","23","-77.74","3","2","280","27","67","9.64","23.93","59.33","45","14","22","31.11","31.11","-5.06","448","44","108","9.82","9.82","-69.49",
"Broderick, J P","2","0","0","0","0","-2","3","0","0","0","0","-3","69","4","13","5.8","18.84","-44","106","20","40","2","4","5","10","-27","6","1","2","16.67","16.67","-1","42","3","11","7.14","7.14","-25",
"Bromhead, Henry De","14","3","6","21.43","42.86","-8.74","33","8","13","24.24","39.39","-1.07","1410","191","473","13.55","33.55","-353.42","2","6","647","93","233","14.37","36.01","-77.65","246","87","158","35.37","35.37","-35.09","541","48","136","8.87","8.87","-134.93",
"Budds, David Kenneth","2","0","1","0","50","-2","6","0","1","0","16.67","-6","185","7","31","3.78","16.76","-76","34","14","95","3","23","3.16","24.21","-76.5","7","1","3","14.29","14.29","-5","113","4","21","3.54","3.54","-90",
"Burke, K R","28","4","6","14.29","21.43","-14.17","53","9","15","16.98","28.3","-5.64","1575","232","577","14.73","36.63","-194.74","1","1","769","117","287","15.21","37.32","-151.24","260","91","157","35","35","-4.41","792","98","263","12.37","12.37","-165.93",
"Burke, Kieran","0","0","0","0","0","0","1","0","0","0","0","-1","192","28","62","14.58","32.29","27.09","67","11","109","13","27","11.93","24.77","-16.99","29","16","19","55.17","55.17","17.76","134","26","50","19.4","19.4","80.47",
"Butler, John","17","1","3","5.88","17.65","-12.5","31","3","7","9.68","22.58","-11.5","961","97","254","10.09","26.43","-262.01","5","12","496","41","117","8.27","23.59","-187.98","100","33","70","33","33","1.17","746","79","207","10.59","10.59","-199.82",
"Butler, Michael","1","0","0","0","0","-1","1","0","0","0","0","-1","78","2","7","2.56","8.97","-66","83","5","19","1","1","5.26","5.26","-14","3","0","1","0","0","-3","52","2","7","3.85","3.85","-40",
"Butler, P","0","0","0","0","0","0","0","0","0","0","0","0","74","1","3","1.35","4.05","27","321","34","40","1","2","2.5","5","61","0","0","0","0","0","0","48","1","3","2.08","2.08","53",
"Byrnes, C","1","0","0","0","0","-1","9","0","1","0","11.11","-9","419","49","124","11.69","29.59","-143.78","34","21","242","29","70","11.98","28.93","-103.31","64","22","37","34.38","34.38","4.31","204","26","58","12.75","12.75","-60.32",
"Carey, Gerard","1","0","0","0","0","-1","2","0","1","0","50","-2","60","5","20","8.33","33.33","-29.63","20","4","31","4","10","12.9","32.26","-6.13","8","1","5","12.5","12.5","-6.38","29","3","10","10.34","10.34","-3.5",
"Carr, John G","2","0","1","0","50","-2","2","0","1","0","50","-2","40","1","4","2.5","10","-14","156","19","27","1","4","3.7","14.81","-1","1","0","0","0","0","-1","31","0","3","0","0","-31",
"Casey, Francis","1","0","0","0","0","-1","2","0","0","0","0","-2","69","3","13","4.35","18.84","-60.93","504","46","38","0","3","0","7.89","-38","8","2","5","25","25","-4.43","39","1","7","2.56","2.56","-34.5",
"Channon, Jack","11","1","6","9.09","54.55","-8.5","21","2","12","9.52","57.14","-12.5","294","38","118","12.93","40.14","-33.01","1","6","294","38","118","12.93","40.14","-33.01","51","16","34","31.37","31.37","-12.47","194","22","78","11.34","11.34","-59.68",
"Charlton, Roger/Harry","7","2","3","28.57","42.86","4.5","17","3","7","17.65","41.18","-1.5","575","101","214","17.57","37.22","-40.31","2","4","262","40","98","15.27","37.4","-31.16","120","46","74","38.33","38.33","-3.94","319","62","119","19.44","19.44","-21.25",
