trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bailey, K C","7","2","3","28.57","42.86","-3.32","13","4","5","30.77","38.46","-1.49","556","83","189","14.93","33.99","-133.11","3","4","248","39","95","15.73","38.31","-31.48","98","32","58","32.65","32.65","-12.49","319","39","94","12.23","12.23","-89.13",
"Bandey, R J","7","1","3","14.29","42.86","-3","8","2","4","25","50","4.5","172","29","71","16.86","41.28","67.97","7","5","97","25","46","25.77","47.42","26.97","37","15","27","40.54","40.54","-3.03","103","20","49","19.42","19.42","90.38",
"Best, John & Jewell, Karen","3","0","0","0","0","-3","5","0","1","0","20","-5","143","14","38","9.79","26.57","-31.74","90","27","135","14","36","10.37","26.67","-23.74","12","2","6","16.67","16.67","-6.49","110","13","34","11.82","11.82","-24.74",
"Brassil, Martin","1","0","0","0","0","-1","2","0","0","0","0","-2","153","22","50","14.38","32.68","29.64","58","12","90","8","29","8.89","32.22","-29.62","18","8","11","44.44","44.44","3.81","64","12","21","18.75","18.75","20.01",
"Bridgwater, D G","1","0","0","0","0","-1","2","0","0","0","0","-2","226","14","47","6.19","20.8","-108.88","180","18","103","7","21","6.8","20.39","-46.88","19","4","9","21.05","21.05","-6.38","157","9","32","5.73","5.73","-78.5",
"Bromhead, Henry De","15","3","4","20","26.67","10.38","34","7","10","20.59","29.41","19.63","1622","222","553","13.69","34.09","-569.38","1","5","752","95","240","12.63","31.91","-250.87","298","110","186","36.91","36.91","-47.44","614","44","153","7.17","7.17","-235.96",
"Byrnes, C","1","0","0","0","0","-1","3","1","1","33.33","33.33","0.75","342","44","106","12.87","30.99","-91.32","11","2","178","23","56","12.92","31.46","-33.05","65","24","37","36.92","36.92","14.85","162","26","51","16.05","16.05","0.73",
"Callaghan, Mrs G","0","0","0","0","0","0","1","0","0","0","0","-1","29","2","4","6.9","13.79","-5.5","185","8","13","1","3","7.69","23.08","-8.5","1","0","0","0","0","-1","21","1","3","4.76","4.76","-16.5",
"Carolan, N","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","-11","2591","58","2","0","0","0","0","-2","0","0","0","0","0","0","4","0","0","0","0","-4",
"Case, B I","5","1","1","20","20","0.5","9","1","1","11.11","11.11","-3.5","192","22","51","11.46","26.56","-68.54","2","3","90","9","24","10","26.67","-47.01","31","12","18","38.71","38.71","6.08","132","15","39","11.36","11.36","-62.29",
"Crawford, S R B","1","0","0","0","0","-1","13","4","5","30.77","38.46","6","504","44","150","8.73","29.76","-151.12","9","7","276","21","70","7.61","25.36","-82.69","42","17","28","40.48","40.48","2.25","145","10","42","6.9","6.9","-43.25",
"Crawley, Shane","2","0","1","0","50","-2","3","0","1","0","33.33","-3","150","10","31","6.67","20.67","-67.79","137","18","52","3","7","5.77","13.46","-33.67","17","4","8","23.53","23.53","-2.79","82","7","22","8.54","8.54","-34.79",
"Cromwell, Gavin Patrick","28","6","12","21.43","42.86","7.25","57","8","21","14.04","36.84","-5.75","1594","150","447","9.41","28.04","-541.88","1","4","843","76","252","9.02","29.89","-337.75","188","52","107","27.66","27.66","-28.77","827","69","215","8.34","8.34","-204.75",
"Curran, S","3","0","0","0","0","-3","6","0","1","0","16.67","-6","222","34","64","15.32","28.83","77.7","108","19","108","13","31","12.04","28.7","-6.96","25","12","14","48","48","7.45","166","26","50","15.66","15.66","93.54",
"Cusack, Liam P","4","0","0","0","0","-4","4","0","0","0","0","-4","144","8","37","5.56","25.69","-70.25","23","7","83","3","19","3.61","22.89","-57","10","2","7","20","20","-4.75","93","5","30","5.38","5.38","-47.5",
