trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Channon, Jack","0","0","0","0","0","0","3","0","0","0","0","-3","14","2","3","14.29","21.43","7.63","17","2","4","11.76","23.53","4.63","646","99","260","15.33","40.25","15.35","4","4","371","63","152","16.98","40.97","37.86","106","36","70","33.96","33.96","-11.68","442","68","189","15.38","15.38","24.03",
"Chapple-Hyam, Jane","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","11","2","4","18.18","36.36","3.25","471","48","143","10.19","30.36","-100.37","12","6","248","30","79","12.1","31.85","-36.52","47","14","27","29.79","29.79","-7.7","228","25","78","10.96","10.96","-36.09",
"Charalambous, P / Clutterbuck, J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","186","9","37","4.84","19.89","-115.92","75","21","95","3","16","3.16","16.84","-70.5","18","3","11","16.67","16.67","-8.17","140","9","33","6.43","6.43","-69.92",
"Charlton, Roger/Harry","3","1","2","33.33","66.67","-1.7","5","2","3","40","60","0.05","6","2","3","33.33","50","-0.95","14","2","4","14.29","28.57","-8.95","508","74","189","14.57","37.2","-147.96","1","2","239","34","88","14.23","36.82","-111.05","112","40","72","35.71","35.71","-6.26","283","45","110","15.9","15.9","-78.33",
"Christie, D M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","137","16","35","11.68","25.55","-64.44","42","9","65","5","13","7.69","20","-37.22","21","7","15","33.33","33.33","-3.19","57","8","13","14.04","14.04","-4.92",
"Clover, Tom","2","1","2","50","100","2.33","4","2","3","50","75","9.83","6","2","3","33.33","50","7.83","13","3","6","23.08","46.15","4.33","419","54","161","12.89","38.42","-102.5","1","1","236","34","95","14.41","40.25","-31.17","58","25","40","43.1","43.1","9.92","218","28","78","12.84","12.84","-1.41",
"Coakley, D J","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","9","0","3","0","33.33","-9","187","15","47","8.02","25.13","-95.37","18","14","95","9","28","9.47","29.47","-42.5","17","4","9","23.53","23.53","-5.62","147","14","43","9.52","9.52","-58.62",
"Collins, C M","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","15","1","3","6.67","20","0","391","30","86","7.67","21.99","-114.71","14","15","244","18","53","7.38","21.72","-59.97","24","3","12","12.5","12.5","-17.54","181","17","48","9.39","9.39","-19.42",
"Coltherd, W S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","358","31","86","8.66","24.02","-72.24","95","10","193","15","42","7.77","21.76","-57.41","36","6","20","16.67","16.67","-22.28","294","25","73","8.5","8.5","-100.62",
"Corbett, Mrs Susan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","3.5","278","29","78","10.43","28.06","-47.83","9","1","142","18","50","12.68","35.21","-3.29","15","6","8","40","40","7.84","192","24","66","12.5","12.5","-8.83",
"Cox, C G","0","0","0","0","0","0","5","0","0","0","0","-5","12","1","3","8.33","25","5","18","1","5","5.56","27.78","-1","839","109","296","12.99","35.28","-176.79","4","7","358","52","135","14.53","37.71","-46.41","116","41","72","35.34","35.34","-7.24","478","52","149","10.88","10.88","-132.24",
"Crate, Peter","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","39","4","7","10.26","17.95","-14.67","19","3","22","2","3","9.09","13.64","-8.17","3","1","2","33.33","33.33","1.33","32","4","7","12.5","12.5","-7.67",
"Crawford, S R B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","542","51","158","9.41","29.15","-81.33","38","15","278","21","80","7.55","28.78","-117.06","52","17","33","32.69","32.69","-5.16","205","21","63","10.24","10.24","2.17",
"Crisford, Simon","1","0","0","0","0","-1","5","1","2","20","40","8","14","3","5","21.43","35.71","11","27","4","9","14.81","33.33","0.5","720","141","319","19.58","44.31","-113.16","3","5","374","71","161","18.98","43.05","-49.34","168","64","110","38.1","38.1","-20.07","322","70","139","21.74","21.74","25.45",
"Cromwell, Gavin Patrick","0","0","0","0","0","0","3","0","0","0","0","-3","9","1","3","11.11","33.33","4","21","1","5","4.76","23.81","-8","1763","209","557","11.85","31.59","-494.04","5","7","932","123","317","13.2","34.01","-190.64","245","85","160","34.69","34.69","-9.11","904","97","274","10.73","10.73","-189.36",
"Crowley, Bernard Martin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","20","0","5","0","25","-20","9999","9999","16","0","5","0","31.25","-16","1","0","1","0","0","-1","6","0","3","0","0","-6",
"Cunha, Dylan","3","0","0","0","0","-3","3","0","0","0","0","-3","4","1","1","25","25","-2.75","10","1","3","10","30","-8.75","344","40","103","11.63","29.94","-43.62","7","4","272","29","82","10.66","30.15","-48.88","43","18","25","41.86","41.86","6.38","235","31","77","13.19","13.19","-14.25",
"Curling, S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","225","23","54","10.22","24","-101.7","62","16","121","11","28","9.09","23.14","-54.46","24","10","17","41.67","41.67","9.76","75","11","25","14.67","14.67","-15.84",
"Daly, Matthew A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","3","0","10.71","-28","9999","9999","19","0","2","0","10.53","-19","2","0","1","0","0","-2","9","0","2","0","0","-9",
"Delany, E D","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","99","3","16","3.03","16.16","-76","31","7","54","2","8","3.7","14.81","-35","4","1","2","25","25","0","68","2","12","2.94","2.94","-49",
"Dempsey, J P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","1.25","179","17","46","9.5","25.7","-53.9","9","2","105","10","28","9.52","26.67","-39.86","26","7","14","26.92","26.92","3.51","91","10","27","10.99","10.99","12.25",
"Dods, M","4","1","1","25","25","0","8","3","3","37.5","37.5","16","16","3","3","18.75","18.75","8","33","3","5","9.09","15.15","-9","1100","109","322","9.91","29.27","-279.01","1","4","567","57","159","10.05","28.04","-111.78","114","32","59","28.07","28.07","-3.88","910","83","266","9.12","9.12","-271.04",
"Donovan, D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","61","3","11","4.92","18.03","-24.75","100","18","61","3","11","4.92","18.03","-24.75","4","1","1","25","25","-1.75","47","2","8","4.26","4.26","-25.75",
"Doyle, Eoin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","249","18","55","7.23","22.09","-97.42","34","11","126","11","30","8.73","23.81","-21.67","13","5","11","38.46","38.46","6.58","157","15","41","9.55","9.55","-22.92",
"Doyle, Miss Elizabeth","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","257","16","60","6.23","23.35","-81.75","327","98","113","2","22","1.77","19.47","-88.5","22","3","11","13.64","13.64","-10","148","10","33","6.76","6.76","-38.75",
"Drinkwater, S W","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","183","17","46","9.29","25.14","-95.04","152","15","83","7","17","8.43","20.48","-50.92","20","6","9","30","30","-1.12","132","14","34","10.61","10.61","-67.54",
"Duffield, Mrs A","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","1","0","25","-4","208","13","40","6.25","19.23","-136.92","69","27","94","3","18","3.19","19.15","-76.5","12","2","7","16.67","16.67","-6.25","170","13","35","7.65","7.65","-98.92",
"Duffy, S M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","113","4","11","3.54","9.73","-42.5","372","54","53","0","4","0","7.55","-53","3","0","1","0","0","-3","87","4","11","4.6","4.6","-16.5",
"Dwyer, C A","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","189","18","51","9.52","26.98","-106.76","63","18","112","13","38","11.61","33.93","-56.26","25","8","15","32","32","1.24","148","18","46","12.16","12.16","-65.76",
"Easterby, M W","2","0","1","0","50","-2","4","1","2","25","50","2.5","9","1","3","11.11","33.33","-2.5","21","1","3","4.76","14.29","-14.5","956","96","291","10.04","30.44","-189.81","2","3","473","46","150","9.73","31.71","-75.65","106","19","52","17.92","17.92","-47.62","758","79","244","10.42","10.42","-185.33",
"Easterby, T D","6","0","2","0","33.33","-6","20","1","5","5","25","-13.5","42","2","10","4.76","23.81","-29","77","3","17","3.9","22.08","-55","2672","209","690","7.82","25.82","-1052.85","3","19","1256","95","340","7.56","27.07","-524.71","207","46","119","22.22","22.22","-53.22","2195","187","605","8.52","8.52","-755.79",
"Elliott, Gordon","1","0","0","0","0","-1","3","0","0","0","0","-3","11","0","2","0","18.18","-11","33","1","7","3.03","21.21","-31.17","2958","429","1054","14.5","35.63","-870.89","9","18","1443","200","487","13.86","33.75","-325.3","495","197","327","39.8","39.8","-67.46","1156","101","303","8.74","8.74","-376.9",
"Ellison, B","0","0","0","0","0","0","6","0","2","0","33.33","-6","11","0","3","0","27.27","-11","24","2","6","8.33","25","-11.5","839","96","252","11.44","30.04","-22.55","8","16","445","51","135","11.46","30.34","103.8","74","25","45","33.78","33.78","1.83","634","76","199","11.99","11.99","-96.31",
"Eustace, Harry","3","0","0","0","0","-3","6","0","0","0","0","-6","8","0","1","0","12.5","-8","15","0","1","0","6.67","-15","439","50","149","11.39","33.94","-98.86","46","48","266","21","82","7.89","30.83","-87.41","71","23","47","32.39","32.39","-1.4","253","35","94","13.83","13.83","11",
"Evans, P D","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","25","50","7","11","1","3","9.09","27.27","0","943","100","282","10.6","29.9","-66.84","6","4","436","46","123","10.55","28.21","47.29","100","25","61","25","25","-12.82","736","91","250","12.36","12.36","-138.42",
"Fahey, Mark","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","1","0","33.33","-3","8","2","3","25","37.5","0.25","262","33","68","12.6","25.95","71.45","8","4","163","20","44","12.27","26.99","-19.43","37","12","20","32.43","32.43","5.62","159","26","52","16.35","16.35","107.82",
"Fahey, P G","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","85","2","19","2.35","22.35","-66","362","34","34","1","8","2.94","23.53","-22","3","0","1","0","0","-3","25","2","5","8","8","-6",
"Fahey, Peter","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","1","0","20","-5","496","36","107","7.26","21.57","-235.14","27","15","213","10","31","4.69","14.55","-115.42","29","11","19","37.93","37.93","-2.85","235","17","41","7.23","7.23","-71.79",
"Fahey, R A","5","1","3","20","60","-1.5","11","2","5","18.18","45.45","3.5","27","2","11","7.41","40.74","-12.5","59","3","22","5.08","37.29","-25.5","1806","206","555","11.41","30.73","-411.78","1","3","948","91","261","9.6","27.53","-254.32","184","60","100","32.61","32.61","5.84","1296","141","383","10.88","10.88","-234.67",
"Fahy, P A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","269","7","29","2.6","10.78","-174.8","207","55","138","3","18","2.17","13.04","-118.8","2","1","1","50","50","0.2","120","5","15","4.17","4.17","-32",
"Fanshawe, J R","4","0","1","0","25","-4","6","0","1","0","16.67","-6","12","2","4","16.67","33.33","-4.75","29","6","11","20.69","37.93","-8.97","669","102","260","15.25","38.86","-155.81","4","7","374","61","150","16.31","40.11","-50.03","140","48","88","34.29","34.29","-8.97","444","77","189","17.34","17.34","-85.96",
"Fell, R / Murray, S","1","0","0","0","0","-1","4","1","3","25","75","2","11","1","3","9.09","27.27","-5","23","2","6","8.7","26.09","0","926","79","239","8.53","25.81","-302.12","3","3","437","30","104","6.86","23.8","-124.54","68","24","43","35.29","35.29","14.97","758","70","203","9.23","9.23","-181.7",
"Fellowes, Charlie","1","0","0","0","0","-1","4","0","0","0","0","-4","6","0","1","0","16.67","-6","11","1","2","9.09","18.18","-7","603","65","186","10.78","30.85","-167.75","11","7","301","34","102","11.3","33.89","-68.01","75","23","43","30.67","30.67","-7.21","381","43","122","11.29","11.29","-70.53",
"Ferguson, James","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","1.33","14","3","6","21.43","42.86","1.21","501","63","167","12.57","33.33","-140.62","6","3","245","34","83","13.88","33.88","-27.62","84","30","53","35.71","35.71","1.92","260","40","98","15.38","15.38","3.43",
"Fitzgerald, D E","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","81","7","23","8.64","28.4","-37.25","42","6","30","3","10","10","33.33","-14.5","6","3","4","50","50","7.25","46","6","18","13.04","13.04","-5",
"Flannery, M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","76","0","10","0","13.16","-76","867","101","38","0","2","0","5.26","-38","3","0","1","0","0","-3","37","0","3","0","0","-37",
"Flavin, J P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","156","6","24","3.85","15.38","-15","19","3","73","3","15","4.11","20.55","34","5","0","1","0","0","-5","99","6","22","6.06","6.06","42",
"Flynn, Leonard","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","35","2","3","5.71","8.57","127","76","10","19","2","2","10.53","10.53","143","0","0","0","0","0","0","12","1","1","8.33","8.33","-1",
"Flynn, Ms M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","102","1","12","0.98","11.76","-94","126","15","51","1","10","1.96","19.61","-43","1","0","0","0","0","-1","68","0","7","0","0","-68",
"Freire, Raphael","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","6","5","1","2","20","40","3","31","4","10","12.9","32.26","-4.75","5","1","31","4","10","12.9","32.26","-4.75","4","1","2","25","25","-0.75","4","0","2","0","0","-4",
"Furtado, Ivan","2","0","0","0","0","-2","3","0","0","0","0","-3","4","0","0","0","0","-4","13","0","0","0","0","-13","610","57","155","9.34","25.41","-140.85","24","21","266","27","58","10.15","21.8","-26.69","60","19","36","31.67","31.67","1.57","458","52","134","11.35","11.35","-104.85",
"Gallagher, J","4","0","0","0","0","-4","7","0","0","0","0","-7","7","0","0","0","0","-7","9","1","1","11.11","11.11","-6.62","261","24","67","9.2","25.67","-100.49","9","8","115","13","31","11.3","26.96","-24.62","28","8","16","28.57","28.57","-1.49","225","22","60","9.78","9.78","-78.99",
"Gansera-Leveque, Mrs Ilka","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","97","12","33","12.37","34.02","44.25","193","22","58","7","22","12.07","37.93","17","3","1","1","33.33","33.33","1.5","86","11","31","12.79","12.79","38.25",
"Gillard, Mark","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","6","0","1","0","16.67","-6","155","12","42","7.74","27.1","58.66","42","13","82","9","27","10.98","32.93","106.33","7","1","7","14.29","14.29","-2.67","108","8","35","7.41","7.41","-41.67",
"Gosden, John and Thady","0","0","0","0","0","0","4","1","1","25","25","-2.43","15","3","5","20","33.33","-7.8","34","4","10","11.76","29.41","-23.8","1196","247","522","20.65","43.65","-150.21","2","1","610","120","276","19.67","45.25","-92.15","306","124","203","40.52","40.52","-31.71","294","52","111","17.69","17.69","-52.95",
"Greenall, O / Guerriero, J","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","13","0","3","0","23.08","-13","835","125","265","14.97","31.74","-139.71","69","39","422","65","128","15.4","30.33","-99.01","155","57","95","36.77","36.77","4.92","605","97","213","16.03","16.03","-16.68",
