trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","9","3","4","33.33","44.44","4.08","18","3","7","16.67","38.89","-4.92","433","56","142","12.93","32.79","16.78","4","6","196","33","72","16.84","36.73","-17.3","51","17","33","33.33","33.33","3.7","296","45","111","15.2","15.2","73.34",
"Allen, C N","1","0","0","0","0","-1","3","0","1","0","33.33","-3","200","21","62","10.5","31","-69.79","70","17","88","11","26","12.5","29.55","-9.25","26","6","13","23.08","23.08","-5.87","160","19","53","11.88","11.88","-37.54",
"Appleby, Charlie","11","4","11","36.36","100","-2.62","25","10","20","40","80","0.37","891","270","502","30.3","56.34","-26.37","1","1","497","153","272","30.78","54.73","-4.07","413","190","295","46","46","9.12","230","60","112","26.09","26.09","-13.2",
"Appleby, M","12","2","3","16.67","25","2.38","31","5","12","16.13","38.71","-1.24","1927","236","573","12.25","29.74","-176.89","1","2","893","114","274","12.77","30.68","-192.13","257","80","150","31.13","31.13","-11.71","1666","206","513","12.36","12.36","-95.4",
"Aprahamian, Billy","1","1","1","100","100","50","1","1","1","100","100","50","4","1","1","25","25","47","5","1","4","1","1","25","25","47","0","0","0","0","0","0","3","1","1","33.33","33.33","48",
"Attwater, M J","6","0","2","0","33.33","-6","8","0","3","0","37.5","-8","642","34","127","5.3","19.78","-267.01","58","39","304","18","71","5.92","23.36","-154.92","23","7","13","30.43","30.43","-1.14","518","30","107","5.79","5.79","-202.92",
"Bailey, K C","8","0","2","0","25","-8","16","4","7","25","43.75","2.05","565","84","194","14.87","34.34","-124.21","8","9","250","37","95","14.8","38","-32.49","101","32","61","31.68","31.68","-14.76","320","38","95","11.88","11.88","-85.34",
"Bailey, Liam","2","0","0","0","0","-2","6","1","1","16.67","16.67","-1.5","290","11","46","3.79","15.86","-167.25","9","6","138","7","24","5.07","17.39","-42","10","1","4","10","10","-7.5","255","7","38","2.75","2.75","-153.5",
"Baker, George","6","1","1","16.67","16.67","4","14","2","2","14.29","14.29","-1.37","438","47","113","10.73","25.8","-62.99","7","6","214","21","51","9.81","23.83","-76.12","47","11","23","23.4","23.4","-12.37","332","38","91","11.45","11.45","-33.62",
"Balding, A M","18","1","5","5.56","27.78","-15.62","32","3","8","9.38","25","-22.37","1885","290","687","15.38","36.45","-178.93","1","2","954","139","350","14.57","36.69","-143.2","304","100","187","32.89","32.89","-41.31","870","134","307","15.4","15.4","-75.38",
"Barclay, Stella","7","1","3","14.29","42.86","-3","12","1","3","8.33","25","-8","441","29","91","6.58","20.63","25.12","4","3","242","13","49","5.37","20.25","42.41","21","7","12","33.33","33.33","1.37","360","26","79","7.22","7.22","93.62",
"Barnes, M A","0","0","0","0","0","0","6","0","0","0","0","-6","272","17","43","6.25","15.81","-71.62","31","14","122","7","15","5.74","12.3","-77.75","6","1","1","16.67","16.67","-0.5","184","13","34","7.07","7.07","-98",
