trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","3","0","0","0","0","-3","7","0","0","0","0","-7","131","10","28","7.63","21.37","15.5","43","14","76","6","14","7.89","18.42","12.5","7","0","3","0","0","-7","90","8","25","8.89","8.89","22.5",
"Appleby, Charlie","8","2","4","25","50","-2.97","19","4","8","21.05","42.11","-8.46","902","270","484","29.93","53.66","-42.61","1","1","421","119","221","28.27","52.49","-34.41","430","186","292","43.26","43.26","-34.1","224","56","103","25","25","-1.53",
"Appleby, M","18","1","5","5.56","27.78","-8","41","1","9","2.44","21.95","-31","1832","228","574","12.45","31.33","-303.14","2","5","919","106","289","11.53","31.45","-223.09","279","87","165","31.18","31.18","-26.8","1573","194","495","12.33","12.33","-238.24",
"Attwater, M J","7","0","1","0","14.29","-7","17","0","2","0","11.76","-17","634","36","131","5.68","20.66","-285.38","19","21","307","17","58","5.54","18.89","-146.46","27","8","14","29.63","29.63","-4.84","526","31","106","5.89","5.89","-215.43",
"Baker, George","7","1","3","14.29","42.86","-0.5","8","1","4","12.5","50","-1.5","395","38","113","9.62","28.61","-161.71","6","6","179","17","58","9.5","32.4","-91.21","50","11","25","22","22","-17.09","316","34","98","10.76","10.76","-105.09",
"Balding, A M","30","5","16","16.67","53.33","-8.8","62","9","30","14.52","48.39","-23.3","1851","270","659","14.59","35.6","-293.59","1","7","894","138","320","15.44","35.79","-154.11","314","105","188","33.44","33.44","-37.56","826","122","279","14.77","14.77","-103.97",
"Banham, Chelsea","2","0","0","0","0","-2","4","0","0","0","0","-4","237","17","52","7.17","21.94","-92.04","45","17","95","6","21","6.32","22.11","-59.54","15","3","7","20","20","-5.37","165","11","38","6.67","6.67","-56.87",
"Barclay, Stella","1","0","0","0","0","-1","10","2","3","20","30","4.33","522","39","111","7.47","21.26","50.7","9","4","316","25","71","7.91","22.47","22.41","26","6","14","23.08","23.08","-7.63","434","36","98","8.29","8.29","115.37",
"Barnes, M A","5","0","0","0","0","-5","5","0","0","0","0","-5","236","14","36","5.93","15.25","-149.49","63","13","116","8","22","6.9","18.97","-65.74","4","1","1","25","25","-1.62","144","12","26","8.33","8.33","-68.24",
"Barr, R E","0","0","0","0","0","0","0","0","0","0","0","0","20","0","1","0","5","-20","1488","64","9","0","1","0","11.11","-9","0","0","0","0","0","0","18","0","1","0","0","-18",
"Barron, T D","2","0","0","0","0","-2","7","0","0","0","0","-7","481","63","166","13.1","34.51","-72.38","18","9","236","21","72","8.9","30.51","-98.71","74","18","44","24.32","24.32","-11.7","388","53","141","13.66","13.66","-36.96",
