trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","2","1","2","50","100","4","2","1","2","50","100","4","84","2","9","2.38","10.71","-66","4","2","52","1","6","1.92","11.54","-46","1","0","1","0","0","-1","46","2","7","4.35","4.35","-28",
"Aherne, Sean","3","0","0","0","0","-3","7","0","0","0","0","-7","131","11","29","8.4","22.14","21.5","37","11","73","6","14","8.22","19.18","15.5","8","1","4","12.5","12.5","-2","92","9","26","9.78","9.78","26.5",
"Appleby, M","25","0","5","0","20","-25","39","4","11","10.26","28.21","5.13","1825","230","573","12.6","31.4","-293.34","9","31","917","107","293","11.67","31.95","-227.15","279","88","165","31.54","31.54","-25","1569","195","493","12.43","12.43","-235.44",
"Bailey, Liam","4","1","1","25","25","1.5","10","1","2","10","20","-4.5","289","13","49","4.5","16.96","-153.5","4","1","152","8","30","5.26","19.74","-95","12","2","4","16.67","16.67","-5","226","10","35","4.42","4.42","-108.5",
"Baker, George","1","0","1","0","100","-1","2","0","2","0","100","-2","392","38","112","9.69","28.57","-162.33","53","24","178","16","55","8.99","30.9","-96.71","51","12","26","23.53","23.53","-15.21","315","34","98","10.79","10.79","-107.71",
"Balding, A M","30","2","11","6.67","36.67","-25.6","57","7","27","12.28","47.37","-14.35","1862","270","658","14.5","35.34","-302.89","1","5","897","136","312","15.16","34.78","-173.86","317","105","189","33.12","33.12","-39.61","836","123","283","14.71","14.71","-107.47",
"Barcoe, James M","4","0","0","0","0","-4","8","0","2","0","25","-8","179","12","36","6.7","20.11","-7.25","26","16","94","3","14","3.19","14.89","-28.5","5","1","2","20","20","-1.25","128","10","31","7.81","7.81","-5.75",
"Barrett, James M","1","0","0","0","0","-1","1","0","0","0","0","-1","124","4","18","3.23","14.52","-53.5","84","16","56","1","7","1.79","12.5","-15","7","0","3","0","0","-7","62","3","11","4.84","4.84","3",
"Beckett, R M","21","8","14","38.1","66.67","14.24","44","15","24","34.09","54.55","11.18","1177","204","465","17.33","39.51","-146.88","2","5","637","120","267","18.84","41.92","-43.27","250","93","158","37.2","37.2","-2.58","536","104","204","19.4","19.4","-39.16",
"Bell, M L W","14","3","7","21.43","50","0.13","28","4","10","14.29","35.71","-0.87","686","83","231","12.1","33.67","-269.06","1","3","353","42","122","11.9","34.56","-124.81","108","36","56","33.33","33.33","-7.72","404","50","135","12.38","12.38","-158.84",
"Berry, J A","1","0","0","0","0","-1","2","0","0","0","0","-2","52","1","5","1.92","9.62","-45.5","371","27","25","0","2","0","8","-25","0","0","0","0","0","0","8","0","0","0","0","-8",
"Bethell, Ed","9","0","2","0","22.22","-9","16","2","6","12.5","37.5","-6","395","62","143","15.7","36.2","-32.11","10","14","217","42","84","19.35","38.71","-14.31","83","23","48","27.71","27.71","-25.11","224","41","87","18.3","18.3","23.66",
"Bolger, J S","13","1","2","7.69","15.38","8","19","2","5","10.53","26.32","14","698","49","154","7.02","22.06","-275.06","2","2","355","25","83","7.04","23.38","-105","43","13","23","30.23","30.23","-7.44","281","20","68","7.12","7.12","-30.3",
"Botti, M","9","2","4","22.22","44.44","23.5","22","3","7","13.64","31.82","14.5","751","91","243","12.12","32.36","89.6","1","4","358","34","112","9.5","31.28","-40.92","88","15","40","17.05","17.05","-44.61","483","62","152","12.84","12.84","-5.57",
"Boughey, George","16","2","3","12.5","18.75","-5.4","30","3","9","10","30","-15.65","1423","230","530","16.16","37.25","-365.02","1","2","782","129","296","16.5","37.85","-170.11","305","128","212","41.97","41.97","5.91","795","137","309","17.23","17.23","-87.68",
"Bowe, Michael J","0","0","0","0","0","0","1","0","0","0","0","-1","51","3","13","5.88","25.49","-22","78","7","37","2","11","5.41","29.73","-19","1","0","1","0","0","-1","33","2","11","6.06","6.06","-15",
"Bowring, S R","0","0","0","0","0","0","0","0","0","0","0","0","164","25","59","15.24","35.98","34.81","61","9","78","9","24","11.54","30.77","10.55","31","9","15","29.03","29.03","-2.44","146","23","54","15.75","15.75","37.81",
"Brabazon, Richard","3","0","1","0","33.33","-3","4","0","1","0","25","-4","62","4","16","6.45","25.81","-44.25","330","29","35","1","8","2.86","22.86","-30","8","2","3","25","25","-0.75","37","3","11","8.11","8.11","-24.75",
"Broderick, J P","1","0","0","0","0","-1","5","0","0","0","0","-5","66","4","15","6.06","22.73","-41","64","15","41","3","6","7.32","14.63","-24","8","1","4","12.5","12.5","-3","40","3","13","7.5","7.5","-23",
"Bromhead, Henry De","13","2","5","15.38","38.46","1","27","3","12","11.11","44.44","-6.5","1417","185","468","13.06","33.03","-391.59","2","5","652","85","227","13.04","34.82","-124.87","247","85","159","34.41","34.41","-37.76","542","44","132","8.12","8.12","-158.05",
"Brooke, Daniel","2","0","0","0","0","-2","5","1","1","20","20","8","198","12","42","6.06","21.21","-121.83","9","3","79","9","21","11.39","26.58","-26.83","11","4","7","36.36","36.36","4.04","161","11","35","6.83","6.83","-97.83",
"Brown, A D","2","0","1","0","50","-2","6","0","1","0","16.67","-6","273","35","78","12.82","28.57","42.54","22","7","154","20","46","12.99","29.87","-22.79","26","8","15","30.77","30.77","-1.37","200","25","56","12.5","12.5","-10.76",
"Budds, David Kenneth","2","0","1","0","50","-2","2","0","1","0","50","-2","183","6","25","3.28","13.66","-76","82","22","95","2","18","2.11","18.95","-78.5","3","0","0","0","0","-3","107","3","17","2.8","2.8","-86",
"Bunyan, Darren","6","0","0","0","0","-6","9","1","2","11.11","22.22","4","195","13","36","6.67","18.46","-62.17","9","8","94","6","19","6.38","20.21","-35.67","9","2","3","22.22","22.22","-1.17","124","10","25","8.06","8.06","-22.17",
"Burke, John M","1","0","0","0","0","-1","3","0","0","0","0","-3","105","2","16","1.9","15.24","-90","43","8","51","1","9","1.96","17.65","-43.5","4","0","2","0","0","-4","58","2","11","3.45","3.45","-43",
"Burke, K R","21","3","8","14.29","38.1","-7","44","8","18","18.18","40.91","-11.82","1550","230","574","14.84","37.03","-187.39","3","12","744","105","281","14.11","37.77","-138.66","245","90","151","36.73","36.73","5.27","790","98","272","12.41","12.41","-147.03",
"Burke, Kieran","0","0","0","0","0","0","0","0","0","0","0","0","185","28","60","15.14","32.43","34.09","25","3","111","17","33","15.32","29.73","-8.57","29","16","19","55.17","55.17","17.76","128","26","48","20.31","20.31","86.47",
"Burrows, Owen","8","2","3","25","37.5","-1.5","11","3","4","27.27","36.36","-3.25","186","44","86","23.66","46.24","24.58","2","1","99","25","45","25.25","45.45","-0.96","47","18","29","38.3","38.3","8.17","63","14","27","22.22","22.22","11.37",
"Butler, John","16","0","2","0","12.5","-16","27","1","6","3.7","22.22","-23.5","943","95","256","10.07","27.15","-245.14","11","24","500","42","122","8.4","24.4","-183.61","103","33","71","32.04","32.04","-1.83","736","78","210","10.6","10.6","-186.45",
"Byrnes, C","4","0","1","0","25","-4","16","0","3","0","18.75","-16","423","50","125","11.82","29.55","-129.3","15","17","235","29","69","12.34","29.36","-87.09","63","23","38","36.51","36.51","18.29","203","28","60","13.79","13.79","-44.19",
"Carr, John G","0","0","0","0","0","0","2","0","1","0","50","-2","36","1","4","2.78","11.11","-10","114","11","22","1","3","4.55","13.64","4","0","0","0","0","0","0","28","0","3","0","0","-28",
"Carroll, A W","15","1","2","6.67","13.33","-11.75","55","6","14","10.91","25.45","-12.79","1959","167","506","8.52","25.83","-503.04","3","7","1003","83","247","8.28","24.63","-311.31","135","39","77","28.89","28.89","-17.28","1621","149","444","9.19","9.19","-356.83",
"Carroll, D","7","0","1","0","14.29","-7","18","1","5","5.56","27.78","-5","447","49","111","10.96","24.83","-71.63","9","10","241","27","64","11.2","26.56","-83.04","45","15","21","33.33","33.33","10.91","334","42","91","12.57","12.57","-17.51",
"Cashin, Mrs Julie","0","0","0","0","0","0","1","0","0","0","0","-1","28","3","5","10.71","17.86","15.83","156","8","21","3","5","14.29","23.81","22.83","2","2","2","100","100","7.83","10","2","3","20","20","-0.17",
"Channon, Jack","14","2","4","14.29","28.57","-6","23","5","8","21.74","34.78","10.5","228","32","91","14.04","39.91","5.11","1","3","228","32","91","14.04","39.91","5.11","41","14","27","34.15","34.15","-6.47","153","19","62","12.42","12.42","-32.68",
"Chapman, M C","0","0","0","0","0","0","0","0","0","0","0","0","83","0","0","0","0","-83","1746","171","44","0","0","0","0","-44","0","0","0","0","0","0","66","0","0","0","0","-66",
"Chapple-Hyam, P W","3","0","1","0","33.33","-3","6","2","3","33.33","50","6.33","97","13","26","13.4","26.8","-19.55","10","5","49","9","17","18.37","34.69","0.44","13","6","10","46.15","46.15","5.45","61","11","21","18.03","18.03","0.82",
