trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","3","0","0","0","0","-3","4","0","0","0","0","-4","207","21","62","10.14","29.95","-33.12","51","14","120","9","34","7.5","28.33","-39.87","21","5","9","23.81","23.81","-4.62","163","19","51","11.66","11.66","-22.62",
"Appleby, M","18","5","9","27.78","50","14.75","38","6","14","15.79","36.84","-0.25","1844","231","581","12.53","31.51","-320.52","1","2","918","109","296","11.87","32.24","-185.17","282","86","164","30.5","30.5","-31.68","1577","195","497","12.37","12.37","-256.87",
"Bailey, Liam","3","0","0","0","0","-3","3","0","0","0","0","-3","279","14","49","5.02","17.56","-137.5","22","7","145","9","28","6.21","19.31","-82","12","2","4","16.67","16.67","-5","214","11","35","5.14","5.14","-90.5",
"Baker, George","5","1","3","20","60","0.5","13","3","8","23.08","61.54","11.5","398","40","119","10.05","29.9","-155.88","7","5","188","21","67","11.17","35.64","-74.13","50","12","25","24","24","-15.26","320","36","103","11.25","11.25","-100.26",
"Barclay, Stella","4","0","1","0","25","-4","14","0","3","0","21.43","-14","532","37","112","6.95","21.05","34.32","35","27","316","23","69","7.28","21.84","9.41","25","5","12","20","20","-9.26","446","34","99","7.62","7.62","96.99",
"Barcoe, James M","4","0","0","0","0","-4","8","0","0","0","0","-8","191","12","37","6.28","19.37","-19.25","58","34","104","3","14","2.88","13.46","-38.5","7","1","2","14.29","14.29","-3.25","139","10","32","7.19","7.19","-16.75",
"Barron, T D","7","1","1","14.29","14.29","-2.5","13","1","4","7.69","30.77","-8.5","482","62","163","12.86","33.82","-73.63","4","5","245","25","77","10.2","31.43","-71.21","72","17","44","23.61","23.61","-12.95","391","53","139","13.55","13.55","-36.71",
"Beckett, R M","19","2","7","10.53","36.84","-10.75","49","6","18","12.24","36.73","-29.59","1211","215","482","17.75","39.8","-171.48","6","9","659","125","274","18.97","41.58","-72.73","268","98","170","36.57","36.57","-11.51","539","102","203","18.92","18.92","-58.29",
"Berry, John","4","2","2","50","50","3.83","6","2","3","33.33","50","1.83","171","14","49","8.19","28.65","-62.31","2","2","81","9","31","11.11","38.27","-15.69","15","5","9","33.33","33.33","-0.14","136","13","42","9.56","9.56","-31.64",
"Bethell, Ed","6","1","2","16.67","33.33","-3.5","11","2","3","18.18","27.27","2.5","400","66","148","16.5","37","-29.28","1","1","212","44","85","20.75","40.09","-4.48","87","26","51","29.89","29.89","-18.36","229","44","92","19.21","19.21","26.74",
