trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","1","0","0","0","0","-1","5","0","1","0","20","-5","218","22","67","10.09","30.73","-42.33","22","9","98","12","31","12.24","31.63","-10.46","20","7","11","35","35","3.84","172","20","56","11.63","11.63","-29.66",
"Appleby, M","13","3","7","23.08","53.85","16","38","4","12","10.53","31.58","8","1764","205","570","11.62","32.31","-377.54","2","3","855","89","261","10.41","30.53","-224.22","276","76","150","27.54","27.54","-56.78","1510","166","482","10.99","10.99","-343.3",
"Attwater, M J","2","0","0","0","0","-2","6","0","0","0","0","-6","584","37","121","6.34","20.72","-299.62","101","53","277","18","58","6.5","20.94","-164.38","30","7","15","23.33","23.33","-12.16","485","32","98","6.6","6.6","-225.67",
"Bailey, Liam","2","0","1","0","50","-2","5","1","3","20","60","7","304","20","62","6.58","20.39","-172.63","11","3","147","14","32","9.52","21.77","-59.63","13","4","9","30.77","30.77","-1.13","235","15","44","6.38","6.38","-133.63",
"Baker, George","8","2","3","25","37.5","13","9","2","3","22.22","33.33","12","359","33","101","9.19","28.13","-104.38","6","3","169","15","50","8.88","29.59","-30.67","34","8","13","23.53","23.53","-12.13","302","33","92","10.93","10.93","-47.38",
"Balding, A M","34","2","11","5.88","32.35","-22.75","71","6","23","8.45","32.39","-46.48","1943","288","714","14.82","36.75","-379.47","3","9","1032","152","407","14.73","39.44","-193.45","355","117","222","32.96","32.96","-51.03","835","118","274","14.13","14.13","-135.83",
"Banham, Chelsea","0","0","0","0","0","0","0","0","0","0","0","0","233","21","55","9.01","23.61","-89.95","44","10","140","15","36","10.71","25.71","-31.83","17","7","8","41.18","41.18","7.72","167","16","44","9.58","9.58","-53.53",
"Barclay, Stella","6","0","1","0","16.67","-6","7","1","2","14.29","28.57","2","560","41","134","7.32","23.93","-48.61","11","7","255","20","61","7.84","23.92","-46.19","29","6","15","20.69","20.69","-9.44","464","37","114","7.97","7.97","19.31",
"Barcoe, James M","1","1","1","100","100","8.5","2","1","1","50","50","7.5","211","8","39","3.79","18.48","-84.17","7","1","127","5","24","3.94","18.9","-66.67","6","1","2","16.67","16.67","-1","151","7","33","4.64","4.64","-32.67",
"Barron, T D","6","1","4","16.67","66.67","13","16","2","10","12.5","62.5","6.75","475","53","147","11.16","30.95","-126.36","3","5","237","28","69","11.81","29.11","-21.43","54","15","32","27.78","27.78","-8.35","393","46","128","11.7","11.7","-69.44",
"Beckett, R M","28","5","8","17.86","28.57","2.94","55","9","19","16.36","34.55","-10.26","1278","237","521","18.54","40.77","-174.97","1","2","661","131","286","19.82","43.27","-112.54","301","111","194","36.88","36.88","-10.75","535","101","207","18.88","18.88","-47.31",
"Bell, M L W","10","2","3","20","30","-1.12","18","3","5","16.67","27.78","-5.62","749","93","248","12.42","33.11","-190.02","4","4","402","50","127","12.44","31.59","-77.03","111","35","56","31.53","31.53","-13.39","458","56","149","12.23","12.23","-90.85",
"Berry, John","4","0","0","0","0","-4","7","1","1","14.29","14.29","1.5","169","16","51","9.47","30.18","-44.81","11","5","85","9","22","10.59","25.88","-8.67","19","5","9","26.32","26.32","-4.14","138","15","44","10.87","10.87","-18.14",
"Bethell, Ed","16","4","8","25","50","-0.88","24","5","10","20.83","41.67","-6.5","474","80","188","16.88","39.66","-87.7","4","10","251","40","105","15.94","41.83","-93.76","111","40","64","36.04","36.04","-9.66","274","51","109","18.61","18.61","-16.71",
"Botti, M","10","1","3","10","30","-7.37","18","1","4","5.56","22.22","-15.37","827","93","267","11.25","32.29","-93.24","4","7","462","55","152","11.9","32.9","-48.82","87","16","45","18.39","18.39","-42.31","521","58","162","11.13","11.13","-87.82",
"Boughey, George","27","6","14","22.22","51.85","8.89","51","15","29","29.41","56.86","23.57","1473","234","544","15.89","36.93","-354.45","1","2","649","105","238","16.18","36.67","-112.41","296","111","196","37.5","37.5","-23.48","822","140","311","17.03","17.03","-81.32",
"Bridger, J / Cook, R","6","1","3","16.67","50","-1.5","10","1","3","10","30","-5.5","236","11","38","4.66","16.1","-144.02","7","6","123","9","27","7.32","21.95","-54.02","13","2","6","15.38","15.38","-8.52","182","11","35","6.04","6.04","-90.02",
"Bromhead, Henry De","8","1","2","12.5","25","-6.75","21","2","6","9.52","28.57","-13.75","1403","188","487","13.4","34.71","-300.55","2","1","707","100","253","14.14","35.79","-145.98","221","73","146","33.03","33.03","-34.81","553","51","152","9.22","9.22","-98.18",
"Brooke, Daniel","7","0","0","0","0","-7","8","0","0","0","0","-8","200","17","55","8.5","27.5","-87.75","26","16","114","9","32","7.89","28.07","-40.92","24","6","17","25","25","-4.71","166","15","47","9.04","9.04","-85.75",
