trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bailey, K C","4","2","3","50","75","4.38","20","6","9","30","45","11.38","507","77","185","15.19","36.49","-55.63","3","1","251","39","92","15.54","36.65","-16.4","86","24","51","27.91","27.91","-18.52","309","47","113","15.21","15.21","-13.4",
"Barclay, Stella","5","1","1","20","20","21","8","1","2","12.5","25","18","542","35","117","6.46","21.59","-30.18","5","5","292","22","66","7.53","22.6","-64.59","25","5","12","20","20","-9.26","464","32","104","6.9","6.9","24.49",
"Best, Jim/Suzi","2","1","1","50","50","21","3","1","1","33.33","33.33","20","105","8","23","7.62","21.9","-18.5","6","1","65","4","13","6.15","20","4","7","2","4","28.57","28.57","-1","64","8","20","12.5","12.5","22.5",
"Bishop, Miss E J","0","0","0","0","0","0","3","0","1","0","33.33","-3","54","9","16","16.67","29.63","16.5","217","11","29","5","12","17.24","41.38","17.25","4","3","3","75","75","6.5","36","9","15","25","25","34.5",
"Boanas, Miss G","2","0","0","0","0","-2","9","0","0","0","0","-9","254","21","72","8.27","28.35","-81.5","61","18","95","8","22","8.42","23.16","-33.29","16","6","12","37.5","37.5","5.09","200","20","64","10","10","-31.25",
"Boughey, George","14","1","8","7.14","57.14","-11.75","26","3","10","11.54","38.46","-12.25","1469","235","541","16","36.83","-375.42","6","14","706","105","247","14.87","34.99","-188.34","300","123","208","41","41","0.51","814","139","316","17.08","17.08","-94.02",
"Bridgwater, D G","1","0","0","0","0","-1","3","1","1","33.33","33.33","3.5","188","13","38","6.91","20.21","-81.35","13","2","84","7","18","8.33","21.43","-28.47","18","3","7","16.67","16.67","-10.68","129","9","28","6.98","6.98","-58.97",
"Bromhead, Henry De","28","5","14","17.86","50","-10.04","56","9","23","16.07","41.07","-11.42","1411","188","479","13.32","33.95","-333.95","1","2","668","94","239","14.07","35.78","-93.55","226","80","146","35.4","35.4","-33.83","544","48","142","8.82","8.82","-122.43",
"Brookhouse, B","4","0","0","0","0","-4","7","0","1","0","14.29","-7","145","24","54","16.55","37.24","4.01","26","15","145","24","54","16.55","37.24","4.01","30","10","18","33.33","33.33","0.38","81","9","27","11.11","11.11","1.21",
"Brown, A D","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","297","44","96","14.81","32.32","81.3","16","8","168","29","64","17.26","38.1","25.97","34","11","21","32.35","32.35","0.39","222","34","73","15.32","15.32","30",
"Brown, Miss Katy","0","0","0","0","0","0","2","0","0","0","0","-2","54","2","7","3.7","12.96","-33","81","14","15","1","2","6.67","13.33","-5","1","0","0","0","0","-1","18","0","1","0","0","-18",
"Burke, K R","13","2","5","15.38","38.46","32.33","24","3","8","12.5","33.33","25.33","1574","241","584","15.31","37.1","-105.92","1","1","751","117","275","15.58","36.62","-84.73","260","93","157","35.77","35.77","-1.13","772","101","254","13.08","13.08","-114.9",
"Burke, Kieran","4","0","0","0","0","-4","6","0","1","0","16.67","-6","207","28","65","13.53","31.4","-48.66","31","15","118","11","29","9.32","24.58","-30.37","29","15","19","51.72","51.72","14.01","145","26","53","17.93","17.93","8.72",
"Carr, Mrs R A","3","0","0","0","0","-3","8","0","0","0","0","-8","758","73","199","9.63","26.25","-155.57","23","16","401","42","121","10.47","30.17","-112.86","61","21","30","34.43","34.43","12.93","714","70","192","9.8","9.8","-129.9",
"Cawley, Edward","7","1","1","14.29","14.29","1","12","2","2","16.67","16.67","15","183","13","26","7.1","14.21","-26","7","7","104","8","16","7.69","15.38","17.5","5","1","2","20","20","-0.5","132","13","24","9.85","9.85","25",
"Cody, Patrick","1","0","0","0","0","-1","3","0","0","0","0","-3","186","19","60","10.22","32.26","-67.62","98","16","84","10","26","11.9","30.95","-22.62","20","6","12","30","30","-1","92","10","31","10.87","10.87","-16",
"Collins, C M","6","0","0","0","0","-6","15","1","2","6.67","13.33","-13.47","218","17","47","7.8","21.56","-80.71","13","13","171","13","35","7.6","20.47","-68.04","14","3","7","21.43","21.43","-7.54","98","10","24","10.2","10.2","-12.92",
"Collins, Tracey / Halford, Mick","8","5","5","62.5","62.5","20.73","16","5","6","31.25","37.5","12.73","217","23","57","10.6","26.27","34.31","2","1","217","23","57","10.6","26.27","34.31","22","5","8","22.73","22.73","-5.52","138","14","39","10.14","10.14","-28.17",
"Connell, B","3","1","1","33.33","33.33","18","6","1","2","16.67","33.33","15","142","30","54","21.13","38.03","17.94","7","3","77","14","29","18.18","37.66","3.08","29","12","18","41.38","41.38","6.86","53","11","22","20.75","20.75","21.88",
"Corbett, Mrs Susan","2","0","1","0","50","-2","10","0","1","0","10","-10","230","22","57","9.57","24.78","-43.79","44","20","130","9","29","6.92","22.31","-63.37","16","5","7","31.25","31.25","0.46","156","21","50","13.46","13.46","26.96",
"Coward, Miss J M","2","0","1","0","50","-2","2","0","1","0","50","-2","70","7","28","10","40","-25.5","37","6","47","5","18","10.64","38.3","-22","15","1","9","6.67","6.67","-13","63","7","27","11.11","11.11","-18.5",
"Crawford, S R B","7","0","3","0","42.86","-7","18","0","5","0","27.78","-18","536","45","148","8.4","27.61","-78.84","15","19","263","26","80","9.89","30.42","12.73","36","15","23","41.67","41.67","2.08","165","16","51","9.7","9.7","7.54",
"Crawley, Shane","1","0","1","0","100","-1","4","0","1","0","25","-4","124","7","21","5.65","16.94","-79.17","211","42","72","4","14","5.56","19.44","-45.5","13","3","6","23.08","23.08","-0.67","94","7","21","7.45","7.45","-49.17",
"Crisford, Simon","6","3","4","50","66.67","7","17","6","10","35.29","58.82","10.25","728","155","335","21.29","46.02","-108.15","2","4","382","73","172","19.11","45.03","-108.31","183","76","123","41.53","41.53","-9.63","317","72","138","22.71","22.71","5.83",
"Croke, Peter","0","0","0","0","0","0","1","0","1","0","100","-1","92","4","17","4.35","18.48","-45.83","212","17","48","1","7","2.08","14.58","-27","3","1","1","33.33","33.33","-1.33","40","2","7","5","5","-16.5",
"Cromwell, Gavin Patrick","20","3","6","15","30","5.5","52","6","17","11.54","32.69","5.25","1690","168","497","9.94","29.41","-630.27","1","1","834","91","243","10.91","29.14","-284.47","209","63","133","30.14","30.14","-20.44","844","82","252","9.72","9.72","-208.56",
"Cullen, D W","1","0","0","0","0","-1","3","1","1","33.33","33.33","4.5","124","8","19","6.45","15.32","31.5","14","3","61","5","9","8.2","14.75","73.5","4","0","4","0","0","-4","80","6","17","7.5","7.5","-10",
"Curtis, Miss Rebecca","1","0","0","0","0","-1","6","0","0","0","0","-6","200","19","42","9.5","21","-93.61","21","9","74","4","15","5.41","20.27","-51.25","14","6","7","42.86","42.86","3.18","138","19","34","13.77","13.77","-31.61",
"Deacon, D","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","3511","32","4","0","1","0","25","-4","0","0","0","0","0","0","0","0","0","0","0","0",
"Dobbs, Mrs Prunella","0","0","0","0","0","0","2","1","1","50","50","15","99","4","10","4.04","10.1","-36.5","9","1","45","3","5","6.67","11.11","9","2","0","1","0","0","-2","49","4","7","8.16","8.16","13.5",
"Dods, M","5","0","1","0","20","-5","15","1","2","6.67","13.33","0","1036","105","319","10.14","30.79","-248.97","9","8","544","49","159","9.01","29.23","-220.31","117","35","64","29.91","29.91","-0.21","825","80","257","9.7","9.7","-172.84",
"Donoghue, Ian","1","0","0","0","0","-1","2","0","0","0","0","-2","89","5","13","5.62","14.61","-55.5","43","12","89","5","13","5.62","14.61","-55.5","5","0","2","0","0","-5","55","5","8","9.09","9.09","-21.5",
"Duffield, Mrs A","2","0","1","0","50","-2","6","0","2","0","33.33","-6","297","29","80","9.76","26.94","-73.16","55","20","99","5","15","5.05","15.15","-64.5","27","8","14","29.63","29.63","-2.99","235","26","68","11.06","11.06","-42.91",
"Dwyer, C A","5","0","0","0","0","-5","7","1","1","14.29","14.29","-2.67","194","19","48","9.79","24.74","-85.08","12","6","82","5","16","6.1","19.51","-56.67","20","7","10","35","35","3.29","136","18","37","13.24","13.24","-31.08",
"Easterby, M W","5","0","3","0","60","-5","15","1","5","6.67","33.33","19","903","97","273","10.74","30.23","-196.88","8","8","477","48","148","10.06","31.03","-141.49","112","29","63","25.89","25.89","-21.61","712","86","237","12.08","12.08","-118",
"Easterby, T D","17","1","3","5.88","17.65","-6","28","3","5","10.71","17.86","-9","2922","243","753","8.32","25.77","-970.51","2","5","1405","121","360","8.61","25.62","-480.57","253","70","146","27.67","27.67","-21.98","2387","209","647","8.76","8.76","-710.24",
"Edmunds, Stuart","4","0","1","0","25","-4","15","1","4","6.67","26.67","-5","371","49","136","13.21","36.66","-99.38","8","5","206","24","63","11.65","30.58","-59.27","44","14","26","31.82","31.82","-11.95","213","26","72","12.21","12.21","-48.23",
"Elliott, Gordon","42","5","14","11.9","33.33","-25.47","92","24","42","26.09","45.65","-15.5","2976","463","1104","15.56","37.1","-726.49","1","7","1501","233","567","15.52","37.77","-486.66","556","229","371","41.19","41.19","-32.02","1077","109","293","10.12","10.12","-327.64",
"Ellison, B","8","0","3","0","37.5","-8","16","2","9","12.5","56.25","-1","855","88","259","10.29","30.29","-256.55","8","9","398","46","123","11.56","30.9","-108.44","88","27","55","30.68","30.68","-1.42","638","69","200","10.82","10.82","-155.66",
"Fahey, Jarlath P","4","0","0","0","0","-4","5","0","0","0","0","-5","180","15","45","8.33","25","-29.75","79","23","91","8","20","8.79","21.98","-29.5","15","4","10","26.67","26.67","3.5","104","11","31","10.58","10.58","8",
"Fahey, Peter","4","0","2","0","50","-4","13","0","3","0","23.08","-13","551","57","157","10.34","28.49","-104.11","44","37","295","23","71","7.8","24.07","-155.8","41","16","26","39.02","39.02","-0.7","269","25","61","9.29","9.29","-24.62",
"Fahey, R A","12","1","2","8.33","16.67","14","32","3","10","9.38","31.25","13","1781","219","570","12.3","32","-304.72","2","4","873","115","305","13.17","34.94","-175.96","194","64","113","32.99","32.99","3.61","1252","146","380","11.66","11.66","-204.05",
"Farrell, C W J","1","0","0","0","0","-1","6","1","1","16.67","16.67","7","111","8","21","7.21","18.92","-23","11","4","76","3","15","3.95","19.74","-41","4","2","3","50","50","5","46","4","10","8.7","8.7","-16.5",
