trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, M","23","3","8","13.04","34.78","-2.5","38","5","14","13.16","36.84","1","1847","230","586","12.45","31.73","-296.27","1","3","928","106","294","11.42","31.68","-212.42","280","85","165","30.36","30.36","-32.93","1586","196","505","12.36","12.36","-229.37",
"Attwater, M J","4","0","1","0","25","-4","8","0","1","0","12.5","-8","622","35","127","5.63","20.42","-307.38","39","37","310","16","58","5.16","18.71","-161.46","27","8","14","29.63","29.63","-4.84","515","30","102","5.83","5.83","-238.43",
"Balding, A M","37","3","13","8.11","35.14","-22.25","59","9","23","15.25","38.98","-13.38","1860","271","666","14.57","35.81","-286.71","6","24","915","138","323","15.08","35.3","-188.09","316","103","189","32.59","32.59","-45.18","822","120","272","14.6","14.6","-93.43",
"Barcoe, James M","3","0","0","0","0","-3","9","0","1","0","11.11","-9","190","12","38","6.32","20","-18.25","52","30","102","3","14","2.94","13.73","-36.5","6","1","2","16.67","16.67","-2.25","137","10","33","7.3","7.3","-14.75",
"Barrett, James M","1","0","0","0","0","-1","3","0","1","0","33.33","-3","121","4","18","3.31","14.88","-50.5","110","21","54","1","7","1.85","12.96","-13","7","0","3","0","0","-7","62","3","11","4.84","4.84","3",
"Barron, T D","6","0","3","0","50","-6","12","2","6","16.67","50","3","480","61","162","12.71","33.75","-76.13","9","7","245","24","76","9.8","31.02","-75.71","72","17","44","23.61","23.61","-12.95","388","52","138","13.4","13.4","-38.21",
"Beckett, R M","27","3","9","11.11","33.33","-17.67","48","7","17","14.58","35.42","-28.79","1209","215","480","17.78","39.7","-163.37","6","11","659","128","273","19.42","41.43","-51.85","264","99","168","37.5","37.5","-6.15","539","101","202","18.74","18.74","-62.79",
"Bell, M L W","13","0","5","0","38.46","-13","28","1","9","3.57","32.14","-22","690","78","230","11.3","33.33","-293.34","13","23","375","43","128","11.47","34.13","-137.51","104","32","51","30.77","30.77","-17.8","409","46","136","11.25","11.25","-165.42",
"Bethell, Ed","4","1","1","25","25","7","7","3","3","42.86","42.86","11.25","399","65","148","16.29","37.09","-30.78","6","2","211","44","85","20.85","40.28","0.52","87","25","50","28.74","28.74","-20.86","226","43","90","19.03","19.03","27.24",
"Blake, Michael","3","0","0","0","0","-3","4","0","0","0","0","-4","135","17","32","12.59","23.7","45","24","8","62","11","19","17.74","30.65","40","4","1","2","25","25","0","128","16","29","12.5","12.5","41",
"Botti, M","7","2","4","28.57","57.14","18","17","4","6","23.53","35.29","21.33","754","88","238","11.67","31.56","92.47","1","2","362","36","111","9.94","30.66","-27.84","86","12","36","13.95","13.95","-49.32","483","59","148","12.22","12.22","-6.9",
"Boughey, George","20","5","7","25","35","17.55","35","7","14","20","40","11.8","1429","230","530","16.1","37.09","-372.06","1","5","767","123","284","16.04","37.03","-172.43","308","128","216","41.56","41.56","4.87","799","137","309","17.15","17.15","-96.18",
"Breen, Leanne","0","0","0","0","0","0","2","0","0","0","0","-2","134","6","18","4.48","13.43","-77.5","69","16","69","4","11","5.8","15.94","-30.5","4","1","2","25","25","0.5","119","6","18","5.04","5.04","-62.5",
"Bridger, J / Cook, R","1","0","1","0","100","-1","4","0","1","0","25","-4","252","8","36","3.17","14.29","-175.62","41","18","122","6","20","4.92","16.39","-75.62","12","1","6","8.33","8.33","-9.62","187","8","35","4.28","4.28","-110.62",
"Bromhead, Henry De","4","0","1","0","25","-4","8","1","2","12.5","25","0","1404","185","466","13.18","33.19","-369.72","14","6","643","86","229","13.37","35.61","-105.87","243","83","155","34.16","34.16","-40.89","539","46","133","8.53","8.53","-139.05",
"Budds, David Kenneth","2","0","1","0","50","-2","4","0","2","0","50","-4","185","7","29","3.78","15.68","-76","18","6","92","3","21","3.26","22.83","-73.5","6","1","3","16.67","16.67","-4","112","4","20","3.57","3.57","-89",
"Burke, John M","0","0","0","0","0","0","1","0","1","0","100","-1","101","2","17","1.98","16.83","-86","69","10","49","1","9","2.04","18.37","-41.5","3","0","2","0","0","-3","55","2","12","3.64","3.64","-40",
"Burke, K R","24","6","10","25","41.67","11.2","38","9","16","23.68","42.11","17.45","1557","229","575","14.71","36.93","-198.98","1","2","753","106","281","14.08","37.32","-201.6","248","89","153","35.89","35.89","-0.82","790","97","268","12.28","12.28","-159.93",
"Burns, R P","1","0","0","0","0","-1","2","0","0","0","0","-2","49","0","3","0","6.12","-49","2559","102","33","0","1","0","3.03","-33","0","0","0","0","0","0","34","0","2","0","0","-34",
