trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","0","0","0","0","0","0","0","0","0","0","0","0","91","3","10","3.3","10.99","-56","118","7","39","2","6","5.13","15.38","-16","1","0","1","0","0","-1","48","3","8","6.25","6.25","-13",
"Aherne, Sean","0","0","0","0","0","0","1","0","0","0","0","-1","138","8","21","5.8","15.22","-20","85","14","84","3","8","3.57","9.52","-34.5","4","0","0","0","0","-4","87","7","19","8.05","8.05","26",
"Appleby, M","13","0","3","0","23.08","-13","39","3","9","7.69","23.08","-29.42","1794","210","574","11.71","32","-398.07","11","22","867","92","268","10.61","30.91","-251.95","282","76","150","26.95","26.95","-59.97","1526","171","483","11.21","11.21","-340.59",
"Archdeacon, L J","0","0","0","0","0","0","2","1","2","50","100","5.5","43","3","8","6.98","18.6","-20","12","2","22","3","8","13.64","36.36","1","0","0","0","0","0","0","25","3","7","12","12","-2",
"Bailey, K C","2","0","2","0","100","-2","7","1","3","14.29","42.86","0","478","70","164","14.64","34.31","-87.83","9","3","221","36","77","16.29","34.84","-7.65","82","26","49","31.71","31.71","-13.39","310","49","108","15.81","15.81","-2.77",
"Balding, A M","2","1","2","50","100","1.25","9","3","5","33.33","55.56","18.25","1935","281","706","14.52","36.49","-395.3","7","1","995","143","368","14.37","36.98","-219.07","339","109","205","32.15","32.15","-50.77","845","125","287","14.79","14.79","-107.05",
"Banham, Chelsea","2","0","1","0","50","-2","2","0","1","0","50","-2","234","18","48","7.69","20.51","-92.08","21","9","126","11","26","8.73","20.63","-46.46","14","5","5","35.71","35.71","3.09","168","13","38","7.74","7.74","-55.66",
"Barry, David Richard","1","0","0","0","0","-1","1","0","0","0","0","-1","22","2","3","9.09","13.64","5.5","661","20","13","0","0","0","0","-13","0","0","0","0","0","0","10","2","3","20","20","17.5",
"Bell, M L W","2","0","2","0","100","-2","8","1","5","12.5","62.5","0.5","731","90","251","12.31","34.34","-244.13","14","8","389","45","126","11.57","32.39","-94.64","111","36","59","32.43","32.43","-12.96","425","51","141","12","12","-124.8",
"Bolger, E","0","0","0","0","0","0","1","0","1","0","100","-1","157","20","48","12.74","30.57","-59.31","56","10","77","12","28","15.58","36.36","-23.54","27","10","17","37.04","37.04","2.86","84","11","27","13.1","13.1","-33.96",
"Botti, M","3","1","2","33.33","66.67","1.5","16","2","6","12.5","37.5","-9.67","816","94","258","11.52","31.62","11.21","6","2","430","51","130","11.86","30.23","-35.16","82","15","40","18.29","18.29","-39.41","496","61","152","12.3","12.3","22.05",
"Boultbee-brooks, Clive","1","0","0","0","0","-1","7","0","3","0","42.86","-7","77","7","22","9.09","28.57","-13.75","21","8","44","3","15","6.82","34.09","-14","3","2","3","66.67","66.67","3.75","37","3","12","8.11","8.11","-7",
"Bowring, S R","6","1","1","16.67","16.67","-3","7","1","1","14.29","14.29","-4","159","22","61","13.84","38.36","11.28","1","2","79","12","30","15.19","37.97","-4.4","32","11","20","34.38","34.38","0.28","145","21","57","14.48","14.48","19.28",
"Bridgwater, D G","1","0","0","0","0","-1","1","0","0","0","0","-1","141","10","27","7.09","19.15","-74.85","74","13","59","7","13","11.86","22.03","-6.97","11","3","4","27.27","27.27","-3.68","104","9","24","8.65","8.65","-39.47",
"Bromhead, Henry De","14","0","7","0","50","-14","35","5","19","14.29","54.29","5.63","1382","187","486","13.53","35.17","-267.21","8","17","682","98","247","14.37","36.22","-88.53","213","71","140","33.33","33.33","-35.47","542","52","155","9.59","9.59","-92.93",
"Brooke, Daniel","3","0","0","0","0","-3","7","1","1","14.29","14.29","12","190","15","47","7.89","24.74","-86.08","9","5","91","5","22","5.49","24.18","-43.75","17","5","13","29.41","29.41","0.29","155","13","38","8.39","8.39","-83.08",
"Brookshaw, Miss H","0","0","0","0","0","0","0","0","0","0","0","0","19","1","4","5.26","21.05","-15.5","724","18","11","0","3","0","27.27","-11","1","0","0","0","0","-1","0","0","0","0","0","0",
"Brown, G","1","0","0","0","0","-1","3","1","1","33.33","33.33","-0.9","130","19","43","14.62","33.08","16.07","14","3","87","14","32","16.09","36.78","11.82","14","5","11","35.71","35.71","-1.64","90","14","31","15.56","15.56","38.51",
"Burke, W J","2","1","1","50","50","6.5","2","1","1","50","50","6.5","190","6","29","3.16","15.26","-136","5","1","108","2","12","1.85","11.11","-95","6","0","3","0","0","-6","57","3","13","5.26","5.26","-34",
"Butler, P","0","0","0","0","0","0","1","0","0","0","0","-1","76","3","7","3.95","9.21","33.25","17","2","45","2","4","4.44","8.89","-36.75","0","0","0","0","0","0","56","3","7","5.36","5.36","53.25",
"Butler, Padraig","0","0","0","0","0","0","1","0","0","0","0","-1","31","3","10","9.68","32.26","-19","75","3","21","3","8","14.29","38.1","-9","2","1","2","50","50","0","15","2","6","13.33","13.33","-5",
"Byrne, Sean","0","0","0","0","0","0","0","0","0","0","0","0","39","1","7","2.56","17.95","-24","237","11","15","1","4","6.67","26.67","0","0","0","0","0","0","0","28","1","5","3.57","3.57","-13",
"Byrnes, C","4","1","1","25","25","8","5","1","1","20","20","7","481","52","134","10.81","27.86","-131.03","5","2","277","23","60","8.3","21.66","-102.81","65","23","38","35.38","35.38","8.39","233","30","62","12.88","12.88","-30.49",
"Cahill, Mark","2","0","1","0","50","-2","3","0","1","0","33.33","-3","94","7","19","7.45","20.21","18","16","4","50","4","9","8","18","8.5","2","0","2","0","0","-2","71","6","16","8.45","8.45","34.5",
"Camacho, Miss J A","5","1","2","20","40","2","8","1","3","12.5","37.5","-1","598","70","165","11.71","27.59","-59.57","5","1","285","25","73","8.77","25.61","-104.64","69","19","31","27.54","27.54","0.94","456","53","134","11.62","11.62","-46",
"Carr, Mrs R A","8","1","2","12.5","25","-4","18","1","4","5.56","22.22","-14","783","80","217","10.22","27.71","-126.57","5","4","427","45","125","10.54","29.27","-134.66","64","20","30","31.25","31.25","5.6","737","77","209","10.45","10.45","-98.57",
"Carroll, A W","16","1","5","6.25","31.25","5","37","7","14","18.92","37.84","8.38","1967","177","509","9","25.88","-397.19","7","16","957","81","234","8.46","24.45","-232.64","157","48","93","30.57","30.57","-13.43","1656","161","450","9.72","9.72","-261.98",
"Cawley, Edward","2","0","0","0","0","-2","8","0","0","0","0","-8","178","12","28","6.74","15.73","-23.5","81","23","102","9","22","8.82","21.57","18.5","6","1","2","16.67","16.67","-2.5","127","12","26","9.45","9.45","27.5",
"Channon, Jack","1","1","1","100","100","0.83","4","2","3","50","75","2.16","371","53","147","14.29","39.62","-14.8","3","1","343","49","133","14.29","38.78","3.74","60","20","38","33.33","33.33","-8.75","249","33","101","13.25","13.25","-32.36",
"Chapple-Hyam, P W","0","0","0","0","0","0","0","0","0","0","0","0","123","22","42","17.89","34.15","34.78","55","1","82","19","35","23.17","42.68","50.4","22","9","16","40.91","40.91","2.28","75","16","28","21.33","21.33","20.32",
