trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","0","0","0","0","0","0","3","0","0","0","0","-3","150","10","29","6.67","19.33","5.5","28","8","91","6","13","6.59","14.29","-22.5","7","0","2","0","0","-7","100","8","26","8","8","21.5",
"Allwood, S","1","0","0","0","0","-1","3","0","0","0","0","-3","143","4","20","2.8","13.99","-125","36","8","84","1","10","1.19","11.9","-77","4","1","2","25","25","-0.75","97","4","20","4.12","4.12","-79",
"Appleby, Charlie","0","0","0","0","0","0","2","2","2","100","100","1.53","856","257","455","30.02","53.15","-33.18","12","1","365","104","183","28.49","50.14","-37.23","408","179","277","43.87","43.87","-19.22","213","56","99","26.29","26.29","25.01",
"Appleby, M","27","2","7","7.41","25.93","-15.12","45","4","11","8.89","24.44","-28.89","1771","215","567","12.14","32.02","-396.79","4","11","873","99","264","11.34","30.24","-236.05","283","78","153","27.56","27.56","-58.69","1505","177","479","11.76","11.76","-332.41",
"Armson, R J","0","0","0","0","0","0","1","0","0","0","0","-1","21","1","8","4.76","38.1","-15.5","601","13","9","0","2","0","22.22","-9","2","0","2","0","0","-2","17","1","7","5.88","5.88","-11.5",
"Attwater, M J","4","0","1","0","25","-4","14","2","5","14.29","35.71","1","622","42","138","6.75","22.19","-268.5","9","5","321","20","64","6.23","19.94","-202.33","32","10","18","31.25","31.25","-3.96","527","37","112","7.02","7.02","-211.55",
"Bailey, K C","5","1","1","20","20","3.5","12","1","2","8.33","16.67","-3.5","510","78","178","15.29","34.9","-77.7","3","4","241","35","80","14.52","33.2","-47.15","89","28","53","31.46","31.46","-13.01","321","53","114","16.51","16.51","-6.64",
"Baker, George","1","0","0","0","0","-1","1","0","0","0","0","-1","406","41","122","10.1","30.05","-143.38","21","3","189","21","71","11.11","37.57","-55.76","52","12","23","23.08","23.08","-17.26","337","39","111","11.57","11.57","-84.26",
"Balding, A M","10","2","3","20","30","1.5","23","4","8","17.39","34.78","-6.09","1923","279","702","14.51","36.51","-423.79","2","2","992","145","366","14.62","36.9","-240.85","337","109","203","32.34","32.34","-54.01","835","117","271","14.01","14.01","-134.25",
"Banham, Chelsea","3","1","3","33.33","100","0.25","8","1","5","12.5","62.5","-4.75","241","19","51","7.88","21.16","-89.58","7","2","126","10","25","7.94","19.84","-53.96","17","5","8","29.41","29.41","0.09","170","14","39","8.24","8.24","-52.66",
