trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","6","1","3","16.67","50","-2","15","5","10","33.33","66.67","3.38","870","262","463","30.11","53.22","-27.11","3","5","370","108","190","29.19","51.35","-23.03","407","181","281","44.47","44.47","-13.23","218","56","100","25.69","25.69","19.63",
"Appleby, M","15","2","7","13.33","46.67","-6.12","29","2","11","6.9","37.93","-20.12","1794","216","562","12.04","31.33","-400.01","3","5","901","104","292","11.54","32.41","-200.55","280","80","157","28.57","28.57","-49.84","1524","178","476","11.68","11.68","-343.03",
"Attwater, M J","3","1","1","33.33","33.33","1.5","11","2","3","18.18","27.27","-3.62","612","38","127","6.21","20.75","-296.5","1","2","308","19","54","6.17","17.53","-192.58","29","10","16","34.48","34.48","-0.96","509","33","102","6.48","6.48","-231.55",
"Bailey, K C","11","3","5","27.27","45.45","3","18","4","9","22.22","50","0.5","509","76","189","14.93","37.13","-65.26","1","2","258","38","93","14.73","36.05","-35.6","85","24","52","28.24","28.24","-18.15","309","46","112","14.89","14.89","-19.78",
"Baker, George","6","0","1","0","16.67","-6","8","1","2","12.5","25","9","398","41","120","10.3","30.15","-139.88","14","8","184","21","70","11.41","38.04","-55.26","51","12","23","23.53","23.53","-16.26","330","38","108","11.52","11.52","-85.76",
"Balding, A M","18","2","8","11.11","44.44","-13.97","32","4","18","12.5","56.25","-3.47","1887","279","691","14.79","36.62","-328.19","5","9","934","139","343","14.88","36.72","-195.99","333","107","202","32.13","32.13","-49.91","810","117","263","14.44","14.44","-105.48",
"Bandey, R J","0","0","0","0","0","0","1","0","0","0","0","-1","171","31","64","18.13","37.43","-8.78","153","16","80","7","20","8.75","25","-37.75","41","14","24","34.15","34.15","-10.53","118","19","42","16.1","16.1","-15.37",
"Beckett, R M","17","2","5","11.76","29.41","-11.12","29","4","8","13.79","27.59","-16.87","1218","228","487","18.72","39.98","-161.03","1","1","653","134","280","20.52","42.88","-87.69","285","108","182","37.89","37.89","-1.94","534","102","197","19.1","19.1","-71.66",
"Bell, M L W","11","0","2","0","18.18","-11","19","1","5","5.26","26.32","-12","711","83","239","11.67","33.61","-283.2","12","17","383","45","123","11.75","32.11","-123.2","104","33","53","31.73","31.73","-12.78","414","48","135","11.59","11.59","-151.55",
"Best, Jim/Suzi","1","0","0","0","0","-1","4","0","1","0","25","-4","103","7","22","6.8","21.36","-39.5","207","28","66","4","13","6.06","19.7","-13.5","7","2","4","28.57","28.57","-1","64","7","19","10.94","10.94","-0.5",
"Bethell, Ed","6","0","3","0","50","-6","9","1","5","11.11","55.56","-7.09","420","67","154","15.95","36.67","-59.99","10","7","216","45","88","20.83","40.74","-14.89","93","29","52","31.18","31.18","-16.57","242","44","96","18.18","18.18","1.12",
"Botti, M","4","1","1","25","25","1.5","13","1","4","7.69","30.77","-7.5","774","88","238","11.37","30.75","49.34","4","2","378","33","109","8.73","28.84","-143.42","89","13","39","14.61","14.61","-47.95","483","59","144","12.22","12.22","-9.28",
"Boyle, J R","4","0","2","0","50","-4","6","0","3","0","50","-6","435","39","112","8.97","25.75","-174.25","18","7","173","15","47","8.67","27.17","-71","34","9","16","26.47","26.47","-2.79","366","38","104","10.38","10.38","-113.75",
"Bridgwater, D G","2","0","0","0","0","-2","2","0","0","0","0","-2","190","13","38","6.84","20","-84.85","179","23","85","6","17","7.06","20","-35.97","19","3","7","15.79","15.79","-11.68","129","9","28","6.98","6.98","-60.47",
"Brisland, Robyn","7","0","1","0","14.29","-7","9","0","2","0","22.22","-9","598","48","132","8.03","22.07","-114.22","39","23","252","23","59","9.13","23.41","68.58","43","11","20","25.58","25.58","-8.21","443","39","103","8.8","8.8","-102.97",
"Brown, G","0","0","0","0","0","0","1","1","1","100","100","4.5","97","11","29","11.34","29.9","-18.49","13","1","56","8","22","14.29","39.29","-9.24","8","2","7","25","25","-2.37","67","9","22","13.43","13.43","2.76",
"Burke, K R","13","0","6","0","46.15","-13","24","2","11","8.33","45.83","-18.37","1561","238","578","15.25","37.03","-142.25","12","18","744","118","279","15.86","37.5","-107.05","259","92","156","35.52","35.52","-4.13","764","99","251","12.96","12.96","-151.9",
"Burke, Kieran","3","0","0","0","0","-3","7","0","2","0","28.57","-7","202","28","64","13.86","31.68","-43.66","18","9","116","12","30","10.34","25.86","-25.74","29","15","19","51.72","51.72","14.01","144","26","53","18.06","18.06","9.72",
