trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Attwater, M J","4","0","0","0","0","-4","7","0","0","0","0","-7","581","37","119","6.37","20.48","-296.62","109","58","271","18","56","6.64","20.66","-158.38","30","7","15","23.33","23.33","-12.16","482","32","97","6.64","6.64","-222.67",
"Bailey, K C","2","0","0","0","0","-2","3","0","0","0","0","-3","480","67","154","13.96","32.08","-105.58","18","4","213","30","64","14.08","30.05","-47.23","76","23","45","30.26","30.26","-12.13","316","48","103","15.19","15.19","-28.4",
"Baker, George","4","0","0","0","0","-4","11","1","2","9.09","18.18","-3","359","32","100","8.91","27.86","-112.88","14","8","168","14","48","8.33","28.57","-37.67","33","8","13","24.24","24.24","-11.13","304","32","91","10.53","10.53","-57.88",
"Balding, A M","36","5","16","13.89","44.44","-20.91","72","7","29","9.72","40.28","-45.66","1951","289","722","14.81","37.01","-388.38","3","10","1046","149","411","14.24","39.29","-236.84","361","117","226","32.41","32.41","-59.65","833","117","274","14.05","14.05","-138.75",
"Barrett, James M","1","0","0","0","0","-1","1","0","0","0","0","-1","95","3","15","3.16","15.79","-35.43","69","10","32","2","5","6.25","15.63","-13.43","8","1","4","12.5","12.5","-6.43","59","1","9","1.69","1.69","-18",
"Beckett, R M","29","8","13","27.59","44.83","-6.7","58","13","22","22.41","37.93","-1.2","1281","240","526","18.74","41.06","-176.63","1","1","672","139","292","20.68","43.45","-98.99","302","115","196","38.08","38.08","-3.08","530","102","206","19.25","19.25","-47.69",
"Bennett, J A","0","0","0","0","0","0","1","0","1","0","100","-1","22","0","2","0","9.09","-22","2684","116","7","0","2","0","28.57","-7","0","0","0","0","0","0","14","0","0","0","0","-14",
"Benton, Craig","1","0","0","0","0","-1","5","0","0","0","0","-5","9","0","0","0","0","-9","9999","9999","9","0","0","0","0","-9","0","0","0","0","0","0","8","0","0","0","0","-8",
"Best, Jim/Suzi","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","148","10","30","6.76","20.27","-50.75","113","38","89","5","18","5.62","20.22","-47","6","2","3","33.33","33.33","-1.25","96","9","23","9.38","9.38","-4.25",
"Bethell, Ed","8","2","4","25","50","0.66","23","6","11","26.09","47.83","0.78","470","80","187","17.02","39.79","-92.54","1","2","254","40","107","15.75","42.13","-96.85","113","41","65","36.28","36.28","-7.33","272","52","108","19.12","19.12","-10.55",
"Bolger, E","0","0","0","0","0","0","0","0","0","0","0","0","157","16","44","10.19","28.03","-83.04","50","11","81","12","30","14.81","37.04","-29.37","19","7","12","36.84","36.84","2.63","81","9","24","11.11","11.11","-37.54",
