trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","8","3","6","37.5","75","0.74","19","7","11","36.84","57.89","-1.63","829","249","465","30.04","56.09","-22.67","1","1","466","146","254","31.33","54.51","1.38","376","166","269","44.15","44.15","-0.29","199","49","89","24.62","24.62","-40.7",
"Appleby, M","18","4","7","22.22","38.89","26","36","8","15","22.22","41.67","30.5","1997","224","578","11.22","28.94","-225.05","4","9","908","116","268","12.78","29.52","-125.79","245","71","142","28.98","28.98","-27.92","1726","197","517","11.41","11.41","-198.37",
"Bailey, K C","1","0","1","0","100","-1","1","0","1","0","100","-1","628","97","222","15.45","35.35","-138.77","52","11","261","36","97","13.79","37.16","-39.74","116","41","73","35.34","35.34","-9.85","353","42","108","11.9","11.9","-112.35",
"Bailey, Liam","2","0","0","0","0","-2","5","0","0","0","0","-5","298","10","50","3.36","16.78","-187.75","52","30","137","6","22","4.38","16.06","-48.5","16","1","6","6.25","6.25","-13.5","267","8","45","3","3","-164.5",
"Balding, A M","20","7","8","35","40","11.45","38","10","13","26.32","34.21","2.61","1878","291","696","15.5","37.06","-77.64","1","1","968","146","357","15.08","36.88","-78.73","308","99","190","32.14","32.14","-56.72","888","136","321","15.32","15.32","-86.72",
"Barron, T D","4","0","0","0","0","-4","10","1","2","10","20","-5.67","575","75","186","13.04","32.35","-57.62","9","6","254","38","91","14.96","35.83","35.13","94","32","53","34.04","34.04","21.31","453","64","156","14.13","14.13","-2.53",
"Bell, M L W","8","1","4","12.5","50","-6.17","15","1","6","6.67","40","-13.17","685","94","219","13.72","31.97","-184.01","2","5","337","44","108","13.06","32.05","-119.4","113","35","62","30.97","30.97","-20.17","399","56","126","14.04","14.04","-88.02",
"Bethell, Ed","5","1","1","20","20","-1","10","1","1","10","10","-6","246","34","89","13.82","36.18","-31.26","3","5","170","20","58","11.76","34.12","-27.47","41","8","23","19.51","19.51","-21.34","155","23","55","14.84","14.84","-3.95",
"Bethell, Harriet","1","1","1","100","100","8","1","1","1","100","100","8","37","7","14","18.92","37.84","7","7","1","37","7","14","18.92","37.84","7","3","1","1","33.33","33.33","-1.5","36","6","13","16.67","16.67","6.5",
"Boughey, George","16","2","6","12.5","37.5","-10.5","36","5","13","13.89","36.11","-24.8","937","166","368","17.72","39.27","-181.98","3","9","610","102","228","16.72","37.38","-168","222","91","149","40.99","40.99","7.94","503","91","200","18.09","18.09","-63.77",
"Bridgwater, D G","0","0","0","0","0","0","1","0","0","0","0","-1","255","16","53","6.27","20.78","-111.88","68","12","141","9","28","6.38","19.86","-66.38","21","4","9","19.05","19.05","-8.38","179","10","37","5.59","5.59","-93.5",
"Brown, A D","1","0","0","0","0","-1","3","0","1","0","33.33","-3","165","19","42","11.52","25.45","69.83","60","17","117","15","33","12.82","28.21","67.33","10","3","5","30","30","1","118","13","29","11.02","11.02","11.58",
"Burke, K R","15","4","5","26.67","33.33","2","33","7","8","21.21","24.24","13","1517","204","518","13.45","34.15","-160.64","1","3","792","122","287","15.4","36.24","-47.66","205","77","130","37.56","37.56","21.31","812","96","261","11.82","11.82","-22.07",
"Burrows, Owen","0","0","0","0","0","0","3","2","3","66.67","100","6.5","239","46","100","19.25","41.84","-3.87","8","1","95","20","44","21.05","46.32","17.44","56","18","36","32.14","32.14","7.42","104","21","43","20.19","20.19","12.41",
"Butler, John","8","1","3","12.5","37.5","-3.5","14","2","4","14.29","28.57","-1","835","85","215","10.18","25.75","-211.91","1","5","431","53","130","12.3","30.16","-13.54","77","27","54","35.06","35.06","6","646","69","178","10.68","10.68","-161.37",
"Candlish, Jennie","6","1","1","16.67","16.67","3.5","9","1","3","11.11","33.33","0.5","549","57","172","10.38","31.33","-148","2","1","254","22","78","8.66","30.71","-94.37","74","19","41","25.68","25.68","-13.29","473","47","150","9.94","9.94","-147.19",
"Clover, Tom","3","0","0","0","0","-3","12","0","5","0","41.67","-12","468","55","149","11.75","31.84","-141.43","15","13","242","32","80","13.22","33.06","-63.13","75","23","40","30.67","30.67","-12.34","311","27","84","8.68","8.68","-156.71",
"Coulson, Jake Thomas","0","0","0","0","0","0","0","0","0","0","0","0","112","10","26","8.93","23.21","142.41","53","8","59","4","13","6.78","22.03","38","7","2","5","28.57","28.57","-2.59","79","6","18","7.59","7.59","146",
"Cowell, R M H","3","0","1","0","33.33","-3","10","1","4","10","40","-2","606","62","161","10.23","26.57","-106.5","9","6","305","24","69","7.87","22.62","-31.57","51","17","30","33.33","33.33","0.63","437","49","119","11.21","11.21","-9.47",
"Cromwell, Gavin Patrick","13","0","3","0","23.08","-13","26","2","9","7.69","34.62","-14.38","1607","142","424","8.84","26.38","-571.61","9","16","810","75","240","9.26","29.63","-270.93","181","45","92","24.86","24.86","-52.42","837","65","200","7.77","7.77","-227.28",
"Curtis, Miss Rebecca","0","0","0","0","0","0","0","0","0","0","0","0","241","26","63","10.79","26.14","-63.15","40","5","124","11","28","8.87","22.58","-61.86","20","8","11","40","40","0.14","152","22","45","14.47","14.47","-12.15",
"Dascombe, Tom","4","1","1","25","25","0","10","1","1","10","10","-6","747","89","206","11.91","27.58","-148.61","3","2","246","26","63","10.57","25.61","-117.08","78","30","49","38.46","38.46","16.23","436","58","122","13.3","13.3","-63.19",
"Davidson, Tristan","1","0","0","0","0","-1","1","0","0","0","0","-1","240","32","84","13.33","35","-77.95","72","14","119","9","34","7.56","28.57","-69.17","42","14","28","33.33","33.33","-0.16","201","29","77","14.43","14.43","-48.53",
"Dods, M","12","1","3","8.33","25","-6.5","19","1","4","5.26","21.05","-13.5","1040","108","333","10.38","32.02","-169.43","1","4","510","49","158","9.61","30.98","-95.98","138","29","81","21.01","21.01","-43.67","760","81","246","10.66","10.66","-134.57",
"Down, C J","2","0","0","0","0","-2","3","1","1","33.33","33.33","-0.25","248","20","65","8.06","26.21","-94.92","13","3","108","13","28","12.04","25.93","-14.42","15","3","7","20","20","-5.25","159","17","47","10.69","10.69","-35.42",
"Duffield, Mrs A","7","0","1","0","14.29","-7","16","0","3","0","18.75","-16","312","23","82","7.37","26.28","153.13","16","18","191","18","57","9.42","29.84","24.13","28","6","14","21.43","21.43","-7.37","232","20","68","8.62","8.62","6.38",
"Dunlop, E A L","5","0","0","0","0","-5","16","3","6","18.75","37.5","-0.37","766","70","209","9.14","27.28","-250.91","9","10","425","47","129","11.06","30.35","-101.19","65","20","35","30.77","30.77","-12.37","516","47","150","9.11","9.11","-158.62",
"Dunn, Mrs Alex","7","0","1","0","14.29","-7","13","0","3","0","23.08","-13","400","24","77","6","19.25","-75.92","34","25","169","13","39","7.69","23.08","-41.75","17","5","9","29.41","29.41","4.5","318","22","68","6.92","6.92","-46.92",
"Easterby, M W","9","1","3","11.11","33.33","-3.5","19","2","6","10.53","31.58","-10.87","891","70","220","7.86","24.69","-411.19","4","5","433","39","119","9.01","27.48","-168.4","86","20","46","23.26","23.26","-22.65","664","65","194","9.79","9.79","-200.56",
"Easterby, T D","47","3","16","6.38","34.04","25.33","93","7","29","7.53","31.18","3.08","3014","293","825","9.72","27.37","-708.69","3","23","1545","135","422","8.74","27.31","-539.15","307","88","174","28.66","28.66","-13.32","2399","254","705","10.59","10.59","-450.08",
"Edmunds, Stuart","0","0","0","0","0","0","0","0","0","0","0","0","295","40","115","13.56","38.98","-10.69","19","2","163","22","67","13.5","41.1","-40.89","35","10","21","28.57","28.57","-9.52","160","20","58","12.5","12.5","12",
"Ender, Miss S J","0","0","0","0","0","0","1","0","0","0","0","-1","72","4","8","5.56","11.11","5","33","5","43","3","5","6.98","11.63","22","2","1","2","50","50","1","56","4","8","7.14","7.14","21",
"England, Sam","2","1","1","50","50","5.5","5","1","2","20","40","2.5","424","44","129","10.38","30.42","-183.68","6","2","194","20","54","10.31","27.84","-79.71","65","17","39","26.15","26.15","-10.18","363","41","122","11.29","11.29","-129.06",
"Eustace, Harry","1","0","0","0","0","-1","3","1","1","33.33","33.33","6.5","205","29","87","14.15","42.44","-33.55","9","3","145","20","60","13.79","41.38","-8.04","31","11","22","35.48","35.48","1.07","129","22","58","17.05","17.05","-29.05",
"Fahey, R A","23","4","7","17.39","30.43","-3.12","50","6","13","12","26","-6.62","2572","269","728","10.46","28.3","-707.55","2","15","1010","99","272","9.8","26.93","-291.62","222","82","131","36.94","36.94","45.01","1817","188","500","10.35","10.35","-469.49",
"Fanshawe, J R","5","2","3","40","60","5.53","9","2","6","22.22","66.67","1.53","493","65","190","13.18","38.54","-150.25","1","1","203","30","82","14.78","40.39","-76.08","110","31","69","28.18","28.18","-21.15","305","50","125","16.39","16.39","-38.49",
"Feilden, Miss J","1","0","1","0","100","-1","3","0","1","0","33.33","-3","322","24","86","7.45","26.71","-115.42","19","6","144","10","38","6.94","26.39","-74.25","23","7","14","30.43","30.43","7.08","257","24","80","9.34","9.34","-50.42",
"Fell, Roger","15","1","5","6.67","33.33","-12.12","31","4","12","12.9","38.71","-11.12","1014","87","271","8.58","26.73","-269.66","4","11","468","40","114","8.55","24.36","-103.05","83","21","42","25.3","25.3","-21.32","864","77","239","8.91","8.91","-207.14",
"Forbes, A L","1","0","0","0","0","-1","2","0","0","0","0","-2","56","1","6","1.79","10.71","-33","66","10","38","1","5","2.63","13.16","-15","0","0","0","0","0","0","49","1","5","2.04","2.04","-26",
"Foy, Kevin","5","2","3","40","60","-0.31","13","3","8","23.08","61.54","-5.31","374","65","157","17.38","41.98","-59.5","2","2","278","46","115","16.55","41.37","-71.01","101","27","55","26.73","26.73","-28","249","48","99","19.28","19.28","-32.14",
"Frost, Kevin","4","2","2","50","50","21","8","3","3","37.5","37.5","21","296","25","63","8.45","21.28","-12.87","1","1","127","17","36","13.39","28.35","87","17","6","8","35.29","35.29","2.13","231","22","51","9.52","9.52","35.38",
"Fry, Harry","0","0","0","0","0","0","0","0","0","0","0","0","428","71","175","16.59","40.89","-102.26","25","3","211","39","99","18.48","46.92","-51.26","99","37","66","37.37","37.37","-5.68","228","27","84","11.84","11.84","-75.43",
"Gosden, John and Thady","13","2","4","15.38","30.77","-9.98","28","7","11","25","39.29","-13.8","1401","304","662","21.7","47.25","-221.33","1","1","631","133","295","21.08","46.75","-142.26","424","173","290","40.8","40.8","-55.65","405","72","175","17.78","17.78","-52.69",
"Greenall, Oliver","1","0","0","0","0","-1","5","0","0","0","0","-5","767","83","220","10.82","28.68","-110.47","19","7","379","35","93","9.23","24.54","-116.79","84","22","45","26.19","26.19","-17.68","497","63","158","12.68","12.68","-5.64",
"Guest, Rae","3","1","1","33.33","33.33","1","5","2","3","40","60","3","317","45","108","14.2","34.07","-64.28","1","1","171","26","55","15.2","32.16","-31.48","43","20","28","46.51","46.51","15.46","207","30","69","14.49","14.49","-47.37",
