trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allwood, S","3","0","0","0","0","-3","4","0","0","0","0","-4","149","4","20","2.68","13.42","-131","85","25","74","1","7","1.35","9.46","-67","5","1","3","20","20","-1.75","98","4","19","4.08","4.08","-80",
"Appleby, Charlie","2","0","0","0","0","-2","4","0","1","0","25","-4","850","256","452","30.12","53.18","-35.77","18","5","373","106","182","28.42","48.79","-48.45","407","179","276","43.98","43.98","-18.35","209","55","98","26.32","26.32","27.21",
"Appleby, M","26","4","8","15.38","30.77","-10.92","45","7","15","15.56","33.33","-13.92","1798","212","575","11.79","31.98","-396.22","3","7","869","94","270","10.82","31.07","-245.04","283","77","151","27.21","27.21","-58.87","1529","172","483","11.25","11.25","-339.84",
"Baker, George","1","0","0","0","0","-1","2","1","1","50","50","6.5","404","40","119","9.9","29.46","-138.39","14","2","186","22","70","11.83","37.63","-44.26","51","11","21","21.57","21.57","-18.89","335","39","109","11.64","11.64","-76.39",
"Balding, A M","6","0","1","0","16.67","-6","12","1","4","8.33","33.33","-7","1941","279","707","14.37","36.42","-426.82","11","10","1004","142","367","14.14","36.55","-248.57","341","110","206","32.26","32.26","-51.04","848","123","285","14.5","14.5","-118.3",
"Bandey, R J","5","0","2","0","40","-5","6","0","2","0","33.33","-6","182","29","66","15.93","36.26","-26.46","15","7","91","8","27","8.79","29.67","-63.72","42","12","21","28.57","28.57","-13.37","136","20","48","14.71","14.71","-35.39",
"Barron, T D","6","0","2","0","33.33","-6","12","0","3","0","25","-12","476","60","153","12.61","32.14","-72.9","32","16","246","27","74","10.98","30.08","-35.93","63","16","36","25.4","25.4","-13.22","382","51","130","13.35","13.35","-13.36",
"Beckett, R M","1","0","1","0","100","-1","2","0","1","0","50","-2","1236","225","496","18.2","40.13","-204.53","25","4","644","133","282","20.65","43.79","-85.94","290","107","187","36.9","36.9","-10.89","525","99","195","18.86","18.86","-69.54",
"Bell, M L W","4","1","2","25","50","4.5","6","2","3","33.33","50","23.5","730","90","248","12.33","33.97","-243.13","6","4","386","45","123","11.66","31.87","-91.64","111","36","59","32.43","32.43","-12.96","424","51","140","12.03","12.03","-123.8",
"Best-Turner, W De","0","0","0","0","0","0","0","0","0","0","0","0","17","2","2","11.76","11.76","36.63","376","10","9","0","0","0","0","-9","2","1","1","50","50","0.63","11","2","2","18.18","18.18","42.63",
