trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bell, M L W","1","0","0","0","0","-1","6","0","2","0","33.33","-6","8","0","2","0","25","-8","17","0","3","0","17.65","-17","781","101","253","12.93","32.39","-203.52","17","21","406","58","125","14.29","30.79","-66.01","111","42","62","37.84","37.84","8.94","466","61","152","13.09","13.09","-84.82",
"Berry, John","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","169","16","52","9.47","30.77","-29.69","16","4","89","9","23","10.11","25.84","-7.17","18","4","8","22.22","22.22","-5.52","138","15","47","10.87","10.87","-3.02",
"Bethell, Ed","3","1","2","33.33","66.67","3","7","2","4","28.57","57.14","2.75","11","3","6","27.27","54.55","3.75","17","4","8","23.53","47.06","-0.15","510","90","208","17.65","40.78","-120","1","1","296","46","123","15.54","41.55","-117.52","122","47","72","38.52","38.52","-1.12","301","59","124","19.6","19.6","-24.22",
"Boughey, George","2","0","0","0","0","-2","8","1","1","12.5","12.5","-2.5","15","1","4","6.67","26.67","-9.5","30","2","8","6.67","26.67","-20.75","1479","234","550","15.82","37.19","-321.4","2","4","712","110","264","15.45","37.08","-151.62","301","105","194","34.88","34.88","-40.26","830","137","317","16.51","16.51","-78.78",
"Bowe, Michael J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","5","18","9.26","33.33","-10","18","1","16","3","7","18.75","43.75","10","4","0","2","0","0","-4","33","2","14","6.06","6.06","-21",
"Bridger, J / Cook, R","2","1","1","50","50","2.33","2","1","1","50","50","2.33","3","1","2","33.33","66.67","1.33","9","1","3","11.11","33.33","-4.67","259","18","54","6.95","20.85","-128.86","1","1","137","12","34","8.76","24.82","-53.24","19","4","9","21.05","21.05","-7.94","204","16","48","7.84","7.84","-83.61",
"Bromhead, Henry De","0","0","0","0","0","0","1","1","1","100","100","1.63","3","2","3","66.67","100","4.63","15","6","8","40","53.33","4.68","1402","202","506","14.41","36.09","-223.67","2","1","757","116","277","15.32","36.59","-115.8","230","77","152","33.48","33.48","-29.43","546","56","163","10.26","10.26","-61.79",
"Brookhouse, B","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","5","1","1","20","20","8","316","44","103","13.92","32.59","0.4","14","4","216","32","69","14.81","31.94","4.65","51","16","29","31.37","31.37","-2.23","198","23","62","11.62","11.62","21.41",
"Buckley, Edward","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1","3","7.69","23.08","4","115","9","13","1","3","7.69","23.08","4","0","0","0","0","0","0","4","1","2","25","25","13",
"Bunyan, Darren / OLeary, G","0","0","0","0","0","0","2","0","0","0","0","-2","3","1","1","33.33","33.33","8","10","1","2","10","20","1","295","23","57","7.8","19.32","-116.01","4","3","187","14","34","7.49","18.18","-89.84","22","6","10","27.27","27.27","1.49","189","20","43","10.58","10.58","-26.34",
"Burke, K R","5","0","0","0","0","-5","6","0","1","0","16.67","-6","20","1","4","5","20","-15.5","38","3","10","7.89","26.32","-22.75","1547","237","591","15.32","38.2","-264.55","6","19","792","131","310","16.54","39.14","-63.35","255","94","158","36.86","36.86","-20.39","706","84","230","11.9","11.9","-152.59",
"Burke, Kieran","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","9","7","1","2","14.29","28.57","5","244","31","70","12.7","28.69","10.55","6","3","132","15","39","11.36","29.55","21.41","34","11","19","32.35","32.35","2.89","182","29","61","15.93","15.93","28.55",
"Burrows, Owen","1","1","1","100","100","10","2","1","1","50","50","9","5","1","2","20","40","6","8","2","3","25","37.5","6.75","234","46","94","19.66","40.17","-25.24","1","1","128","22","48","17.19","37.5","-11.48","60","25","37","41.67","41.67","-1.32","85","12","30","14.12","14.12","-27.71",
"Butler, John","4","1","1","25","25","-2","9","2","3","22.22","33.33","-2.67","18","3","5","16.67","27.78","-6.67","31","6","10","19.35","32.26","-8.92","996","71","228","7.13","22.89","-445.56","1","3","501","31","111","6.19","22.16","-249.08","83","26","54","31.33","31.33","-0.11","763","60","189","7.86","7.86","-323.82",
"Candy, H","0","0","0","0","0","0","5","0","2","0","40","-5","6","0","2","0","33.33","-6","9","0","2","0","22.22","-9","226","21","61","9.29","26.99","-27.25","30","18","105","4","23","3.81","21.9","-37","17","4","12","23.53","23.53","-4.25","134","12","39","8.96","8.96","-72.25",
"Carr, John G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","1","4","2.38","9.52","-16","504","33","18","0","1","0","5.56","-18","1","0","0","0","0","-1","29","0","3","0","0","-29",
"Carr, Mrs R A","2","0","0","0","0","-2","7","1","1","14.29","14.29","2","14","2","3","14.29","21.43","0","34","3","10","8.82","29.41","-10","876","97","259","11.07","29.57","-148.4","3","5","477","48","127","10.06","26.62","-102.92","85","25","38","29.41","29.41","3.27","824","93","248","11.29","11.29","-123.4",
"Carroll, A W","1","0","0","0","0","-1","2","0","0","0","0","-2","7","0","0","0","0","-7","39","4","9","10.26","23.08","-23.02","1941","178","493","9.17","25.4","-487.25","8","11","927","94","249","10.14","26.86","-224.52","173","57","111","32.95","32.95","-2.49","1604","154","418","9.6","9.6","-328.41",
"Carroll, D","0","0","0","0","0","0","4","0","2","0","50","-4","6","0","3","0","50","-6","13","0","4","0","30.77","-13","467","35","110","7.49","23.55","-244.91","30","28","230","9","50","3.91","21.74","-169.12","45","8","15","17.78","17.78","-14.29","364","30","94","8.24","8.24","-160.17",
"Channon, Jack","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","1","0","25","-4","12","1","5","8.33","41.67","-10.27","634","97","257","15.3","40.54","5.72","14","12","367","62","155","16.89","42.23","29.73","104","35","69","33.65","33.65","-12.31","433","66","186","15.24","15.24","11.4",
"Chapple-Hyam, Jane","1","0","0","0","0","-1","1","0","0","0","0","-1","3","2","2","66.67","66.67","11.25","13","3","6","23.08","46.15","4.5","474","48","145","10.13","30.59","-103.37","7","2","247","30","79","12.15","31.98","-35.52","47","14","27","29.79","29.79","-7.7","228","25","79","10.96","10.96","-36.09",
"Chapple-Hyam, P W","1","0","0","0","0","-1","2","0","1","0","50","-2","4","0","2","0","50","-4","5","0","2","0","40","-5","144","22","48","15.28","33.33","12.9","15","7","86","12","27","13.95","31.4","20.21","21","8","15","38.1","38.1","0.9","82","17","31","20.73","20.73","25.44",
"Charalambous, P / Clutterbuck, J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","187","9","37","4.81","19.79","-116.92","70","19","93","3","15","3.23","16.13","-68.5","18","3","11","16.67","16.67","-8.17","140","9","33","6.43","6.43","-69.92",
"Charlton, Roger/Harry","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","12","2","3","16.67","25","-8.17","510","72","188","14.12","36.86","-155.01","13","10","239","33","87","13.81","36.4","-113.47","113","38","71","33.63","33.63","-12.31","284","44","110","15.49","15.49","-83.08",
"Clover, Tom","1","0","0","0","0","-1","1","0","0","0","0","-1","6","1","2","16.67","33.33","-2.5","10","2","4","20","40","-2.5","420","53","161","12.62","38.33","-112.83","6","2","234","33","93","14.1","39.74","-39.75","57","25","40","43.86","43.86","10.92","219","26","78","11.87","11.87","-16.24",
"Coakley, Charles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","4","12","5.56","16.67","-14.5","37","6","34","2","9","5.88","26.47","-10","2","0","0","0","0","-2","70","4","12","5.71","5.71","-12.5",
"Cody, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","181","19","53","10.5","29.28","-60.12","28","9","87","7","22","8.05","25.29","-38","19","4","12","21.05","21.05","-7","96","11","23","11.46","11.46","-16",
"Cole, P F I","2","0","0","0","0","-2","2","0","0","0","0","-2","4","1","2","25","50","-2.38","11","2","3","18.18","27.27","-7.58","352","45","132","12.78","37.5","-96.22","7","3","175","28","62","16","35.43","-28.47","50","18","33","36","36","-2.81","215","18","71","8.37","8.37","-113.37",
"Collins, C M","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","40","-5","13","1","4","7.69","30.77","2","390","30","87","7.69","22.31","-113.71","9","11","245","18","54","7.35","22.04","-60.97","24","3","12","12.5","12.5","-17.54","183","17","49","9.29","9.29","-21.42",
"Connors, Rosemary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","-11","9999","9999","5","0","0","0","0","-5","0","0","0","0","0","0","4","0","0","0","0","-4",
"Cox, C G","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","50","-4","12","0","5","0","41.67","-12","839","109","296","12.99","35.28","-188.29","16","18","357","52","137","14.57","38.38","-50.41","117","42","73","35.9","35.9","-2.74","477","52","150","10.9","10.9","-142.74",
"Crate, Peter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","8.5","39","4","8","10.26","20.51","-14.67","14","1","21","2","3","9.52","14.29","-7.17","3","1","2","33.33","33.33","1.33","32","4","8","12.5","12.5","-7.67",
"Crisford, Simon","3","0","0","0","0","-3","5","0","1","0","20","-5","10","0","2","0","20","-10","22","2","6","9.09","27.27","-16.5","722","140","319","19.39","44.18","-133.41","9","16","370","69","159","18.65","42.97","-68.94","170","65","112","38.24","38.24","-18.57","324","69","139","21.3","21.3","6.95",
"Cromwell, Gavin Patrick","0","0","0","0","0","0","3","0","0","0","0","-3","10","0","2","0","20","-10","19","1","5","5.26","26.32","-8","1767","210","557","11.88","31.52","-503.54","11","14","940","127","323","13.51","34.36","-181.64","245","86","162","35.1","35.1","-6.11","902","96","271","10.64","10.64","-200.36",
"Cunha, Dylan","0","0","0","0","0","0","5","1","2","20","40","-3.75","6","1","3","16.67","50","-4.75","9","2","4","22.22","44.44","9.25","341","40","103","11.73","30.21","-40.62","2","1","269","29","82","10.78","30.48","-45.88","43","18","25","41.86","41.86","6.38","233","31","77","13.3","13.3","-12.25",
"Dace, L A","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","5","1","1","20","20","21","123","8","30","6.5","24.39","-59","8","2","76","5","19","6.58","25","-28","9","2","5","22.22","22.22","-4.5","102","8","27","7.84","7.84","-38",
"Dascombe, Tom","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","11","0","1","0","9.09","-11","317","27","82","8.52","25.87","-148.71","34","24","153","12","36","7.84","23.53","-77.25","24","9","14","37.5","37.5","1.71","147","11","40","7.48","7.48","-73.13",
"De Giles, Ed","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","270","21","73","7.78","27.04","-99.21","25","6","110","11","36","10","32.73","-49.84","21","5","9","23.81","23.81","0.66","238","19","66","7.98","7.98","-111.96",
"Dias, Diego","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","5","0","0","0","0","-5","86","7","28","8.14","32.56","-29.75","84","35","72","5","23","6.94","31.94","-44.25","11","2","8","18.18","18.18","-3.25","29","4","11","13.79","13.79","-0.5",
"Dixon, Scott","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","9","0","3","0","33.33","-9","29","0","7","0","24.14","-29","913","62","203","6.79","22.23","-209.49","24","41","503","38","121","7.55","24.06","-88.12","48","8","23","16.67","16.67","-20.62","839","55","182","6.56","6.56","-201.62",
"Dow, S","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","5","0","1","0","20","-5","13","2","4","15.38","30.77","-1.5","322","33","80","10.25","24.84","-1.71","13","11","191","20","50","10.47","26.18","41.71","19","3","9","15.79","15.79","-10.62","282","31","75","10.99","10.99","24.29",
"Doyle, Miss Elizabeth","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","259","16","60","6.18","23.17","-83.75","322","97","114","4","24","3.51","21.05","-80","23","3","11","13.04","13.04","-11","149","10","33","6.71","6.71","-39.75",
"Doyle, Timothy","0","0","0","0","0","0","4","0","1","0","25","-4","7","0","1","0","14.29","-7","16","1","3","6.25","18.75","-8.5","358","27","99","7.54","27.65","-103.27","10","11","183","14","52","7.65","28.42","-89.77","26","9","17","34.62","34.62","8.73","239","23","77","9.62","9.62","-12.87",
"Dunlop, E A L","0","0","0","0","0","0","3","0","1","0","33.33","-3","10","1","3","10","30","-3.5","27","3","7","11.11","25.93","-4","993","127","303","12.79","30.51","-100.04","6","4","513","59","149","11.5","29.04","-17.45","104","36","71","34.62","34.62","3.67","737","109","251","14.79","14.79","61.53",
"Dunne, M","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","1","1","50","50","1.5","106","5","22","4.72","20.75","-58","14","2","89","4","18","4.49","20.22","-58","4","0","1","0","0","-4","71","3","15","4.23","4.23","-57",
"Easterby, M W","2","0","0","0","0","-2","8","0","1","0","12.5","-8","13","0","1","0","7.69","-13","21","2","4","9.52","19.05","-11","969","97","296","10.01","30.55","-173.31","12","17","471","45","149","9.55","31.63","-80.15","108","19","52","17.59","17.59","-49.62","771","80","248","10.38","10.38","-168.83",
"Easterby, T D","3","0","1","0","33.33","-3","19","1","6","5.26","31.58","-12.5","41","2","11","4.88","26.83","-25.5","61","4","15","6.56","24.59","-35","2702","213","699","7.88","25.87","-1027.35","2","10","1242","100","343","8.05","27.62","-486.21","212","46","119","21.7","21.7","-58.22","2221","191","613","8.6","8.6","-728.29",
"Eddery, Robert","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","187","13","36","6.95","19.25","-54.25","28","7","97","8","20","8.25","20.62","-30.75","12","2","6","16.67","16.67","-4.75","138","12","30","8.7","8.7","-7.75",
"Elliott, Gordon","0","0","0","0","0","0","1","0","0","0","0","-1","18","1","4","5.56","22.22","-16.17","26","2","6","7.69","23.08","-19.67","2969","434","1063","14.62","35.8","-866.87","4","7","1467","205","494","13.97","33.67","-329.17","501","200","333","39.92","39.92","-66.69","1155","101","304","8.74","8.74","-375.9",
"Ellison, B","1","0","0","0","0","-1","6","1","1","16.67","16.67","-3","14","2","3","14.29","21.43","-1.5","20","4","6","20","30","-1.25","836","97","252","11.6","30.14","-12.55","3","6","435","51","132","11.72","30.34","113.8","72","25","45","34.72","34.72","3.83","629","77","198","12.24","12.24","-84.31",
"Evans, H J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","1","2","33.33","66.67","3","300","39","97","13","32.33","-39.79","8","2","160","16","47","10","29.38","-42.92","30","8","18","26.67","26.67","-4.87","257","34","88","13.23","13.23","-51.62",
"Evans, P D","1","1","1","100","100","10","1","1","1","100","100","10","6","1","2","16.67","33.33","5","16","2","5","12.5","31.25","3","949","101","286","10.64","30.14","-64.34","1","1","436","46","122","10.55","27.98","47.29","100","25","61","25","25","-12.82","740","92","252","12.43","12.43","-133.92",
"Fahey, P G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","2","19","2.38","22.62","-65","357","32","34","1","8","2.94","23.53","-22","3","0","1","0","0","-3","24","2","5","8.33","8.33","-5",
"Fahey, Peter","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","499","36","108","7.21","21.64","-238.14","22","13","220","13","35","5.91","15.91","-114.94","29","11","19","37.93","37.93","-2.85","235","17","41","7.23","7.23","-71.79",
"Fahey, R A","4","0","1","0","25","-4","14","1","4","7.14","28.57","5","33","1","10","3.03","30.3","-14","47","2","15","4.26","31.91","-19.5","1827","207","558","11.33","30.54","-413.4","3","7","944","92","257","9.75","27.22","-253.44","182","59","99","32.42","32.42","4.34","1311","141","383","10.76","10.76","-243.17",
"Fanshawe, J R","3","0","1","0","33.33","-3","9","3","4","33.33","44.44","-0.3","15","4","7","26.67","46.67","-1.97","33","10","17","30.3","51.52","15.98","667","102","261","15.29","39.13","-153.81","2","4","371","60","152","16.17","40.97","-51.53","139","48","88","34.53","34.53","-7.97","441","76","189","17.23","17.23","-87.46",
"Fell, R / Murray, S","2","0","0","0","0","-2","6","0","0","0","0","-6","11","0","0","0","0","-11","20","1","4","5","20","-3","937","79","239","8.43","25.51","-290.12","8","12","439","30","105","6.83","23.92","-126.04","69","24","44","34.78","34.78","13.97","767","69","201","9","9","-196.7",
"Fitzgerald, D E","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","80","7","23","8.75","28.75","-36.25","37","5","32","4","12","12.5","37.5","-3.5","6","3","4","50","50","7.25","45","6","18","13.33","13.33","-4",
"Flannery, M","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","76","0","10","0","13.16","-76","862","100","39","0","3","0","7.69","-39","3","0","1","0","0","-3","36","0","3","0","0","-36",
"Flavin, J P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","14","159","6","24","3.77","15.09","-18","14","3","75","3","15","4","20","32","5","0","1","0","0","-5","100","6","22","6","6","41",
"Flood, Peter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","2","8","3.57","14.29","-1","136","11","20","1","1","5","5","1","1","0","0","0","0","-1","12","1","4","8.33","8.33","22",
"Flynn, Leonard","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","34","2","3","5.88","8.82","128","71","9","18","2","2","11.11","11.11","144","0","0","0","0","0","0","12","1","1","8.33","8.33","-1",
"Flynn, Patrick J","0","0","0","0","0","0","3","0","2","0","66.67","-3","3","0","2","0","66.67","-3","8","0","2","0","25","-8","230","15","52","6.52","22.61","-91","20","9","118","10","31","8.47","26.27","-12.5","13","2","7","15.38","15.38","-4","167","11","38","6.59","6.59","-68.5",
"Flynn, Paul W","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","8","1","1","12.5","12.5","1","506","50","137","9.88","27.08","-89.62","13","7","303","30","85","9.9","28.05","-51.11","56","16","32","28.57","28.57","0.63","401","44","125","10.97","10.97","-64.5",
"Foley, Patrick T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","176","17","48","9.66","27.27","-74.56","79","23","100","7","24","7","24","-54.77","11","4","8","36.36","36.36","-1.64","67","6","17","8.96","8.96","-30.87",
"Foy, Kevin","1","0","0","0","0","-1","4","0","0","0","0","-4","7","0","0","0","0","-7","16","0","3","0","18.75","-16","800","96","265","12","33.13","-225.76","27","32","344","30","95","8.72","27.62","-192.32","124","38","73","30.65","30.65","-19.05","517","69","181","13.35","13.35","-97.9",
"Freire, Raphael","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","7","1","3","14.29","42.86","1","30","3","9","10","30","-11.75","14","7","30","3","9","10","30","-11.75","4","1","2","25","25","-0.75","4","0","2","0","0","-4",
"Frost, Kevin","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","0","0","0","-6","15","1","2","6.67","13.33","8","602","41","136","6.81","22.59","-255.35","8","8","340","21","79","6.18","23.24","-167.84","57","13","30","22.81","22.81","-11.26","502","38","125","7.57","7.57","-205.35",
"Gibney, Thomas","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","10","0","1","0","10","-10","423","33","96","7.8","22.7","-91.2","41","29","188","15","41","7.98","21.81","-46.33","21","9","16","42.86","42.86","5.17","265","18","54","6.79","6.79","-28.5",
"Goldie, J S","1","0","0","0","0","-1","5","1","2","20","40","0.5","11","1","4","9.09","36.36","-5.5","17","2","6","11.76","35.29","-6","1231","142","356","11.54","28.92","-346.94","2","4","569","72","168","12.65","29.53","-109.36","165","55","103","33.33","33.33","11.91","1128","135","342","11.97","11.97","-287.54",
"Gordon, C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","484","80","163","16.53","33.68","-30.01","109","25","248","29","71","11.69","28.63","-70.98","75","33","46","44","44","19.83","345","57","107","16.52","16.52","19.16",
"Gosden, John and Thady","4","0","0","0","0","-4","5","0","0","0","0","-5","12","0","2","0","16.67","-12","31","3","9","9.68","29.03","-23.12","1203","249","527","20.7","43.81","-142.28","9","21","613","120","279","19.58","45.51","-92.94","305","123","202","40.33","40.33","-32.78","297","52","112","17.51","17.51","-55.95",
"Greatrex, W J","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","1","0","25","-4","8","1","3","12.5","37.5","-5.5","419","54","150","12.89","35.8","45.75","8","5","226","30","84","13.27","37.17","106.41","58","19","36","32.76","32.76","-2.83","236","41","90","17.37","17.37","-21.83",
"Griffin, Eoin","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","1","25","25","7","168","16","50","9.52","29.76","-35.17","9","2","85","8","22","9.41","25.88","-15.5","22","6","14","27.27","27.27","-0.17","108","14","40","12.96","12.96","6.83",
"Griffin, Michael C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","27","2","6","7.41","22.22","7","129","6","11","1","1","9.09","9.09","10","2","0","2","0","0","-2","11","1","3","9.09","9.09","10",
"Haggas, W J","4","1","2","25","50","3.5","7","1","3","14.29","42.86","0.5","25","6","10","24","40","43.5","52","9","17","17.31","32.69","26.1","1362","276","594","20.26","43.61","-106.55","1","1","703","132","289","18.78","41.11","-34.97","405","147","260","36.3","36.3","-56.43","549","111","237","20.22","20.22","-20.23",
"Hand, F G","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","4","1","1","1","100","100","4","38","4","12","10.53","31.58","82.38","7","1","19","2","7","10.53","36.84","-11.62","2","1","1","50","50","0.38","22","2","8","9.09","9.09","-5",
"Hanlon, John Joseph","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","0","0","0","-6","16","1","2","6.25","12.5","-13.62","795","29","110","3.65","13.84","-458.67","12","11","397","17","60","4.28","15.11","-167.12","25","7","12","28","28","-7","418","14","60","3.35","3.35","-224.5",
"Hannon (Jnr), Richard","4","0","1","0","25","-4","6","0","1","0","16.67","-6","27","0","4","0","14.81","-27","59","7","14","11.86","23.73","-3.91","1917","200","598","10.43","31.19","-427.12","8","28","910","87","262","9.56","28.79","-261.05","195","53","116","27.18","27.18","-50.93","1080","116","346","10.74","10.74","-99.77",
"Harker, G A","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","7","0","1","0","14.29","-7","126","13","33","10.32","26.19","9.63","70","28","79","7","17","8.86","21.52","-17.87","7","2","3","28.57","28.57","0.13","118","12","31","10.17","10.17","6.63",
