trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bolger, J S","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","9","0","1","0","11.11","-9","633","41","155","6.48","24.49","-264.71","85","64","282","16","69","5.67","24.47","-164.99","47","12","27","25.53","25.53","-15.59","268","17","72","6.34","6.34","-45.92",
"Botti, M","2","0","0","0","0","-2","3","0","0","0","0","-3","9","1","2","11.11","22.22","-1","13","2","3","15.38","23.08","-1","828","93","257","11.23","31.04","-123.71","6","8","464","57","146","12.28","31.47","-86.12","84","20","47","23.81","23.81","-27.44","526","59","160","11.22","11.22","-93.78",
"Boughey, George","5","0","2","0","40","-5","7","0","3","0","42.86","-7","12","0","4","0","33.33","-12","30","3","10","10","33.33","-4.75","1485","236","555","15.89","37.37","-311.9","10","15","710","111","266","15.63","37.46","-134.62","303","106","196","34.98","34.98","-38.76","838","140","321","16.71","16.71","-65.78",
"Brittain, Antony","0","0","0","0","0","0","2","0","0","0","0","-2","14","1","2","7.14","14.29","-9.67","19","1","2","5.26","10.53","-14.67","562","33","136","5.87","24.2","-295.71","5","3","249","9","46","3.61","18.47","-178.29","19","7","11","36.84","36.84","3.71","484","31","117","6.4","6.4","-225.84",
"Brooke, Daniel","1","0","1","0","100","-1","1","0","1","0","100","-1","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","212","21","59","9.91","27.83","-75.75","24","12","128","11","34","8.59","26.56","-51.42","28","8","20","28.57","28.57","-0.21","181","18","50","9.94","9.94","-79.75",
"Brookhouse, B","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","7","2","2","28.57","28.57","11","315","44","103","13.97","32.7","1.4","11","3","215","32","69","14.88","32.09","5.65","51","16","29","31.37","31.37","-2.23","198","23","62","11.62","11.62","21.41",
"Brown, A D","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","4","1","1","25","25","3","320","37","103","11.56","32.19","-54.12","14","4","155","15","52","9.68","33.55","-37.71","46","10","22","21.74","21.74","-15.03","261","33","87","12.64","12.64","-16.17",
"Browne, Michael J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","58","2","16","3.45","27.59","-37","150","12","29","1","7","3.45","24.14","-21","2","0","1","0","0","-2","35","2","11","5.71","5.71","-14",
"Bunyan, Darren / OLeary, G","1","1","1","100","100","10","1","1","1","100","100","10","3","1","2","33.33","66.67","8","10","1","2","10","20","1","293","23","57","7.85","19.45","-114.01","1","1","188","14","34","7.45","18.09","-90.84","22","6","10","27.27","27.27","1.49","188","20","43","10.64","10.64","-25.34",
"Burke, K R","1","0","0","0","0","-1","13","1","3","7.69","23.08","-8.5","25","3","8","12","32","-9.75","38","4","14","10.53","36.84","-21.71","1548","238","592","15.37","38.24","-258.05","3","13","792","131","311","16.54","39.27","-63.35","256","94","159","36.72","36.72","-21.39","707","84","231","11.88","11.88","-153.59",
"Burrows, Owen","0","0","0","0","0","0","3","0","1","0","33.33","-3","5","1","2","20","40","-1.25","7","1","2","14.29","28.57","-3.25","233","46","94","19.74","40.34","-31.74","5","5","128","21","47","16.41","36.72","-22.48","60","25","37","41.67","41.67","-1.32","85","13","31","15.29","15.29","-24.21",
"Butler, John","0","0","0","0","0","0","7","1","1","14.29","14.29","-2","18","3","6","16.67","33.33","-6.25","26","4","8","15.38","30.77","-10.25","991","70","227","7.06","22.91","-439.89","2","1","496","29","109","5.85","21.98","-250.41","83","25","54","30.12","30.12","-2.11","760","59","188","7.76","7.76","-320.15",
"Candlish, Jennie","2","0","0","0","0","-2","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","12","0","5","0","41.67","-12","469","55","141","11.73","30.06","-113.82","15","13","222","28","67","12.61","30.18","-57.34","54","20","37","37.04","37.04","-4.48","350","44","111","12.57","12.57","-41.48",
"Candy, H","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","0","0","0","-4","227","21","59","9.25","25.99","-28.25","27","13","101","4","21","3.96","20.79","-33","17","4","12","23.53","23.53","-4.25","132","12","38","9.09","9.09","-70.25",
"Carr, Mrs R A","3","0","0","0","0","-3","7","1","2","14.29","28.57","-2","18","2","6","11.11","33.33","-3","33","3","11","9.09","33.33","-6","870","96","258","11.03","29.66","-151.4","3","7","478","49","129","10.25","26.99","-102.92","84","25","38","29.76","29.76","4.27","818","92","247","11.25","11.25","-126.4",
"Carroll, A W","0","0","0","0","0","0","2","0","0","0","0","-2","21","1","3","4.76","14.29","-17","38","4","9","10.53","23.68","-22.02","1961","179","498","9.13","25.4","-503.25","5","9","934","95","252","10.17","26.98","-226.52","173","57","111","32.95","32.95","-2.49","1621","155","423","9.56","9.56","-341.41",
"Carroll, D","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","10","0","3","0","30","-10","468","35","109","7.48","23.29","-245.91","27","24","229","9","48","3.93","20.96","-168.12","46","8","16","17.39","17.39","-15.29","363","30","93","8.26","8.26","-159.17",
"Chamings, P R","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","10","2","3","20","30","1.25","237","25","57","10.55","24.05","-27.17","14","9","107","10","26","9.35","24.3","-25.75","14","5","8","35.71","35.71","4.08","215","25","55","11.63","11.63","-5.17",
"Chapman, M C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","90","2","5","2.22","5.56","142","142","25","42","1","4","2.38","9.52","109","0","0","0","0","0","0","73","2","4","2.74","2.74","159",
"Chapple-Hyam, P W","0","0","0","0","0","0","2","0","1","0","50","-2","3","0","1","0","33.33","-3","5","1","2","20","40","3.5","142","22","47","15.49","33.1","14.9","12","5","86","12","26","13.95","30.23","20.21","21","8","15","38.1","38.1","0.9","81","17","31","20.99","20.99","26.44",
"Cleary, Michael G","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","36","0","6","0","16.67","-36","2984","178","15","0","4","0","26.67","-15","0","0","0","0","0","0","22","0","4","0","0","-22",
"Connell, B","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","3","0","2","0","66.67","-3","182","30","68","16.48","37.36","-4.37","21","5","108","12","39","11.11","36.11","-7.69","38","11","22","28.95","28.95","-7.95","69","11","31","15.94","15.94","29.88",
"Cooper, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","149","7","37","4.7","24.83","-117.96","170","31","67","5","22","7.46","32.84","-47.96","13","3","11","23.08","23.08","-3.04","64","0","13","0","0","-64",
"Cotter, Kieran P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","216","16","45","7.41","20.83","-60.01","96","26","86","6","14","6.98","16.28","-20.5","15","3","7","20","20","-2.01","84","7","19","8.33","8.33","-22.84",
"Coyle, Thomas","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","4","0","2","0","50","-4","90","7","23","7.78","25.56","11.5","48","8","42","5","14","11.9","33.33","31.5","3","1","1","33.33","33.33","2.5","74","6","21","8.11","8.11","1.5",
"Crisford, Simon","0","0","0","0","0","0","2","0","0","0","0","-2","12","2","4","16.67","33.33","-6.5","26","4","9","15.38","34.62","-11","721","140","320","19.42","44.38","-132.41","6","11","367","71","160","19.35","43.6","-61.58","171","65","112","38.01","38.01","-19.57","321","69","138","21.5","21.5","9.95",
"Cromwell, Gavin Patrick","0","0","0","0","0","0","2","0","0","0","0","-2","10","0","2","0","20","-10","29","5","11","17.24","37.93","4.38","1769","210","558","11.87","31.54","-505.54","8","11","942","127","323","13.48","34.29","-183.64","245","86","162","35.1","35.1","-6.11","903","96","272","10.63","10.63","-201.36",
"Cunha, Dylan","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","8","1","3","12.5","37.5","9","337","39","101","11.57","29.97","-37.87","9","4","264","28","80","10.61","30.3","-42.13","41","17","23","41.46","41.46","7.13","231","31","76","13.42","13.42","-10.25",
"Davidson, Tristan","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","10","6","1","2","16.67","33.33","7","263","28","77","10.65","29.28","-9.75","4","1","155","16","47","10.32","30.32","-30","28","7","17","25","25","-1.5","211","25","67","11.85","11.85","27.25",
"Davies, J J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","62","4","13","6.45","20.97","4.83","51","3","34","3","9","8.82","26.47","-18.17","4","1","1","25","25","0","41","4","13","9.76","9.76","25.83",
"Dixon, Scott","0","0","0","0","0","0","3","0","1","0","33.33","-3","11","0","3","0","27.27","-11","23","0","5","0","21.74","-23","913","63","203","6.9","22.23","-204.49","21","35","497","38","119","7.65","23.94","-82.12","48","8","23","16.67","16.67","-20.62","839","56","182","6.67","6.67","-196.62",
"Dods, M","1","0","0","0","0","-1","10","0","1","0","10","-10","17","1","2","5.88","11.76","-9.5","42","4","8","9.52","19.05","-16.59","1118","114","336","10.2","30.05","-291.01","7","16","560","54","159","9.64","28.39","-128.78","120","37","65","30.83","30.83","5.12","918","85","275","9.26","9.26","-280.79",
"Donohoe, R","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","3","0","1","0","33.33","-3","187","14","45","7.49","24.06","-42.17","67","20","114","8","32","7.02","28.07","-31.5","7","1","3","14.29","14.29","-3.5","163","10","41","6.13","6.13","-54.17",
"Doyle, Timothy","3","0","0","0","0","-3","3","0","0","0","0","-3","9","1","1","11.11","11.11","-1.5","12","1","2","8.33","16.67","-4.5","354","27","98","7.63","27.68","-99.27","7","7","184","16","54","8.7","29.35","-80.27","26","9","17","34.62","34.62","8.73","235","23","76","9.79","9.79","-8.87",
"Duffield, Mrs A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","0","0","0","-7","209","13","39","6.22","18.66","-137.92","61","23","92","3","17","3.26","18.48","-74.5","12","2","7","16.67","16.67","-6.25","171","13","34","7.6","7.6","-99.92",
"Dullea, J D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","4","14","6.25","21.88","-40.25","226","11","30","3","8","10","26.67","-18.25","4","1","3","25","25","-1.25","35","4","14","11.43","11.43","-11.25",
"Dunlop, E A L","0","0","0","0","0","0","5","1","2","20","40","1.5","11","2","3","18.18","27.27","-1","28","3","6","10.71","21.43","-5","1000","127","306","12.7","30.6","-107.04","3","1","512","59","148","11.52","28.91","-16.45","105","36","72","34.29","34.29","2.67","743","109","254","14.67","14.67","55.53",
"Durkan, William","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","3","1","1","33.33","33.33","4.5","76","11","22","14.47","28.95","6.03","12","2","54","8","18","14.81","33.33","17.75","6","1","1","16.67","16.67","-2.75","30","4","10","13.33","13.33","7",
"Dwyer, C A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","191","18","53","9.42","27.75","-108.76","55","15","110","13","38","11.82","34.55","-54.26","25","8","15","32","32","1.24","148","18","47","12.16","12.16","-65.76",
"Easterby, M W","0","0","0","0","0","0","4","0","0","0","0","-4","8","0","0","0","0","-8","20","2","4","10","20","-10","964","97","295","10.06","30.6","-168.31","9","9","465","45","148","9.68","31.83","-74.15","107","19","52","17.76","17.76","-48.62","767","80","247","10.43","10.43","-164.83",
"Easterby, T D","0","0","0","0","0","0","19","1","5","5.26","26.32","-10","29","1","6","3.45","20.69","-20","67","5","16","7.46","23.88","-34.5","2697","212","696","7.86","25.81","-1028.85","3","8","1237","102","340","8.25","27.49","-469.71","210","46","118","21.9","21.9","-56.22","2218","190","610","8.57","8.57","-731.79",
"Elliott, Gordon","12","1","4","8.33","33.33","-10.17","13","1","4","7.69","30.77","-11.17","22","1","5","4.55","22.73","-20.17","36","3","10","8.33","27.78","-17.67","2968","434","1063","14.62","35.82","-865.87","1","6","1476","207","497","14.02","33.67","-330.26","501","200","333","39.92","39.92","-66.69","1154","101","304","8.75","8.75","-374.9",
"Ellison, B","0","0","0","0","0","0","4","1","2","25","50","5.5","10","1","3","10","30","-0.5","18","6","9","33.33","50","18.75","837","96","253","11.47","30.23","-16.55","2","1","434","51","132","11.75","30.41","116.13","72","24","44","33.33","33.33","0.83","629","76","199","12.08","12.08","-87.31",
"England, Sam","2","1","1","50","50","1.25","4","1","1","25","25","-0.75","6","1","1","16.67","16.67","-2.75","10","2","3","20","30","0.75","503","61","152","12.13","30.22","-164.97","1","1","282","33","78","11.7","27.66","-91.08","87","23","50","26.44","26.44","-16.76","417","54","138","12.95","12.95","-134.92",
"Eustace, Harry","3","0","0","0","0","-3","5","0","0","0","0","-5","8","0","0","0","0","-8","14","0","3","0","21.43","-14","433","50","148","11.55","34.18","-92.86","38","39","264","22","83","8.33","31.44","-83.21","69","23","47","33.33","33.33","0.6","249","35","93","14.06","14.06","15",
"Fahey, Jarlath P","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","2","33.33","66.67","9","8","1","3","12.5","37.5","4","206","20","51","9.71","24.76","-20.92","5","3","106","9","23","8.49","21.7","-10.17","13","4","8","30.77","30.77","5.5","109","15","37","13.76","13.76","31.33",
"Fahey, Mark","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","20","20","-1.25","10","2","3","20","30","14.75","264","32","66","12.12","25","64.95","4","3","163","19","43","11.66","26.38","-23.93","36","12","20","33.33","33.33","6.62","159","26","51","16.35","16.35","107.82",
"Fahey, R A","2","0","1","0","50","-2","15","0","4","0","26.67","-15","27","1","10","3.7","37.04","-18.5","42","3","13","7.14","30.95","-6.5","1816","206","555","11.34","30.56","-421.4","7","25","941","92","256","9.78","27.21","-263.44","182","59","100","32.42","32.42","4.34","1303","140","380","10.74","10.74","-254.17",
"Fanshawe, J R","1","0","0","0","0","-1","5","1","3","20","60","-0.67","16","5","9","31.25","56.25","19.16","27","7","15","25.93","55.56","13.28","660","99","257","15","38.94","-155.51","3","3","366","57","150","15.57","40.98","-55.23","137","46","86","33.58","33.58","-11.92","436","74","187","16.97","16.97","-89.54",
"Fell, R / Murray, S","2","0","0","0","0","-2","5","0","0","0","0","-5","10","1","3","10","30","7","19","1","6","5.26","31.58","-2","939","80","242","8.52","25.77","-283.12","5","6","439","30","106","6.83","24.15","-126.04","69","24","44","34.78","34.78","13.97","769","70","204","9.1","9.1","-189.7",
"Fenton, M P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","100","4","17","4","17","-66.5","25","5","59","3","12","5.08","20.34","-34.5","5","1","3","20","20","0","83","4","17","4.82","4.82","-49.5",
"Flynn, Paul W","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","7","1","1","14.29","14.29","2","507","50","137","9.86","27.02","-90.62","10","6","308","31","86","10.06","27.92","-41.11","56","16","32","28.57","28.57","0.63","401","44","125","10.97","10.97","-64.5",
"Fox, J C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","57","4","19","7.02","33.33","6.5","119","15","29","3","10","10.34","34.48","15.5","3","1","2","33.33","33.33","0.5","53","4","19","7.55","7.55","10.5",
"Foy, Kevin","0","0","0","0","0","0","2","0","0","0","0","-2","9","0","2","0","22.22","-9","13","0","3","0","23.08","-13","801","97","267","12.11","33.33","-215.76","24","28","342","31","96","9.06","28.07","-184.82","124","38","74","30.65","30.65","-19.05","515","69","181","13.4","13.4","-95.9",
"Frost, Kevin","0","0","0","0","0","0","3","0","0","0","0","-3","9","1","1","11.11","11.11","14","15","1","2","6.67","13.33","8","601","41","136","6.82","22.63","-254.35","5","7","343","21","79","6.12","23.03","-170.84","57","13","30","22.81","22.81","-11.26","502","38","125","7.57","7.57","-205.35",
"Furtado, Ivan","0","0","0","0","0","0","5","0","0","0","0","-5","10","0","1","0","10","-10","12","0","1","0","8.33","-12","610","57","157","9.34","25.74","-140.85","16","15","266","27","58","10.15","21.8","-26.69","60","19","36","31.67","31.67","1.57","458","52","136","11.35","11.35","-104.85",
"Gibney, Thomas","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","13","0","1","0","7.69","-13","422","33","96","7.82","22.75","-90.2","38","28","189","16","42","8.47","22.22","-41.33","21","9","16","42.86","42.86","5.17","264","18","54","6.82","6.82","-27.5",
"Gosden, John and Thady","0","0","0","0","0","0","4","0","1","0","25","-4","21","2","7","9.52","33.33","-15.37","29","5","11","17.24","37.93","-17.39","1202","249","528","20.72","43.93","-141.28","6","16","611","122","281","19.97","45.99","-77.44","304","123","202","40.46","40.46","-31.78","295","52","112","17.63","17.63","-53.95",
"Greatrex, W J","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","-0.5","5","1","3","20","60","-2.5","418","54","150","12.92","35.89","46.75","5","2","223","30","84","13.45","37.67","109.41","58","19","36","32.76","32.76","-2.83","236","41","90","17.37","17.37","-21.83",
"Greenall, O / Guerriero, J","1","0","1","0","100","-1","2","0","1","0","50","-2","9","0","2","0","22.22","-9","15","0","2","0","13.33","-15","836","126","265","15.07","31.7","-125.71","61","35","421","65","127","15.44","30.17","-98.01","155","57","95","36.77","36.77","4.92","607","97","212","15.98","15.98","-18.68",
"Guest, Rae","1","0","1","0","100","-1","1","0","1","0","100","-1","4","0","1","0","25","-4","6","0","3","0","50","-6","265","30","76","11.32","28.68","-98.06","31","18","122","7","32","5.74","26.23","-66","26","12","14","46.15","46.15","4.94","159","21","53","13.21","13.21","-36.7",
"Haggas, W J","0","0","0","0","0","0","11","3","4","27.27","36.36","23.5","33","7","9","21.21","27.27","33.6","51","10","16","19.61","31.37","26.6","1360","277","595","20.37","43.75","-104.17","3","3","697","132","287","18.94","41.18","-34.22","404","148","260","36.63","36.63","-53.05","547","112","236","20.48","20.48","-17.85",
"Hammond, Micky","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","6","0","1","0","16.67","-6","929","74","213","7.97","22.93","-275.36","35","23","466","44","122","9.44","26.18","-123.72","44","12","28","27.27","27.27","-10.22","772","67","179","8.68","8.68","-214.02",
"Hanlon, John Joseph","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","-8","20","1","3","5","15","-17.62","794","29","110","3.65","13.85","-457.67","9","10","400","17","61","4.25","15.25","-170.12","25","7","12","28","28","-7","418","14","60","3.35","3.35","-224.5",
"Hannon (Jnr), Richard","0","0","0","0","0","0","14","0","1","0","7.14","-14","37","3","9","8.11","24.32","8","67","7","14","10.45","20.9","-11.91","1918","201","601","10.48","31.33","-425.12","5","22","911","89","264","9.77","28.98","-233.05","196","53","117","27.04","27.04","-51.93","1083","116","349","10.71","10.71","-102.77",
"Harrington, Mrs John","0","0","0","0","0","0","5","0","1","0","20","-5","13","2","5","15.38","38.46","-3.5","30","3","11","10","36.67","-16","1350","147","412","10.89","30.52","-207.22","5","10","647","76","201","11.75","31.07","-49.74","143","36","84","25.17","25.17","-48.45","459","47","128","10.24","10.24","-23.92",
"Haslam, B M R","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","1","0","16.67","-6","488","58","133","11.89","27.25","-136.4","17","14","233","27","63","11.59","27.04","-73.29","66","22","41","33.33","33.33","3.34","442","52","118","11.76","11.76","-109.5",
"Haynes, Alice","2","0","0","0","0","-2","5","0","0","0","0","-5","12","1","2","8.33","16.67","1","23","1","4","4.35","17.39","-10","1036","112","285","10.81","27.51","-271.11","5","9","570","54","147","9.47","25.79","-200.46","87","36","63","41.38","41.38","11.48","702","70","180","9.97","9.97","-178.45",
"Heffernan, K A","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","46","2","5","4.35","10.87","-29.67","29","4","38","2","4","5.26","10.53","-21.67","0","0","0","0","0","0","31","2","4","6.45","6.45","-14.67",
"Herrington,M ","1","0","0","0","0","-1","4","1","1","25","25","5","5","2","2","40","40","17","7","3","3","42.86","42.86","23","439","53","144","12.07","32.8","-13.63","3","2","226","31","73","13.72","32.3","51.41","44","20","30","45.45","45.45","19.21","406","53","139","13.05","13.05","19.37",
"Hodgson, Simon","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","7","0","0","0","0","-7","228","20","55","8.77","24.12","-113.41","27","11","113","6","24","5.31","21.24","-70.79","21","9","15","42.86","42.86","9.76","178","15","43","8.43","8.43","-91.79",
"Hogan, Denis Gerard","2","0","1","0","50","-2","4","0","2","0","50","-4","10","1","3","10","30","-7.12","16","2","4","12.5","25","-3.12","977","62","225","6.35","23.03","-383.7","5","7","382","18","89","4.71","23.3","-247.14","57","16","37","28.07","28.07","-5.2","620","39","139","6.29","6.29","-185.54",
"Hogan, T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","43","0","6","0","13.95","-43","1126","82","25","0","6","0","24","-25","1","0","1","0","0","-1","20","0","2","0","0","-20",
"Holland, Darryll","1","0","1","0","100","-1","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","11","2","5","18.18","45.45","-1.87","468","43","121","9.19","25.85","-192.4","9","8","254","19","61","7.48","24.02","-142.25","48","15","27","31.25","31.25","-3.48","369","32","99","8.67","8.67","-142.05",
"Hollinshead, Steph","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","0","0","0","-5","209","18","49","8.61","23.44","-98.29","31","12","109","11","28","10.09","25.69","-47.54","14","4","10","28.57","28.57","-3.12","163","18","46","11.04","11.04","-52.29",
"Houghton, Eve Johnson","1","1","1","100","100","8.5","3","1","1","33.33","33.33","6.5","11","1","5","9.09","45.45","-1.5","30","3","11","10","36.67","-11","834","102","282","12.23","33.81","-118.1","1","1","468","59","148","12.61","31.62","-53.23","105","31","62","29.52","29.52","-15.69","510","64","168","12.55","12.55","-54.24",
"Howard, Aidan Anthony","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","162","9","30","5.56","18.52","-91.54","142","28","63","1","11","1.59","17.46","-58.67","9","1","3","11.11","11.11","-6.62","120","7","27","5.83","5.83","-68.92",
