trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bailey, Liam","7","0","1","0","14.29","-7","7","0","1","0","14.29","-7","306","12","53","3.92","17.32","-185.25","32","23","139","6","22","4.32","15.83","-50.5","18","1","6","5.56","5.56","-15.5","274","10","48","3.65","3.65","-161",
"Barnes, M A","4","0","0","0","0","-4","5","0","0","0","0","-5","299","16","45","5.35","15.05","-94.62","23","11","125","6","14","4.8","11.2","-88.75","6","1","1","16.67","16.67","-0.5","207","12","36","5.8","5.8","-126",
"Barron, T D","7","1","1","14.29","14.29","-3","10","2","2","20","20","0.5","578","75","185","12.98","32.01","-58.95","5","4","258","41","94","15.89","36.43","57.3","93","32","52","34.41","34.41","22.31","455","63","155","13.85","13.85","-8.86",
"Bowen, P","6","1","3","16.67","50","-3","8","1","5","12.5","62.5","-5","520","64","163","12.31","31.35","-110.64","5","3","233","26","67","11.16","28.76","-57.87","90","30","56","33.33","33.33","3.2","418","59","142","14.11","14.11","-38.4",
"Brace, D","1","0","0","0","0","-1","3","0","0","0","0","-3","113","11","35","9.73","30.97","-35.67","32","7","61","7","21","11.48","34.43","-21.42","7","3","5","42.86","42.86","-0.8","86","9","33","10.47","10.47","-13.35",
"Bromhead, Henry De","15","1","6","6.67","40","-12.12","19","1","6","5.26","31.58","-16.12","1697","239","573","14.08","33.77","-557.35","3","7","788","107","270","13.58","34.26","-268.13","308","109","189","35.39","35.39","-61.49","619","43","148","6.95","6.95","-261.17",
"Brooke, Daniel","1","0","1","0","100","-1","4","0","2","0","50","-4","193","9","32","4.66","16.58","-87.5","23","7","110","6","20","5.45","18.18","-46","3","0","0","0","0","-3","159","9","26","5.66","5.66","-53.5",
"Brouder, Gearoid","2","0","0","0","0","-2","3","0","0","0","0","-3","81","1","4","1.23","4.94","-71.5","259","55","71","1","3","1.41","4.23","-61.5","0","0","0","0","0","0","26","1","3","3.85","3.85","-16.5",
"Burke, John M","3","1","2","33.33","66.67","4.5","3","1","2","33.33","66.67","4.5","84","5","15","5.95","17.86","-54.5","3","1","48","2","7","4.17","14.58","-35","2","0","1","0","0","-2","52","4","13","7.69","7.69","-26.5",
"Burke, K R","22","2","6","9.09","27.27","-10.5","37","4","12","10.81","32.43","-7","1518","197","514","12.98","33.86","-219.18","1","1","802","118","287","14.71","35.79","-103.87","204","77","130","37.75","37.75","21.27","817","90","258","11.02","11.02","-72.19",
"Byrne, Sean","2","0","0","0","0","-2","2","0","0","0","0","-2","85","1","10","1.18","11.76","-62","707","79","47","0","6","0","12.77","-47","1","0","1","0","0","-1","49","1","7","2.04","2.04","-26",
"Byrnes, C","3","1","1","33.33","33.33","3.5","4","1","2","25","50","2.5","350","40","103","11.43","29.43","-108.74","4","3","194","22","55","11.34","28.35","-48.74","63","18","38","28.57","28.57","-6.32","159","21","46","13.21","13.21","-10.37",
"Camacho, Miss J A","11","2","4","18.18","36.36","5","24","3","7","12.5","29.17","-1.5","531","57","167","10.73","31.45","-147.19","2","1","284","31","87","10.92","30.63","-78.18","71","15","35","21.13","21.13","-25.56","402","45","128","11.19","11.19","-83.94",
