trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, Denis","0","0","0","0","0","0","0","0","0","0","0","0","13","0","4","0","30.77","-13","735","14","5","0","1","0","20","-5","2","0","1","0","0","-2","7","0","3","0","0","-7",
"Alexander, N W","0","0","0","0","0","0","10","1","5","10","50","-5","425","55","141","12.94","33.18","21.53","10","4","194","31","70","15.98","36.08","-19.3","50","17","32","34","34","4.7","291","43","109","14.78","14.78","70.09",
"Allen, C N","2","0","0","0","0","-2","4","0","0","0","0","-4","201","21","62","10.45","30.85","-70.79","87","24","92","11","27","11.96","29.35","-13.25","26","6","13","23.08","23.08","-5.87","161","19","54","11.8","11.8","-38.54",
"Allwood, S","3","0","0","0","0","-3","3","0","0","0","0","-3","161","10","33","6.21","20.5","-118.02","45","18","70","6","14","8.57","20","-48.65","14","5","8","35.71","35.71","1.23","112","10","33","8.93","8.93","-69.02",
"Appleby, Charlie","8","3","6","37.5","75","-3.72","13","4","7","30.77","53.85","-3.22","893","272","500","30.46","55.99","-23.71","1","4","498","153","274","30.72","55.02","-5.37","416","191","296","45.91","45.91","5.28","233","61","113","26.18","26.18","-10.7",
"Appleby, M","14","1","3","7.14","21.43","-6.5","31","1","10","3.23","32.26","-23.5","1922","232","566","12.07","29.45","-210.22","2","5","900","110","272","12.22","30.22","-211.96","255","79","147","30.98","30.98","-11.54","1663","202","506","12.15","12.15","-130.73",
"Attwater, M J","3","1","1","33.33","33.33","23","5","1","1","20","20","21","638","36","130","5.64","20.38","-186.01","2","2","303","20","74","6.6","24.42","-76.92","23","7","13","30.43","30.43","-1.14","513","32","110","6.24","6.24","-120.92",
"Bailey, K C","17","1","5","5.88","29.41","-10","25","3","8","12","32","-14.32","560","83","191","14.82","34.11","-132.49","6","16","256","38","93","14.84","36.33","-39.23","99","31","60","31.31","31.31","-15.87","322","40","97","12.42","12.42","-85.13",
"Baker, George","0","0","0","0","0","0","3","0","0","0","0","-3","428","46","110","10.75","25.7","-56.74","24","10","211","19","49","9","23.22","-85.62","46","11","22","23.91","23.91","-11.37","324","38","89","11.73","11.73","-25.62",
"Banham, Chelsea","1","0","0","0","0","-1","1","0","0","0","0","-1","289","20","62","6.92","21.45","-137.86","63","6","126","11","29","8.73","23.02","-18.87","21","8","14","38.1","38.1","5.64","219","14","46","6.39","6.39","-99.12",
