trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Attwater, M J","3","0","0","0","0","-3","7","1","2","14.29","28.57","44","640","35","129","5.47","20.16","-214.01","12","5","301","19","73","6.31","24.25","-100.92","23","7","13","30.43","30.43","-1.14","515","31","109","6.02","6.02","-148.92",
"Bailey, K C","7","2","3","28.57","42.86","1.3","16","5","7","31.25","43.75","2.51","553","83","189","15.01","34.18","-125.49","2","3","248","40","95","16.13","38.31","-24.48","98","31","58","31.63","31.63","-14.87","319","40","96","12.54","12.54","-82.13",
"Barclay, Stella","5","0","1","0","20","-5","10","0","1","0","10","-10","440","28","90","6.36","20.45","15.12","17","11","245","13","50","5.31","20.41","39.41","22","7","13","31.82","31.82","0.37","361","25","78","6.93","6.93","81.62",
"Best, Suzi","4","1","1","25","25","2.5","5","1","1","20","20","1.5","100","7","21","7","21","-72.04","4","3","41","4","10","9.76","24.39","-23.5","6","3","4","50","50","2.63","68","6","16","8.82","8.82","-44.37",
"Bethell, Ed","0","0","0","0","0","0","3","1","1","33.33","33.33","9","344","44","123","12.79","35.76","-45.56","14","3","200","22","66","11","33","-41.1","60","11","32","18.33","18.33","-32.64","203","29","72","14.29","14.29","4.55",
"Bishop, Miss E J","1","0","0","0","0","-1","1","0","0","0","0","-1","56","5","9","8.93","16.07","-28.5","251","9","23","4","4","17.39","17.39","1.25","4","2","3","50","50","3","38","5","8","13.16","13.16","-10.5",
"Bolger, E","0","0","0","0","0","0","3","0","0","0","0","-3","240","26","66","10.83","27.5","-7.66","52","12","95","10","22","10.53","23.16","-33.77","45","14","23","31.11","31.11","-6.99","113","10","23","8.85","8.85","42.53",
"Boughey, George","14","5","7","35.71","50","-2.56","31","10","17","32.26","54.84","-1.33","1195","211","468","17.66","39.16","-256.29","3","2","752","130","293","17.29","38.96","-176.08","268","117","190","43.66","43.66","22.22","650","119","262","18.31","18.31","-72.52",
"Boultbee-brooks, Clive","0","0","0","0","0","0","1","0","0","0","0","-1","21","6","7","28.57","33.33","17.67","200","8","19","4","5","21.05","26.32","13.42","3","3","3","100","100","4.92","5","1","2","20","20","3",
"Brittain, Antony","2","1","1","50","50","3","5","2","2","40","40","21","712","56","189","7.87","26.54","-247.06","4","2","300","23","75","7.67","25","-115.02","38","14","19","36.84","36.84","11.31","635","50","175","7.87","7.87","-256.94",
