trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","1","0","0","0","0","-1","1","0","0","0","0","-1","65","3","7","4.62","10.77","-27","87","17","32","1","3","3.13","9.38","-20","0","0","0","0","0","0","38","2","6","5.26","5.26","-11",
"Allen, C N","3","0","0","0","0","-3","4","0","0","0","0","-4","197","20","61","10.15","30.96","-81.79","56","16","91","12","32","13.19","35.16","-7.92","26","6","13","23.08","23.08","-5.87","156","18","52","11.54","11.54","-48.54",
"Alston, E J","0","0","0","0","0","0","4","1","2","25","50","37","175","17","43","9.71","24.57","-40.13","14","4","87","5","20","5.75","22.99","-0.5","20","7","14","35","35","6.29","157","16","38","10.19","10.19","-63.13",
"Appleby, Charlie","18","5","8","27.78","44.44","-8.02","27","8","14","29.63","51.85","-11.72","844","259","480","30.69","56.87","-16.79","1","1","482","154","266","31.95","55.19","-4.38","386","175","278","45.34","45.34","5.92","207","54","96","26.09","26.09","-31.35",
"Appleby, M","18","2","7","11.11","38.89","3","35","7","14","20","40","15.5","1986","235","585","11.83","29.46","-123.96","3","11","908","123","280","13.55","30.84","-66.19","260","75","149","28.85","28.85","-29.16","1718","204","525","11.87","11.87","-117.66",
"Attwater, M J","4","0","0","0","0","-4","11","1","1","9.09","9.09","-3","634","32","124","5.05","19.56","-273.89","10","7","326","18","70","5.52","21.47","-140.8","20","7","13","35","35","1.86","507","28","105","5.52","5.52","-206.8",
"Bailey, K C","1","0","0","0","0","-1","2","0","0","0","0","-2","607","95","214","15.65","35.26","-121.4","21","3","260","36","97","13.85","37.31","-49.24","113","40","70","35.4","35.4","-7.98","338","40","101","11.83","11.83","-100.98",
"Baker, George","1","0","0","0","0","-1","4","0","1","0","25","-4","454","55","130","12.11","28.63","-8.99","29","18","214","22","57","10.28","26.64","-65.62","45","12","24","26.67","26.67","-8.25","341","45","101","13.2","13.2","25",
"Balding, A M","27","2","8","7.41","29.63","-11.5","55","7","20","12.73","36.36","-6.75","1887","289","690","15.32","36.57","-59.71","3","13","965","134","346","13.89","35.85","-129.03","305","94","184","30.82","30.82","-61.79","888","134","313","15.09","15.09","-83.18",
"Barron, T D","7","0","2","0","28.57","-7","13","1","3","7.69","23.08","-9.75","574","79","189","13.76","32.93","-60.92","8","10","252","42","95","16.67","37.7","19.33","96","33","55","34.38","34.38","20.26","449","65","155","14.48","14.48","-13.78",
"Beckett, R M","21","3","4","14.29","19.05","-7.5","41","7","13","17.07","31.71","-13.06","1098","199","432","18.12","39.34","-93.49","1","3","540","84","198","15.56","36.67","-103.61","269","100","163","37.17","37.17","10.23","537","99","208","18.44","18.44","-91.37",
"Bell, M L W","9","0","3","0","33.33","-9","26","2","10","7.69","38.46","-18.62","682","92","213","13.49","31.23","-188.88","10","16","333","41","109","12.31","32.73","-144.25","106","33","56","31.13","31.13","-18.37","399","54","125","13.53","13.53","-97.94",
"Bethell, Ed","10","1","4","10","40","16","13","1","6","7.69","46.15","13","274","37","101","13.5","36.86","-18.26","1","1","178","20","59","11.24","33.15","-17.8","46","8","24","17.39","17.39","-26.34","170","26","61","15.29","15.29","22.05",
"Bolger, E","2","0","1","0","50","-2","2","0","1","0","50","-2","258","26","65","10.08","25.19","-13.66","75","12","111","13","24","11.71","21.62","-43.32","44","14","23","31.82","31.82","-5.99","120","9","21","7.5","7.5","30.53",
"Bolger, J S","5","0","1","0","20","-5","16","1","4","6.25","25","-13.62","901","84","210","9.32","23.31","-179.35","9","7","343","24","71","7","20.7","-170.06","70","25","40","35.71","35.71","10.69","400","34","98","8.5","8.5","-84.59",
"Botti, M","11","1","1","9.09","9.09","2","23","3","5","13.04","21.74","2.5","813","99","257","12.18","31.61","11.66","1","1","393","57","131","14.5","33.33","130.52","107","28","54","26.17","26.17","-26.97","516","69","158","13.37","13.37","-21.34",
"Boughey, George","17","2","4","11.76","23.53","-9.67","33","4","10","12.12","30.3","-10.92","991","168","376","16.95","37.94","-230.07","1","1","641","101","234","15.76","36.51","-194.91","226","93","152","41.15","41.15","11.27","527","90","202","17.08","17.08","-98.77",
"Boyle, J R","6","1","3","16.67","50","-3.12","18","1","6","5.56","33.33","-15.12","420","45","107","10.71","25.48","-151.18","7","6","217","17","47","7.83","21.66","-110.08","45","15","25","33.33","33.33","3.78","342","39","93","11.4","11.4","-102.34",
"Breen, Leanne","0","0","0","0","0","0","1","0","0","0","0","-1","162","7","20","4.32","12.35","-101.67","190","23","69","3","7","4.35","10.14","-46.67","8","1","2","12.5","12.5","-3.67","146","7","20","4.79","4.79","-85.67",
"Breen, Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","38","0","2","0","5.26","-38","3700","134","25","0","2","0","8","-25","0","0","0","0","0","0","17","0","2","0","0","-17",
"Bridger, J J","3","0","0","0","0","-3","6","0","1","0","16.67","-6","334","19","56","5.69","16.77","7.09","91","40","133","1","16","0.75","12.03","-116","15","3","7","20","20","-4.54","261","17","53","6.51","6.51","-76.91",
"Bromhead, Henry De","15","1","4","6.67","26.67","-10","37","3","10","8.11","27.03","-21.62","1687","244","580","14.46","34.38","-522.04","1","4","765","100","241","13.07","31.5","-266.72","311","113","193","36.33","36.33","-52.93","626","48","149","7.67","7.67","-234.96",
"Budds, David Kenneth","3","0","0","0","0","-3","8","0","0","0","0","-8","149","9","23","6.04","15.44","-25.5","105","25","88","4","7","4.55","7.95","2.5","4","0","1","0","0","-4","86","5","16","5.81","5.81","-57",
"Bunyan, Darren","3","0","0","0","0","-3","4","0","0","0","0","-4","212","12","39","5.66","18.4","-86.62","39","6","101","7","17","6.93","16.83","-26.5","11","3","5","27.27","27.27","-0.62","146","9","29","6.16","6.16","-51.62",
"Burke, K R","32","2","8","6.25","25","-2.75","56","8","17","14.29","30.36","3.63","1558","208","537","13.35","34.47","-185.28","2","12","806","125","293","15.51","36.35","-48.73","212","79","138","37.26","37.26","22.76","830","98","269","11.81","11.81","-56.99",
"Burrows, Owen","2","0","1","0","50","-2","4","2","3","50","75","4.08","224","42","92","18.75","41.07","-16.29","13","3","87","19","41","21.84","47.13","25.54","52","17","34","32.69","32.69","8.75","94","19","38","20.21","20.21","8.74",
"Butler, John","17","3","7","17.65","41.18","23.5","24","3","9","12.5","37.5","16.5","854","90","227","10.54","26.58","-184.4","1","2","443","53","134","11.96","30.25","-61.53","82","29","58","35.37","35.37","7.01","668","74","188","11.08","11.08","-136.86",
"Byrnes, C","3","0","2","0","66.67","-3","14","3","7","21.43","50","-6.55","351","40","104","11.4","29.63","-103.57","12","6","188","21","56","11.17","29.79","-42.21","60","19","34","31.67","31.67","0.6","162","22","48","13.58","13.58","-5.77",
"Camacho, Miss J A","13","1","1","7.69","7.69","-8.67","19","2","4","10.53","21.05","-9.67","546","60","165","10.99","30.22","-145.36","4","9","291","40","89","13.75","30.58","-8.52","73","16","35","21.92","21.92","-20.23","415","48","129","11.57","11.57","-99.11",
"Candlish, Jennie","3","0","0","0","0","-3","3","0","0","0","0","-3","543","57","171","10.5","31.49","-142","29","8","243","22","73","9.05","30.04","-83.37","72","19","41","26.39","26.39","-11.29","468","47","149","10.04","10.04","-142.19",
"Carroll, A W","17","1","2","5.88","11.76","-4","29","4","6","13.79","20.69","-3.75","1954","180","517","9.21","26.46","-483.92","2","6","956","84","259","8.79","27.09","-191.73","143","42","82","29.37","29.37","-7.45","1672","161","464","9.63","9.63","-381.64",
"Carroll, D","9","2","4","22.22","44.44","3.83","10","2","4","20","40","2.83","422","37","101","8.77","23.93","-78.47","6","5","206","22","47","10.68","22.82","11.41","34","10","14","29.41","29.41","-1.8","330","29","81","8.79","8.79","-72.89",
"Chamings, P R","4","0","0","0","0","-4","9","0","0","0","0","-9","319","25","84","7.84","26.33","-6","17","11","144","11","36","7.64","25","-54","23","2","9","8.7","8.7","-14.5","282","23","78","8.16","8.16","16",
"Channon, M R","10","2","5","20","50","8","25","4","10","16","40","-1.15","1030","91","293","8.83","28.45","-390","6","7","449","34","125","7.57","27.84","-225.17","102","26","53","25.49","25.49","-15.34","674","63","201","9.35","9.35","-226.49",
"Chapple-Hyam, Jane","6","0","1","0","16.67","-6","11","0","1","0","9.09","-11","477","61","155","12.79","32.49","-25.73","22","15","243","30","84","12.35","34.57","-21.23","65","20","35","30.77","30.77","2.19","337","43","116","12.76","12.76","-22.11",
"Chapple-Hyam, P W","0","0","0","0","0","0","1","0","0","0","0","-1","94","8","21","8.51","22.34","-38.93","42","9","48","4","9","8.33","18.75","-19.99","7","3","4","42.86","42.86","-0.26","47","2","11","4.26","4.26","-34.62",
"Charalambous, P / Clutterbuck, J","1","0","0","0","0","-1","4","0","0","0","0","-4","96","7","15","7.29","15.63","-46","39","11","53","3","6","5.66","11.32","-28","6","0","3","0","0","-6","57","4","12","7.02","7.02","-27.75",
"Clarke, Ben","0","0","0","0","0","0","0","0","0","0","0","0","77","14","27","18.18","35.06","19.76","50","2","69","10","21","14.49","30.43","12.7","11","5","6","45.45","45.45","7.43","33","8","15","24.24","24.24","25.2",
