trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","5","1","1","20","20","-2.9","26","8","14","30.77","53.85","10.6","423","56","144","13.24","34.04","-64.41","5","4","236","33","82","13.98","34.75","-28.32","39","14","26","35.9","35.9","9.02","307","48","120","15.64","15.64","-14.99",
"Armson, R J","0","0","0","0","0","0","0","0","0","0","0","0","16","1","7","6.25","43.75","-10.5","656","13","6","0","2","0","33.33","-6","2","0","2","0","0","-2","12","1","6","8.33","8.33","-6.5",
"Bailey, K C","3","1","2","33.33","66.67","4","6","1","2","16.67","33.33","1","479","70","163","14.61","34.03","-88.83","7","2","229","36","77","15.72","33.62","-15.65","83","26","49","31.33","31.33","-14.39","311","49","108","15.76","15.76","-3.77",
"Banham, Chelsea","1","0","0","0","0","-1","3","0","0","0","0","-3","233","18","47","7.73","20.17","-91.08","19","8","125","11","25","8.8","20","-45.46","14","5","5","35.71","35.71","3.09","167","13","37","7.78","7.78","-54.66",
"Barclay, Stella","2","1","1","50","50","4.5","9","3","5","33.33","55.56","3.23","549","40","130","7.29","23.68","-39.7","5","2","280","26","73","9.29","26.07","-51.11","28","7","15","25","25","-6.53","459","36","111","7.84","7.84","22.22",
"Bedi, Miss J","0","0","0","0","0","0","0","0","0","0","0","0","100","4","14","4","14","-38.5","100","17","61","2","9","3.28","14.75","-10","0","0","0","0","0","0","85","4","14","4.71","4.71","-23.5",
"Bell, M L W","2","0","1","0","50","-2","6","1","3","16.67","50","2.5","729","90","249","12.35","34.16","-242.13","12","6","387","45","124","11.63","32.04","-92.64","111","36","59","32.43","32.43","-12.96","424","51","140","12.03","12.03","-123.8",
"Bethell, Ed","4","0","1","0","25","-4","7","0","2","0","28.57","-7","433","68","165","15.7","38.11","-69.69","40","9","229","40","94","17.47","41.05","-56.18","97","29","54","29.9","29.9","-19.77","253","46","101","18.18","18.18","-4.38",
"Boughey, George","10","0","2","0","20","-10","22","1","6","4.55","27.27","-18.5","1481","241","546","16.27","36.87","-321.85","10","13","691","104","239","15.05","34.59","-133.71","302","120","204","39.74","39.74","-6.63","832","146","324","17.55","17.55","-66.52",
"Brooke, Daniel","5","1","1","20","20","14","5","1","1","20","20","14","189","15","47","7.94","24.87","-85.08","7","3","89","5","22","5.62","24.72","-41.75","17","5","13","29.41","29.41","0.29","153","13","38","8.5","8.5","-81.08",
"Burke, Kieran","3","1","2","33.33","66.67","4.5","6","2","3","33.33","50","5.83","226","28","66","12.39","29.2","-39.95","3","2","133","10","31","7.52","23.31","-21.04","33","14","21","42.42","42.42","8.39","163","26","57","15.95","15.95","-20.95",
"Butler, John","10","0","2","0","20","-10","21","0","4","0","19.05","-21","1005","83","248","8.26","24.68","-379.95","29","35","551","28","117","5.08","21.23","-284.37","99","31","65","31.31","31.31","-5.27","778","71","210","9.13","9.13","-261.94",
