trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, Denis","0","0","0","0","0","0","0","0","0","0","0","0","8","0","1","0","12.5","-8","1076","17","3","0","0","0","0","-3","2","0","0","0","0","-2","7","0","1","0","0","-7",
"Aherne, Sean","2","0","0","0","0","-2","3","0","0","0","0","-3","142","10","28","7.04","19.72","4.5","104","32","92","5","14","5.43","15.22","-44.5","6","0","2","0","0","-6","94","8","25","8.51","8.51","18.5",
"Alexander, N W","3","0","0","0","0","-3","6","0","0","0","0","-6","412","56","138","13.59","33.5","-79.14","18","8","220","25","68","11.36","30.91","-57.26","39","15","25","38.46","38.46","8.62","289","43","106","14.88","14.88","-38.41",
"Allen, C N","0","0","0","0","0","0","2","0","1","0","50","-2","205","20","61","9.76","29.76","-46.12","86","22","118","9","35","7.63","29.66","-37.87","20","5","9","25","25","-3.62","162","18","50","11.11","11.11","-36.62",
"Allwood, S","1","0","0","0","0","-1","1","0","0","0","0","-1","149","6","23","4.03","15.44","-127.65","386","84","73","0","7","0","9.59","-73","8","3","5","37.5","37.5","1.1","101","6","23","5.94","5.94","-79.65",
"Appleby, M","9","0","2","0","22.22","-9","17","1","5","5.88","29.41","-12.5","1799","218","564","12.12","31.35","-393.68","8","10","904","104","289","11.5","31.97","-198.05","280","82","158","29.29","29.29","-42.51","1529","181","478","11.84","11.84","-330.7",
"Aprahamian, Billy","1","0","0","0","0","-1","1","0","0","0","0","-1","40","2","7","5","17.5","13.2","90","6","37","2","7","5.41","18.92","16.2","2","1","1","50","50","0.2","35","2","7","5.71","5.71","18.2",
"Attwater, M J","7","0","2","0","28.57","-7","10","0","2","0","20","-10","614","36","126","5.86","20.52","-305.88","21","17","310","18","56","5.81","18.06","-150.96","28","9","15","32.14","32.14","-2.84","510","31","101","6.08","6.08","-239.93",
"Bailey, K C","3","1","3","33.33","100","0.25","10","3","7","30","70","-0.62","511","73","188","14.29","36.79","-81.76","4","3","254","36","90","14.17","35.43","-42.27","85","23","50","27.06","27.06","-21.65","308","44","109","14.29","14.29","-28.78",
"Baker, George","2","1","1","50","50","15","6","1","3","16.67","50","11","396","42","121","10.61","30.56","-129.38","3","1","185","22","70","11.89","37.84","-46.26","52","12","24","23.08","23.08","-17.26","327","38","108","11.62","11.62","-82.76",
"Balding, A M","17","2","10","11.76","58.82","-5","51","7","24","13.73","47.06","-20.17","1879","277","688","14.74","36.62","-336.22","1","4","934","138","339","14.78","36.3","-204.64","329","105","200","31.91","31.91","-49.94","811","117","265","14.43","14.43","-104.11",
"Barclay, Stella","5","0","2","0","40","-5","6","0","2","0","33.33","-6","538","34","114","6.32","21.19","-35.18","70","51","299","21","67","7.02","22.41","-110.59","24","5","12","20.83","20.83","-8.26","455","31","101","6.81","6.81","24.49",
"Barcoe, James M","5","0","1","0","20","-5","7","0","3","0","42.86","-7","188","8","36","4.26","19.15","-76.5","93","47","104","3","18","2.88","17.31","-38.5","5","0","1","0","0","-5","137","7","30","5.11","5.11","-34",
"Barry, Michael","0","0","0","0","0","0","1","0","0","0","0","-1","27","0","9","0","33.33","-27","1158","37","18","0","9","0","50","-18","4","0","4","0","0","-4","12","0","6","0","0","-12",
"Bell, M L W","5","1","2","20","40","2","19","4","5","21.05","26.32","4.5","700","83","235","11.86","33.57","-272.2","1","1","377","45","123","11.94","32.63","-117.2","105","33","53","31.43","31.43","-13.78","410","48","134","11.71","11.71","-147.55",
"Bevis, R J","0","0","0","0","0","0","0","0","0","0","0","0","39","4","10","10.26","25.64","15.63","253","14","21","2","7","9.52","33.33","-12.37","3","1","2","33.33","33.33","-0.37","30","3","7","10","10","22",
"Bewley, G T","1","0","0","0","0","-1","4","0","0","0","0","-4","203","22","59","10.84","29.06","-82.13","118","29","109","8","24","7.34","22.02","-67.59","21","8","11","38.1","38.1","5.04","146","21","52","14.38","14.38","-29.63",
"Botti, M","4","0","1","0","25","-4","12","0","1","0","8.33","-12","771","87","237","11.28","30.74","46.84","19","21","377","33","108","8.75","28.65","-138.92","88","13","38","14.77","14.77","-46.95","483","59","145","12.22","12.22","-9.28",
"Boughey, George","12","1","3","8.33","25","-9","33","4","9","12.12","27.27","-17.75","1446","233","532","16.11","36.79","-366.17","7","11","723","113","255","15.63","35.27","-184","304","125","211","41.12","41.12","4.51","800","138","310","17.25","17.25","-85.77",
"Boultbee-brooks, Clive","1","0","0","0","0","-1","3","0","0","0","0","-3","41","6","9","14.63","21.95","1.92","299","15","25","2","4","8","16","-14.5","2","2","2","100","100","3.42","15","1","4","6.67","6.67","-7",
"Bowe, Colin","0","0","0","0","0","0","1","1","1","100","100","7.5","52","4","11","7.69","21.15","25.5","14","1","15","3","5","20","33.33","53.5","3","0","2","0","0","-3","21","2","4","9.52","9.52","-3",
"Bromhead, Henry De","13","2","6","15.38","46.15","-9.43","17","2","6","11.76","35.29","-13.43","1389","186","466","13.39","33.55","-356.98","4","1","640","91","224","14.22","35","-75.25","236","85","153","36.02","36.02","-32.65","537","46","137","8.57","8.57","-141.93",
"Burke, W J","4","0","0","0","0","-4","4","0","0","0","0","-4","197","7","27","3.55","13.71","-120","228","74","112","4","17","3.57","15.18","-71","4","0","2","0","0","-4","52","3","12","5.77","5.77","-25.5",
"Butler, John","11","0","3","0","27.27","-11","23","0","6","0","26.09","-23","964","94","251","9.75","26.04","-297.51","30","52","499","38","117","7.62","23.45","-205.11","98","33","68","33.67","33.67","3.17","748","79","207","10.56","10.56","-201.82",
"Carr, Mrs R A","10","0","2","0","20","-10","19","0","4","0","21.05","-19","756","71","196","9.39","25.93","-170.57","42","50","394","45","125","11.42","31.73","-77.98","59","21","29","35.59","35.59","14.93","708","68","189","9.6","9.6","-140.9",
"Carroll, A W","27","0","4","0","14.81","-27","36","0","5","0","13.89","-36","1961","163","498","8.31","25.4","-429.85","16","43","1016","76","240","7.48","23.62","-316.06","128","36","71","28.13","28.13","-17.59","1629","145","434","8.9","8.9","-289.64",
