trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","3","1","1","33.33","33.33","18","3","1","1","33.33","33.33","18","149","10","29","6.71","19.46","6.5","4","3","88","6","13","6.82","14.77","-19.5","7","0","2","0","0","-7","99","8","26","8.08","8.08","22.5",
"Allan, Miss Louise","0","0","0","0","0","0","0","0","0","0","0","0","72","4","14","5.56","19.44","-54.79","237","12","27","2","7","7.41","25.93","-20.62","4","2","4","50","50","2.38","42","3","11","7.14","7.14","-28.79",
"Allen, C N","1","0","0","0","0","-1","1","0","0","0","0","-1","207","21","63","10.14","30.43","-44.99","27","4","114","10","32","8.77","28.07","-34.74","20","6","10","30","30","-0.99","161","20","52","12.42","12.42","-27.99",
"Appleby, M","13","2","4","15.38","30.77","-0.5","28","3","9","10.71","32.14","-13.25","1770","215","562","12.15","31.75","-392.02","2","6","874","108","276","12.36","31.58","-163.89","284","78","156","27.46","27.46","-58.42","1502","178","476","11.85","11.85","-331.41",
"Aprahamian, Billy","2","1","1","50","50","11","4","1","1","25","25","9","54","3","9","5.56","16.67","12.2","5","1","45","2","7","4.44","15.56","-29.8","2","1","1","50","50","0.2","42","3","9","7.14","7.14","24.2",
"Attwater, M J","1","0","0","0","0","-1","10","0","1","0","10","-10","621","40","134","6.44","21.58","-282.5","45","37","321","19","61","5.92","19","-214.08","30","10","16","33.33","33.33","-1.96","524","35","110","6.68","6.68","-223.55",
"Austin, W J","0","0","0","0","0","0","0","0","0","0","0","0","34","0","3","0","8.82","-34","789","45","15","0","0","0","0","-15","1","0","1","0","0","-1","20","0","3","0","0","-20",
"Bailey, K C","3","0","0","0","0","-3","6","0","1","0","16.67","-6","511","79","186","15.46","36.4","-71.87","18","17","245","38","89","15.51","36.33","-39.35","92","28","54","30.43","30.43","-16.01","320","52","115","16.25","16.25","-14.14",
"Banham, Chelsea","2","0","0","0","0","-2","6","0","1","0","16.67","-6","243","19","51","7.82","20.99","-92.08","39","11","124","9","21","7.26","16.94","-55.21","19","5","9","26.32","26.32","-2.41","170","13","37","7.65","7.65","-55.91",
"Beckett, R M","1","0","0","0","0","-1","4","0","0","0","0","-4","1229","223","491","18.14","39.95","-205.41","25","13","655","133","284","20.31","43.36","-94.57","288","107","184","37.15","37.15","-6.94","529","100","196","18.9","18.9","-71.29",
"Bolger, E","1","0","0","0","0","-1","1","0","0","0","0","-1","173","22","49","12.72","28.32","-61.31","35","6","79","12","27","15.19","34.18","-28.54","30","11","18","36.67","36.67","5.36","92","11","27","11.96","11.96","-48.46",
"Boughey, George","6","0","2","0","33.33","-6","14","3","6","21.43","42.86","-2.54","1481","240","549","16.21","37.07","-352.85","8","7","694","105","242","15.13","34.87","-162.95","300","122","206","40.67","40.67","-1.13","826","145","325","17.55","17.55","-77.42",
"Brennan, F J","2","0","1","0","50","-2","7","0","4","0","57.14","-7","69","2","10","2.9","14.49","-57.5","48","13","47","2","10","4.26","21.28","-35.5","3","0","0","0","0","-3","42","2","7","4.76","4.76","-30.5",
