trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","11","4","8","36.36","72.73","12.35","25","8","15","32","60","11.6","423","56","145","13.24","34.28","-64.41","2","1","239","36","86","15.06","35.98","-10.32","39","14","26","35.9","35.9","9.02","308","48","121","15.58","15.58","-15.99",
"Appleby, M","27","1","6","3.7","22.22","-24.8","44","6","14","13.64","31.82","-16.17","1800","212","577","11.78","32.06","-398.22","6","15","868","93","269","10.71","30.99","-245.95","283","77","151","27.21","27.21","-58.87","1531","172","485","11.23","11.23","-341.84",
"Barcoe, James M","4","0","0","0","0","-4","4","0","0","0","0","-4","182","7","33","3.85","18.13","-77.5","235","77","97","2","14","2.06","14.43","-82.5","5","0","1","0","0","-5","132","6","28","4.55","4.55","-36",
"Bell, M L W","5","0","2","0","40","-5","7","2","4","28.57","57.14","22.5","731","90","249","12.31","34.06","-244.13","9","6","387","45","124","11.63","32.04","-92.64","111","36","59","32.43","32.43","-12.96","424","51","140","12.03","12.03","-123.8",
"Best, Jim/Suzi","1","1","1","100","100","1","2","1","1","50","50","0","123","10","25","8.13","20.33","-25.75","5","1","77","6","14","7.79","18.18","-30","6","2","3","33.33","33.33","-1.25","82","9","22","10.98","10.98","9.75",
"Best-Turner, W De","0","0","0","0","0","0","0","0","0","0","0","0","17","2","2","11.76","11.76","36.63","379","10","9","0","0","0","0","-9","2","1","1","50","50","0.63","11","2","2","18.18","18.18","42.63",
"Bethell, Ed","6","0","2","0","33.33","-6","6","0","2","0","33.33","-6","433","68","165","15.7","38.11","-69.69","37","8","229","41","95","17.9","41.48","-49.68","97","29","54","29.9","29.9","-19.77","253","46","101","18.18","18.18","-4.38",
"Boanas, Miss G","0","0","0","0","0","0","3","0","0","0","0","-3","231","17","56","7.36","24.24","-100.16","35","10","115","9","27","7.83","23.48","-39.29","13","5","10","38.46","38.46","3.76","172","15","46","8.72","8.72","-53.41",
"Boughey, George","12","1","3","8.33","25","-8.5","20","2","7","10","35","-12.75","1482","242","547","16.33","36.91","-315.85","7","9","689","104","238","15.09","34.54","-131.71","301","120","204","39.87","39.87","-5.63","829","147","324","17.73","17.73","-56.52",
"Boultbee-brooks, Clive","3","0","2","0","66.67","-3","6","0","3","0","50","-6","77","8","23","10.39","29.87","-12.08","16","7","44","3","16","6.82","36.36","-14","4","3","4","75","75","4.42","36","3","12","8.33","8.33","-6",
"Bowen, P","3","2","2","66.67","66.67","27","8","4","4","50","50","32.88","433","67","145","15.47","33.49","-93.91","7","1","208","38","74","18.27","35.58","-10.84","82","33","53","40.24","40.24","4.38","340","56","123","16.47","16.47","-42.05",
"Boyle, J R","1","0","0","0","0","-1","1","0","0","0","0","-1","435","41","117","9.43","26.9","-171.17","84","11","186","17","55","9.14","29.57","-76.42","40","9","20","22.5","22.5","-8.79","372","40","108","10.75","10.75","-116.67",
"Brace, D","0","0","0","0","0","0","0","0","0","0","0","0","82","12","21","14.63","25.61","0.03","21","3","47","9","16","19.15","34.04","28.83","9","5","7","55.56","55.56","6.2","50","10","16","20","20","25.9",
"Brassil, Martin","3","0","0","0","0","-3","3","0","0","0","0","-3","179","18","52","10.06","29.05","-51.54","47","9","86","13","30","15.12","34.88","10.86","11","5","7","45.45","45.45","2.38","69","3","19","4.35","4.35","-42",
"Brennan, F J","1","1","1","100","100","4","2","2","2","100","100","9.5","81","8","17","9.88","20.99","-33.59","3","1","52","8","15","15.38","28.85","-4.59","4","1","1","25","25","-2.09","51","5","11","9.8","9.8","-28.09",
"Broderick, J P","0","0","0","0","0","0","0","0","0","0","0","0","72","4","13","5.56","18.06","-47","273","28","40","1","2","2.5","5","-32","6","1","2","16.67","16.67","-1","49","3","11","6.12","6.12","-32",
"Bromhead, Henry De","33","5","18","15.15","54.55","7.63","41","5","19","12.2","46.34","-0.37","1392","189","488","13.58","35.06","-271.01","3","16","701","101","250","14.41","35.66","-95.7","213","72","140","33.8","33.8","-31.47","548","52","155","9.49","9.49","-98.93",
"Brown, A D","5","0","1","0","20","-5","8","0","2","0","25","-8","319","37","101","11.6","31.66","-56.79","30","20","175","20","61","11.43","34.86","-41.45","44","10","23","22.73","22.73","-13.03","250","32","81","12.8","12.8","-42.84",
"Brown, G","1","0","0","0","0","-1","5","1","2","20","40","-2.9","129","19","43","14.73","33.33","17.07","9","2","86","14","32","16.28","37.21","12.82","13","5","11","38.46","38.46","-0.64","89","14","31","15.73","15.73","39.51",
"Brown, Miss Harriet","0","0","0","0","0","0","1","0","0","0","0","-1","57","2","7","3.51","12.28","-41.75","31","2","33","1","5","3.03","15.15","-30.75","2","1","2","50","50","0.25","37","2","7","5.41","5.41","-21.75",
"Burke, John M","2","0","0","0","0","-2","2","0","0","0","0","-2","98","2","17","2.04","17.35","-83","252","30","50","1","6","2","12","-42.5","3","0","2","0","0","-3","52","2","12","3.85","3.85","-37",
"Burke, Kieran","3","1","1","33.33","33.33","1.33","3","1","1","33.33","33.33","1.33","224","27","64","12.05","28.57","-45.45","7","3","133","9","29","6.77","21.8","-28.54","31","14","20","45.16","45.16","10.39","161","25","55","15.53","15.53","-26.45",
"Burke, W J","1","0","0","0","0","-1","2","0","0","0","0","-2","190","5","28","2.63","14.74","-144.5","113","26","107","1","11","0.93","10.28","-102.5","6","0","3","0","0","-6","56","2","12","3.57","3.57","-41.5",
"Butler, John","10","0","0","0","0","-10","20","0","3","0","15","-20","1005","85","248","8.46","24.68","-367.45","26","31","549","29","116","5.28","21.13","-277.37","99","31","65","31.31","31.31","-5.27","779","73","211","9.37","9.37","-250.44",
"Byrne, Philip Michael","0","0","0","0","0","0","0","0","0","0","0","0","105","7","19","6.67","18.1","-54.75","47","1","57","6","13","10.53","22.81","-13.25","3","3","3","100","100","9.75","75","7","19","9.33","9.33","-24.75",
"Byrnes, C","2","0","0","0","0","-2","7","1","3","14.29","42.86","-2.67","479","51","133","10.65","27.77","-141.03","14","7","277","22","60","7.94","21.66","-114.81","66","23","38","34.85","34.85","7.39","232","30","62","12.93","12.93","-29.49",
"Camacho, Miss J A","5","0","1","0","20","-5","9","0","2","0","22.22","-9","598","69","164","11.54","27.42","-66.57","35","31","285","24","73","8.42","25.61","-111.64","69","19","31","27.54","27.54","0.94","457","53","134","11.6","11.6","-47",
"Carr, Mrs R A","10","0","1","0","10","-10","17","0","2","0","11.76","-17","784","79","215","10.08","27.42","-131.57","43","38","426","45","124","10.56","29.11","-133.91","64","20","30","31.25","31.25","5.6","739","77","208","10.42","10.42","-100.57",
"Carroll, A W","24","6","9","25","37.5","18.75","41","8","15","19.51","36.59","8.88","1969","177","510","8.99","25.9","-399.19","2","6","954","81","232","8.49","24.32","-229.64","155","48","92","30.97","30.97","-11.43","1657","161","452","9.72","9.72","-262.98",
"Carroll, D","2","0","0","0","0","-2","2","0","0","0","0","-2","437","47","111","10.76","25.4","-83.63","182","49","221","21","54","9.5","24.43","-101.17","39","12","18","30.77","30.77","5.41","324","40","91","12.35","12.35","-29.51",
"Cole, Miss D","3","0","0","0","0","-3","3","0","0","0","0","-3","86","8","23","9.3","26.74","-39.5","18","4","48","6","17","12.5","35.42","-13.5","4","2","4","50","50","1.5","55","8","19","14.55","14.55","-8.5",
"Collins, C M","1","0","0","0","0","-1","5","0","1","0","20","-5","267","19","55","7.12","20.6","-114.71","46","19","184","14","38","7.61","20.65","-67.22","16","3","8","18.75","18.75","-9.54","119","10","26","8.4","8.4","-33.92",
"Corbett, Mrs Susan","5","0","2","0","40","-5","12","4","6","33.33","50","20.08","251","25","67","9.96","26.69","-25.71","9","7","145","17","42","11.72","28.97","-13.79","15","5","8","33.33","33.33","2.71","173","22","57","12.72","12.72","18.04",
"Courtney, Eamon","0","0","0","0","0","0","0","0","0","0","0","0","42","2","6","4.76","14.29","-23","90","7","29","2","5","6.9","17.24","-10","0","0","0","0","0","0","24","1","4","4.17","4.17","-15",
"Cox, C G","2","2","2","100","100","3.55","2","2","2","100","100","3.55","902","121","324","13.41","35.92","-235.64","3","1","424","55","153","12.97","36.08","-109.71","128","50","85","39.06","39.06","10.32","532","61","175","11.47","11.47","-166.24",
"Coyle, Tony","5","0","3","0","60","-5","6","0","3","0","50","-6","217","19","57","8.76","26.27","-62","140","34","123","11","31","8.94","25.2","-52.25","30","8","16","26.67","26.67","-4","173","18","53","10.4","10.4","-23.5",
"Crawley, Matt","4","1","1","25","25","-1.12","4","1","1","25","25","-1.12","100","6","28","6","28","-57.66","2","4","53","5","17","9.43","32.08","-27.66","12","3","6","25","25","-2.41","64","5","21","7.81","7.81","-24.54",
"Cromwell, Gavin Patrick","20","4","10","20","50","-5.62","31","4","12","12.9","38.71","-16.62","1664","185","520","11.12","31.25","-601.53","1","2","840","99","262","11.79","31.19","-254.03","223","75","146","33.63","33.63","-3.15","855","89","267","10.41","10.41","-241.16",
"Daly, H D","6","0","2","0","33.33","-6","10","1","4","10","40","-6.5","345","50","122","14.49","35.36","-61.38","13","9","200","22","66","11","33","-80.57","58","21","32","36.21","36.21","2.54","207","35","84","16.91","16.91","13.44",
"Daly, Matthew A","0","0","0","0","0","0","0","0","0","0","0","0","13","0","2","0","15.38","-13","9999","9999","6","0","1","0","16.67","-6","0","0","0","0","0","0","1","0","1","0","0","-1",
"Dartnall, V R A","0","0","0","0","0","0","1","0","0","0","0","-1","126","18","41","14.29","32.54","59.63","48","11","72","13","28","18.06","38.89","15.13","10","4","8","40","40","2.63","92","17","36","18.48","18.48","76.63",
