trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Brown, G","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","5","1","2","20","40","1.5","155","21","49","13.55","31.61","9.32","9","2","97","13","26","13.4","26.8","3.06","16","4","10","25","25","-6.39","110","17","39","15.45","15.45","41.01",
"Brown, Miss Harriet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","2","9","2.86","12.86","-54.75","223","23","37","1","6","2.7","16.22","-34.75","2","1","2","50","50","0.25","49","2","9","4.08","4.08","-33.75",
"Browne, Michael J","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","0","0","0","-5","62","2","16","3.23","25.81","-41","164","17","34","1","7","2.94","20.59","-26","2","0","1","0","0","-2","39","2","11","5.13","5.13","-18",
"Burke, K R","1","0","0","0","0","-1","6","1","4","16.67","66.67","15","18","1","5","5.56","27.78","3","46","3","13","6.52","28.26","-20.82","1545","239","595","15.47","38.51","-241.87","3","2","795","125","309","15.72","38.87","-105.8","255","95","160","37.25","37.25","-20.71","707","84","235","11.88","11.88","-137.09",
"Burke, Kieran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","5.5","246","32","71","13.01","28.86","16.05","8","1","133","16","40","12.03","30.08","27.91","34","11","19","32.35","32.35","2.89","183","30","62","16.39","16.39","35.05",
"Cahill, Mark","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","104","7","24","6.73","23.08","40.5","80","7","57","2","16","3.51","28.07","-9.5","2","0","2","0","0","-2","80","6","21","7.5","7.5","58",
"Camacho, Miss J A","0","0","0","0","0","0","4","1","1","25","25","1","13","3","5","23.08","38.46","0","25","3","7","12","28","-12","634","62","171","9.78","26.97","-96.14","3","2","368","33","96","8.97","26.09","-55.65","59","15","31","25.42","25.42","-0.05","516","51","145","9.88","9.88","-69.32",
"Carr, Mrs R A","3","0","0","0","0","-3","4","0","0","0","0","-4","13","1","1","7.69","7.69","-3.5","24","2","2","8.33","8.33","-5.5","873","98","257","11.23","29.44","-135.9","5","7","482","48","125","9.96","25.93","-104.42","82","25","37","30.49","30.49","6.27","823","94","246","11.42","11.42","-112.9",
"Carroll, A W","2","0","1","0","50","-2","8","0","3","0","37.5","-8","20","0","5","0","25","-20","42","0","14","0","33.33","-42","1955","178","500","9.1","25.58","-501.25","19","51","943","93","259","9.86","27.47","-245.52","176","57","112","32.39","32.39","-5.49","1619","154","425","9.51","9.51","-343.41",
"Carroll, D","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","20","1","5","5","25","-15.67","472","34","110","7.2","23.31","-275.58","10","14","235","9","50","3.83","21.28","-178.29","44","8","15","18.18","18.18","-13.29","373","29","94","7.77","7.77","-194.84",
"Case, B I","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","247","20","55","8.1","22.27","-118.84","17","3","118","9","28","7.63","23.73","-57.17","13","5","9","38.46","38.46","3.91","190","19","48","10","10","-80.84",
"Charlton, Roger/Harry","0","0","0","0","0","0","2","1","2","50","100","8","12","3","7","25","58.33","2.8","15","4","8","26.67","53.33","3.55","503","75","188","14.91","37.38","-138.46","3","2","239","35","89","14.64","37.24","-101.55","110","40","71","36.36","36.36","-4.26","276","45","108","16.3","16.3","-70.33",
"Cole, Miss D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","104","11","35","10.58","33.65","-41.5","69","9","54","7","21","12.96","38.89","-21.5","6","3","6","50","50","3.25","77","10","29","12.99","12.99","-23",
"Collier, Tjade","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","121","12","30","9.92","24.79","-58.67","154","17","60","4","11","6.67","18.33","-44.92","11","5","9","45.45","45.45","6","98","12","30","12.24","12.24","-35.67",
"Collins, Tracey / Halford, Mick","4","0","1","0","25","-4","4","0","1","0","25","-4","9","1","2","11.11","22.22","1","12","1","3","8.33","25","-2","386","42","116","10.88","30.05","-7.99","4","7","228","29","78","12.72","34.21","-13.07","45","11","22","24.44","24.44","-12.82","250","29","82","11.6","11.6","-41.3",
"Cowell, R M H","1","0","0","0","0","-1","5","0","0","0","0","-5","8","0","1","0","12.5","-8","10","0","2","0","20","-10","479","49","143","10.23","29.85","-132.36","20","18","237","29","74","12.24","31.22","-54.74","40","13","21","32.5","32.5","-3.86","374","38","118","10.16","10.16","-140.78",
"Coyle, Tony","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","212","21","55","9.91","25.94","-65.75","49","14","109","10","30","9.17","27.52","-43.5","31","7","15","22.58","22.58","-7.75","168","19","50","11.31","11.31","-33.75",
"Cromwell, Gavin Patrick","6","0","3","0","50","-6","13","3","6","23.08","46.15","13","18","3","8","16.67","44.44","8","30","4","11","13.33","36.67","9","1771","211","561","11.91","31.68","-480.37","2","9","932","124","322","13.3","34.55","-172.64","246","84","161","34.15","34.15","-14.44","907","98","277","10.8","10.8","-176.19",
"Cunha, Dylan","2","0","0","0","0","-2","4","1","1","25","25","0.5","12","2","3","16.67","25","-1","17","3","5","17.65","29.41","-4.75","351","42","106","11.97","30.2","-39.62","3","4","280","31","85","11.07","30.36","-45.88","42","18","25","42.86","42.86","7.38","240","33","79","13.75","13.75","-8.25",
"Cuthbert, Helen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","1","9","2.7","24.32","-29","631","32","17","0","3","0","17.65","-17","2","0","1","0","0","-2","24","1","4","4.17","4.17","-16",
"Daly, H D","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","377","56","140","14.85","37.14","-60.63","119","10","211","25","74","11.85","35.07","-59.32","53","21","30","39.62","39.62","8.79","231","39","93","16.88","16.88","15.69",
"Davis, D J S Ffrench","0","0","0","0","0","0","2","0","2","0","100","-2","7","1","4","14.29","57.14","12","14","2","5","14.29","35.71","8","397","46","122","11.59","30.73","-30.64","7","7","212","24","70","11.32","33.02","12.05","39","12","27","30.77","30.77","-7.89","225","23","72","10.22","10.22","-0.25",
"Davison, Jack W","3","0","1","0","33.33","-3","4","1","2","25","50","-1.5","6","1","2","16.67","33.33","-3.5","16","1","6","6.25","37.5","-13.5","274","32","80","11.68","29.2","-64.3","3","4","174","23","56","13.22","32.18","-38.13","34","13","20","38.24","38.24","2.29","130","16","38","12.31","12.31","-4.92",
"Day, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","19","1","2","5.26","10.53","32","496","16","10","0","1","0","10","-10","0","0","0","0","0","0","13","1","2","7.69","7.69","38",
"Dennis, David","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202","18","54","8.91","26.73","-38.62","112","14","95","9","24","9.47","25.26","11.63","8","1","2","12.5","12.5","-5.37","153","15","47","9.8","9.8","-10.62",
"Dickin, Harriet","2","0","1","0","50","-2","4","0","1","0","25","-4","4","0","1","0","25","-4","4","0","1","0","25","-4","216","9","47","4.17","21.76","-80.76","130","46","150","7","39","4.67","26","-48.76","11","4","6","36.36","36.36","-0.26","150","8","36","5.33","5.33","-16.49",
"Dixon, Scott","6","0","1","0","16.67","-6","10","0","2","0","20","-10","15","0","2","0","13.33","-15","24","0","4","0","16.67","-24","915","62","201","6.78","21.97","-211.49","35","59","509","38","123","7.47","24.17","-94.12","47","8","23","17.02","17.02","-19.62","840","55","180","6.55","6.55","-202.62",
"Dods, M","2","0","0","0","0","-2","11","0","1","0","9.09","-11","26","2","3","7.69","11.54","1","41","4","6","9.76","14.63","6","1104","109","316","9.87","28.62","-263.01","5","20","565","57","158","10.09","27.96","-95.78","114","31","59","27.19","27.19","-6.88","914","82","262","8.97","8.97","-278.04",
"Donoghue, C P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","5","0","12.5","-40","2519","92","21","0","1","0","4.76","-21","0","0","0","0","0","0","26","0","5","0","0","-26",
"Dowling, Thomas","2","0","0","0","0","-2","3","0","0","0","0","-3","4","0","0","0","0","-4","5","0","1","0","20","-5","106","4","12","3.77","11.32","-80.12","314","59","66","1","7","1.52","10.61","-62","6","2","4","33.33","33.33","0.38","81","4","11","4.94","4.94","-55.12",
"Down, C J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","181","14","43","7.73","23.76","-17.29","117","25","108","7","24","6.48","22.22","30.23","16","5","12","31.25","31.25","-3.04","141","12","35","8.51","8.51","8.21",
"Doyle, Timothy","2","0","0","0","0","-2","3","0","0","0","0","-3","4","0","0","0","0","-4","9","0","1","0","11.11","-9","362","27","99","7.46","27.35","-107.27","21","16","178","13","48","7.3","26.97","-89.77","26","9","17","34.62","34.62","8.73","241","23","77","9.54","9.54","-14.87",
"Duffield, Mrs A","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","1","0","20","-5","203","12","38","5.91","18.72","-136.92","75","28","93","3","18","3.23","19.35","-75.5","12","2","7","16.67","16.67","-6.25","165","12","33","7.27","7.27","-98.92",
"Dunlop, E A L","2","0","0","0","0","-2","5","0","1","0","20","-5","13","1","5","7.69","38.46","-7","21","2","8","9.52","38.1","-11","989","127","307","12.84","31.04","-109.54","7","12","500","60","144","12","28.8","1.22","105","36","71","34.29","34.29","2.67","735","108","254","14.69","14.69","46.03",
"Dunn, Mrs Alex","0","0","0","0","0","0","1","0","1","0","100","-1","5","0","2","0","40","-5","6","0","2","0","33.33","-6","387","17","57","4.39","14.73","-201.62","16","7","163","3","20","1.84","12.27","-73","11","1","3","9.09","9.09","-8.5","311","16","50","5.14","5.14","-135.62",
"Easterby, M W","0","0","0","0","0","0","2","0","0","0","0","-2","20","2","4","10","20","1.5","31","3","6","9.68","19.35","-3","961","97","293","10.09","30.49","-179.81","4","5","477","45","147","9.43","30.82","-76.65","107","19","52","17.76","17.76","-48.62","757","80","245","10.57","10.57","-169.33",
"Easterby, T D","4","1","3","25","75","-0.75","17","2","8","11.76","47.06","-7.25","45","3","17","6.67","37.78","-1.25","89","5","27","5.62","30.34","-32.25","2658","208","696","7.83","26.19","-1036.13","1","3","1244","93","338","7.48","27.17","-508.46","201","46","116","22.89","22.89","-45.5","2184","187","611","8.56","8.56","-740.54",
"Ellam, Clare","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","33","2","6","6.06","18.18","-4","60","3","13","1","4","7.69","30.77","4","0","0","0","0","0","0","25","2","6","8","8","4",
"Ellis, T","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","4","0","1","0","25","-4","43","3","12","6.98","27.91","-30.25","480","35","34","0","9","0","26.47","-34","4","1","1","25","25","-1","11","0","3","0","0","-11",
"Ellison, B","2","0","0","0","0","-2","3","0","0","0","0","-3","6","0","2","0","33.33","-6","22","1","6","4.55","27.27","-19","836","96","251","11.48","30.02","-19.55","14","22","439","50","134","11.39","30.52","100.8","73","25","44","34.25","34.25","2.83","628","76","197","12.1","12.1","-90.31",
"England, Sam","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","9","0","1","0","11.11","-9","506","60","152","11.86","30.04","-171.97","15","10","286","33","79","11.54","27.62","-95.08","87","22","49","25.29","25.29","-20.76","420","53","138","12.62","12.62","-141.92",
"Evans, Mrs N S","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","180","8","23","4.44","12.78","-111.54","133","37","92","6","17","6.52","18.48","-48.04","3","3","3","100","100","8.96","147","7","22","4.76","4.76","-93.54",
"Evans, P D","2","0","0","0","0","-2","5","0","0","0","0","-5","8","0","1","0","12.5","-8","12","1","3","8.33","25","-1","946","100","282","10.57","29.81","-69.84","12","12","437","46","123","10.53","28.15","46.29","100","25","60","25","25","-12.82","738","91","250","12.33","12.33","-140.42",
"Fahey, Jarlath P","2","0","1","0","50","-2","3","0","2","0","66.67","-3","5","0","4","0","80","-5","7","1","5","14.29","71.43","-2","206","21","55","10.19","26.7","-15.92","13","7","110","10","28","9.09","25.45","-9.17","16","4","10","25","25","2.5","114","16","42","14.04","14.04","31.33",
"Fahey, R A","2","0","0","0","0","-2","19","2","4","10.53","21.05","-11","43","3","11","6.98","25.58","-31.5","73","5","22","6.85","30.14","-31.5","1826","207","557","11.34","30.5","-427.28","3","6","944","90","252","9.53","26.69","-255.57","190","59","104","31.05","31.05","-3.66","1313","141","385","10.74","10.74","-250.67",
"Fell, R / Murray, S","2","1","2","50","100","5","2","1","2","50","100","5","11","1","5","9.09","45.45","-4","23","2","8","8.7","34.78","-10","927","77","240","8.31","25.89","-322.62","1","1","427","28","103","6.56","24.12","-133.54","68","23","44","33.82","33.82","10.47","758","68","204","8.97","8.97","-201.2",
"Forster, Miss S E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133","13","36","9.77","27.07","20.38","136","12","52","6","16","11.54","30.77","22","8","3","6","37.5","37.5","2.88","123","13","35","10.57","10.57","30.38",
"Frost, Kevin","0","0","0","0","0","0","3","0","0","0","0","-3","7","0","1","0","14.29","-7","18","2","5","11.11","27.78","-8.25","609","41","137","6.73","22.5","-260.68","8","12","355","23","84","6.48","23.66","-173.09","56","12","29","21.43","21.43","-15.09","508","38","127","7.48","7.48","-209.68",
"Fry, Harry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","356","60","152","16.85","42.7","-125.34","127","13","150","22","62","14.67","41.33","-70.07","90","39","61","43.33","43.33","5.41","227","27","84","11.89","11.89","-97.14",
"Furtado, Ivan","1","0","0","0","0","-1","5","1","1","20","20","16","9","1","1","11.11","11.11","12","13","1","1","7.69","7.69","8","602","56","151","9.3","25.08","-125.85","3","2","270","28","59","10.37","21.85","-9.69","60","19","36","31.67","31.67","1.57","452","51","130","11.28","11.28","-91.85",
"Gordon, C","0","0","0","0","0","0","4","0","2","0","50","-4","4","0","2","0","50","-4","6","0","3","0","50","-6","488","78","164","15.98","33.61","-40.14","120","31","250","28","73","11.2","29.2","-75.98","77","33","47","42.86","42.86","17.83","350","56","109","16","16","10.66",
"Greenall, O / Guerriero, J","4","0","2","0","50","-4","4","0","2","0","50","-4","7","1","4","14.29","57.14","10","10","1","4","10","40","7","838","125","266","14.92","31.74","-128.09","6","5","422","65","129","15.4","30.57","-89.01","158","57","97","36.08","36.08","1.92","608","97","214","15.95","15.95","-5.06",
"Gretton, T R ","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","160","8","30","5","18.75","-95.49","108","12","96","7","22","7.29","22.92","-35.49","13","4","9","30.77","30.77","-0.49","118","8","29","6.78","6.78","-53.49",
"Haggas, W J","0","0","0","0","0","0","10","3","5","30","50","-1.17","23","5","10","21.74","43.48","9.33","46","9","18","19.57","39.13","33.33","1358","283","592","20.84","43.59","-32.63","3","4","696","135","290","19.4","41.67","21.85","411","150","266","36.5","36.5","-53.51","536","112","233","20.9","20.9","-4.48",
"Hales, A M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","336","31","106","9.23","31.55","-97.07","60","10","154","15","41","9.74","26.62","-22.2","27","6","15","22.22","22.22","-10.11","247","25","78","10.12","10.12","-34.7",
"Hamer, Mrs D A","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","4.5","2","1","1","50","50","3.5","94","12","24","12.77","25.53","-21.45","4","1","44","5","10","11.36","22.73","-15.7","10","3","5","30","30","1.3","72","11","21","15.28","15.28","-6.45",
"Hamilton, Mrs A C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","1","0","50","-2","108","11","26","10.19","24.07","-12.75","186","18","48","4","11","8.33","22.92","-12.5","4","2","2","50","50","2.75","92","9","21","9.78","9.78","-3.75",
"Hammond, Micky","4","0","0","0","0","-4","4","0","0","0","0","-4","7","0","1","0","14.29","-7","9","0","1","0","11.11","-9","933","74","213","7.93","22.83","-279.36","49","32","465","43","121","9.25","26.02","-130.22","44","12","28","27.27","27.27","-10.22","776","67","180","8.63","8.63","-218.02",
"Hanmer, G D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","379","34","89","8.97","23.48","-127.44","17","7","177","16","39","9.04","22.03","-45.58","26","11","20","42.31","42.31","5.73","295","26","74","8.81","8.81","-64.41",
"Harker, G A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","127","13","32","10.24","25.2","8.63","81","32","79","7","17","8.86","21.52","-17.87","7","2","3","28.57","28.57","0.13","119","12","30","10.08","10.08","5.63",
"Harrington, Mrs John","4","0","0","0","0","-4","10","0","2","0","20","-10","24","0","6","0","25","-24","45","2","11","4.44","24.44","-18.5","1345","146","411","10.86","30.56","-199.72","8","25","651","76","201","11.67","30.88","-115.24","143","36","83","25.17","25.17","-48.45","458","48","128","10.48","10.48","0.08",
"Harris, Miss G","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","8","0","0","0","0","-8","460","36","100","7.83","21.74","-153.89","21","12","237","20","53","8.44","22.36","-58.29","39","8","21","20.51","20.51","-14.72","400","33","91","8.25","8.25","-155.39",
"Haslam, B M R","2","0","0","0","0","-2","2","0","0","0","0","-2","7","2","3","28.57","42.86","2.75","13","2","3","15.38","23.08","-3.25","490","59","133","12.04","27.14","-136.15","6","5","236","28","64","11.86","27.12","-72.04","64","22","40","34.38","34.38","5.34","443","52","117","11.74","11.74","-111.5",
"Hawke, N J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","373","38","101","10.19","27.08","-72.85","15","1","183","15","42","8.2","22.95","-25.65","32","15","26","46.88","46.88","18.82","248","30","78","12.1","12.1","-55.48",
"Hawker, Richard","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","40","0","6","0","15","-40","857","47","22","0","4","0","18.18","-22","1","0","1","0","0","-1","28","0","4","0","0","-28",
"Hayes, Patrick Joseph","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","4","0","0","0","0","-4","5","0","0","0","0","-5","1056","28","5","0","0","0","0","-5","0","0","0","0","0","0","1","0","0","0","0","-1",
"Haynes, Alice","2","0","1","0","50","-2","4","0","1","0","25","-4","10","0","1","0","10","-10","29","1","5","3.45","17.24","-16","1041","109","278","10.47","26.71","-311.19","14","29","578","53","147","9.17","25.43","-204.26","83","33","59","39.76","39.76","8.4","709","70","181","9.87","9.87","-175.33",
"Henderson, N J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","888","183","354","20.61","39.86","-155.69","20","3","420","87","171","20.71","40.71","-100.6","260","115","165","44.23","44.23","1.85","445","72","150","16.18","16.18","-34.31",
"Herrington,M ","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","40","-5","10","0","3","0","30","-10","444","53","146","11.94","32.88","-18.63","17","12","225","29","73","12.89","32.44","36.41","44","20","30","45.45","45.45","19.21","410","53","141","12.93","12.93","15.37",
"Hitchins, Daisy","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","3","3","1","1","33.33","33.33","2","80","6","25","7.5","31.25","-39.25","4","2","80","6","25","7.5","31.25","-39.25","8","2","6","25","25","1","63","5","23","7.94","7.94","-27.25",
"Hobbs, P J / White, J","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","-1.9","4","1","1","25","25","-1.9","587","66","172","11.24","29.3","-197.28","4","3","252","32","81","12.7","32.14","-87.45","81","26","51","32.1","32.1","-8.2","403","48","114","11.91","11.91","-117.08",
"Hodgson, Simon","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","0","0","0","-6","227","19","53","8.37","23.35","-115.41","41","17","117","6","23","5.13","19.66","-74.79","20","8","14","40","40","7.76","177","14","41","7.91","7.91","-93.79",
"Hollinshead, Steph","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","7","1","1","14.29","14.29","-2.5","209","18","49","8.61","23.44","-98.79","13","6","112","12","28","10.71","25","-46.04","16","5","11","31.25","31.25","-0.62","163","18","46","11.04","11.04","-52.79",
"Honeyball, A J","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","33.33","66.67","0","3","1","2","33.33","66.67","0","567","95","205","16.75","36.16","-127.79","4","2","303","48","114","15.84","37.62","-58.85","123","43","70","34.96","34.96","-11.19","351","72","146","20.51","20.51","-6.78",
"Horsfall, Miss L","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","104","8","21","7.69","20.19","15.08","112","20","70","6","14","8.57","20","-10.92","8","1","1","12.5","12.5","-5.25","42","4","9","9.52","9.52","1.33",
"Hughes, Richard","0","0","0","0","0","0","4","2","3","50","75","7.5","9","4","6","44.44","66.67","17.17","29","8","12","27.59","41.38","22.17","775","117","298","15.1","38.45","-97.18","3","2","373","63","141","16.89","37.8","-22.02","131","43","91","32.82","32.82","-18.54","481","73","192","15.18","15.18","-99.16",
"Humphrey, Mrs S J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","122","20","36","16.39","29.51","21.38","163","24","68","12","20","17.65","29.41","23.55","6","3","3","50","50","3.8","98","19","32","19.39","19.39","34.38",
"Jardine, I","6","0","0","0","0","-6","18","0","4","0","22.22","-18","38","1","8","2.63","21.05","-29","57","4","14","7.02","24.56","-26","1386","154","402","11.11","29","-262.46","6","34","670","67","179","10","26.72","-103.47","166","50","102","30.12","30.12","-8.53","1128","138","341","12.23","12.23","-93.71",
"Jeffreys, D J","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","266","17","46","6.39","17.29","-115.51","69","21","114","9","24","7.89","21.05","-6.42","11","4","4","36.36","36.36","-0.92","203","15","39","7.39","7.39","-58.46",
"Johnston, Charlie","1","0","0","0","0","-1","15","3","4","20","26.67","-6.62","39","5","13","12.82","33.33","-26.43","73","7","20","9.59","27.4","-49.93","2202","271","661","12.31","30.02","-536.29","2","4","1216","133","367","10.94","30.18","-357.78","281","83","154","29.54","29.54","-55.76","1594","191","468","11.98","11.98","-432.15",
"Keighley, M","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","4","0","1","0","25","-4","416","35","109","8.41","26.2","-165.17","36","14","226","15","54","6.64","23.89","-97.01","41","11","18","26.83","26.83","-7.25","297","31","85","10.44","10.44","-67.5",
"Kelly, David Harry","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","171","12","41","7.02","23.98","-24.75","18","5","106","7","25","6.6","23.58","-20.75","8","2","4","25","25","-1.25","80","7","22","8.75","8.75","24.5",
"Killahena, David / Mcpherson, Graeme","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","163","28","62","17.18","38.04","-15.29","23","7","141","28","55","19.86","39.01","6.71","18","11","15","61.11","61.11","9.63","108","18","39","16.67","16.67","-10.03",
"King, N B","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","267","17","63","6.37","23.6","-146.9","155","40","114","4","19","3.51","16.67","-77","22","5","12","22.73","22.73","-11.23","179","11","40","6.15","6.15","-79.75",
"Kinsella, J A","2","1","1","50","50","7","2","1","1","50","50","7","2","1","1","50","50","7","4","1","1","25","25","5","82","4","11","4.88","13.41","-40.5","1","1","51","2","9","3.92","17.65","-38","2","1","1","50","50","2","47","3","10","6.38","6.38","-26.5",
"Kirby, P A","2","0","1","0","50","-2","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","13","0","3","0","23.08","-13","908","73","210","8.04","23.13","-361.4","38","41","488","39","108","7.99","22.13","-267.52","85","26","57","30.59","30.59","-18.64","743","59","177","7.94","7.94","-361.06",
"Lavelle, Miss E C","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","1","0","16.67","-6","599","76","211","12.69","35.23","-177.49","25","10","319","40","123","12.54","38.56","-72.19","80","23","45","28.75","28.75","-24.03","392","47","132","11.99","11.99","-140.4",
"Lavery, Ms Sheila","1","0","0","0","0","-1","3","0","0","0","0","-3","6","0","0","0","0","-6","11","0","1","0","9.09","-11","363","27","75","7.44","20.66","-58.17","22","17","174","16","43","9.2","24.71","14","24","5","12","20.83","20.83","-10","218","15","50","6.88","6.88","-31.5",
"Lawes, T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137","20","42","14.6","30.66","-47.87","176","21","82","10","24","12.2","29.27","-41.49","17","8","10","47.06","47.06","1.42","91","14","28","15.38","15.38","-23.66",
"Leahy, Augustine","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","65","5","14","7.69","21.54","7","79","8","26","2","3","7.69","11.54","1","2","0","1","0","0","-2","56","4","12","7.14","7.14","6",
"Leeson, Tracey","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","1","3","1.92","5.77","49","672","48","23","0","0","0","0","-23","2","0","0","0","0","-2","34","1","3","2.94","2.94","67",
"Lewis, Mrs S W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","230","15","40","6.52","17.39","-137.13","169","53","121","2","12","1.65","9.92","-113.17","11","5","6","45.45","45.45","2.04","159","14","33","8.81","8.81","-69.63",
"Lidster, Craig","1","0","0","0","0","-1","2","1","1","50","50","3.5","6","1","1","16.67","16.67","-0.5","21","1","6","4.76","28.57","-15.5","586","52","159","8.87","27.13","-90.86","3","2","360","30","99","8.33","27.5","-8","39","8","20","20.51","20.51","-15.86","365","36","107","9.86","9.86","-10.21",
"Longsdon, C E","0","0","0","0","0","0","2","2","2","100","100","5.75","3","2","2","66.67","66.67","4.75","8","2","5","25","62.5","-0.25","532","62","166","11.65","31.2","-234.13","2","1","256","20","71","7.81","27.73","-149.96","71","21","35","29.58","29.58","-19.83","364","37","102","10.16","10.16","-160.33",
