trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","0","0","0","0","0","0","0","0","0","0","0","0","148","10","28","6.76","18.92","7.5","48","11","93","6","13","6.45","13.98","-24.5","7","0","2","0","0","-7","97","8","25","8.25","8.25","24.5",
"Alexander, N W","0","0","0","0","0","0","8","0","3","0","37.5","-8","415","56","136","13.49","32.77","-45.26","30","14","222","32","76","14.41","34.23","1.41","36","12","22","33.33","33.33","7.67","299","47","111","15.72","15.72","-4.84",
"Appleby, M","17","2","7","11.76","41.18","24.5","42","5","15","11.9","35.71","26.5","1776","212","566","11.94","31.87","-361.03","5","13","865","94","264","10.87","30.52","-197.86","280","75","150","26.79","26.79","-60.18","1505","173","477","11.5","11.5","-299.15",
"Aprahamian, Billy","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","67","4","13","5.97","19.4","10.2","15","4","55","3","11","5.45","20","-28.8","4","1","3","25","25","-1.8","53","4","12","7.55","7.55","24.2",
"Bailey, K C","5","0","0","0","0","-5","9","0","1","0","11.11","-9","506","75","174","14.82","34.39","-92.7","23","22","241","35","78","14.52","32.37","-47.15","90","28","53","31.11","31.11","-14.01","323","51","113","15.79","15.79","-21.64",
"Bailey, Liam","3","0","3","0","100","-3","5","0","3","0","60","-5","289","16","55","5.54","19.03","-143","17","6","130","9","27","6.92","20.77","-80","12","2","5","16.67","16.67","-5","220","11","38","5","5","-102.5",
"Barnes, M A","2","0","0","0","0","-2","3","0","0","0","0","-3","211","12","31","5.69","14.69","-132.74","234","45","104","6","18","5.77","17.31","-66.74","4","1","1","25","25","-1.62","118","10","21","8.47","8.47","-50.49",
"Bewley, G T","0","0","0","0","0","0","1","0","0","0","0","-1","201","22","55","10.95","27.36","-75.63","58","17","117","8","23","6.84","19.66","-68.75","19","6","9","31.58","31.58","0.04","152","21","50","13.82","13.82","-31.13",
"Bishop, Miss E J","2","1","1","50","50","3","3","1","1","33.33","33.33","2","59","9","17","15.25","28.81","5","6","2","35","4","9","11.43","25.71","-18.75","5","4","4","80","80","10","42","9","16","21.43","21.43","22",
"Bissett, Catch","0","0","0","0","0","0","0","0","0","0","0","0","20","1","4","5","20","1","454","16","12","0","3","0","25","-12","1","0","1","0","0","-1","18","1","4","5.56","5.56","3",
